NAME,NTEE_CD,Category,Location,lat_lon
RESURRECTION LIFE CHRISTIAN CENTER INC,X20,X,"6220 W OAKLAND PARK BLVD, SUNRISE, FL, 33313-1214","(-80.2325368, 26.1646845)"
JS RESOURCES INC,X21,X,"844 MARAVAL CT, LONGWOOD, FL, 32750-3302","(-81.36028998930432, 28.712836658890247)"
ALPHA PHI SIGMA,B03,B,"3301 COLLEGE AVE, DAVIE, FL, 33314-7721","(-80.2430822, 26.0776534)"
PODER DEL EVANGELIO INC,X20,X,"1126 QUINTILIAN AVE, ORLANDO, FL, 32809-5861","(-81.3790304, 28.5421109)"
ARIELLA ROSE LEVINE FOUNDATION TO BENEFIT CHILDREN IN NEED,T22,T,"2200 FORREST LN, NAPLES, FL, 34102-7621","(-81.79678285542744, 26.121379788893897)"
CAVANAUGH FAMILY FOUNDATION,T20,T,"276 JAMAICA LN, PALM BEACH, FL, 33480-3322","(-80.03986900000001, 26.746789265306123)"
MIAMI ASSOCIATION OF FIRE FIGHTERS HEALTH BENEFIT TR,Y43,Y,"2980 NW SOUTH RIVER DR, MIAMI, FL, 33125-1146","(-80.24302024724139, 25.7939302)"
LILLIAN E BUNKER PRIVATE FOUNDATION,T22,T,"154 AVENUE H SE, WINTER HAVEN, FL, 33880-3642","(-81.72565863546404, 28.01393611204626)"
GRAHAMS TEMPLE INC,X20,X,"2261 NW 58TH ST, MIAMI, FL, 33142-7818","(-80.23418754882005, 25.828026899999998)"
THE SHRINERS HOSPITAL FOR CHILDREN,E240,E,"2900 N ROCKY POINT DR, TAMPA, FL, 33607-1435","(-82.57032196989967, 27.963227304347825)"
AMERICAN ORCHID SOCIETY INC BOTANICAL MUSEUM OF HARVARD UNIV,C420,C,"10901 OLD CUTLER RD, CORAL GABLES, FL, 33156-4233","(-80.27433585675104, 25.67850545)"
ASSOCIATION FOR PROFESSIONALS IN INFECTION CTRL & EPIDEMIOLOGY INC,E72C,E,"1602 COPELAND ST, JACKSONVILLE, FL, 32204-4320","(-81.68485474737759, 30.3119322)"
ASSOCIATION FOR PROFESSIONALS IN INFECTION CTRL & EPIDEMIOLOGY INC,E72C,E,"3709 TREELINE DR, VALRICO, FL, 33596-6368","(-82.23621545220522, 27.9484265)"
COMMONWEALTH CHARITABLE FUND INC,T70Z,T,"C/O R TREVISANI 3350 SO CAY DR, JUPITER, FL, 33477-0000","(-80.0942087, 26.9342246)"
INNER CITY PENTECOSTAL INC,X20,X,"434 BRECKENRIDGE CIR SE, PALM BAY, FL, 32909-2340","(-80.6366144, 27.9946969)"
OVERSEAS SCHOOLS ASSISTANCE CORPORATION,Q22,Q,"1521 ALTON RD 931, MIAMI BEACH, FL, 33139-3301","(-80.1353006, 25.7929198)"
INSTITUTE FOR MOBILITY AND LONGEVITY,H99Z,H,"4625 S LANDINGS DR, FORT MYERS, FL, 33919-4681","(-81.8723084, 26.640628)"
BARGER INS CO LIMITED,Y20,Y,"4212 BLUE HERON VW, NICEVILLE, FL, 32578-7144","(-86.482172, 30.5168639)"
HARBOR LIGHTS MINISTRIES,X20,X,"1509 DERRINGER RD, JACKSONVILLE, FL, 32225-2802","(-81.5119359, 30.3523674)"
SENIOR CITIZENS HOUSING DEVELOPMENT CORPORATION OF BOSTON INC,L22,L,"1200 S PINE ISLAND RD, PLANTATION, FL, 33324-4413","(-80.2631674781179, 26.107327884101316)"
SENIOR CITIZENS HOUSING DEVELOPMENT CORPORATION OF SOUTH BOSTON INC,L22,L,"1200 S PINE ISLAND RD, PLANTATION, FL, 33324-4413","(-80.2631674781179, 26.107327884101316)"
OMAYRA AMAYA FLAMENCO DANCE COMPANY INC,A60Z,A,"720 COLLINS AVENUE, MIAMI BEACH, FL, 33139-6229","(-80.13260980034798, 25.777385799999998)"
F THOMAS & PATRICIA D WESTCOTT FOUNDATION,T22Z,T,"PO BOX 23559, ST PETERSBURG, FL, 33742-3559","(-82.6695085, 27.7703796)"
THE NORTHEAST HEALTH GROUP INC,E91,E,"1665 PALM BEACH LAKES BLVD STE 600, WEST PALM BCH, FL, 33401-2104","(-80.0532942, 26.715364)"
PRO-LIFE ALLIANCE OF GAYS AND LESBIANS INC,R61,R,"PO BOX 521, CANDLER, FL, 32111-0521","(-81.9681409, 29.0713692)"
THE NONHUMAN RIGHTS PROJECT INC,D20,D,"5195 NW 112TH TER, CORAL SPRINGS, FL, 33076-3002","(-80.2767822264151, 26.295328452830187)"
CONSTITUTION BAPTIST CHURCH,X21,X,"815 SNAPDRAGON DR, NEW SMYRNA, FL, 32168-2063","(-80.9833751, 29.0348251)"
ZAMMITO CHARITABLE FOUNDATION,T20J,T,"7798 NAPLES HERITAGE DR, NAPLES, FL, 34112-2734","(-81.7942944, 26.1421976)"
SARASOTA MUSICA VIVA INC,A690,A,"PO BOX 881, VENICE, FL, 34284-0881","(-82.4543597, 27.0999188)"
ROY F COPPEDGE CHARITABLE FDN,T30Z,T,"4001 N OCEAN BLVD APT 505, GULF STREAM, FL, 33483-7551","(-80.0550417, 26.4936835)"
MCGRATH FOUNDATION,T20Z,T,"6471 EMILIA CT, NAPLES, FL, 34113-1707","(-81.7942944, 26.1421976)"
WALLACE FAMILY FOUNDATION,T21J,T,"12 CHANNEL CAY RD, KEY LARGO, FL, 33037-5401","(-80.46777414781022, 25.091338)"
WITCHES VOICE INC,X990,X,"PO BOX 341018, TAMPA, FL, 33694-1018","(-82.458444, 27.9477595)"
