NAME,NTEE_CD,Category,Location,lat_lon
NEWTON COUNTY TOMORROW INC,S31,S,"2104 WASHINGTON ST SW, COVINGTON, GA, 30014-2354","(-83.86400849033498, 33.59602511515788)"
ALL NATIONS UNITED GOSPEL,X21,X,"6755 HIDDEN BROOK TRL, ATLANTA, GA, 30349-4448","(-84.50466732980703, 33.57530365)"
EQUAL CHANCE COMMUNITY SCHOOL INC,B24,B,"1217 E MCINTOSH RD, GRIFFIN, GA, 30223-1530","(-84.2865574, 33.2722178)"
RURAL LIBRARY PROJECT INC,B11,B,"585 HAROLD AVE NE, ATLANTA, GA, 30307-1741","(-84.33056977777777, 33.770066185185186)"
LIVING WORD FELLOWSHIP CHURCH INC,X21,X,"1664 FORT ARGYLE RD, SAVANNAH, GA, 31419-9258","(-81.311999, 32.019171)"
LIFE TRANSFORMATION MINISTRY INCORPORATED,P30,P,"900 ADDERTON ST, AMERICUS, GA, 31719-2898","(-84.24489, 32.08467)"
DE MOLENWIEK INC,B28,B,"127 NACOOCHEE WAY, CANTON, GA, 30114-9020","(-84.5166705, 34.18503)"
LAST CHANCE CHURCH INC,X20,X,"300 LOVE ST SW, ATLANTA, GA, 30315-1048","(-84.39776826649083, 33.73411565)"
CLEVLAND ELEMENTARY PTO INC,B94,B,"190 LESTER RD, FAYETTEVILLE, GA, 30215-4928","(-84.513978535084, 33.44295637621714)"
FIRST PRESBYTERIAN CHURCH OF MACON FOUNDATION INC,X11,X,"682 MULBERRY ST, MACON, GA, 31201-2670","(-83.62909793023256, 32.83837360465116)"
YOU CAN MAKE THE DIFFERENCE LIMITED,W99,W,"91 BEVERLY RD NE, ATLANTA, GA, 30309-2645","(-84.38446226011058, 33.7963972)"
CHRISTLIFE KINGDOM MINISTRIES INC,X21,X,"4036 ANGELS DR, STOCKBRIDGE, GA, 30281-7968","(-84.25884902200274, 33.543846242779615)"
SAVE OUR STRAYS INC,D20,D,"2080 BAY CT, MONROE, GA, 30655-4033","(-83.74199157834771, 33.81854053990423)"
