NAME,NTEE_CD,Category,Location,lat_lon
ARIZONA PHARMACY ALLIANCE INC,S41,S,"1845 E SOUTHERN AVE, TEMPE, AZ, 85282-5831","(-111.90665799946619, 33.392400699999996)"
BENSON CLEAN & BEAUTIFUL,S20,S,"298 E 4TH ST, BENSON, AZ, 85602-6612","(-110.29463, 31.967841)"
VINE OF GRACE RETREAT MINISTRY INC,X20,X,"11111 N DIVOT DR, ORO VALLEY, AZ, 85737-7233","(-111.0110632853265, 32.40828973316211)"
GRACE APOSTOLIC FELLOWSHIP,X21,X,"4408 E HEARN RD, PHOENIX, AZ, 85032-5539","(-111.98605182463601, 33.6159178)"
COUNSELING FOR FAMILIES UNITED NOW,P60,P,"715 W BEECHNUT DR, CHANDLER, AZ, 85248-6082","(-111.85262704683403, 33.229782849439815)"
CARRICK MINISTRIES FOUNDATION INC,X20,X,"15647 N 51ST PL, SCOTTSDALE, AZ, 85254-1601","(-111.96979383432193, 33.62921365)"
WEALTH OF WELLNESS INC,P50,P,"2024 N 7TH ST STE 202, PHOENIX, AZ, 85006-2533","(-112.074141, 33.4484367)"
CAVALIER KING CHARLES SPANIEL CLUB RESCUE INC,D20,D,"6400 N PASEO TAMAYO, TUCSON, AZ, 85750-1214","(-110.9748477, 32.2228765)"
COMMUNITY RENEWAL INC,X90,X,"631 N 2ND AVE, TUCSON, AZ, 85705-7801","(-110.96263095405172, 32.2295030400842)"
NEW DIMENSION MINISTRIES,X20,X,"PO BOX 1165, CORTARO, AZ, 85652-1165","(-111.0727381, 32.3470902)"
SOMANLI AMERICAN UNITED COUNCIL OF ARIZONA,J20,J,"2425 E THOMAS RD STE 11, PHOENIX, AZ, 85016-7944","(-112.074141, 33.4484367)"
MARACOPA COUNTY SHERIFFS COLD CASE POSSE INC,B90,B,"11421 N 40TH PL, PHOENIX, AZ, 85028-2252","(-111.99346930143352, 33.590694549999995)"
LITCHFIELD PARK SCOUT LODGE PRESERVATION,A80,A,"610 N OLD LITCHFIELD RD, LITCHFIELD PK, AZ, 85340-4333","(-112.358124, 33.4933796)"
ARIZONA PETROLEUM MARKETERS ASSOCIATION SCHOLARSHIP FOUNDATION,B82,B,"PO BOX 44536, PHOENIX, AZ, 85064-4536","(-112.074141, 33.4484367)"
INTERNATIONAL CRUISE VICTIMS ASSOCIATION INC,P50,P,"4747 E ELLIOT ROAD 29598, PHOENIX, AZ, 85044-1627","(-112.074141, 33.4484367)"
MASTERPIECE ART PROGRAM OF FLAGSTAFF,A25,A,"PO BOX 854, FLAGSTAFF, AZ, 86002-0854","(-111.6165953319917, 35.1816047)"
CHANDLER SOCCER ACADEMY,N64,N,"2925 E RIGGS RD STE 8-131, CHANDLER, AZ, 85249-3706","(-111.8411851, 33.3062031)"
SOUTHERN ARIZONA LOGISTICS EDUCATION ORGANIZATION,S41,S,"PO BOX 26861, TUCSON, AZ, 85726-6861","(-110.9748477, 32.2228765)"
MILLENNIAL MUSIC,A6B,A,"18540 E SAN TAN BLVD STE 108, QUEEN CREEK, AZ, 85142-2203","(-111.634158, 33.2483858)"
PHOENIX LODGE 2 FRATERNAL ORDER OF POLICE FOUNDATION INC,T20,T,"3520 NORTH 7TH STREET, PHOENIX, AZ, 85014-5290","(-112.06515459183673, 33.48772522448979)"
AMERICAN S T A R H FOUNDATION,W30,W,"11777 S FORTUNA RD, YUMA, AZ, 85367-7682","(-114.44403008080809, 32.65960524242424)"
SALMO 23 CHURCH,X21,X,"7404 W CAMELBACK RD, GLENDALE, AZ, 85303-6114","(-112.2183825300524, 33.50912436093957)"
LUGO CHARITIES INC,T30,T,"PO BOX 26363, TUCSON, AZ, 85726-6363","(-110.9748477, 32.2228765)"
ELECTROMAGNETIC SAFETY ALLIANCE INCORPORATED,B01,B,"3248 N HILL FARM DR, TUCSON, AZ, 85712-1367","(-110.88335014665125, 32.265914994457084)"
BROKEN WING,D20,D,"2603 S LOBO LN, COTTONWOOD, AZ, 86326-5036","(-112.009793, 34.739489)"
APACHE COUNTY FAIR & RACING ASSOCIATION,K20,K,"PO BOX 1047, SAINT JOHNS, AZ, 85936-1047","(-112.173205, 33.2903243)"
PRO LIFE RIBBON,E01,E,"10525 E 5TH ST, TUCSON, AZ, 85748-3516","(-110.76742625996683, 32.228307)"
DEBRE MEDHANIT MEDHANE ALEM ETHIOPIAN ORTHODOX TEWAHEDO CHURCH,X21,X,"4251 E BROADWAY BLVD, TUCSON, AZ, 85711-3456","(-110.90250454750779, 32.221466525003784)"
HOLY FAMILY,P99,P,"PO BOX 5607, TUCSON, AZ, 85703-0607","(-110.9748477, 32.2228765)"
CHILDREN OF DESTINY MINISTRIES,P62,P,"8438 W QUAIL TRACK DR, PEORIA, AZ, 85383-4829","(-112.2429597354432, 33.73065044620006)"
HELP THE MUSTANGS,O50,O,"1227 E CLOUD RD, PHOENIX, AZ, 85086-8409","(-112.074141, 33.4484367)"
CROSSROADS CHURCH,X20,X,"3151 N PIPER AVE STE 101, CASA GRANDE, AZ, 85122-3726","(-111.757352, 32.8795022)"
WAT BUDDHAMETTA INC,X50,X,"1133 S SWAN RD, TUCSON, AZ, 85711-4909","(-110.89221099122138, 32.208191833969586)"
EMPTY BOWL PET FOOD PANTRY INC,D20,D,"610 N BELL RD 2-271, PHOENIX, AZ, 85022-0000","(-112.074141, 33.4484367)"
WALKER COMMUNITY ACTION ALLIANCE,S20,S,"5353 S WALKER RD, PRESCOTT, AZ, 86303-8609","(-112.468761, 34.5399962)"
COCHISE COUNTY YOUTH ORCHESTRA,A69,A,"PO BOX 391, SIERRA VISTA, AZ, 85636-0391","(-110.2997756, 31.5545973)"
HENRY FAMILY FOUNDATION,T22,T,"9824 N AZURE CT UNIT 5, FOUNTAIN HLS, AZ, 85268-6392","(-111.717361, 33.6117105)"
CARPE DIEM COLLEGIATE HIGH SCHOOL,B039,B,"PO BOX 6502, YUMA, AZ, 85366-2522","(-114.47603157249804, 32.665135)"
ARIZONA ADVOCACY FOUNDATION INC,B99,B,"13236 N 7TH ST STE 4-283, PHOENIX, AZ, 85022-5344","(-112.074141, 33.4484367)"
BECHTEL EMPLOYEES CLUB OF PHOENIX,N50,N,"PO BOX 7700, GLENDALE, AZ, 85312-7700","(-112.185994, 33.5386858)"
ISAIAH CONNECTION,X20,X,"8987 E TANQUE VERDE RD STE 309 B145, TUCSON, AZ, 85749-9399","(-110.9748477, 32.2228765)"
SOCIETY OF SCOTTISH ARMIGERS,A23,A,"3587 W DEER CROSSING CT, TUCSON, AZ, 85745-5014","(-111.04188127330903, 32.211571631768585)"
SOUTHERN AZ AL-ANON INFORMATION SERVICES,F20,F,"PO BOX 44003, TUCSON, AZ, 85733-4003","(-110.9748477, 32.2228765)"
RETINOBLASTOMA OF ARIZONA,H194,H,"PO BOX 11074, CHANDLER, AZ, 85248-0002","(-111.8411851, 33.3062031)"
PAWS ACROSS THE BORDER INC,D20,D,"183 N COBALT DR, GREEN VALLEY, AZ, 85614-3284","(-111.02659450731726, 31.8484548)"
NIKKIS HOPE FOUNDATION,T20,T,"923 N COUNTRY CLUB DR, MESA, AZ, 85201-4107","(-111.83981010204081, 33.43182985714286)"
AMATEUR RADIO COUNCIL OF ARIZONA,M20,M,"16845 N 29TH AVE BOX 312, PHOENIX, AZ, 85053-3053","(-112.074141, 33.4484367)"
GOLDEN STATE HUMAN DEVELOPMENT COALITION,P20,P,"3544 E SOUTHERN AVE, MESA, AZ, 85204-5672","(-111.754465, 33.3952781)"
SOUTHERN CALIFORNIA WHEELCHAIR,P80,P,"1642 MCCULLOCH BLVD N 432, LAKE HAVASU CITY, AZ, 86403-0961","(-114.3224495, 34.4838502)"
GRAYHAWK CLASSIC RESIDENTS FOUNDATION,P20,P,"7501 E THOMPSON PEAK PKWY UNIT 100, SCOTTSDALE, AZ, 85255-3887","(-111.9260184, 33.4942189)"
VALLEY VIEW PRESCHOOL FAMILY FACULTY ORGANIZATION,B94,B,"3435 E SUNRISE DR, TUCSON, AZ, 85718-3211","(-110.9748477, 32.2228765)"
KYRENE APRENDE MIDDLE SCHOOL PARENT TEACHER STUDENT ORG,B94,B,"777 N DESERT BREEZE BLVD 2E, CHANDLER, AZ, 85226-6218","(-111.8411851, 33.3062031)"
ARIZONANS FOR CHILDREN INC,P40,P,"2435 E LA JOLLA DR, TEMPE, AZ, 85282-6048","(-111.88642949999999, 33.389792666666665)"
HARVEST MINISTRIES,X21,X,"401 W MALEY ST, WILCOX, AZ, 85643-2026","(-114.4804579, 32.7411157)"
PHOENIX HERPETOLOGICAL SOCIETY INC,D60,D,"20701 N SCOTTSDALE RD STE 107, SCOTTSDALE, AZ, 85255-6413","(-111.9260184, 33.4942189)"
VALLEY OF THE SUN SCHOOL PROPERTIES SIX,F33,F,"1142 W HATCHER RD, PHOENIX, AZ, 85021-3045","(-112.087518, 33.57132614285714)"
TIERRA DEL SOL INSTITUTE,C99,C,"PO BOX 91533, TUCSON, AZ, 85752-1533","(-110.9748477, 32.2228765)"
FRIENDS OF FLAGSTAFFS FUTURE,S21,S,"PO BOX 23462, FLAGSTAFF, AZ, 86002-3462","(-111.6165953319917, 35.1816047)"
ALTERED TAILS,D20,D,"950 W HATCHER RD, PHOENIX, AZ, 85021-3139","(-112.08645616129033, 33.571327)"
VERDE VALLEY CYCLISTS COALITION,B99,B,"PO BOX 20332, SEDONA, AZ, 86341-0332","(-111.8137097, 34.8629426)"
NACO WELLNESS INITIATIVE,E32,E,"PO BOX 1648, BISBEE, AZ, 85603-2648","(-109.928408, 31.4481547)"
OCOTILLO LITERARY ENDEAVORS INC,A99,A,"PO BOX 44000, TUCSON, AZ, 85733-4000","(-110.9748477, 32.2228765)"
LA ROCA COMUNIDAD CRISTIANA,X20,X,"3696 W ORNG GRV RD, TUCSON, AZ, 85741-3077","(-110.9748477, 32.2228765)"
BENITA INTERNATIONAL CHILDRENS ORGANIZATION,P30,P,"8325 W HAPPY VALLEY RD UNIT 220, PEORIA, AZ, 85383-4362","(-112.237294, 33.5806115)"
SPIRITUAL SOJOURNS,Q12,Q,"9875 N HIGH MEADOW TRL, TUCSON, AZ, 85742-9155","(-110.9748477, 32.2228765)"
ELLIE AND LES HAYT FAMILY FOUNDATION,T22,T,"9193 W SANDS DR, PEORIA, AZ, 85383-3533","(-112.2575, 33.68419)"
CHRISTIAN HOPE MINISTRIES INTERNATIONAL CHURCH,X21,X,"5202 N 22ND AVE, PHOENIX, AZ, 85015-2814","(-112.10635669387756, 33.51335202040816)"
INTERNATIONAL CRUISE VICTIMS ASSOCIATION INC,M40,M,"4747 E ELLIOT ROAD 29598, PHOENIX, AZ, 85044-1627","(-112.074141, 33.4484367)"
SAVE ANIMALS FROM EUTHANASIA INC,D20,D,"4286 S STRONG BOX RD, GOLD CANYON, AZ, 85118-5867","(-111.42618498017515, 33.3710715)"
ARIZONA FIELD ORNITHOLOGISTS,G039,G,"10378 N 101ST PL, SCOTTSDALE, AZ, 85258-4838","(-111.86280950252527, 33.579963)"
HELPING HANDS AT COCHISE TERRACE,T30,T,"1030 S BARREL CACTUS RIDGE, BENSON, AZ, 85602-6765","(-110.3450504, 31.9529861)"
JESUS IN VIETNAM MINISTRIES,X20,X,"8821 N SILVER MOON WAY, TUCSON, AZ, 85743-1135","(-110.9748477, 32.2228765)"
MENTAL HEALTH AWARENESS COALITION,F80,F,"501 EAST THOMAS ROAD, PHOENIX, AZ, 85012-3246","(-112.0670368675436, 33.479789499999995)"
PREACHER MAN MINISTRIES,X21,X,"1901 E APACHE BLVD APT 166, TEMPE, AZ, 85281-7508","(-111.9400164, 33.4255117)"
WINGED MEDIA INC,A31,A,"PO BOX 3698, CAREFREE, AZ, 85377-3698","(-111.918203, 33.8222611)"
AVONDALE POLICE ASSOCIATION,J40,J,"PO BOX 1658, AVONDALE, AZ, 85323-0550","(-112.349602, 33.4355977)"
MAKE A WISH FOUNDATION OF VERMONT,T30,T,"1702 E HIGHLAND AVE STE 400, PHOENIX, AZ, 85016-4630","(-112.074141, 33.4484367)"
HILL & HILL MINISTRIES DBA REBIRTH MINISTRIES,X20,X,"1020 W PALO VERDE AVE, COOLIDGE, AZ, 85128-3889","(-111.521921, 32.969326)"
TEMPLE OF THE PRESENCE INC,X999,X,"PO BOX 17839, TUCSON, AZ, 85731-7839","(-110.9748477, 32.2228765)"
PAYSON COMMUNITY KIDS INC,P30,P,"PO BOX 1856, PAYSON, AZ, 85547-1856","(-111.3230261, 34.2406479)"
FINE ARTS ASSOCIATION OF ARIZONIA,A20,A,"PO BOX 13047, CHANDLER, AZ, 85248-0035","(-111.8411851, 33.3062031)"
JOHN DUCLOS MINISTRIES,X21,X,"5112 E CITRUS ST, TUCSON, AZ, 85712-3608","(-110.9748477, 32.2228765)"
SAN SIMON RESEARCH PROJECT,V21,V,"PO BOX 13084, TEMPE, AZ, 85284-0052","(-111.9400164, 33.4255117)"
PACIFIC SOUTHWEST TECHNOLOGIST CHAPTER INC,S46,S,"9330 N GAZELLE PL, TUCSON, AZ, 85742-9525","(-110.9748477, 32.2228765)"
AGTS INC,B60,B,"530 E MCDOWELL RD STE 107 # 483, PHOENIX, AZ, 85004-1500","(-112.074141, 33.4484367)"
VOLUNTEERS FOR OUTDOOR ARIZONA,C99,C,"8150 E VIA DE LA ESCUELA, SCOTTSDALE, AZ, 85258-3014","(-111.9049719847346, 33.550412494580634)"
ARIZONA FERAL CATS INC,D20,D,"3301 E GLENROSA AVE, PHOENIX, AZ, 85018-3912","(-112.00997961269672, 33.498699)"
PHOENIX AFTER SCHOOL SPORTS INC,N66,N,"15083 N 91ST WAY, SCOTTSDALE, AZ, 85260-2723","(-111.88317535349228, 33.62244794995809)"
SAN JUAN DIEGO INSTITUTE CORP,P20,P,"410 E SOUTHERN AVE, PHOENIX, AZ, 85040-3046","(-112.06871904081632, 33.392331408163265)"
CITY CENTER FOR COLLABORATIVE LEARNING,B29,B,"47 E PENNINGTON ST, TUCSON, AZ, 85701-1533","(-110.97056374025499, 32.22328555)"
MARIA NOBREGA FOUNDATION USA,A80,A,"1985 E RIVER RD STE 201, TUCSON, AZ, 85718-7176","(-110.9748477, 32.2228765)"
SENIOR SERVICES FOUNDATION OF FOUNTAIN HILLS INC,P128,P,"16317 E INCA AVE, FOUNTAIN HLS, AZ, 85268-4552","(-111.72761435007197, 33.591231178388476)"
ARIZONA FLAMES TRACK CLUB,N60,N,"1391 E CRESCENT WAY, CHANDLER, AZ, 85249-3147","(-111.81704722818792, 33.23837477852349)"
HOPE ANIMAL SHELTER INC,D20,D,"8950 N JOPLIN LANE, TUCSON, AZ, 85742-0000","(-110.9748477, 32.2228765)"
UNITED OSTOMY ASSOCIATIONS OF AMERICA INC,H034,H,"3695 N WILSON AVE, TUCSON, AZ, 85719-1542","(-110.939514, 32.2675757)"
HOPE FOR ORPHANS AND NEEDY CHILDREN INC,Q33,Q,"PO BOX 5213, GLENDALE, AZ, 85312-5213","(-112.185994, 33.5386858)"
HOUSE OF JUDAH CHRISTIAN CHURCH,X20,X,"9237 N 5TH ST, PHOENIX, AZ, 85020-2532","(-112.06726363636363, 33.570009636363636)"
NATIONAL CANINE CANCER FOUNDATION INC,H30,H,"13835 N TATUM BLVD STE 9-448, PHOENIX, AZ, 85032-0413","(-112.074141, 33.4484367)"
DESERT HEAT SOFTBALL,N63,N,"5037 W SIERRA VISTA DR, GLENDALE, AZ, 85301-4016","(-112.16723281527238, 33.53200594625635)"
UNITED STATES BOWLING CONGRESS INC,N70,N,"14626 S VERDE AVE, YUMA, AZ, 85365-9336","(-114.56302181632653, 32.61629114285714)"
WORLDWIDE IMPACT NOW,P99,P,"28521 N 146TH PL, SCOTTSDALE, AZ, 85262-6874","(-111.9260184, 33.4942189)"
NATIONAL CHARITY LEAGUE INC ARROWHEAD CHAPTER,T30,T,"PO BOX 11118, GLENDALE, AZ, 85318-1118","(-112.185994, 33.5386858)"
JAYDIE LYNN KING FOUNDATION INC,T23,T,"13236 N 7TH STREET, PHOENIX, AZ, 85022-5343","(-112.06651146098255, 33.60675795)"
PARTNERSHIP 4 CHINA,X20,X,"1023 E PALMCROFT DR, TEMPE, AZ, 85282-0000","(-111.92325475510204, 33.40519893877551)"
RECONCILIATION CHURCH OF GOD,X20,X,"3062 W CLARENDON AVE, PHOENIX, AZ, 85017-4611","(-112.12495967346939, 33.49232)"
PERCIVAL LOWELL TRUST UW,C11,C,"1400 W MARS HILL RD, FLAGSTAFF, AZ, 86001-4470","(-111.66465289534443, 35.20294505)"
ASSOCIATION FOR AMBULATORY BEHAVIORAL HEALTHCARE INC,E00C,E,"PO BOX 65633, TUCSON, AZ, 85728-5633","(-110.9748477, 32.2228765)"
LENOX SCHOOL ALUMNI ASSOCIATION,B84Z,B,"6130 N VIA DEL TECACO, TUCSON, AZ, 85718-3322","(-110.9748477, 32.2228765)"
PHOENIX ADVANTAGE CHARTER SCHOOL INC,B300,B,"3738 N 16TH ST, PHOENIX, AZ, 85016-5915","(-112.0486164830574, 33.4914143)"
ACADEMIC CONSORTIUM FOR GLOBAL EDUCATION INC,B99Z,B,"PO BOX 2717, CAREFREE, AZ, 85377-2717","(-111.918203, 33.8222611)"
SPEAK WITH US INCORPORATED,P80,P,"8566 S COYOTE SONG LN, HEREFORD, AZ, 85615-9700","(-110.0978554, 31.4384325)"
NORTH YAVAPAI COMMUNITY HEALTH SERVICES INC,E22,E,"PO BOX 366, SELIGMAN, AZ, 86337-0366","(-112.8763077, 35.3268815)"
ARIZONA COMMUNITY DEVELOPMENT CORPORATION,B29,B,"2050 N WILMOT RD, TUCSON, AZ, 85712-3039","(-110.85783127345944, 32.24819663288878)"
ASHFORK PUBLIC LIBRARY,B70,B,"PO BOX 295, ASH FORK, AZ, 86320-0295","(-112.49138580381911, 35.216333)"
SOLO OF AMERICA,P80,P,"PO BOX 6759, KINGMAN, AZ, 86402-6759","(-114.0530065, 35.189443)"
ARTISANS AROUND THE WORLD INC,A99,A,"2225 E POINSETTIA DR, PHOENIX, AZ, 85028-1020","(-112.03331943508817, 33.59334135)"
ARIZONA BUSINESS & EDUCATION COALITION,B80,B,"2100 N CENTRAL AVE STE 210, PHOENIX, AZ, 85004-1400","(-112.074141, 33.4484367)"
TUBA CITY REGIONAL HEALTH CARE CORPORATION,E32,E,"PO BOX 600, TUBA CITY, AZ, 86045-0600","(-111.2399944, 36.1328917)"
ACADEMY OF MATH & SCIENCE INC,B29,B,"3448 N 1ST AVE, TUCSON, AZ, 85719-1842","(-110.96091727780308, 32.26967400182149)"
PRIDE SOCIETY,A80,A,"PO BOX 210, DUNCAN, AZ, 85534-0210","(-109.1004486, 32.7151776)"
UNIFIED SOLUTIONS TRIBAL COMMUNITY DEVELOPMENT GROUP INC,I027,I,"4904 S POWER RD SUITE 103482, MESA, AZ, 85212-3633","(-111.8314552, 33.4151005)"
DESERT MOUNTAIN BAND BOOSTERS INC,A11,A,"12575 E VIA LINDA, SCOTTSDALE, AZ, 85259-4307","(-111.80895099719136, 33.5886645)"
ARIZONA MALAYALEES,A23,A,"PO BOX 273, GILBERT, AZ, 85299-0273","(-111.789037, 33.3527632)"
PRESCOTT LAKES WOMANS GOLF CLUB,N6A,N,"1196 NORTHRIDGE DR, PRESCOTT, AZ, 86301-4471","(-112.451364, 34.57823)"
CHURCH ON THE STREET TUCSON,X21,X,"PO BOX 7863, TUCSON, AZ, 85725-7863","(-110.9748477, 32.2228765)"
ARIZONA JUNIOR ROWING INC,N70,N,"3425 N VALENCIA LN, PHOENIX, AZ, 85018-6162","(-111.95908970663007, 33.48841415)"
BUT TRE MAGAZINE,A33,A,"13027 E POWELL PL, CHANDLER, AZ, 85249-2001","(-111.8057135, 33.2359442)"
CHRIST CHURCH SCHOOL INC,B24,B,"CHRIST CHURCH SCHOOL INC, PARADISE VALLEY, AZ, 85253-0000","(-111.9556001, 33.5428006)"
HOMELAND PRAYER FORCE,X21,X,"385 BLOOMINGDALE DR, PRESCOTT, AZ, 86301-6553","(-112.44736, 34.575744)"
THE ASIAN CLASSICS INPUT PROJECT INC,X83,X,"6490 STATE ROUTE 179, SEDONA, AZ, 86351-7978","(-111.8137097, 34.8629426)"
LIN YA JOU FOUNDATION,T20,T,"10632 N SCOTTSDALE RD STE B # 225, SCOTTSDALE, AZ, 85254-6164","(-111.9260184, 33.4942189)"
VISIONQUEST 20 20,G41,G,"6929 N HAYDEN RD STE C4-139, SCOTTSDALE, AZ, 85250-7924","(-111.9260184, 33.4942189)"
MARCA INC,A34,A,"5756 S WILDROSE, MESA, AZ, 85212-8614","(-111.61279418898772, 33.38368265)"
NATIONAL CHARITY LEAGUE AHWATUKEE FOOTHILLS CHAPTER,T30,T,"PO BOX 93884, PHOENIX, AZ, 85070-3884","(-112.074141, 33.4484367)"
AIGA ARIZONA INDIAN GAMING ASSOCIATION,S41,S,"521 S 48TH ST STE 106, TEMPE, AZ, 85281-2320","(-111.9400164, 33.4255117)"
THE BEGINNING OF A WOMAN GLOBAL MINISTRY,X99,X,"PO BOX 56163, PHOENIX, AZ, 85079-6163","(-112.074141, 33.4484367)"
ARIZONA FEDERATION OF GARDEN CLUBS,C42,C,"45 PARAISO CORTE, SEDONA, AZ, 86351-7590","(-111.8137097, 34.8629426)"
RAIN DROP FOUNDATION ARIZONA,P20,P,"1933 W YEARLING RD, PHOENIX, AZ, 85085-8629","(-112.10209218015646, 33.72028128686581)"
BASIS SCOTTSDALE BOOSTERS INC,B11,B,"10400 N 128TH ST, SCOTTSDALE, AZ, 85259-5218","(-111.80634724213407, 33.581452)"
DANIEL 11 32 INC,O50,O,"3922 E POLLACK ST, PHOENIX, AZ, 85042-6237","(-111.99727463278921, 33.3807946)"
MINISTERIOS VICTORIA E JESUS INC,X20,X,"6401 S 22ND AVE, PHOENIX, AZ, 85041-5405","(-112.105583, 33.388477)"
CIRCLE OF HELPING HANDS,P84,P,"6264 E DUNCAN ST, MESA, AZ, 85205-6742","(-111.8314552, 33.4151005)"
INTERNATIONAL EXPLORATION SOCIETY,B60,B,"2333 W NORTHERN AVE STE 7, PHOENIX, AZ, 85021-9334","(-112.074141, 33.4484367)"
SOUTHERN ARIZONA BEAGLE RESCUE INC,D20,D,"PO BOX 43715, TUCSON, AZ, 85733-3715","(-110.9748477, 32.2228765)"
BORDER FINANCIAL RESOURCES INC,S40,S,"PO BOX 7170, SAN LUIS, AZ, 85349-6807","(-114.7737551, 32.4934395)"
VILLA MARIA CHAPEL FOUNDATION INC,X20,X,"4310 E GRANT RD, TUCSON, AZ, 85712-2607","(-110.90054472972973, 32.250524)"
SERINAS DEL MAR INC,B90,B,"5801 E SANTA FEE, TUCSON, AZ, 85715-3030","(-110.9748477, 32.2228765)"
LEARNING ABOUT DIABETES INC,E70,E,"4729 E SUNRISE DR STE 454, TUCSON, AZ, 85718-4534","(-110.9748477, 32.2228765)"
MARLIN CHARITABLE TR,T22Z,T,"12828 W OYER LN, PEORIA, AZ, 85383-8228","(-112.33686948028512, 33.76787048003933)"
PICERNE CHARITABLE TRUST,T20,T,"4518 N 32ND ST, PHOENIX, AZ, 85018-3303","(-112.013084, 33.50281597959184)"
VERITAS PREPARATORY ACADEMY,B29,B,"4801 E WASHINGTON ST STE 250, PHOENIX, AZ, 85034-2025","(-112.074141, 33.4484367)"
PTA ARIZONA CONGRESS OF PARENTS & TEACHERS INC,B94,B,"3045 S CANYON RIM, MESA, AZ, 85212-2134","(-111.62739043338144, 33.360414649999996)"
EAST VALLEY ATHLETES FOR CHRIST INC,N60,N,"3568 E CLAXTON AVE, GILBERT, AZ, 85297-7401","(-111.7129911923035, 33.28050499955793)"
KIDZ AT HEART INTERNATIONAL,X20,X,"PO BOX 21148, MESA, AZ, 85277-1148","(-111.8314552, 33.4151005)"
VALLEY OF THE SUN CLEAN CITIES COAL,C35,C,"1475 N SCOTTSDALE RD STE 200, SCOTTSDALE, AZ, 85257-3538","(-111.9260184, 33.4942189)"
