NAME,NTEE_CD,Category,Location,lat_lon
WHITE MARSH ELEMENTARY SCHOOL PARENT TEACHER ORGANIZATION,B11,B,"4322 LOVERS LN, TRAPPE, MD, 21673-1866","(-76.06674467346939, 38.668020408163265)"
AT-ONE-MENT WITH GOD CHURCH,X99,X,"8192 WATERFORD RD, PASADENA, MD, 21122-1241","(-76.56263347339785, 39.12611980526151)"
REHOBOTH MISSION BAPTIST CHURCH,X21,X,"11211 ODELL FARMS CT, BELTSVILLE, MD, 20705-4108","(-76.87475136773011, 39.0432115)"
HARRY AND JEANETTE WEINBERG VILLAGE 1 INC,L22,L,"5809 PARK HEIGHTS AVE, BALTIMORE, MD, 21215-3931","(-76.68693166493725, 39.35495995)"
IWT-TRNN INC,A32,A,"231 HOLLIDAY ST, BALTIMORE, MD, 21202-3612","(-76.6100636, 39.2921652)"
CENTER FOR ISLAM AND PUBLIC POLICY INC,B05,B,"2110 WALNUT RIDGE CT, FREDERICK, MD, 21702-5921","(-77.44479447895722, 39.4440997)"
GEORGE SNDYER MEMORIAL FUND,H12,H,"901 MONTGOMERY ST, LAUREL, MD, 20707-3411","(-76.858554, 39.10719)"
WORD OF LIFE CHAPEL INTERNATIONAL,X20,X,"503 WALNUT GROVE RD, BALTIMORE, MD, 21221-6097","(-76.45068001773798, 39.286648799999995)"
OUT OF BONDAGE MINISTRIES INC,X20,X,"7603 PERRING TER, BALTIMORE, MD, 21234-6120","(-76.55916890016054, 39.37479795)"
FERNGAL MUSIC PRODUCTIONS PUBLISHING INC,X80,X,"1300 SOUTHVIEW RD, BALTIMORE, MD, 21218-1425","(-76.5960653251816, 39.340416950000005)"
PATTERSON PARK PUBLIC CHARTER,B29,B,"27 N LAKEWOOD AVE, BALTIMORE, MD, 21224-1155","(-76.57898197959184, 39.292486387755105)"
RUTH PROJECT FELLOWSHIP MINISTRIES,X99,X,"1611 CATHERINE FRAN DR, ACCOKEEK, MD, 20607-3259","(-77.0355911635033, 38.6365347)"
STOP THE SILENCE STOP CHILD SEXUAL ABUSE INC,I70,I,"8100 SPRINGFIELD RD, GLENN DALE, MD, 20769-9608","(-76.80393356930445, 39.00051655)"
MONROE FAMILY TRUST FOUNDATION,T90,T,"8607 BRADFORD RD, SILVER SPRING, MD, 20901-4315","(-77.00729925503356, 38.99794522147651)"
LIFE EMPOWERMENT COMMUNITY OUTREACH,X200,X,"3923 LAUSANNE RD, RANDALLSTOWN, MD, 21133-4511","(-76.77518619195047, 39.37369905)"
LIFE APPLICATION APOSTOLIC BIBLE CHURCH,X20,X,"10754 RHODE ISLAND AVE, BELTSVILLE, MD, 20705-2513","(-76.9142925, 39.031574825)"
HIGHWAY BAPTIST CHURCH AND MINISTRIES,X20,X,"3340 FREDERICK AVE, BALTIMORE, MD, 21229-3810","(-76.67312125714285, 39.28116248571429)"
ONE STAR ENTERPRISE INC,P99,P,"19933, GERMANTOWN, MD, 20876-0000","(-77.26077318749999, 39.181610625000005)"
LION OF JUDAH BIBLE FELLOWSHIP CHURCH,X21,X,"1026 STARBOARD CT, EDGEWOOD, MD, 21040-1332","(-76.28912357164351, 39.438622949138725)"
SBC OUTREACH AND WORSHIP MINISTRIES,X99,X,"2435 E MADISON ST, BALTIMORE, MD, 21205-1732","(-76.58256327103362, 39.2996925)"
PAYNE LIGHTHOUSE COMMUNITY DEVELOPMENT CORPORATION,S24,S,"7901 BROCK BRIDGE RD, JESSUP, MD, 20794-9704","(-76.76960712170275, 39.136721762150124)"
SHARE AT THE HAVEN INC,L41,L,"4222 KENNEDY ST, HYATTSVILLE, MD, 20781-1935","(-76.94410605722975, 38.9560777)"
MOORISH PRISON REENTRY MISSION INC,A26,A,"400 OVERBROOK RD, CATONSVILLE, MD, 21228-1823","(-76.715631, 39.2830081)"
STEPHEN J PONZILLO JR MEMORIAL LIBRARY & MUSEUM OF THE GRAND LODG,A54,A,"304 INTERNATIONAL CIR, COCKEYSVILLE, MD, 21030-1300","(-76.66185710324524, 39.49683334734514)"
CHURCH OF ZION DELIVERANCE MINISTRIES INC,X20,X,"11191 CRAIN HWY, CHELTENHAM, MD, 20623-1100","(-76.8487134, 38.7169586)"
HOUSE OF MIRACLE MINISTRIES,X20,X,"411 MOHICAN DR, FREDERICK, MD, 21701-4714","(-77.39254428269109, 39.42940240207998)"
THE REDEEMED CHRISTIAN CHURCH OF GOD GOSHEN PARISH ANNAPOLIS MD INC,X20,X,"6310 GLENN DALE RD, GLENN DALE, MD, 20769-9207","(-76.8109901138206, 38.9767856)"
MARYLAND SLEEP SOCIETY,F037,F,"1211 CATHEDRAL ST, BALTIMORE, MD, 21201-5516","(-76.61824242564606, 39.304019249999996)"
POWER OF THE HIGHEST MINISTRIES INTERNATIONAL,X20,X,"197 HARDY PL, ROCKVILLE, MD, 20852-1206","(-77.13921630035975, 39.07270274225028)"
ISAIAH ASSOCIATES INC,F20,F,"108 N BOND ST, BEL AIR, MD, 21014-3533","(-76.3517151, 39.5368126)"
FRIENDS OF THE VALLEY,Q33,Q,"19027 GROTTO LN, GERMANTOWN, MD, 20874-1857","(-77.26806798418433, 39.16864214781414)"
GREEN STREET ACADEMY INC,B20,B,"125 N HILTON ST, BALTIMORE, MD, 21229-3748","(-76.67158370986891, 39.2880271)"
SALVATION OUTREACH AND DELIVERANCE MINISTRIES,X20,X,"4512 BEECH RD, TEMPLE HILLS, MD, 20748-6704","(-76.940502, 38.825703)"
YOUNG VOICES ON CLIMATE CHANGE,C60,C,"245 W CHASE ST, BALTIMORE, MD, 21201-4823","(-76.61946038764938, 39.30133415)"
CHARTER BOARD PARTNERS,B012,B,"5609 WOOD WAY, BETHESDA, MD, 20816-1912","(-77.11290748823839, 38.95644284460818)"
UNITED ASSOCIATION SCHOLARSHIP TR,B82,B,"LOCAL, ANNAPOLIS, MD, 21401-0000","(-76.48823091248744, 38.97731915)"
PERCY SUMMER CLUB OF NEW HAMPSHIRE,N50,N,"10318 SUMMIT AVE, KENSINGTON, MD, 20895-3924","(-77.08071683333333, 39.025462166666664)"
NATIONAL FEDERATION OF THE BLIND INC,G41Z,G,"1800 JOHNSON ST, BALTIMORE, MD, 21230-4914","(-76.60991924779124, 39.2692023)"
WILDE LAKE HIGH SCHOOL BOOSTERS FOUNDATION INC,B94,B,"5460 TRUMPETER RD, COLUMBIA, MD, 21044-2314","(-76.8729146496196, 39.21830034418688)"
BALTIMORE BIRD FANCIERS INC,N50,N,"10310 MALCOLM CIRCLE, COCKEYSVILLE, MD, 21030-3920","(-76.6180091, 39.4688956)"
HOLY BIBLE CHURCH,X20,X,"1800 N GAY ST, BALTIMORE, MD, 21213-2502","(-76.58570009784253, 39.311284549999996)"
WALNUT STREET COMMUNITY HEALTH CENTER INC,E32,E,"201 S CLEVELAND AVE, HAGERSTOWN, MD, 21740-5745","(-77.71040161474325, 39.63619528629314)"
ADVENTIST COMMUNITY SERVICES OF GREATER WASHINGTON,P99,P,"501 SLIGO AVE, SILVER SPRING, MD, 20910-4707","(-77.011749, 38.991462)"
TREE OF LIFE CHURCH,X20,X,"8313 TUCKERMAN LN, POTOMAC, MD, 20854-3747","(-77.17025308769031, 39.04154292467006)"
WICOMICO FRIENDS OF RECREATION AND PARKS INC,N32,N,"325 N DIVISION ST, SALISBURY, MD, 21801-4260","(-75.59891668421054, 38.36997865789474)"
OMO OBANTA ASSOCIATION INC,P20,P,"3502 DIAZ CT, RANDALLSTOWN, MD, 21133-2510","(-76.82849141429426, 39.3715339)"
DIVERSIFIED HOUSING DEVELOPMENT INC,L25,L,"8025 LIBERTY RD, WINDSOR MILL, MD, 21244-2966","(-76.75663979550157, 39.352131400000005)"
WELL FOR THE JOURNEY INC,B60,B,"400 WEST PENNSYLVANIA AVE, TOWSON, MD, 21204-4264","(-76.61007125352155, 39.4015043)"
CALLOWAY STREET ONE INC,L20,L,"716 N DIVISION ST, SALISBURY, MD, 21801-4156","(-75.596137, 38.373289)"
ENCOURAGERS FOR CHRIST INC,X20,X,"6601 HUNTER TRAIL WAY, FREDERICK, MD, 21702-2986","(-77.436321, 39.45857)"
NEWAH ORGANIZATION OF AMERICA INC,S20,S,"19020 STEEPLE PL, GERMANTOWN, MD, 20874-6121","(-77.29211208163265, 39.172450795918365)"
MOONFEST,A20,A,"2921 STANTON AVE, SILVER SPRING, MD, 20910-1218","(-77.05930611143218, 39.01266131723069)"
SHEKINAH NEW LIFE MINISTRIES OF THE LORD JESUS CHRIST,X20,X,"432 POSSUM CT, CAPITOL HGTS, MD, 20743-3523","(-76.86533102786066, 38.88452995)"
EMMANUEL WORSHIP AND DELIVERANCE CENTER,X20,X,"1209 11 E 25TH ST, BALTIMORE, MD, 21218-0000","(-76.603212, 39.3183555)"
HOPE EVANGELISTIC CHURCH,X21,X,"8214 CAGLE RD, FT WASHINGTON, MD, 20744-5507","(-77.0234577814246, 38.77653875)"
KINGDOM CHURCH AND MINISTRIES INC,X21,X,"2620 CAMBRIDGE BELTWAY, CAMBRIDGE, MD, 21613-2969","(-76.07025202927855, 38.54712175)"
WEST AFRICAN HEALTH INITIATIVES,Q33,Q,"9301 BURNING TREE RD, BETHESDA, MD, 20817-2208","(-77.134432, 39.007343)"
ANTON SAMUEL FAMILY FOUNDATION INC,T22,T,"8 BRANCHWOOD CT, BALTIMORE, MD, 21208-3301","(-76.69032305369278, 39.3906932)"
DULANEY STATION COMMUNITY HOUSING DEVELOPMENT ORGANIZATION INC,L20,L,"1925 GREENSPRING DRIVE, TIMONIUM, MD, 21093-4128","(-76.628902, 39.4322232)"
LIVING HOPE CHURCH OF SEVERN INC,X202,X,"672 OLD MILL RD, MILLERSVILLE, MD, 21108-1363","(-76.6325874, 39.1185367)"
LEE FARMS CONSERVANCY LLC,S20,S,"3016 EDGEWATER DR, EDGEWATER, MD, 21037-1307","(-76.57077446685086, 38.94635790618963)"
KINGDOM OF PRAISE,X20,X,"4714 ERDMAN AVE, BALTIMORE, MD, 21205-3102","(-76.5601234, 39.3080004)"
KINGDOM HOUSE INC,P75,P,"7403 BROMPTON RD, BALTIMORE, MD, 21207-4541","(-76.74277954681571, 39.342843900000005)"
A WORD FROM THE ROCK MINISTRIES INC,X21,X,"7322 CIRCLE DR E, OXON HILL, MD, 20745-1714","(-76.990967, 38.788719400000005)"
HAMILTON FAMILY FOUNDATION INC,T22,T,"1929 DUAL HWY, HAGERSTOWN, MD, 21740-6603","(-77.6872391875, 39.6073985)"
GROWING BY GRACE INTERNATIONAL MINISTRIES,X20,X,"8997 BI STATE BLVD, DELMAR, MD, 21875-2362","(-75.5661467, 38.4308114)"
IGLESIA PENTECOSTAL EL APOSENTO ALTO,X200,X,"112 SPRING ST, GAITHERSBURG, MD, 20877-1922","(-77.20273990000001, 39.1373013)"
MODEL PRAYER MINISTRIES INTERNATIONAL INC,X20,X,"5103 ANNAPOLIS RD, BLADENSBURG, MD, 20710-1409","(-76.93070039758132, 38.9392615)"
HOLLY SPRINGS NATURE CONSERVANCY AND WILDLIFE SANCTUARY INC,C30,C,"4209 BECKLEYSVILLE RD, HAMPSTEAD, MD, 21074-2704","(-76.79369054401921, 39.6419031)"
THE SOLUTIONS TO LEARNING INC,B24,B,"2329 REISTERSTOWN RD, BALTIMORE, MD, 21217-1932","(-76.64864979804983, 39.315521849999996)"
HOLISTIC LIFE FOUNDATION INC,O99,O,"1014 W 36TH ST, BALTIMORE, MD, 21211-2415","(-76.63351990372007, 39.33123895)"
STANTON-BATES ALUMNI SCHOLARSHIPS INCORPORATED,B99,B,"112 EASTERN AVE, ANNAPOLIS, MD, 21403-3335","(-76.47689749384236, 38.9702435)"
NEW LAKEWOOD SCOUT SPONSORS INC,O114,O,"13700 VALLEY DR, ROCKVILLE, MD, 20850-5440","(-77.20612368672761, 39.07899295)"
MARYLAND REGIONAL VASCULAR SOCIETY,B60,B,"402 EVERGREEN RD, SEVERNA PARK, MD, 21146-3744","(-76.55300069618696, 39.07334617730265)"
T C PRUITT MINISTRIES INC,X20,X,"169 LAMONT LN, GAITHERSBURG, MD, 20878-2798","(-77.21408809643886, 39.11276940444886)"
MOUNT PROSPECT CHURCH CEMETERY ASSOCIATION INC,Y50,Y,"43 PLEASANT ACRES DR, THURMONT, MD, 21788-1715","(-77.40302393998515, 39.62942059679561)"
CENTER FOR ECOLOGICAL LIVING AND LEARNING,C03,C,"16320 DECKER PL, DERWOOD, MD, 20855-2181","(-77.16693218367347, 39.126448244897965)"
ROSEMARY HILLS LACROSSE INC,N60,N,"5126 MANNING DR, BETHESDA, MD, 20814-1227","(-77.10250308163265, 38.97851220408163)"
CHESAPEAKE SHAKESPEARE COMPANY,A60,A,"7 S CALVERT ST, BALTIMORE, MD, 21202-1513","(-76.612244, 39.289429000000005)"
IGLESIA EVANGELICA CRISTO TE LLAMA INC,X20,X,"15600 NEW HAMPSHIRE AVE, SILVER SPRING, MD, 20905-4078","(-76.9767656, 39.0189171)"
LATINLINK INSTITUTE INC,B99,B,"111 WEST MOUNT VERNON PLACE, BALTIMORE, MD, 21201-0000","(-76.6169263, 39.2972992)"
CRUSADE FOR CHRIST MINISTRIES INC,X20,X,"2400 DENISON ST, BALTIMORE, MD, 21216-2303","(-76.67469545, 39.3147347)"
INTERNATIONAL CHRISTIAN COMMUNITY CHURCH,X20,X,"3406 BELAIR RD, BALTIMORE, MD, 21213-1248","(-76.5724519, 39.3227458)"
GLOBAL COALITION FOR PEACE INC,B99,B,"4209 EAST WEST HWY, CHEVY CHASE, MD, 20815-5910","(-77.085253, 38.986534)"
NORTH AMERICAN JULES VERNE SOCIETY INC,A700,A,"7106 TALISMAN LN, COLUMBIA, MD, 21045-4805","(-76.83893292307692, 39.190243)"
CHINESE ASSOCIATION FOR SCIENCE & TECHNOLOGY OF GREATER WASHINGTON,B99,B,"312 MAJOR KING LN, FT WASHINGTON, MD, 20744-4797","(-77.00267858684668, 38.7698604)"
THE GOG FOUNDATION INC,H30,H,"3168 BRAVERTON STREET, EDGEWATER, MD, 21037-2674","(-76.56672301067442, 38.931962049999996)"
DIVINE DELIVERANCE APOSTOLIC FAITH CHURCH,X20,X,"5217 REISTERSTOWN RD, BALTIMORE, MD, 21215-5018","(-76.6840357305741, 39.34368465)"
SCHOLARS POINTE ACADEMY INC,B200,B,"2223 PRINCE OF WALES CT, BOWIE, MD, 20716-1446","(-76.7315601797566, 38.9200087)"
SPARTAN LYRICAL SOCIETY,B94,B,"450 JUMPERS HOLE RD, SEVERNA PARK, MD, 21146-1689","(-76.58353426267144, 39.08564694912753)"
SANKOFA INC,A33,A,"1700 E COLD SPRING LN, BALTIMORE, MD, 21251-0001","(-76.58360941503034, 39.3446663)"
GREATER FAITH TABERNACLE CHURCH,X20,X,"7401 CASTLEMOOR RD, WINDSOR MILL, MD, 21244-2807","(-76.7548456, 39.344381999999996)"
WASHINGTON YOUTH FOUNDATION,O20,O,"7408 MUNCASTER MILL RD, GAITHERSBURG, MD, 20877-3816","(-77.15067121635988, 39.15177441569664)"
HOUSE OF FREEDOM INC,L41,L,"1029 E BALTIMORE ST, BALTIMORE, MD, 21202-4705","(-76.60206338972925, 39.29040005)"
REDEEMING LIFE MINISTRIES INTERNATIONAL INC,X99,X,"7845 PORT TOBACCO RD, PORT TOBACCO, MD, 20677-3133","(-77.0597568, 38.5019722)"
HIGHLAND FESTIVAL GARRETT COUNTY INC,A20,A,"317 E OAK ST, OAKLAND, MD, 21550-1503","(-79.40680319079163, 39.4065703)"
APOSTOLIC CHURCH BELAIR ASSEMBLY,X21,X,"4437 BELAIR RD, BALTIMORE, MD, 21206-6337","(-76.5629394, 39.3298815)"
FIRST NIGERIAN BAPTIST CHURCH,X21,X,"10701 CHAPELDALE RD, RANDALLSTOWN, MD, 21133-1044","(-76.85230943760499, 39.389715949999996)"
WORD HEALING OUTREACH MINISTRIES INC,X200,X,"12920 ASBURY DR, FT WASHINGTON, MD, 20744-6445","(-77.00806276694844, 38.71188995)"
BY HIS SPIRIT ASSEMBLY,X21,X,"3628 TYROL DR, GLENARDEN, MD, 20774-2617","(-76.85026316173537, 38.935116949999994)"
THE BOWIE COMMUNITY MEDIA CORPORATION,A32,A,"2614 KENHILL DR, BOWIE, MD, 20715-2534","(-76.74121443531911, 38.9614721)"
AUDREY HERMAN SPOTLIGHTERS THEATRE INC,A65,A,"817 SAINT PAUL ST, BALTIMORE, MD, 21202-2472","(-76.6140038, 39.2993318)"
LIBERTY MINISTRIES INTERNATIONAL,X21,X,"6580 SWEET FERN, COLUMBIA, MD, 21045-4552","(-76.84400600331956, 39.192947573821755)"
THE BEA AND DAVID ZACK MEMORIAL FOUNDATION INC,T22,T,"3 RUBY FIELD CT, BALTIMORE, MD, 21209-1559","(-76.67613824889236, 39.38138)"
AMITY CLUB OF WASHINGTON CHARITY FOUNDATION INC,T12,T,"1002 OAK KNOLL TER, ROCKVILLE, MD, 20850-7739","(-77.1905046800955, 39.09602154434654)"
TROPHY OF LIFE INC,P80,P,"630 BAYLOR RD, GLEN BURNIE, MD, 21061-4687","(-76.64262722007545, 39.14329066337411)"
THE MESORAH WOMENS LEARNING INSTITUTE INC,P80,P,"414 NEALE CT, SILVER SPRING, MD, 20901-4436","(-77.00230349481917, 39.035904900000006)"
FRIENDS OF THE LIBRARY-EMMITSBURG BRANCH,B11,B,"300A SOUTH SETON AVENUE, EMMITSBURG, MD, 21727-8704","(-77.329724, 39.697969)"
ADVENTURES FOR THE CURE,T30,T,"1221 BRANDFORD RD, CATONSVILLE, MD, 21228-5811","(-76.74002086925545, 39.256979599999994)"
THEODORE HOUSE,F22,F,"8383 CHURCH LN, RANDALLSTOWN, MD, 21133-4801","(-76.76876512117538, 39.364234249999996)"
EMPAS GROUP,O50,O,"7213 CHAPPARAL DR, DISTRICT HTS, MD, 20747-1772","(-76.88151939982066, 38.8679235)"
KENNEDY FELLOWS ASSOCIATION TR INC,T23,T,"707 N BROADWAY, BALTIMORE, MD, 21205-1832","(-76.59367897525794, 39.2987004)"
ASSOCIATION FOR PROFESSIONALS IN INFECTION CTRL & EPIDEMIOLOGY INC,E72C,E,"7 ENGLEWOOD RD, BALTIMORE, MD, 21210-1919","(-76.64336053385115, 39.35779635)"
NOTRE DAME VOLUNTEER CORPORATION,P290,P,"5401 LOCH RAVEN BLVD, BALTIMORE, MD, 21239-2902","(-76.5890052241565, 39.35608725)"
ENVIRONMENTAL LEADERSHIP PROGRAM,B99,B,"135 HEDGEWOOD DR, GREENBELT, MD, 20770-1656","(-76.88734569644913, 39.009596891494624)"
SOCIETY FOR BEHAVIORAL AND COGNITIVE NEUROLOGY,V23,V,"1629 THAMES STREET, BALTIMORE, MD, 21231-3449","(-76.5944704012982, 39.28111230102558)"
NATIONAL EDUCATIONAL EMPOWERMENT SUMMIT,B90,B,"11505 EMACK RD, BELTSVILLE, MD, 20705-2626","(-76.91920499265527, 39.0447762)"
HISPANIC BUSINESS CONFERENCE FOUNDATION OF MARYLAND,S41,S,"26 N SUMMIT AVE, GAITHERSBURG, MD, 20877-2905","(-77.19346909857148, 39.1432535)"
11TH HOUR MINISTRIES INTERNATIONAL,X21,X,"1612 APPLETON ST, BALTIMORE, MD, 21217-1114","(-76.64909941760342, 39.30690815)"
BALTIMORE BOARD OF RABBIS INC,X193,X,"8501 ARBORWOOD RD, BALTIMORE, MD, 21208-1503","(-76.71557959494038, 39.40516585)"
A NEW FAITH COMMUNITY,X20,X,"1635 W PRATT ST, BALTIMORE, MD, 21223-2446","(-76.6434482967613, 39.285135800000006)"
OBIBIEZENNA PROGRESSIVE ASSOCIATION,Q30,Q,"2112 N CHARLES ST, BALTIMORE, MD, 21218-5738","(-76.6168934, 39.3137183)"
THE MOST INC,O50,O,"6913 GREENBORO LN, FT WASHINGTON, MD, 20744-1511","(-76.94226072521441, 38.7957393)"
NEW BEGINNING COVENANT MINISTRIES,X21,X,"1510 HANDYS MDW, SALISBURY, MD, 21801-7403","(-75.634454, 38.349977)"
APOSTOLIC WORD OF GOD DELIVERANCE CHURCH,X21,X,"1110 N WOLFE ST, BALTIMORE, MD, 21213-3348","(-76.5910885510204, 39.30346452040816)"
JAKE MCGUIRE SAVAGE FOUNDATION INC,P20,P,"10307 LIVINGSTON RD, FT WASHINGTON, MD, 20744-4935","(-77.00173817387261, 38.74947385)"
FRIENDS OF THE BALTIMORE COUNTY COMMISSION FOR WOMEN INC,B01,B,"22 MARYLAND AVE, PIKESVILLE, MD, 21208-5318","(-76.71438491342258, 39.367783700000004)"
SOUTH ASIAN PUBLIC HEALTH ASSOCIATION INCORPORATED,H99,H,"9408 HOLBROOK LN, POTOMAC, MD, 20854-3935","(-77.21472590137539, 39.01054372088721)"
TRIUMPH OF THE CROSS COMMUNITY INC,X20,X,"405 PEARSON BLVD, FREDERICK, MD, 21702-3395","(-77.40711959722967, 39.47332818999042)"
WOODCO INC,S47,S,"236 ROLLINGBROOK WAY, CATONSVILLE, MD, 21228-4822","(-76.76000300183375, 39.272462399999995)"
TRUTH AND LIFE FAMILY WORSHIP CENTER,X21,X,"6305 SHERWOOD RD, IDLEWYLDE, MD, 21239-1540","(-76.5947877, 39.3724817)"
NEW BEGINNING CHURCH OF DELIVERANCE MINISTRIES INC,X20,X,"6303 CARRINGTON CT, CAPITOL HGTS, MD, 20743-1855","(-76.89934870708713, 38.905593800000005)"
ASSOCIATION FOR INDIAS DEVELOPMENT INC,Q30,Q,"5011 TECUMSEH ST, COLLEGE PARK, MD, 20740-4125","(-76.92442511709473, 38.996936700000006)"
MOUNT OF DELIVERENCE CHURCH OF GOD,X20,X,"8300 CARROLL AVE, TAKOMA PARK, MD, 20912-7344","(-76.9989623, 38.9844489)"
WINTERS MILL HIGH SCHOOL ATHLETIC BOOSTER CLUB,B11,B,"560 GORSUCH RD, WESTMINSTER, MD, 21157-6530","(-76.97674810979095, 39.57025956805811)"
FAITH BRETHREN IN CHRIST CHURCH INC,X20,X,"611 S MARLYN AVE, ESSEX, MD, 21221-5235","(-76.46196860835914, 39.3017903)"
JORDAN CHURCH INC,X21,X,"8600 LOCH RAVEN BLVD, TOWSON, MD, 21286-2304","(-76.5638360219682, 39.3947453)"
MOUNT PLEASANT COMMUNITY DEVELOPMENT CORPORATION INC,P28,P,"6000 RADECKE AVE, BALTIMORE, MD, 21206-3955","(-76.53059937880391, 39.33221625)"
SISTERS IN THE SPIRIT INC,X21,X,"1610 CHAPEL RIDGE CT, HANOVER, MD, 21076-1763","(-76.71847555035605, 39.1517343)"
WESTERN HOWARD COUNTY SENIOR CENTER COUNCIL,P81,P,"2400 ROUTE 97, COOKSVILLE, MD, 21723-9308","(-77.02294473839669, 39.305428)"
