NAME,NTEE_CD,Category,Location,lat_lon
TOUCHSTONE SERVICES INCORPORATED,B99,B,"821 7TH ST, PORT HURON, MI, 48060-5324","(-82.42775826530612, 42.975504571428566)"
LAKESHOREMEN INC,A60,A,"22528 DEVONSHIRE ST, WOODHAVEN, MI, 48183-1461","(-83.25463993059677, 42.14114456392991)"
NATIONAL FAITH HOMEBUYERS,L82,L,"32150 DORSEY ST, WESTLAND, MI, 48186-4784","(-83.35644794192334, 42.29248400498147)"
RAMS BOOSTERS,B112,B,"600 ELKENBURG ST, SOUTH HAVEN, MI, 49090-1980","(-86.271795, 42.392302)"
LASALLE TOWNSHIP FIREFIGHTERS ASSOCIATION,E50,E,"4111 LAPLAISANCE RD, LA SALLE, MI, 48145-9762","(-83.440657, 41.859777)"
FRIENDS OF THE FLINT POLICE,T30,T,"3516 CRAIG DR, FLINT, MI, 48506-2644","(-83.64263985709687, 43.04462054742281)"
SHERMAN PROGRAM INC,X21,X,"2144 GRENADIER DR, TROY, MI, 48098-5215","(-83.1922598343018, 42.62080106373395)"
EMMANUEL HOUSE,P80,P,"18570 FITZPATRICK CT, DETROIT, MI, 48228-1411","(-83.2222283493862, 42.367460124466795)"
IGBO WOMEN ASSOCIATION OF MICHIGAN,A23,A,"16289 HARRISON, ROMULUS, MI, 48174-3060","(-83.31675894796456, 42.18522184725825)"
MICHIGAN STATE UNIVERSITY,O52,O,"220 W ELLSWORTH ST, MIDLAND, MI, 48640-5180","(-84.24495945179325, 43.6157522)"
CALL TO HOLINESS,X21,X,"212, EASTPOINTE, MI, 48021-0000","(-82.9554746, 42.4683698)"
SOCIETY FOR ARCHERY IN MICHIGAN INC,N50,N,"7905 EXETER RD, MONROE, MI, 48162-9383","(-83.4189007994713, 41.99087405846629)"
SANTA CLAUS SCHOOL,B99Z,B,"2408 PINEHURST CT, MIDLAND, MI, 48640-4146","(-84.2746477395979, 43.614225878371705)"
MICHIGAN STATE UNIVERSITY,O52,O,"201 W KALAMAZOO AVE, KALAMAZOO, MI, 49007-3726","(-85.587037, 42.2944382)"
NEW HOPE FELLOWSHIP,X20,X,"2087 CHURCHILL AVE, TRENTON, MI, 48183-1797","(-83.20851067114094, 42.14923612080537)"
JOHN SCHINDLER MINISTRIES,X20Z,X,"2575 CHURCHILL DR, SAINT JOSEPH, MI, 49085-8273","(-86.51517824702023, 42.05546251344607)"
ROOSEVELT PARK MINISTRIES INC,I21,I,"1530 CESAR E CHAVEZ AVE SW, GRAND RAPIDS, MI, 49503-8046","(-85.68569701304071, 42.9364243211025)"
THE RONES FOUNDATION,T22Z,T,"5806 MILL POND CT, W BLOOMFIELD, MI, 48322-2078","(-83.39607889966183, 42.54842564310696)"
MICHIGAN STATE UNIVERSITY,O52,O,"201 W KALAMAZOO AVE, KALAMAZOO, MI, 49007-3726","(-85.587037, 42.2944382)"
DETROIT EASTSIDE COMMUNITY COLLABORATIVE INC,S21Z,S,"20017 VAN DYKE ST, DETROIT, MI, 48234-3211","(-83.02415, 42.43114)"
MONTESSORI CHILDRENS ACADEMY INC,B24,B,"43521 ROMEO PLANK RD, CLINTON TWP, MI, 48038-1295","(-82.93345886876014, 42.61756624111497)"
MERCY HOSPITAL PORT HURON MICHIGAN MEDICAL STAFF,E03,E,"2601 ELECTRIC AVE, PORT HURON, MI, 48060-6587","(-82.43557683947675, 42.95640055)"
CHEBOYGAN YOUTH TACKLE FOOTBALL LEAGUE,N60,N,"2110 HENNINGS RD, CHEBOYGAN, MI, 49721-9072","(-84.45405822373064, 45.575342078278844)"
UNIVERSITY OF MICHIGAN RETIREES ASSOCIATION INC,B60,B,"3003 SOUTH STATE ST, ANN ARBOR, MI, 48109-1276","(-83.73724300213371, 42.24324165)"
REDIRECTIONS INC,B99Z,B,"5212 HUNTINGTON DR, MIDLAND, MI, 48640-2197","(-84.28102910135934, 43.64494902400956)"
A G B U ALEX AND MARIE MANOOGIAN SCHOOL,B24,B,"22001 NORTHWESTERN HWY, SOUTHFIELD, MI, 48075-4081","(-83.21717590457483, 42.454961935902894)"
MULTI-PURPOSE ARENA COALITION,N99,N,"751 WOODWARD AVE, ALPENA, MI, 49707-7822","(-83.44134068944099, 45.10381729537612)"
CHERRY STREET SERVICES FOUNDATION,I40I,I,"100 CHERRY ST SE, GRAND RAPIDS, MI, 49503-4526","(-85.6579828, 42.9593863)"
NEW MT OLIVES APOSTOLIC FAITH CHURCH,X99Z,X,"2676 HENDRIE ST, DETROIT, MI, 48211-2759","(-83.0440765050505, 42.37217996969697)"
HARVEST MISSION COMMUNITY CHURCH,X20,X,"1001 E HURON ST, ANN ARBOR, MI, 48104-1628","(-83.7343719, 42.2814235)"
JUMP START INC,O20,O,"1200 E MAIN ST, BENTON HARBOR, MI, 49022-2932","(-86.429572, 42.117656)"
BRETHREN HERITAGE ASSOCIATION,A80,A,"3254 SKIDMORE RD, BRETHREN, MI, 49619-9631","(-86.031169, 44.283183)"
WOLVERINE SPORTS CLUB,B99Z,B,"26409 EDGEWOOD DR, NOVI, MI, 48376-0000","(-83.513436, 42.4707889)"
RUDOLF AND RUTH ESCHBACH FAMILY FOUNDATION,T20Z,T,"25101 GROESBECK HWY, WARREN, MI, 48089-1425","(-82.991791, 42.4636101)"
LIFE APPLICATION MINISTRIES,X20Z,X,"31601 SCHOENHERR RD, WARREN, MI, 48088-1977","(-82.98857465366983, 42.52692866249403)"
AWAKE INCORPORATED,P52,P,"1024 BURNSIDE ST SE, GRAND RAPIDS, MI, 49508-2423","(-85.64034624489796, 42.90386475510204)"
FAITH RECONCILIATION TABERNACLE CENTER,X20,X,"16599 MEYERS RD, DETROIT, MI, 48235-4110","(-83.17022279146447, 42.413377499999996)"
MICHIGAN STATE UNIVERSITY,O52,O,"1142 SOUTH VAN DYKE, BAD AXE, MI, 48413-9800","(-83.04245767033946, 43.80054292695147)"
OLD TOWN CHRISTIAN OUTREACH CENTER,X20,X,"600 GRATIOT AVE, SAGINAW, MI, 48602-2003","(-83.969528, 43.415045)"
MICHIGAN STATE UNIVERSITY,O52,O,"570 MARSHALL STREET, COLDWATER, MI, 49036-8252","(-85.00047, 41.948533)"
TRINITY MEMORIAL BAPTIST CHURCH,X20Z,X,"10870 SHOEMAKER ST, DETROIT, MI, 48213-3438","(-82.99110657142857, 42.389346714285715)"
ANGEL LAND CHILD CARE AND PARENT INSTITUTE,P33,P,"8642 LINWOOD ST, DETROIT, MI, 48206-2116","(-83.10564953611176, 42.36954655)"
THREE RIVERS ACADEMIC MENTORING INC,P30Z,P,"25 RAILROAD, THREE RIVERS, MI, 49093-2809","(-85.63398043365507, 41.9443577182702)"
TAIWANESE CHAMBER OF COMMERCE OF GREATER DETROIT,S41,S,"43762 WABEEK LN, NORTHVILLE, MI, 48168-8458","(-83.47671266707522, 42.40678761231379)"
ZEHNDERS SNOWFEST INC,N520,N,"730 S MAIN ST, FRANKENMUTH, MI, 48734-1622","(-83.74103881735115, 43.32689595)"
CHELSEA HOCKEY CLUB,N99,N,"513 COLISEUM DR, CHELSEA, MI, 48118-1455","(-84.0256023, 42.3021142)"
GEORGE & ELIZABETH SEIFERT FOUNDATION,T30Z,T,"1300 MEAD RD, ROCHESTER HLS, MI, 48306-3524","(-83.10892, 42.712008)"
FOSS AVENUE ECONOMIC DEVELOPMENT CORPORATION,B82,B,"1159 E FOSS AVE, FLINT, MI, 48505-2324","(-83.68143052986065, 43.071862393063626)"
DETROIT POLICE ATHLETIC LEAGUE INCORPORATED,P40,P,"1680 MICHIGAN AVE, DETROIT, MI, 48216-1326","(-83.0688545034339, 42.33236445)"
BUIST FOUNDATION,T22Z,T,"2 84TH ST SW, BYRON CENTER, MI, 49315-8660","(-85.7246256, 42.812214)"
TRAVERSE CITY BULLDOGS ATHLETIC ASSOCIATION,N60,N,"204 W LOUISA ST, LAKE LEELANAU, MI, 49653-9425","(-85.715388, 44.979214)"
S A F E SAVE ANIMALS FROM EUTHANASIA,D20,D,"11661 N ISABELLA RD, CLARE, MI, 48617-9186","(-84.74841938554216, 43.80893991566265)"
MANDAEAN ASSOCIATION OF MICHIGAN,X99,X,"29550 RYAN RD, WARREN, MI, 48092-2213","(-83.06746622580644, 42.51010451612903)"
GREEK WEEK,T99,T,"1443 WASHTENAW AVE, ANN ARBOR, MI, 48104-3120","(-83.72981250257405, 42.274542249999996)"
DUTCHMEN FIREFIGHTERS ASSOC INC,M110,M,"275 S MACOMB ST, MANCHESTER, MI, 48158-9305","(-84.04078530646947, 42.14666035)"
MONTAGUE FOUNDATION,T22Z,T,"1 HILLSIDE CT, ANN ARBOR, MI, 48104-2605","(-83.723119, 42.273446)"
MICHIGAN STATE UNIVERSITY,O52,O,"211 W MAIN ST, STANTON, MI, 48888-9690","(-85.0828928, 43.2925856)"
IGLESIA CRISTIANA CASA DE REFUGIO,X20,X,"4826 MARTIN ST, DETROIT, MI, 48210-2347","(-83.1287378367347, 42.33326812244898)"
MICHIGAN PROFESSIONAL SOCIETY ON THE ABUSE OF CHILDREN,B60,B,"601 JOHN ST, KALAMAZOO, MI, 49007-5341","(-85.5801876393196, 42.28656025)"
IHA HEALTH SERVICES CORPORATION,E300,E,"24 FRANK LLOYD WRIGHT DR, ANN ARBOR, MI, 48105-9484","(-83.68268819444037, 42.31787225)"
JACKSON COMMUNITY AMBULANCE INC,M23Z,M,"1200 STATE CIR, ANN ARBOR, MI, 48108-1691","(-83.7429946, 42.2345179)"
INTERNATIONAL WOMENS INSOLVENCY & RESTRUCTURING CONFEDERATION INC,S41,S,"6523 STADIUM DR, KALAMAZOO, MI, 49009-2097","(-85.67792857662671, 42.25893755079834)"
WAY OF HOLINESS CHURCH OF GOD IN CHRIST,X20,X,"17330 CHANDLER PARK DR, DETROIT, MI, 48224-2087","(-82.92948851017864, 42.41204295)"
COMMUNITY FOR THE RENEWAL OF EDUCATION & WORK INC,B80,B,"25525 ORMOND DR, SOUTHFIELD, MI, 48033-2202","(-83.31483352520668, 42.47435484914301)"
FRIENDS TOGETHER,P80,P,"105 PRENTISS ST, ALPENA, MI, 49707-2831","(-83.43106682599745, 45.05930508711564)"
GRATIOT MCDOUGALL UNITED COMMUNITY DEVELOPMENT CORPORATION,L80,L,"7720 LA SALLE BLVD, DETROIT, MI, 48206-2504","(-83.09914563636363, 42.36457103030303)"
MYMICHIGAN MEDICAL GROUP,E80Z,E,"2620 W SUGNET RD, MIDLAND, MI, 48640-2647","(-84.258025, 43.63411881818182)"
ROTARY HUMANITARIAN AND HEALTH OUTREACH FOUNDATION,Q300,Q,"3586 TIMBER CREEK DR NW, COMSTOCK PARK, MI, 49321-8501","(-85.67765663797502, 43.03145818565481)"
GRAND VALLEY ORCHID SOCIETY,C27,C,"2139 CHESAPEAKE DR NE, GRAND RAPIDS, MI, 49505-5919","(-85.61659111775766, 42.97840402089446)"
LIVING WORD CHURCH OF MUSKEGON,X20Z,X,"410 S GETTY ST, MUSKEGON, MI, 49442-2035","(-86.22382873469388, 43.244872040816325)"
MARGARET BLACK ELEMENTARY SCHOOL PARENT TEACHER ORGANIZATION,B94,B,"14100 HERITAGE RD, STERLING HTS, MI, 48312-6535","(-82.983582, 42.543749)"
MICHIGAN STATE UNIVERSITY,O52,O,"220 W ELLSWORTH ST, MIDLAND, MI, 48640-5180","(-84.24495945179325, 43.6157522)"
AFT MICHIGAN ROLLIE HOPGOOD SCHOLARSHIP FUND,B82,B,"2661 E JEFFERSON AVE, DETROIT, MI, 48207-4163","(-83.0217851841874, 42.33898215)"
FRIENDS OF THE WILLIAM P FAUST PUBLIC LIBRARY OF WESTLAND,B92,B,"6123 CENTRAL CITY PKWY, WESTLAND, MI, 48185-9118","(-83.39963735625439, 42.328390154845906)"
IMHS ACADEMIC BOOSTER CLUB,B112,B,"300 W B ST, IRON MOUNTAIN, MI, 49801-3300","(-88.0703163, 45.8192583)"
OLD TOWN COMMERCIAL ASSOCIATION,S30Z,S,"1232 TURNER ST, LANSING, MI, 48906-4340","(-84.5492932, 42.7484195)"
PUBLIC SCHOOLS OF CALUMET LAURIUM & KEWEENAW FOUNDATION INC,B12,B,"57070 MINE ST, CALUMET, MI, 49913-2949","(-88.44791836292379, 47.244032000000004)"
CHURCH ON THE MOVE,X20Z,X,"2918 HENDRIE ST, DETROIT, MI, 48211-2832","(-83.04161414285714, 42.37307589795918)"
THE@HARVEY AND AILEEN KLEIMAN FAMILY FOUNDATION,T20Z,T,"24201 BINGHAM CT, BINGHAM FARMS, MI, 48025-3420","(-83.2824356926943, 42.520977532499735)"
AUTOMOTIVE HALL OF FAME INC,A50,A,"21400 OAKWOOD BLVD, DEARBORN, MI, 48124-4078","(-83.2376029286797, 42.30258565)"
EAST SIDE CHRISTIAN SCHOOL ASSOCIATION,B24P,B,"2792 MICHIGAN ST NE, GRAND RAPIDS, MI, 49506-1241","(-85.60080936734693, 42.96986667346939)"
JULIUS AND CYNTHIA HUEBNER FOUNDATION,T20Z,T,"341 LAKELAND ST, GROSSE POINTE, MI, 48230-1652","(-82.90866897674418, 42.38534367441861)"
REETHS PUFFER BAND PARENTS INC,T20Z,T,"1545 N ROBERTS RD, MUSKEGON, MI, 49445-1547","(-86.21347463636364, 43.28045136363637)"
THE CAFE,O50Z,O,"61 GROSSE POINTE BLVD, GROSSE POINTE, MI, 48236-3712","(-82.9009040241184, 42.391504350000005)"
MICHIGAN STATE UNIVERSITY,O52,O,"551 COURTHOUSE DRIVE, CHARLOTTE, MI, 48813-1054","(-84.84123187822578, 42.58355267143857)"
MERCY GENERAL HEALTH PARTNERS AMICARE HOMECARE,E92Z,E,"888 TERRACE STREET, MUSKEGON, MI, 49440-1232","(-86.2475962, 43.2376606)"
MICHIGAN ASSOCIATION FOR THE TREATMENT OF SEXUAL ABUSERS,I73,I,"436 44TH ST SE, GRAND RAPIDS, MI, 49548-4371","(-85.6359237, 42.8838288)"
GODS LOVE OVERPOWERS MINISTRIES G L O MINISTRIES,X21,X,"11063 16 1/2 MILE RD, STERLING HTS, MI, 48312-2003","(-83.0186140886076, 42.57341632911392)"
PARENT TEACHER ORGANIZATION PTO OF VANGUARD CHARTER ACADEMY,B940,B,"1620 52ND ST SW, WYOMING, MI, 49519-9629","(-85.70579810461845, 42.86875885)"
THE URBAN CHRISTIAN CENTER INC,X20,X,"23672 SCHOENHERR RD, WARREN, MI, 48089-4272","(-82.98626752261306, 42.468730663316585)"
GREATEST UNIQUE MINISTRY OF JESUS CHRIST,X20,X,"18343 SCHOOLCRAFT, DETROIT, MI, 48223-3558","(-83.22036814285714, 42.38654085714286)"
OVID-ELSIE EDUCATION ASSOCIATION,J40,J,"8989 E COLONY RD, ELSIE, MI, 48831-9724","(-84.3927113702116, 43.0471271)"
NORTHWEST YOUTH ORGANIZATION,O20,O,"14134 WINTHROP ST, DETROIT, MI, 48227-2143","(-83.19919228282829, 42.38982453535353)"
NEIGHBORS PLUS,S80,S,"1627 W LAKEWOOD BLVD, HOLLAND, MI, 49424-6241","(-86.1750833198835, 42.80542525)"
HOPKINS PARENT & BOOSTER ORGANIZATIONS,B94J,B,"400 S CLARK ST, HOPKINS, MI, 49328-9538","(-85.7609278, 42.6228827)"
FITZGIBBON-DERMIDOFF FOUNDATION,T20Z,T,"1776 S BATES ST, BIRMINGHAM, MI, 48009-1905","(-83.21673473154362, 42.5333029261745)"
GENESIS NON-PROFIT HOUSING CORPORATION,L20,L,"851 LEONARD ST NW, GRAND RAPIDS, MI, 49504-4147","(-85.69000679999999, 42.9853828)"
UNITED SISTERS IN CHRIST,X20,X,"2146 S TOWERLINE RD, SAGINAW, MI, 48601-6866","(-83.87707922313258, 43.39103478769144)"
FATHERS HOUSE GLOBAL MINISTRIES,X20Z,X,"730 TOMLINSON ST, JACKSON, MI, 49203-2060","(-84.3809559644395, 42.245295957921904)"
LAURA LUDINGTON HOLLENBECK FOUNDATION,T90Z,T,"3320 W NELSON ST, MIDLAND, MI, 48640-3346","(-84.23553039393938, 43.629230484848485)"
MARVIN AND ROSALIE OKUN FOUNDATION,T20Z,T,"211 S ROSE ST, KALAMAZOO, MI, 49007-4713","(-85.58461275510204, 42.290498551020406)"
HILLSDALE COUNTY ROAD COMMISSION EMPLOYEE ASSOCIATION,J40,J,"1919 HUDSON RD, HILLSDALE, MI, 49242-8315","(-84.61495494064631, 41.89138306197266)"
IMAGINE FELLOWSHIP,X21,X,"167 W 20TH ST, HOLLAND, MI, 49423-4180","(-86.11497332, 42.779444160000004)"
MAPLE AVENUE MINISTRIES INC,X99Z,X,"427 MAPLE AVE, HOLLAND, MI, 49423-4139","(-86.1146448, 42.781371199999995)"
KILLGOAR MEMORIAL FOUNDATION INC,B99Z,B,"1935 PLYMOUTH SE, GRAND RAPIDS, MI, 49506-0000","(-85.6217090816286, 42.93838811951604)"
MUTTS & MUTTS RESCUE LEAGUE,D20,D,"14015 GREYDALE ST, DETROIT, MI, 48223-2641","(-83.25525971428571, 42.38802)"
CALEDONIA FRIENDS AND PATRONS OF THE LIBRARY,B11,B,"6260 92ND ST SE, CALEDONIA, MI, 49316-6900","(-85.51011360175045, 42.7970643)"
GREAT LAKES RETREAT,X99,X,"650 E HIGHLAND RD, HOWELL, MI, 48843-1324","(-83.941721, 42.621939)"
M G H FAMILY HEALTH CENTER,E32Z,E,"2201 S GETTY ST, MUSKEGON, MI, 49444-1207","(-86.224633, 43.212082)"
OAK POINTE CHURCH,X99Z,X,"50200 TEN MILE RD, NOVI, MI, 48374-0000","(151.8463587, -32.6583866)"
NORWEGIAN ELKHOUND CLUB OF SOUTHEASTERN MI,N20,N,"1421 IRWIN DR, WATERFORD, MI, 48327-2026","(-83.39675595262699, 42.657935931354)"
HAROLD & RUTH GARBER FAMILY FOUNDATION,T20Z,T,"1302 FOREST BAY DR, WATERFORD, MI, 48328-4292","(-83.37213332874201, 42.619354689107475)"
JAMES AND ALMA VAN CAMP FAMILY FOUNDATION,T22Z,T,"24940 MANILA ST, HARRISON TWP, MI, 48045-3346","(-82.86046261202186, 42.54379791074681)"
ED AND JUNE PREIN FOUNDATION,T20Z,T,"156 HIDDEN LAKE CT SE, GRAND RAPIDS, MI, 49546-2118","(-85.58334485714286, 42.959980571428574)"
HOME OF NEW VISION,F30,F,"3115 PROFESSIONAL DR, ANN ARBOR, MI, 48104-5131","(-83.69756625382873, 42.255377880288094)"
OAKDALE NEIGHBORS,P20,P,"1260 KALAMAZOO AVE SE, GRAND RAPIDS, MI, 49507-1956","(-85.6431979, 42.9400383)"
PAUL R & COLLEEN M ZIEGLER FAMILY FOUNDATION,T20J,T,"745 BARCLAY CIRCLE, ROCHESTER HILLS, MI, 48307-5810","(-83.13117807074335, 42.64244330731778)"
NEW DEVELOPMENT CORPORATION,L20,L,"205 CARRIER ST NE, GRAND RAPIDS, MI, 49505-4970","(-85.664385201116, 42.98553998628236)"
ADAPT INCORPORATED,P80Z,P,"202 MORSE ST, COLDWATER, MI, 49036-1477","(-84.995471, 41.94656)"
SEIZERT FAMILY FOUNDATION,T22,T,"615 W BROWN ST, BIRMINGHAM, MI, 48009-1496","(-83.2209702, 42.5434797)"
THE NEW COMMON SCHOOL FOUNDATION,B80,B,"7401 EMILY ST, DETROIT, MI, 48234-3098","(-83.02810514141414, 42.42778414141414)"
UP N OVER AGILITY CLUB OF SE MICHIGAN INC,N50,N,"26839 THOMAS ST, WARREN, MI, 48091-3974","(-83.07148303453248, 42.49003212635692)"
MICHIGAN STATE UNIVERSITY,O52,O,"301 W UPTON AVE, REED CITY, MI, 49677-1149","(-85.514932, 43.875865)"
UNITY OF FARMINGTON HILLS,X21,X,"32500 W 13 MILE RD, FARMINGTON HILLS, MI, 48334-0000","(-83.37099400477497, 42.5135137357675)"
LAKESHORE LITTLE PEOPLES PLACE INC,P33,P,"31 E 32ND ST, HOLLAND, MI, 49423-5175","(-86.10537366666667, 42.76862366666667)"
TAECKENS TERRACE NONPROFIT CHRISTIAN MINISTRIES,L80,L,"14381 NORTH RD, FENTON, MI, 48430-1336","(-83.72717151358512, 42.809598056262686)"
CORNERSTONE CHRISTIAN FELLOWSHIP,S47Z,S,"1149 MILLVILLE RD, LAPEER, MI, 48446-1112","(-83.34319698848722, 43.06098928995412)"
ASSOCIATION OF PROFESSIONAL RESEARCHERS FOR ADVANCEMENT,S41,S,"627 5TH ST, WYANDOTTE, MI, 48192-2603","(-83.15667284848485, 42.227863393939394)"
SUPERIOR COMMUNICATIONS,B99Z,B,"172 N CEDAR ST, IMLAY CITY, MI, 48444-1122","(-83.07111671326587, 43.0255181240879)"
WALKER NON-PROFIT HOUSING CORPORATION,L22,L,"8425 E 12 MILE RD, WARREN, MI, 48093-2738","(-83.0112146, 42.5069648)"
THEUERKORN FOUNDATION,B82Z,B,"434 N ESPLANADE ST, MOUNT CLEMENS, MI, 48043-6502","(-82.8896510826695, 42.581464085679514)"
ARAB AMERICAN FRIENDSHIP CENTER,S80,S,"5436 CHASE RD, DEARBORN, MI, 48126-0000","(-83.18572827272727, 42.327420363636364)"
NORTH OTTAWA COMMUNITY HOSPITAL,E220,E,"1309 SHELDON RD, GRAND HAVEN, MI, 49417-2404","(-86.22915348808229, 43.05107595)"
CONSTANTINO DEL SIGNORE FOUNDATION,T30Z,T,"39000 SCHOOLCRAFT RD, LIVONIA, MI, 48150-1036","(-83.42761521726788, 42.38197643931255)"
COALITION INC,T30,T,"2310 W MCNICHOLS RD, DETROIT, MI, 48221-3120","(-83.1236502, 42.417527)"
MICHIGAN STATE UNIVERSITY,O52,O,"775 BALL AVE NE, GRAND RAPIDS, MI, 49503-1307","(-85.63069569129999, 42.9771223)"
HIS PLACE INC,P20,P,"635 BUTTERWORTH ST SW, GRAND RAPIDS, MI, 49504-6374","(-85.68420751020409, 42.96013865306122)"
SIKH FOUNDATION INC,X99Z,X,"40600 SCHOOLCRAFT RD, PLYMOUTH, MI, 48170-3676","(-83.44142219330536, 42.38439949094392)"
ALISTER MACKENZIE SOCIETY,B82,B,"481 PARKVIEW LN, FRANKFORT, MI, 49635-9492","(-86.2225340612245, 44.63637708163265)"
MICHIGAN STATE UNIVERSITY,O52,O,"200 GRAND RIVER AVENUE, PORT HURON, MI, 48060-4018","(-82.42118491919192, 42.977406434343436)"
HURLEY RETIREES ASSOCIATION,T03,T,"1265 MAPLEKREST DR, FLINT, MI, 48532-2233","(-83.78585310884648, 43.0233971062167)"
WEST DETROIT CHRISTIAN CHURCH,X99Z,X,"7637 WARWICK ST, DETROIT, MI, 48228-3318","(-83.22714775879398, 42.34734113567839)"
BENJAMIN & CLEO BOERSMA FAMILY FDN,P99Z,P,"18036 WILDWOOD SPRINGS PKWY, SPRING LAKE, MI, 49456-9048","(-86.230769, 43.098153476451834)"
UPPER ROOM FELLOWSHIP MINISTRY,X20,X,"34142 TRILLIUM CT, LIVONIA, MI, 48150-3688","(-83.37832027046568, 42.35562340017852)"
THE EMPOWERMENT CENTER CITY,X21,X,"5805 OAKLAND DR, PORTAGE, MI, 49024-1118","(-85.61390806122449, 42.23267514285715)"
KALAMAZOO COMMUNITY FOUNDATION,T310,T,"402 E MICHIGAN AVE, KALAMAZOO, MI, 49007-3888","(-85.40667108163265, 42.28890706122449)"
NEW BRANCH OUTREACH MINISTRY CHURCH,X20Z,X,"11401 E 7 MILE RD, DETROIT, MI, 48234-3707","(-83.006643, 42.434466)"
ST IGNACE VOLUNTEER FIREMEN ASSOCIA TION,M24,M,"618 CHAMBERS STREET, SAINT IGNACE, MI, 49781-0000","(-84.7241284, 45.8632768)"
CHURCH OF THE WAY,X20Z,X,"231 E MACTAVISH CT, HIGHLAND, MI, 48357-3646","(-83.628106, 42.660734)"
SEED THE WORLD INC,X20Z,X,"3318 WINDSHADOW DR, ANN ARBOR, MI, 48105-1068","(-83.77603741809894, 42.32029053665372)"
BAKER COLLEGE,B41Z,B,"9600 E 13TH ST, CADILLAC, MI, 49601-9600","(-85.3820033161806, 44.264978)"
TRI-COMMUNITY COALITION OF BERKLEY HUNTINGTON WOODS AND OAK PARK,F21,F,"2820 12 MILE RD, BERKLEY, MI, 48072-1412","(-83.18751955067424, 42.5034265)"
NEW BREAKTHROUGH CHURCH INTERNATIONAL,X21,X,"5181 E OUTER DR, DETROIT, MI, 48234-3417","(-83.01533167346939, 42.43753266326531)"
SOCIETY FOR HISTORIC PRESERVATION,A99,A,"210 CHARLOTTE ST, UNION CITY, MI, 49094-1015","(-85.137057, 42.06789467346938)"
MICHIGAN YOUTH APPRECIATION FOUNDATION,O50,O,"26333 JEFFERSON AVE, ST CLAIR SHORES, MI, 48081-2400","(-82.88935, 42.484948)"
FRIENDS OF THE RIVER RAISIN BATTLEFIELD,A84,A,"2896 LAKESHORE DR, MONROE, MI, 48162-4427","(-83.31366224843208, 41.9448581125738)"
ROTARY DISTRICT 6400 FOUNDATION,Q113,Q,"218 S MAIN ST, PLYMOUTH, MI, 48170-1772","(-83.46817394047619, 42.371868535714285)"
MICHIGAN STATE UNIVERSITY,O52,O,"200 GRAND RIVER AVENUE, PORT HURON, MI, 48060-4018","(-82.42118491919192, 42.977406434343436)"
ANN ARBOR OPEN COORDINATING COUNCIL,T30,T,"920 MILLER AVE, ANN ARBOR, MI, 48103-3349","(-83.7811321, 42.2949561)"
UNIVERSITY PEDIATRICIANS,E31,E,"3901 BEAUBIEN ST, DETROIT, MI, 48201-2119","(-83.05478802048023, 42.351889)"
COMPASS COLLEGE OF CINEMATIC ARTS,A31,A,"41 SHELDON AVE SE, GRAND RAPIDS, MI, 49503-4227","(-85.665735, 42.947047)"
AMERICAN ASSOCIATION ON MENTAL RETARDATION-MICHIGAN CHAPTER INC,P030,P,"5505 CORPORATE DR, TROY, MI, 48098-2614","(-83.1741742, 42.5917453)"
COUNTY OF MECOSTA DEVELOPMENT CORPORATION,S30,S,"127 S STATE ST, BIG RAPIDS, MI, 49307-1745","(-85.48383128571429, 43.69754128571428)"
SAGINAW VALLEY NAVAL SHIP MUSEUM COMMITTEE,A115,A,"1680 MARTIN ST, BAY CITY, MI, 48706-4091","(-83.86924720070333, 43.61383275)"
SANILAC COUNTY BUILDING TIES,P75,P,"120 N DELAWARE ST, SANDUSKY, MI, 48471-1009","(-82.83165472627073, 43.42308745)"
COOPER STREET FACILITY EMPLOYEE CLUB,P20,P,"3100 COOPER ST, JACKSON, MI, 49201-7545","(-84.3981396, 42.2950517)"
MARTIN FAMILY FOUNDATION,T20Z,T,"115 DEPOT ST, ANN ARBOR, MI, 48104-1017","(-83.74696312060301, 42.28902315577889)"
SOUTH HAVEN AREA EMERGENCY SERVICES PAID ON-CALL ASSOCIATION INC,E60,E,"90 BLUE STAR HWY, SOUTH HAVEN, MI, 49090-2411","(-86.25583081740696, 42.42580018883889)"
SCHALON FOUNDATION,T22Z,T,"418 HIGHLAND AVE, SAINT JOSEPH, MI, 49085-2328","(-86.49156083673469, 42.08517844897959)"
GREAT LAKES BUDDHIST VIHARA,X50Z,X,"21491 BEECH RD, SOUTHFIELD, MI, 48033-3663","(-83.29779062381493, 42.44854355195819)"
MICHIGAN CROSSOVER BASKETBALL,N60,N,"22335 TIREMAN, DETROIT, MI, 48239-1036","(-83.25857726530613, 42.34917665306122)"
MONTCALM AREA READING COUNCIL,B99Z,B,"200 W JUDD ST, GREENVILLE, MI, 48838-2225","(-85.253331, 43.173893)"
ANN ARBOR PIONEER HIGH SCHOOL PTSO,P80Z,P,"601 W STADIUM BLVD, ANN ARBOR, MI, 48103-5812","(-83.75387823973708, 42.26030385)"
PROUD LAKE TRAIL RIDERS ASSOCIATION,N69,N,"51680 GRAND RIVER AVE, WIXOM, MI, 48393-2302","(-83.540215, 42.4952132)"
