NAME,NTEE_CD,Category,Location,lat_lon
PHOENIX ACADEMY DAY SCHOOL,B244,B,"1110 N 66TH ST, OMAHA, NE, 68132-1108","(-96.01444380727332, 41.269669370590734)"
LINCOLN CAMERA CLUB INC,A40,A,"8445 EASTON CIR, LINCOLN, NE, 68520-1115","(-96.60473994625944, 40.79677239414089)"
NEBRASKA MIDDLE LEVEL EDUCATION ASSOCIATION,B192,B,"72520 HIGHWAY 103, DE WITT, NE, 68341-4502","(-96.960935, 40.42113)"
OMAHA STORM YOUTH ORGANIZATION,P30,P,"4607 BERNADETTE AVE, OMAHA, NE, 68157-2680","(-95.98515355148696, 41.18291065)"
NORFOLK HOUSING DEVELOPMENT CORPORATION,L21,L,"110 N 4TH ST, NORFOLK, NE, 68701-4002","(-97.41177818367346, 42.03292789795918)"
APARTMENT ASSOCIAITON OF GREATER OMAHA AND LINCOLN INC,S41,S,"12143 W CENTER RD, OMAHA, NE, 68144-3955","(-96.10277898226947, 41.233943528362886)"
MIDWEST LAMPWORKERS GUILD,S41,S,"8617 S 104TH ST, LA VISTA, NE, 68128-3237","(-96.073325, 41.178222)"
LINCOLN EDUCATION ASSOCIATION FOUNDATION,B112,B,"4920 NORMAL BLVD, LINCOLN, NE, 68506-6316","(-96.65164840604027, 40.788074744966444)"
ELKHORN RIDGE MIDDLE SCHOOL BOOSTER CLUB,B94,B,"17880 MARCY ST, OMAHA, NE, 68118-3556","(-96.19318096774927, 41.25204375)"
UNITED STATES BOWLING CONGRESS INC,N70,N,"324 W HOFFMAN ST, LYNCH, NE, 68746-3629","(-98.46618, 42.830304)"
SHELTERING TREE INC,L99,L,"1323 WILLIAM ST, OMAHA, NE, 68108-3528","(-95.93369451020409, 41.24552134693877)"
SUDANESE AMERICAN PRESBYTERIAN CHURCH OMAHA INC,X20,X,"2301 N 45TH ST, OMAHA, NE, 68104-4508","(-95.980479, 41.279879)"
ASSOCIATION FOR PROFESSIONALS IN INFECTION CTRL & EPIDEMIOLOGY INC,E72C,E,"11729 FISHER HOUSE RD, BELLEVUE, NE, 68123-1112","(-95.9738169, 41.1340917)"
PRINCE HALL EDUCATION FOUNDATION OF NEBRASKA INC,B82,B,"2418 AMES AVE, OMAHA, NE, 68111-2427","(-95.94727971428571, 41.29969889795918)"
PARKVIEW CHRISTIAN SCHOOL,B20,B,"4400 N 1ST ST, LINCOLN, NE, 68521-2410","(-96.72016270682731, 40.855334188755016)"
SACRED WINDS COMMUNITY CHURCH,X21,X,"1100 MILITARY RD, LINCOLN, NE, 68508-1047","(-96.70514929619134, 40.831042800000006)"
NORTH OMAHA LOVES JAZZ CULTURAL ARTS AND HUMANITIES COMPLEX INC,A23,A,"3147 AMES AVE, OMAHA, NE, 68111-2760","(-95.958748125, 41.29948316666667)"
PIERCE CARNEGIE LIBRARY FOUNDATION,S99,S,"102 E MAIN ST, PIERCE, NE, 68767-1344","(-97.5270918, 42.1989001)"
CHRISTIAN WORLD WIDE WORSHIP INC,X80,X,"11234 BEL AIR DR, OMAHA, NE, 68144-1838","(-96.08742752098887, 41.243025209756375)"
TASKMASTER CORPORATION,D99,D,"1719 PINECREST RD, LA PLATTE, NE, 68123-3965","(-95.9347906490378, 41.074698267529584)"
ANN HEDWIG CHARITABLE FOUNDATION,T22,T,"10317 MONROE ST, OMAHA, NE, 68127-4550","(-96.07510062337663, 41.192078935064934)"
GOSPEL MEETING ROOMS INC,X21,X,"4687 MASON ST, OMAHA, NE, 68106-2019","(-95.98408248484849, 41.24960886868687)"
UNITED STATES BOWLING CONGRESS INC,N70,N,"1000 RIVERSIDE BLVD, NORFOLK, NE, 68701-2912","(-97.413597, 42.042685)"
DEPARTMENT OF NEBRASKA VFW OF THE UNITES STATES AUXILIARY,W30,W,"1637 MYERS RD, BROKEN BOW, NE, 68822-4218","(-99.65514083046784, 41.41890801694456)"
YFC INC,A68,A,"725 N 14TH ST, OMAHA, NE, 68102-4702","(-95.93433243811705, 41.26618367476039)"
MEMORIAL COMMUNITY HOSPITAL FOUNDATION CORPORATION,T11,T,"810 N 22ND ST, BLAIR, NE, 68008-1128","(-96.14543809749152, 41.551872920703936)"
OCIA RESEARCH AND EDUCATION INC,K20,K,"1340 N COTNER BLVD, LINCOLN, NE, 68505-1838","(-96.631152, 40.826386)"
MARY MADELINE PROJECT,T30,T,"2124 S 61ST ST, OMAHA, NE, 68106-2130","(-96.00606139393939, 41.23951363636364)"
ARAJUNO FOUNDATION INC,B99,B,"11422 MIRACLE HILLS DR, OMAHA, NE, 68154-5310","(-96.09215564673738, 41.26811755)"
GOOD NEIGHBOR COMMUNITY HEALTH CENTER,E21,E,"4321 41ST AVE, COLUMBUS, NE, 68601-2131","(-97.3778021, 41.4308606)"
JUBILEE ORPHANAGE INC,Q33,Q,"12117 N 179TH CIR, BENNINGTON, NE, 68007-5708","(-96.19636703355704, 41.36940424832215)"
HEARTLAND HOPE MISSION,P20,P,"2021 U ST, OMAHA, NE, 68107-3666","(-95.94213718367347, 41.20194195918367)"
CHINESE CHRISTIAN CHURCH OF LINCOLN,X21,X,"1340 K ST, LINCOLN, NE, 68508-2728","(-96.7074508, 40.8092057)"
NEBRASKA SCHOOL NURSES ASSOCIATION,S41,S,"1314 24TH AVE, SIDNEY, NE, 69162-1830","(-102.9969941111111, 41.140138888888885)"
SUNRISE COMMUNITY SERVICES INC,L41,L,"604 KING ST, CHADRON, NE, 69337-2624","(-102.99861597959183, 42.82506814285714)"
HALL COUNTY CONVENTION AND VISITORS BUREAU INC,S46,S,"201 W 3RD ST, GRAND ISLAND, NE, 68801-5915","(-98.341177, 40.925261)"
STITCHING SMILES INC,P20,P,"1105 S 22ND ST, LINCOLN, NE, 68502-1705","(-96.68936920408163, 40.80233546938776)"
FAMILIES INSPIRING FAMILIES,F60,F,"1645 N STREET, LINCOLN, NE, 68508-1824","(-96.69753334693878, 40.812558755102046)"
HOUSING AND LEARNING OPPORTUNITIES PROJECT,B12,B,"17051 DREXEL ST, OMAHA, NE, 68135-3259","(-96.17997739126216, 41.19246097447685)"
TEAMMATES MENTORING PROGRAM,O30,O,"1750 N LINCOLN AVE, FREMONT, NE, 68025-3206","(-96.47514837577522, 41.44521075)"
WORLD FORUM FOUNDATION,B03,B,"7700 A ST, LINCOLN, NE, 68510-4206","(-96.6151354307162, 40.8000283)"
THE LOVELAND GARDEN CLUB,C40,C,"5501 HARNEY ST, OMAHA, NE, 68132-3435","(-95.998175, 41.256825)"
THERAPEUTICS RESEARCH INSTITUTE,M40,M,"418 N 38TH ST, OMAHA, NE, 68131-2355","(-95.96911563265306, 41.262652653061224)"
GOOD NEIGHBOR COMMUNITY CENTER INC,P40,P,"2617 Y ST, LINCOLN, NE, 68503-1750","(-96.68317563265306, 40.82428769387755)"
NEBRASKA FIREFIGHTERS FOUNDATIONS,A50,A,"2434 E 1ST ST, KEARNEY, NE, 68847-0000","(-99.0505753023755, 40.67030916605871)"
NEBRASKA NURSE PRACTITIONERS - NNP,S41,S,"4941 S 91ST ST, OMAHA, NE, 68127-2448","(-96.05345307420501, 41.20860460848493)"
PEARLE FRANCIS FINIGAN FOUNDATION,T22,T,"6321 A ST, LINCOLN, NE, 68510-5010","(-96.63451245606957, 40.79891553016423)"
GIRLS ON THE RUN OF NEBRASKA INC,P30,P,"4008 S 81ST ST, LINCOLN, NE, 68506-5925","(-96.6092153877551, 40.772665795918364)"
SILVER FOUNDATION,T22,T,"3325 N 141ST ST, OMAHA, NE, 68164-5405","(-96.13322010604388, 41.28745683369388)"
SUSTAINABILITY LEADERSHIP INSTITUTE INC,B90,B,"2419 S 102ND ST, OMAHA, NE, 68124-1803","(-96.07175485972937, 41.23640759741328)"
LINCOLN HIGH SCHOOL DRAMA BOOSTERS,B94,B,"2229 J ST, LINCOLN, NE, 68510-2933","(-96.68904056040046, 40.806795199999996)"
EL PUEBLO RESOURCE DEVELOPMENT CNTR,P80,P,"7415 S 20TH ST, BELLEVUE, NE, 68147-2187","(-95.94145674636842, 41.18623385576467)"
OTIS GLEBE MEDICAL RESEARCH FOUNDATION,T22,T,"737 B ST, LINCOLN, NE, 68502-1131","(-96.7109466122449, 40.80024353061224)"
STEADFAST BIBLE FELLOWSHIP,X20,X,"2440 S 141ST CIR, OMAHA, NE, 68144-2383","(-96.13328786208272, 41.24032986670436)"
YORK BAND BOOSTERS,B11,B,"1625 COLONIAL DR, YORK, NE, 68467-4638","(-97.573386, 40.858577)"
NEBRASKA GOLF FOUNDATION,B82,B,"6618 S 118TH ST, OMAHA, NE, 68137-3578","(-96.09605580849923, 41.192915900622836)"
SOLID ROCK GYMNASTICS BOOSTERS CLUB INC,N60,N,"610 HILL ST, LINCOLN, NE, 68502-3319","(-96.71277475000001, 40.78592041666667)"
CTKL FOUNDATION,T20,T,"12808 AUGUSTA AVE, OMAHA, NE, 68144-3733","(-96.111814, 41.229859)"
DILLER OPERA HOUSE,A80,A,"509 LAVELLE ST, DILLER, NE, 68342-4111","(-96.93658216326531, 40.108050081632655)"
THE DURHAM MUSEUM FOUNDATION,T30,T,"801 S 10TH ST, OMAHA, NE, 68108-3205","(-95.92809991576628, 41.2513982)"
UNLIMITED POSSIBILITIES,P80,P,"15738 FARNAM ST, OMAHA, NE, 68118-2020","(-96.16366912121212, 41.257256)"
PERKINS COUNTY AREA ARTS COUNCIL,A20,A,"246 CENTRAL AVE, GRANT, NE, 69140-3016","(-101.72516725740365, 40.84144315718759)"
EAGLE CREST ACADEMY-INC,B20,B,"1710 AVENUE A, GOTHENBURG, NE, 69138-1309","(-100.16580590740742, 40.93519624074074)"
PATRIOTS BASKETBALL CLUB,N62,N,"14905 Q ST, OMAHA, NE, 68137-2512","(-96.14650669748478, 41.20397165)"
JEWISH FEDERATION OF OMAHA FOUNDATION,T11,T,"333 S 132ND ST, OMAHA, NE, 68154-2106","(-96.1176449, 41.2569949)"
LA LECHE LEAGUE INTERNATIONAL INC,Q300,Q,"265 22 RD, WILCOX, NE, 68982-3008","(-99.179392, 40.379713)"
PLAINFIELD CEMETERY ASSOCIATION,Y50,Y,"602 ROAD 13, YORK, NE, 68467-8031","(-97.73047655102042, 40.872631489795914)"
KEARNEY AREA ANIMAL SHELTER INC,D20,D,"3205 WEST 24TH ST, KEARNEY, NE, 68845-0000","(-99.0981954, 40.6993597)"
MILLARD LIONS FOUNDATION,P19,P,"10019 S 178TH ST, OMAHA, NE, 68136-1961","(-96.1945763, 41.1917468)"
806 HISTORICAL PRESERVATION FOUNDATION INC,A54,A,"806 1ST AVE, NEBRASKA CITY, NE, 68410-2405","(-95.85526673469388, 40.67761240816326)"
BRYAN PHYSICIAN NETWORK,E300,E,"1600 SOUTH 48TH STREET, LINCOLN, NE, 68506-1299","(-96.6519256, 40.7973431)"
JOSEPHS COAT INC,P29,P,"1737 WASHINGTON ST, BLAIR, NE, 68008-1559","(-96.141086, 41.5437683)"
UNITED WAY OF LINCOLN AND LANCASTER COUNTY FOUNDATION,T11,T,"238 S 13TH ST, LINCOLN, NE, 68508-2004","(-96.70250093877551, 40.81204224489796)"
RIVER CITY FOLK PRODUCTIONS,A34,A,"4844 HAMILTON STREET, OMAHA, NE, 68132-1608","(-95.9859825625, 41.272126791666665)"
SHELTER OF LIGHT INC,X192,X,"15555 W DODGE RD, OMAHA, NE, 68154-2070","(-96.15708052208097, 41.261629150000005)"
JESSIE GREISE DO IT RIGHT FOUNDATION,B12,B,"16135 SPRING ST, OMAHA, NE, 68130-2031","(-96.16567809638099, 41.228980153631426)"
R E S P E C T 2,A65,A,"820 S 75TH ST, OMAHA, NE, 68114-4623","(-96.02950293467336, 41.250641452261306)"
HOEGEMEYER FAMILY FOUNDATION,T20,T,"580 NIGHTHAWK RD, LINCOLN, NE, 68521-6604","(-96.7274756750422, 40.87920464876288)"
AD GENTES MISSION CONGREGATION SOCIETY,X20,X,"4314 AURORA DR, OMAHA, NE, 68134-4316","(-96.03137107021206, 41.29811485957587)"
OUR LADY QUEEN OF THE AFRICAN NATIONS MINISTRY,X21,X,"4314 AURORA DR, OMAHA, NE, 68134-4316","(-96.03137107021206, 41.29811485957587)"
BARRIENTOS SCHOLARSHIP FOUNDATION,B82,B,"2303 SPRING CREEK DR, BELLEVUE, NE, 68147-8441","(-95.9475572, 41.1677621)"
SANDMAN FAMILY FOUNDATION,T22,T,"318 COMMERCIAL ST, DILLER, NE, 68342-4094","(-96.93495246938775, 40.110070040816325)"
MASONIC COMMUNITY CENTER FOUNDATION,N31,N,"4204 BOB WHITE CIR, BELLEVUE, NE, 68123-1103","(-95.97702278736288, 41.12957194259131)"
GOVERNORS BIOFUELS COALITION,C35,C,"2412 COLONIAL DR, LINCOLN, NE, 68502-4122","(-96.67472439294353, 40.78880544000867)"
CONESTOGA PTO INC,B94,B,"104 E HIGH ST, MURRAY, NE, 68409-8206","(-95.9287561632653, 40.91809448979592)"
MIDTOWN NEIGHBORHOOD ALLIANCE,S22,S,"4528 PIERCE ST, OMAHA, NE, 68106-2030","(-95.98143, 41.247952142857145)"
CHRISTIAN & GOSPEL PUBLISHING CORPORATION,X83,X,"5510 F ST, OMAHA, NE, 68117-2818","(-95.99876653936334, 41.21981875861803)"
BLUE VALLEY BEHAVIORAL HEALTH,F80,F,"1123 N 9TH ST, BEATRICE, NE, 68310-2041","(-96.7426, 40.277812)"
CHRISTIAN & GOSPEL EDUCATION COMMITTEE,X80,X,"5510 F ST, OMAHA, NE, 68117-2818","(-95.99876653936334, 41.21981875861803)"
PAPILLION AREA LIONS FOUNDATION INC,B82,B,"1305 GOLD COAST RD, PAPILLION, NE, 68046-2826","(-96.037117, 41.141764)"
CHILD SAVING INSTITUTE FOUNDATION INC,T30,T,"4545 DODGE ST, OMAHA, NE, 68132-3232","(-95.98234733323963, 41.259170999999995)"
ZION EVANGELICAL LUTHERAN SCHOOL FOUNDATION OF KEARNEY NEBRASKA INC,B11,B,"2421 AVENUE C, KEARNEY, NE, 68847-4541","(-99.07745538775511, 40.69943422448979)"
THE GRAND FOUNDATION INC,A80,A,"316 W 3RD ST, GRAND ISLAND, NE, 68801-5941","(-98.34300966749036, 40.9249444)"
BETHEL CORNERSTONE,X12,X,"6140 BLACKSTONE RD, LINCOLN, NE, 68526-9538","(-96.59740646751024, 40.74980168608288)"
NEHI INC,L20,L,"110 E 2ND ST, ALLEN, NE, 68710-9800","(-96.837306, 42.416122)"
OYATE TOKEYA INC,P20,P,"1924 BELLVILLE CIR, LINCOLN, NE, 68521-1523","(-96.69384592440784, 40.85349376308725)"
BRIDGE OF HOPE CHILD ADVOCACY CENTER INC,I72,I,"410 W 5TH ST, NORTH PLATTE, NE, 69101-3820","(-100.76700367346939, 41.13794444897959)"
TLC EDUCATIONAL CORPORATION,X80,X,"2200 25TH ST, COLUMBUS, NE, 68601-2612","(-97.35461094925328, 41.44045327345973)"
MUTUAL OF OMAHA FOUNDATION,T22,T,"MUTUAL OF OMAHA PLAZA, OMAHA, NE, 68175-0001","(-96.18171480622556, 41.236022250000005)"
CREATIVITY UNLIMITED ARTS COUNCIL,A99,A,"416 N JEFFERS ST, NORTH PLATTE, NE, 69101-3938","(-100.7639692, 41.1337402)"
SALEM MANNA INC,O20,O,"13310 I ST, OMAHA, NE, 68137-1111","(-96.12172745990014, 41.216788809488946)"
GRAND ISLAND FACILITIES CORPORATION,W19,W,"101 E 1ST STREET, GRAND ISLAND, NE, 68801-0000","(-98.3386333, 40.9241398)"
CLAIRE M HUBBARD FOUNDATION,T22,T,"4532 S 163RD ST, OMAHA, NE, 68135-4308","(-96.17122984744303, 41.214403405092206)"
WEST POINT AUDITORIUM FOUNDATION INC,N31,N,"141 E GROVE ST, WEST POINT, NE, 68788-1822","(-96.7115277, 41.8392781)"
INDEPENDENT CATTLEMEN OF NEBRASKA INC,S41,S,"7200 SW 27TH ST, LINCOLN, NE, 68523-9009","(-96.7589635, 40.7870088)"
STEP UP TO LIFE,X832,X,"20301 WIRT ST, ELKHORN, NE, 68022-4252","(-96.2334368, 41.2864336)"
ALTERNATIVE GROWERS GROUP,K19,K,"2424 COUNTY ROAD P43, FORT CALHOUN, NE, 68023-5014","(-96.03515408163265, 41.41421732653061)"
NORTH PLATTE COMMUNITY COLLEGE FOUNDATION,T30,T,"1101 HALLIGAN DR, NORTH PLATTE, NE, 69101-7659","(-100.751244, 41.109955)"
GLORY ENTERPRISES INC,X83,X,"11615 I ST, OMAHA, NE, 68137-1211","(-96.09360633360245, 41.21612742271044)"
ROHWER ELEMENTARY PARENT TEACHER ORGANIZATION,B94,B,"17701 F ST, OMAHA, NE, 68135-2503","(-96.19275207460825, 41.2184115)"
WILLARD SORORITY FOUNDATION,T20,T,"7330 BLANCHARD BLVD, LINCOLN, NE, 68516-6667","(-96.63467708108108, 40.73706775675676)"
BURT COUNTY ECONOMIC DEVELOPMENT CORPORATION,S41,S,"111 N 13TH ST, TEKAMAH, NE, 68061-1085","(-96.22054027443797, 41.77875925)"
SHERMAN-VALLEY COUNTY FARM BUREAU,K28,K,"220 S 14TH ST, ORD, NE, 68862-1702","(-98.9266776, 41.6014122)"
COMMUNITY ALLIANCE HOUSING MANAGEMENT SERVICES,L802,L,"4001 LEAVENWORTH ST, OMAHA, NE, 68105-1026","(-95.97353, 41.252321)"
MAPLE VILLAGE NEIGHBORHOOD ASSOCIATION,S22,S,"9542 RUGGLES ST, OMAHA, NE, 68134-3831","(-96.06154916483648, 41.2968251644538)"
MONUMENT FAMILY CONNECTIONS,L41,L,"1937 AVENUE A, SCOTTSBLUFF, NE, 69361-2450","(-103.66406073469388, 41.86548)"
MCCOOK MIDGET FOOTBALL ASSOCIATION INC,N65,N,"412 ELIZABETH LN, MCCOOK, NE, 69001-2831","(-100.62134104657348, 40.21743230462035)"
HOLDREGE ANIMAL SHELTER INC,D20,D,"417 EAST AVE, HOLDREGE, NE, 68949-2216","(-99.36998814285714, 40.43820255102041)"
NEBRASKA UFO MUSEUM,A57,A,"539 S BALTIMORE AVE, HASTINGS, NE, 68901-5710","(-98.401918, 40.57831)"
NEBRASKA PANHANDLE AREA HEALTH EDUCATION CENTER INC,P20,P,"1601 E 27TH ST, SCOTTSBLUFF, NE, 69361-1815","(-103.644362, 41.874156)"
MOSAIC ILLINOIS HOUSING I,L22,L,"4980 S 118TH ST, OMAHA, NE, 68137-2200","(-96.09814603745951, 41.20793984396568)"
CRESTRIDGE PARENT TEACHER ORGANIZATION,B11,B,"818 CRESTRIDGE RD, OMAHA, NE, 68154-3409","(-96.0954667, 41.2528526)"
NEBRASKA SELF STORAGE ASSOCIATION,S41,S,"2702 DOUGLAS ST, OMAHA, NE, 68131-2622","(-95.955299, 41.2587468)"
UNIVERSAL PEACE FOUNDATION OF NORTH AMERICA,P50,P,"16415 YATES ST, OMAHA, NE, 68116-2508","(-96.16442, 41.278308)"
JOEL KUDYM MEMORIAL FOUNDATION,B82,B,"4510 PACIFIC ST, OMAHA, NE, 68106-2026","(-95.9808923877551, 41.24885120408163)"
GEORGE W NORRIS ELEMENTARY SCHOOL PARENT TEACHER ORGANIZATION,B94,B,"12424 WEIR ST, OMAHA, NE, 68137-2138","(-96.10648954545454, 41.20584746464647)"
COMMUNITY CROPS,K30,K,"501 S 7TH ST, LINCOLN, NE, 68508-2920","(-96.711581, 40.809051)"
GORDON-RUSHVILLE PUBLIC SCHOOLS FOUNDATION INC,B82,B,"810 N OAK ST, GORDON, NE, 69343-1044","(-102.20467397959183, 42.8122416122449)"
FOREST REENTS FOUNDATION INC,G98,G,"6720 LEESBURG CT, LINCOLN, NE, 68516-5431","(-96.66437389176961, 40.743108981641285)"
VICTORY BOXING CLUB,N60,N,"5221 S 22ND ST, OMAHA, NE, 68107-2846","(-95.9441848989899, 41.205303010101005)"
SILVER HAWKS BOOSTER CLUB,B11,B,"7001 S 14TH ST, LINCOLN, NE, 68512-9200","(-96.70398518299594, 40.7395796)"
BLAIR AREA CRIME STOPPERS PROGRAM INC,I20,I,"1730 LINCOLN ST, BLAIR, NE, 68008-1931","(-96.13837824489796, 41.542888204081635)"
CITY OF PLATTSMOUTH FACILITIES CORPORATION,W112,W,"136 N 5TH STREET, PLATTSMOUTH, NE, 68048-1974","(-95.88513363265305, 41.011414775510204)"
PAWS R US ANIMAL SHELTER,D20,D,"22794 LINCOLN RD, GRETNA, NE, 68028-4315","(-96.27126561824292, 41.15412787214812)"
OMAHA FILM FESTIVAL,A31,A,"2626 HARNEY ST, OMAHA, NE, 68131-3621","(-95.95095493877551, 41.25672812244898)"
SPIRIT OF FAITH CHURCH,X20,X,"740 N 129TH ST, OMAHA, NE, 68154-6109","(-96.1150178, 41.2644138)"
CORAM DEO CHURCH COMMUNITY,X20,X,"8787 PACIFIC ST, OMAHA, NE, 68114-5231","(-96.0494139430625, 41.248369249999996)"
UNITED STATES BOWLING CONGRESS INC,N70,N,"1610 N MADISON ST, FREMONT, NE, 68025-3375","(-96.5093289427491, 41.444639459012066)"
IGLESIA EVANGELICA BETHANIA PENTECOSTAL,X20,X,"523 E 5TH ST, GRAND ISLAND, NE, 68801-4622","(-98.33781679591837, 40.931163795918366)"
OMAHA HOMESCHOOL LEARNING CENTER,B20,B,"1011 MARIAN AVE, BELLEVUE, NE, 68005-2303","(-95.90700931997932, 41.15285499250452)"
INFRAGARD NATIONAL MEMBERS ALLIANCE INC,Q43,Q,"14022 HARTMAN AVE, OMAHA, NE, 68164-5104","(-96.13372256976616, 41.31035479525291)"
UNITED STATES BOWLING CONGRESS INC,N70,N,"745 K ST, PAWNEE CITY, NE, 68420-2501","(-96.14853979591837, 40.11020436734694)"
VIN NEBRASKA FOUNDATION,O12,O,"1136 S 35TH AVE, OMAHA, NE, 68105-1906","(-95.96507090909091, 41.248417636363634)"
READ ALOUD NEBRASKA,B92,B,"233 S 5TH ST, SEWARD, NE, 68434-2519","(-97.09799893014284, 40.906537142207)"
READ ALOUD NORFOLK,B92,B,"504 EMERALD DR, NORFOLK, NE, 68701-5475","(-97.40163576849855, 42.02846047247439)"
OPAS FOUNDATION,A11,A,"1200 DOUGLAS ST, OMAHA, NE, 68102-1815","(-95.93204264589028, 41.271517349999996)"
SLEZAK FAMILY CHARITABLE FOUNDATION,T22,T,"9520 N 102ND ST, OMAHA, NE, 68122-3054","(-96.0716875, 41.2852862)"
ALLIANCE FOR THE FUTURE OF AGRICULTURE IN NEBRASKA,K20,K,"5225 S 16TH ST, LINCOLN, NE, 68512-1275","(-96.69929004819278, 40.76225238554217)"
UNITED STATES BOWLING CONGRESS,N70,N,"308 N ROBINSON AVE, HARTINGTON, NE, 68739-5165","(-97.26948524489796, 42.62280510204082)"
DUBOIS COMMUNITY FOUNDATION,P28,P,"301 MINER ST, DU BOIS, NE, 68345-8900","(-96.048249, 40.033384)"
SIDNEY SHOOTING PARK INC,N50,N,"1516 JACKSON ST, SIDNEY, NE, 69162-1545","(-102.98325622448979, 41.14372842857143)"
METRO OMAHA TOBACCO ACTION COALITION,F52,F,"4715 S 132ND ST, OMAHA, NE, 68137-1899","(-96.11969755431831, 41.21176075941031)"
WILLIAM AND BARBARA FITZGERALD FAMILY FOUNDATION,T113,T,"1304 N 139TH ST, OMAHA, NE, 68154-5104","(-96.131514, 41.272334)"
NEBRASKA 4-H FOUNDATION,O52,O,"1308 2ND STREET, HOLDREGE, NE, 68949-2800","(-99.3627384, 40.4345545)"
VIETNAM VETS M C NEBRASKA INC,W30,W,"1127 STONEWOOD AVE, GRAND ISLAND, NE, 68803-1570","(-98.39230624496643, 40.929160664429524)"
EQUITABLE BANK CHARITABLE FOUNDATION,T20,T,"113 N LOCUST ST, GRAND ISLAND, NE, 68801-6003","(-98.34015673333334, 40.92424957777778)"
WESTSIDE WRESTLING CLUB INC,N60,N,"10907 COTTONWOOD LN, OMAHA, NE, 68164-3860","(-96.084278375, 41.285049125)"
ADOPTION CONSULTANTS,P31,P,"205 APACHE DR, MCCOOK, NE, 69001-2231","(-100.61732239615148, 40.214983612216415)"
DECATUR MUSEUM INC,A50,A,"530 W 13TH ST, DECATUR, NE, 68020-2119","(-96.2480575, 42.0012758)"
THE LEE AND MARY VOLKMER FAMILY FOUNDATION,T20,T,"5405 ELLENDALE RD, LINCOLN, NE, 68510-4942","(-96.64701806711409, 40.79948063087249)"
COUNTRYSIDE COMMUNITY CHURCH CHARITABLE FOUNDATION,X112,X,"13130 FAITH PLZ, OMAHA, NE, 68144-1482","(-96.11735997052809, 41.2420043)"
UNITED STATES BOWLING CONGRESS INC,N70,N,"4406 PONY EXPRESS RD, KEARNEY, NE, 68847-2564","(-99.07900433333333, 40.71765366666667)"
FRIENDS OF PUBLIC HEATH IN NEBRASKA,S41,S,"4521 HILL DR, LINCOLN, NE, 68510-4832","(-96.65750189409695, 40.80232093548673)"
RURAL NEBRASKA HEALTHCARE NETWORK,W050,W,"4021 AVENUE B, SCOTTSBLUFF, NE, 69361-4602","(-103.66342773593979, 41.886664249999995)"
CONSUMING FIRE SCHOOL OF DANCE AND FITNESS CENTER INC,A62,A,"225 MAIN ST, CHADRON, NE, 69337-2355","(-103.00051904081633, 42.830536959183675)"
PRAISE TEMPLE CHURCH OF LIVING GOD,X20,X,"1101 N 56TH ST, LINCOLN, NE, 68504-3252","(-96.644248, 40.824575)"
AGENTS ASSOCIATION,S41,S,"320 MCNEEL LN, NORTH PLATTE, NE, 69101-6066","(-100.76618404697986, 41.11982925503356)"
NORTH PLATTE TENNIS ASSOCIATION,N66,N,"3914 SUGARBERRY RD, NORTH PLATTE, NE, 69101-4740","(-100.80900752105131, 41.130923840350434)"
