NAME,NTEE_CD,Category,Location,lat_lon
WOW CHINA INC,B01,B,"3328 E 24TH AVE, SPOKANE, WA, 99223-3927","(-117.3614907157037, 47.6326471964353)"
BREAKPOINT,X20,X,"2730 HARRIS STREET RD, KELSO, WA, 98626-5312","(-122.87246548026316, 46.1484785131579)"
AUSTERE MEDICAL INITIATIVE,P20,P,"8145 14TH AVE SW, SEATTLE, WA, 98106-2138","(-122.35302626675256, 47.52877695)"
EASTSIDE COMMUNITY SCHOOL,B20,B,"5025 ISSAQUAH PINE LAKE RD SE, ISSAQUAH, WA, 98029-5291","(-122.0214396, 47.5548584)"
M SHIN ACADEMIC FOUNDATION,B60,B,"2321 173RD AVE NE, REDMOND, WA, 98052-6049","(-122.10980024242424, 47.63093924242424)"
USS BISMARCK ORG,A99,A,"1805 W COLLEGE AVE, SPOKANE, WA, 99201-1823","(-117.4379795103194, 47.66337)"
PHYLLIS SORTOR SCHOOLS FOR AFRICA,Q33,Q,"22205 93RD PL W, EDMONDS, WA, 98020-4512","(-122.35734463945366, 47.797669049999996)"
NAKANI NATIVE PROGRAM,S21,S,"814 NE 40TH ST, SEATTLE, WA, 98105-6416","(-122.3191081, 47.6559357)"
ROOTS COMMUNITY SCHOOL,B24,B,"2133 W WOODIN AVE, CHELAN, WA, 98816-9309","(-120.05099989635522, 47.835563055535474)"
BAVIHEALTH,E32,E,"412 E SPOKANE FALLS BLVD, SPOKANE, WA, 99202-2131","(-117.3970227, 47.6619195)"
ITECH PREP BOOSTER ASSOCIATION,B11,B,"16100 NE 50TH AVE, VANCOUVER, WA, 98686-1839","(-122.6200392, 45.6460422)"
YEMEN RELIEF AND RECONSTRUCTION FOUNDATION,Q30,Q,"3216 74TH PL SE, MERCER ISLAND, WA, 98040-3400","(-122.23923816499509, 47.58154079798939)"
CRESCENT FOUNDATION,T99,T,"8505 29TH AVE NW, SEATTLE, WA, 98117-3824","(-122.394389, 47.6908515)"
NORTHWESTERN TELEPHONE AND TELEGRAPH,U42,U,"16507 4TH AVE S, BURIEN, WA, 98148-1420","(-122.32902795839783, 47.45442545)"
ULTIMATE VISION,B21,B,"14129 SE ALLEN RD, BELLEVUE, WA, 98006-1587","(-122.15080592787065, 47.57250485914018)"
CHABAD AT UNIVERSITY OF WASHINGTON,X30,X,"5222 17TH AVE NE, SEATTLE, WA, 98105-3408","(-122.30911904817248, 47.66716665)"
NORTH PACIFIC COUNTY FOOD BANK,K31,K,"1899 PARK AVE, RAYMOND, WA, 98577-1315","(-123.739641, 46.69383)"
WASHINGTON CHINESE MUSIC ASSOCIATION,A20,A,"6151 168TH PL SE, BELLEVUE, WA, 98006-5679","(-122.11564350172007, 47.54700075914103)"
PB&J FOR THE HOMELESS,P99,P,"505 21ST AVENUE CT E, MILTON, WA, 98354-9456","(-122.30762485714286, 47.25357689795918)"
TRLA HOOPERS BOOSTER CLUB,B112,B,"701 S 37TH ST, TACOMA, WA, 98418-6745","(-122.4408305, 47.22460602040817)"
SKAGIT GROUND SEARCH AND RESCUE,M23,M,"682 MUCKLESHOOT CIR, LA CONNER, WA, 98257-9529","(-122.52474338735144, 48.3796131)"
100 MEN WHO CARE IN CLARK COUNTY,P12,P,"7801 NE GREENWOOD DR, VANCOUVER, WA, 98662-7900","(-122.59197634887786, 45.653554400000004)"
LONGVIEW PARKS AND RECREATION FOUNDATION,N32,N,"2920 DOUGLAS ST, LONGVIEW, WA, 98632-1731","(-122.95877186516854, 46.13247880337079)"
XINRU CENTER,X99,X,"10265 124TH AVE NE, KIRKLAND, WA, 98033-4648","(-122.17617341384158, 47.692818)"
HOPE-ERETREAN SOCIAL SERVICES,X99,X,"12327 15TH AVE NE, SEATTLE, WA, 98125-4819","(-122.31304484221789, 47.718444950000006)"
URBANISTS COLLECTIVE,A25,A,"5980 NE PONDEROSA BLVD, HANSVILLE, WA, 98340-8713","(-122.56865970469798, 47.89989869798657)"
COTTAGE WINDOW CAT RESCUE,D20,D,"10925 228TH ST NE, ARLINGTON, WA, 98223-6923","(-122.08264311577096, 48.20232870097349)"
SIMULATED IMMERSIVE EXPERIMENTAL REALITIES,B90,B,"5637 BROOKLYN AVE NE, SEATTLE, WA, 98105-2658","(-122.31442575, 47.67056875)"
JALSAGHAR,A65,A,"10702 NE 100TH CT, VANCOUVER, WA, 98662-3434","(-122.569744, 45.649604)"
MEAD CHOIR BOOSTERS,A6C,A,"302 W HASTINGS RD, SPOKANE, WA, 99218-2545","(-117.41670173486649, 47.76920364046185)"
FOSTER SUPPORTS OF JEFFERSON COUNTY,P01,P,"1505 MADISON ST, PORT TOWNSEND, WA, 98368-5310","(-122.7617908, 48.1238539)"
DREWBOY CREATIVE,A20,A,"5143 OWL CT, WEST RICHLAND, WA, 99353-9554","(-119.35513657142857, 46.28370942857143)"
SABALA INTERNATIONAL CENTER,L11,L,"814 N L STREET, TACOMA, WA, 98403-1733","(-122.4622947142857, 47.26235785714286)"
FAITH AND FELLOWSHIP HOMESCHOOL GROUP,B90,B,"550 SW 146TH ST, BURIEN, WA, 98166-1918","(-122.34169716565636, 47.47301565)"
SEIZE THE OAR FOUNDATION,N67,N,"1352 S PEARL ST, SEATTLE, WA, 98108-2336","(-122.31383840027681, 47.5565617)"
UCIC SCHOOL,B21,B,"3727 240TH ST SE, BOTHELL, WA, 98021-8975","(-122.18284305847817, 47.78058245)"
AREA 8 DECA,B03,B,"2707 CONGER AVE NW, OLYMPIA, WA, 98502-4557","(-122.93549533333334, 47.05165704545455)"
FIND SOLUTIONS ORGANIZATION,P84,P,"11603 N BEDIVERE DR, SPOKANE, WA, 99218-1701","(-117.39137670280977, 47.76190803341822)"
GIRLUP ENTREPRENEUR,W01,W,"211TH PL NE, SAMMAMISH, WA, 98074-0000","(-122.0578426, 47.6091948)"
PROSSER MEMORIAL HEALTH FOUNDATION,E11,E,"723 MEMORIAL ST, PROSSER, WA, 99350-1524","(-119.76386501734041, 46.208043)"
VQ-1 OFFICER SPOUSE GROUP,N50,N,"2666 SW FAIRWAY POINT DR, OAK HARBOR, WA, 98277-7162","(-122.69199669650085, 48.284278370943404)"
LIVE SALTED,X20,X,"5037 16TH AVE NE, SEATTLE, WA, 98105-4228","(-122.31109571952574, 47.66603245)"
AMATEUR ATHLETIC UNION OF THE UNITED STATES INC,N60,N,"14603 42ND DR SE, SNOHOMISH, WA, 98296-8413","(-122.17505277777778, 47.86485772222222)"
FRIENDS OF RAVENNA-COWEN,A80,A,"1754 NE 62ND ST, SEATTLE, WA, 98115-6821","(-122.30767920619897, 47.673223)"
GREAT NORTHERN FILMWORKS,A31,A,"2738 46TH AVE SW, SEATTLE, WA, 98116-2421","(-122.39036648016351, 47.578259700000004)"
BUFFALO SOLDIERS OF SEATTLE,A80,A,"11505 80TH AVE S, SEATTLE, WA, 98178-3821","(-122.233157251125, 47.5004104)"
CEFALONIA,A20,A,"915 FEDERAL AVE E, SEATTLE, WA, 98102-4530","(-122.31943830549878, 47.627296799999996)"
FLYING HERITAGE & COMBAT ARMOR MUSEUM,A50,A,"3407 109TH ST SW, EVERETT, WA, 98204-1351","(-122.28054429979065, 47.8998424)"
CHILDRENS ART EXPERIENCE,A25,A,"510 E 5TH ST, PORT ANGELES, WA, 98362-3410","(-123.42828124821663, 48.11220616335333)"
MELANESIAN WOMEN TODAY,B90,B,"9660 BATTLE POINT DR NE, BAINBRIDGE IS, WA, 98110-1485","(-122.5746474, 47.6475833)"
ROCK STAR WHEELERS,N01,N,"1932 E COLUMBIA AVE, SPOKANE, WA, 99208-2853","(-117.3810018507648, 47.71043174763156)"
FEED SEVEN GENERATIONS,S99,S,"3156 GARFIELD ST, ENUMCLAW, WA, 98022-2439","(-122.000575, 47.212458999999996)"
GLOBAL CULTURAL STUDENT EXCHANGE FOUNDATION,Q22,Q,"4508 GUEMES VW, ANACORTES, WA, 98221-1121","(-122.6657691102174, 48.50041225)"
ACTION TUKWILA,S21,S,"4115 S 139TH ST, TUKWILA, WA, 98168-3135","(-122.28206321842762, 47.47861555)"
RADIO THEATER PROJECT,A65,A,"607 PUGET ST, SEDRO WOOLLEY, WA, 98284-1137","(-122.2349895, 48.506205050000005)"
ISSAQUAH DANCE THEATRE ENSEMBLE,A62,A,"320 3RD AVE NE, ISSAQUAH, WA, 98027-3325","(-122.031002, 47.532909333333336)"
WOMAN AT THE WELL,X20,X,"4211 136TH PL SE, BELLEVUE, WA, 98006-2244","(-122.15880029056397, 47.569870006989646)"
FOURTH PLAIN FORWARD,S31,S,"2516 E FOURTH PLAIN BLVD, VANCOUVER, WA, 98661-3965","(-122.64428426326005, 45.63845875)"
SEATTLE SPORTS COMPLEX FOUNDATION,N66,N,"5451 36TH AVE SW, SEATTLE, WA, 98126-2825","(-122.37797483940608, 47.55227885)"
MULTICARE REHABILITATION SPECIALISTS PC,E21,E,"222 NORTH J STREET, TACOMA, WA, 98403-1984","(-122.45339135135136, 47.261649932432434)"
URBAN HOMESTEAD FOUNDATION,M12,M,"7203 34TH AVE NW, SEATTLE, WA, 98117-4718","(-122.40136298137256, 47.6810956)"
DENDERA FOUNDATION INC,P20,P,"5608 17TH AVE NW, SEATTLE, WA, 98107-5232","(-122.3786361, 47.669636)"
NORTHWEST CRICKET ACADEMY,N60,N,"1653 173RD AVE NE, BELLEVUE, WA, 98008-3120","(-122.10783383333333, 47.6247904)"
FORDDYNASTY WRESTLING CLUB,N40,N,"4313 S LAWRENCE ST, TACOMA, WA, 98409-5521","(-122.4790881, 47.2045134)"
INVEST ATTENTION MEDIA & ENTERTAINMENT,A23,A,"16315 INGLEWOOD PL NE, KENMORE, WA, 98028-3904","(-122.25733200937502, 47.747061349999996)"
RAINY DAY CHEFS,K30,K,"19115 NE 45TH PL, SAMMAMISH, WA, 98074-4627","(-122.08260814285714, 47.64969814285715)"
FOUNDATION FOR LGFA,B28,B,"3714 GOLDCREST HTS NW, OLYMPIA, WA, 98502-4006","(-122.94879089784588, 47.061243185664104)"
BOTHELL LACROSSE CLUB,N60,N,"329 214TH ST SW, BOTHELL, WA, 98021-7524","(-122.2084214, 47.8039165)"
RAINIER COUNCIL OF THE SQUARE AND FOLK DANCE FEDERATION OF WASHINGTO,A62,A,"2704 50TH AVE NE, TACOMA, WA, 98422-2917","(-122.3816726153856, 47.28190640486063)"
NORTH CREEK LACROSSE CLUB,N60,N,"3209 217TH PL SE, BOTHELL, WA, 98021-3530","(-122.18904789758261, 47.80094675)"
EQUALITY EFFECT INC,R24,R,"2507 204TH TER NE, SAMMAMISH, WA, 98074-4364","(-122.06571565141701, 47.63227450329665)"
MOBILE TURKEY UNIT OF WHIDBEY ISLAND,K30,K,"6573 COLUMBIA BEACH DR, CLINTON, WA, 98236-9604","(-122.351406, 47.97213)"
PROSPECT POINT PTO,B94,B,"55 RESER RD, WALLA WALLA, WA, 99362-8871","(-118.32342553447178, 46.041714270919854)"
C-SCAPE FOUNDATION,P50,P,"2226 189TH PL SW, LYNNWOOD, WA, 98036-4876","(-122.3036183, 47.8268872)"
COLLECTIVE CHURCH SEATTLE,X20,X,"26055 SE 26TH CT, SAMMAMISH, WA, 98075-7960","(-121.989362826374, 47.58641687233809)"
SOUL SEEDS,P50,P,"224 N YAKIMA AVE, TACOMA, WA, 98403-2231","(-122.45159514285714, 47.26328526530612)"
JACKSON HIGH SCHOOL WOLFPACK BASEBALL BOOSTER CLUB,N40,N,"15423 40TH DR SE, BOTHELL, WA, 98012-5043","(-122.179213, 47.7808267)"
SILENT TASK FORCE,P80,P,"5316 24TH AVE S, SEATTLE, WA, 98108-3035","(-122.30125980478232, 47.55437065)"
MOKONOS HOPE,B21,B,"4924 GLACIER LN, EVERETT, WA, 98203-2819","(-122.21502467935319, 47.95260800732733)"
A CHILD S PRAYER,A12,A,"1404 MADISON ST, WENATCHEE, WA, 98801-1730","(-120.33560071428572, 47.42454918367347)"
CAPITOL HILL HISTORICAL SOCIETY,A80,A,"1247 20TH AVE E, SEATTLE, WA, 98112-3530","(-122.3063158475693, 47.631959050000006)"
STEM THINKERS,O50,O,"223 PASCO DR NE, RENTON, WA, 98059-8564","(-122.14014227592861, 47.485647650000004)"
MIEN FAMILY FOR CHRIST,A23,A,"11029 CORNELL AVE S, SEATTLE, WA, 98178-3114","(-122.24206852583634, 47.50417845)"
VALHALLA DIVE GROUP,E50,E,"9511 NE 87TH AVE, VANCOUVER, WA, 98662-2995","(-122.5839075, 45.6662476)"
WHATCOM BUSINESS ALLIANCE RESEARCH AND EDUCATION,S30,S,"2423 E BAKERVIEW RD, BELLINGHAM, WA, 98226-7694","(-122.442694, 48.789331)"
LUMEN ACADEMY,B20,B,"14461 156TH AVE NE, WOODINVILLE, WA, 98072-9080","(-122.1318368, 47.7339492)"
ADOPTION CARE,A03,A,"118 KEENE RD, RICHLAND, WA, 99352-8683","(-119.27023817099189, 46.22958878287882)"
ACADEMY OF DAIRY VETERINARY CONSULTANTS,D03,D,"445 BARNARD BLVD, SUNNYSIDE, WA, 98944-8710","(-119.98712928149912, 46.32465981068436)"
ENUMCLAW HIGH SCHOOL CROSS COUNTRY TRACK & FIELD BOOSTER CLUB,N12,N,"42207 200TH AVE SE, ENUMCLAW, WA, 98022-8549","(-122.076215, 47.222555)"
MODE MUSIC AND PERFORMING ARTS,A6E,A,"3801 DELRIDGE WAY SW, SEATTLE, WA, 98106-1133","(-122.3623603, 47.5700474)"
BETTER FUTURE FOR ALL,A01,A,"1321 VERNON RD, LAKE STEVENS, WA, 98258-8510","(-122.10508163904993, 48.008010238770495)"
EUPHRATES INSTITUTE SEATTLE,A23,A,"13602 179TH AVE NE, REDMOND, WA, 98052-2150","(-122.1045234, 47.6952976)"
STEM ANGELS,P80,P,"530 N 78TH ST, SEATTLE, WA, 98103-4706","(-122.35109018472302, 47.685671150000005)"
KEN AND DEAN KIRN FOUNDATION,T20,T,"13615 SE RIVERCREST DR, VANCOUVER, WA, 98683-6677","(-122.53287611672492, 45.59888291528418)"
HOQUIAM ASSOCIATION FOR KIDS,P58,P,"1621 SUMNER AVE, ABERDEEN, WA, 98520-4613","(-123.83596593333333, 46.97594526666667)"
PARENT BOOSTER USA INC,B112,B,"17277 NE 104TH STREET, REDMOND, WA, 98052-0000","(-122.10980921244233, 47.692974)"
PACIFIC-NORTHWEST CHINESE NURSES ASSOCIATION,P20,P,"922 51ST AVE CT W, UNIVERSITY PLACE, WA, 98467-0000","(-122.507402, 47.204541)"
PUGET SOUND DISTRICT NSDA,A70,A,"535 AVENUE H, SNOHOMISH, WA, 98290-2314","(-122.10352257647058, 47.91903097647059)"
BLOCKCHAIN PHILANTHROPY FOUNDATION,B99,B,"13350 NE 134TH PL, KIRKLAND, WA, 98034-5537","(-122.16246757112839, 47.72093485)"
HARBOR INCLUDE,O20,O,"212 4TH ST, HOQUIAM, WA, 98550-2510","(-123.88770642857143, 46.98085581632653)"
TANAN ENITADEG,C32,C,"11020 LOTUS PL S, SEATTLE, WA, 98178-3213","(-122.22863226526836, 47.503617649999995)"
TESSERA ARTS PRESCHOOL PROGRAM,B21,B,"13055 1ST AVE NE, SEATTLE, WA, 98125-3004","(-122.32938428134777, 47.724652500000005)"
SCABLANDS BOOKS,A70,A,"2223 E 36TH AVE, SPOKANE, WA, 99203-4049","(-117.378882897921, 47.62191416079386)"
CITY GARDEN COMMUNITY ACUPUNCTURE,E60,E,"4556 UNIVERSITY WAY NE, SEATTLE, WA, 98105-4581","(-122.3129148, 47.6628949)"
RURAL ALLIANCE,B90,B,"27323 N DALTON RD, DEER PARK, WA, 99006-9716","(-117.4686018, 47.9370981)"
VIDHYA DEEPAM,Q20,Q,"2817 176TH PL NE, REDMOND, WA, 98052-5828","(-122.10504146134544, 47.635843402736256)"
FOREVER CHANGED FOUNDATION,P20,P,"7804 YAKIMA AVE, TACOMA, WA, 98408-5317","(-122.44346054545454, 47.186307161616156)"
WOMEN IN LIBERAL ARTS AND TECHNOLOGY,A20,A,"23290 SE 51ST PL, ISSAQUAH, WA, 98029-6807","(-122.02938073298402, 47.556677095986196)"
FEDERAL WAY TENNIS CLUB,N66,N,"31250 8TH AVE SW, FEDERAL WAY, WA, 98023-4625","(-122.3446465768581, 47.3209846)"
INVENT WASHINGTON,O50,O,"5407 S LLOYD ST, SPOKANE, WA, 99223-1634","(-117.34215510794643, 47.60461446215203)"
FRIENDS OF ROCK CREEK HORSE PARK,N69,N,"4108 HAMPTON WAY, KENT, WA, 98032-7194","(-122.27963352517389, 47.36387045)"
GLOBAL FRIENDS FOUNDATION,X20,X,"2018 S 253RD ST, DES MOINES, WA, 98198-9051","(-122.30701628108338, 47.3750716)"
CUTGUT,G70,G,"29305 SE 278TH ST, RAVENSDALE, WA, 98051-9717","(-121.9529235, 47.3521555)"
CLEVELAND MUSIC BOOSTERS,B94,B,"5511 15TH AVE S, SEATTLE, WA, 98108-2823","(-122.31483224916488, 47.5523007)"
ASKEO INTERNATIONAL,N50,N,"17408 NE 38TH WAY, VANCOUVER, WA, 98682-3677","(-122.4928394075767, 45.649800799999994)"
VIETNAMESE REPRESENTATIVE COUNCIL OF WASHINGTON STATE,P20,P,"12727 RENTON AVE S, SEATTLE, WA, 98178-4847","(-122.23762525134583, 47.48926165)"
AMERICAN TELANGANA ASSOCIATION OF SEATTLE,S20,S,"16035 NE 117TH WAY, REDMOND, WA, 98052-5472","(-122.1249460923159, 47.70503836456333)"
SOUTH WEST WA INDIAN CULTURAL AND CHARITABLE ASSOCIATION,A20,A,"1819 NW LARKSPUR ST, CAMAS, WA, 98607-8675","(-122.4478526528315, 45.5927763)"
ROBOSAPIENS CORPORATION,B80,B,"4111 159TH AVE NE, REDMOND, WA, 98052-5200","(-122.1277484459441, 47.64715335264063)"
UNIFIED ROBOTICS FOUNDATION,P80,P,"13701 42ND AVE NE, SEATTLE, WA, 98125-3887","(-122.28383890930581, 47.7285433)"
JASPERSKATZ,D99,D,"14928 99TH AVE SE, YELM, WA, 98597-8780","(-122.62418537255905, 46.944132979804536)"
LAKE FOREST PARK SHORELINE LACROSSE CLUB,N50,N,"18516 6TH AVE NW, SHORELINE, WA, 98177-3118","(-122.36376651400954, 47.76345266157877)"
GATEKEEPERS GLOBAL FOUNDATION,P20,P,"9715 6TH PL SW, SEATTLE, WA, 98106-3019","(-122.3435026, 47.5159842)"
AMERICAN FOREST KINDERGARTEN ASSOCIATION,B90,B,"25306 SE 184TH ST, MAPLE VALLEY, WA, 98038-7304","(-122.0031403543578, 47.4397835)"
WEST RICHLAND COMMUNITY CARE FOUNDATION,P20,P,"7920 W VAN GIESEN ST, WEST RICHLAND, WA, 99353-0000","(-119.3437318, 46.2991396)"
MELT MY HEART RESCUE AND SANCTUARY,D20,D,"8540 NW ANDERSON HILL RD, SILVERDALE, WA, 98383-9353","(-122.7064324, 47.6539014)"
ALLUNHARI BANNIKO ASSOCIATION,A03,A,"5900 37TH AVE S, SEATTLE, WA, 98118-6204","(-122.2851665, 47.5487991)"
TEAMSCODE,B80,B,"8223 SE 30TH ST, MERCER ISLAND, WA, 98040-3005","(-122.22832956352234, 47.58357588955848)"
AMERICAN NATUROPATHIC BOARD OF SPORTS PHYSICIANS,E03,E,"8012 15TH AVE NW, SEATTLE, WA, 98117-3601","(-122.3764936, 47.6872679)"
350 EASTSIDE,C01,C,"1737 211TH PL NE, SAMMAMISH, WA, 98074-4215","(-122.05781088372093, 47.62519586046511)"
WASHINGTON STATE UNIVERSITY,O52,O,"6705 PUGET PARK DR, SNOHOMISH, WA, 98296-4214","(-122.1534974, 47.8632177)"
EARTHTALK,P20,P,"1729 NE 56TH ST, SEATTLE, WA, 98105-2437","(-122.30814409512004, 47.66926805)"
HERE AM I SEND ME,X20,X,"4009 E 28TH AVE, SPOKANE, WA, 99223-5716","(-117.35218576693775, 47.629392)"
WASHINGTON STATE UNIVERSITY,O52,O,"6705 PUGET PARK DR, SNOHOMISH, WA, 98296-4214","(-122.1534974, 47.8632177)"
NORTHWEST WASHINGTON GOLD PROSPECTORS,B03,B,"4104 219TH ST SW, MOUNTLAKE TER, WA, 98043-3531","(-122.28840966746824, 47.800399786328526)"
WASHINGTON STATE UNIVERSITY,O52,O,"6705 PUGET PARK DR, SNOHOMISH, WA, 98296-4214","(-122.1534974, 47.8632177)"
MADE IN PUGET SOUND,C99,C,"16230 5TH AVE NE, SHORELINE, WA, 98155-5816","(-122.32374785714286, 47.74680480952381)"
HOMES AND HOPE COMMUNITY LAND TRUST,L20,L,"10224 53RD AVE W, MUKILTEO, WA, 98275-4302","(-122.30533110437969, 47.90538608778425)"
SMILE ON SENIORS,P44,P,"24205 SE BLACK NUGGET RD, ISSAQUAH, WA, 98029-7609","(-122.01696444367784, 47.55063316601162)"
LIFE DEVELOPMENT AND TRAINING CENTER,P30,P,"19212 97TH AVE S, RENTON, WA, 98055-6607","(-122.2115511, 47.42973945)"
TAMKEEN,X40,X,"13016 NE 87TH ST, KIRKLAND, WA, 98033-5944","(-122.1658989047323, 47.68099325)"
WAKE UP NATION FOUNDATION,O12,O,"1416 S HARRISON ST, KENNEWICK, WA, 99338-2180","(-119.19638810694507, 46.1954801229303)"
CHENEY SCHOLARSHIP ASSOCIATION,B82,B,"801 W RIVERSIDE AVE, SPOKANE, WA, 99201-0911","(-117.42369, 47.657843)"
DESERT VALLEY MINISTRIES,X20,X,"2124 158TH ST SE, MILL CREEK, WA, 98012-5851","(-122.2037179026085, 47.85480535673909)"
OROVILLE CARES COALITION,F21,F,"816 JUNIPER ST, OROVILLE, WA, 98844-9373","(-119.43964940849818, 48.93257025174502)"
HOPE N THE CROSS MINISTRIES,F20,F,"32118 171ST AVE SE, AUBURN, WA, 98092-2702","(-122.11350709999999, 47.312838299999996)"
SISTER LUCY TRUTH INCORPORATED,B99,B,"4104 N MURRAY DR, OTIS ORCHARDS, WA, 99027-9725","(-117.07395885213033, 47.69415258897243)"
A BRIDGE FOR GIRLS FUND,B11,B,"4722 RAINIER AVE SOUTH, SEATTLE, WA, 98118-1674","(-122.2866147142857, 47.560417755102044)"
CHABAD OF RENTON KENT & AUBURN,X30,X,"3929 NE 5TH PL, RENTON, WA, 98056-3991","(-122.16572625, 47.4914634)"
PRESERVE PROVIDENCE HEIGHTS,A80,A,"19524 SE 24TH PL, SAMMAMISH, WA, 98075-7492","(-122.0801849274684, 47.58729816280548)"
LISTEN AND TALK FOUNDATION,P12,P,"8244 122ND AVE NE, KIRKLAND, WA, 98033-8017","(-122.17763704738593, 47.6785341)"
CELEBRATE WALLINGFORD,S20,S,"3500 1ST AVE NW, SEATTLE, WA, 98107-4901","(-122.3573881, 47.6523452)"
NUEVO FOUNDATION,B90,B,"4331 LAKE WASHINGTON BLVD NE 7101, KIRKLAND, WA, 98033-7943","(-122.2041765, 47.6496067)"
RPG RESEARCH,P20,P,"101 N STONE ST, SPOKANE, WA, 99202-3862","(-117.376848, 47.658306)"
CAMP MCCULLOUGH MINISTRIES,X20,X,"20665 SE 264TH ST, COVINGTON, WA, 98042-6155","(-122.0654878238642, 47.36368635)"
VANCOUVER CHINESE EVANGELICAL CHURCH,X21,X,"7616 NE HAZEL DELL AVE, VANCOUVER, WA, 98665-8224","(-122.6670589, 45.6590612)"
EDISON VOLUNTEER FIREFIGHTERS ASSOCIATION,M24,M,"15283 SUNSET RD, BOW, WA, 98232-9286","(-122.41649903842092, 48.54544115)"
ROUNDGLASS FOUNDATION,T02,T,"1756 114TH AVE SE, BELLEVUE, WA, 98004-6947","(-122.18907039999999, 47.594400300000004)"
NEW FAITH AOH CHURCH OF GOD,X99,X,"9014 10TH PL W, EVERETT, WA, 98204-1558","(-122.247942, 47.916208)"
ADRF,B12,B,"2305 43RD ST SE, PUYALLUP, WA, 98374-1742","(-122.238033, 47.169513)"
TOTES FOR KIDS,P30,P,"2730 OAKES AVE, EVERETT, WA, 98201-3628","(-122.20501545450954, 47.980851349999995)"
SUPPLY ALL KIDS,P20,P,"23311 194TH AVE SE, RENTON, WA, 98058-0455","(-122.0834210806766, 47.39312065)"
YOUR MONEY MATTERS,B60,B,"12113 SE 304TH CT, AUBURN, WA, 98092-4821","(-122.17969321753968, 47.32900795)"
D ONE FOUNDATION,T20,T,"415 118TH AVE SE, BELLEVUE, WA, 98005-3518","(-122.18288645443356, 47.60585370566324)"
JONAH PROJECT,I73,I,"1106 W GARLAND AVE, SPOKANE, WA, 99205-2735","(-117.42773797472631, 47.6937084)"
DAVIDS PRAYER ROOM AND SANCTUARY,T20,T,"7310 64TH STREET CT W, UNIVERSITY PL, WA, 98467-4529","(-122.53579286372448, 47.19884115)"
ML RACING LEGENDS,N99,N,"18117 SE 247TH ST, COVINGTON, WA, 98042-4887","(-122.09971965042212, 47.380938799999996)"
COMMONHOUSE CHRISTIAN FELLOWSHIP,X21,X,"12409 NE 172ND CT, WOODINVILLE, WA, 98072-7936","(-122.17386381950354, 47.75211)"
GOLD CREEK EQUINE RESCUE,D20,D,"16528 148TH AVE NE, WOODINVILLE, WA, 98072-4551","(-122.1421578, 47.7361369)"
NT BASEBALL CLUB,P20,P,"9101 VANCOUVER DR NE, LACEY, WA, 98516-6043","(-122.7399529, 47.0845019)"
CONSTRUCTING COMMUNITY,A20,A,"7514 13TH AVE NW, SEATTLE, WA, 98117-5307","(-122.3724445942927, 47.683768650000005)"
MSIX20 FOUNDATION,T20,T,"11807 NE 73RD ST, KIRKLAND, WA, 98033-8116","(-122.18339410250559, 47.67003295)"
EAGLES WINGS COORDINATED CARE,L40,L,"2819 NW KITSAP PL, SILVERDALE, WA, 98383-7686","(-122.68668028571429, 47.65643963265306)"
IN OUR LADYS TRUST,B82,B,"11602 NE 192ND AVE, BRUSH PRAIRIE, WA, 98606-2704","(-122.476484, 45.706064476792655)"
DABULI,A99,A,"14520 12TH AVE NE, SHORELINE, WA, 98155-7108","(-122.31532027027026, 47.734161486486485)"
ARGUS FOUNDATION FOR ANIMALS,D20,D,"13440 NE 29TH PL, BELLEVUE, WA, 98005-1844","(-122.16104929958578, 47.636500564286045)"
ANDREW AND RACHEL SKEEN FOUNDATION,T20,T,"3016 W LAKE SAMMAMISH PKWY SE, BELLEVUE, WA, 98008-5644","(-122.11071984053498, 47.5829024)"
FRIENDS OF THE FALL CITY LIBRARY,B11,B,"33415 SE 42ND PLACE, FALL CITY, WA, 98024-0000","(-121.89392618892404, 47.5687473)"
NORAH KATES AND WILL STRONG FOUNDATION,T22,T,"4402 S FERDINAND ST, SEATTLE, WA, 98118-2019","(-122.27797053156203, 47.558376749999994)"
CANINE CANCER RESEARCH ALLIANCE,D12,D,"13440 NE 29TH PL, BELLEVUE, WA, 98005-1844","(-122.16104929958578, 47.636500564286045)"
MARK AND THUY BARNETT FAMILY FOUNDATION,T22,T,"813 13TH ST, BELLINGHAM, WA, 98225-6218","(-122.50138302040817, 48.726181673469384)"
TRIPLE GODDESS COVEN,X20,X,"11924 32ND ST E, EDGEWOOD, WA, 98372-2046","(-122.27092974660192, 47.22832330948994)"
SCHOOL NUTRITION DISTRICT DIRECTORS AND SUPERVISORS,K40,K,"701 STEVENS DR, RICHLAND, WA, 99352-4108","(-119.282019, 46.274964)"
NOW AND TOMORROW,Q33,Q,"3834 94TH AVE NE, YARROW POINT, WA, 98004-1320","(-122.21550241015011, 47.645017033482056)"
SILENT SMILES,P87,P,"3366 224TH AVE SE, SAMMAMISH, WA, 98075-7222","(-122.04100916667024, 47.57931793077091)"
SEATTLE NORDIC,N68,N,"1080 89TH AVE NE, BELLEVUE, WA, 98004-3927","(-122.22101553535354, 47.61975926262626)"
ESTELLE EDUCATION NFP,B99,B,"3519 NE 134TH ST, SEATTLE, WA, 98125-4607","(-122.29003002131262, 47.72559655)"
