NAME,NTEE_CD,Category,Location,lat_lon
ECOS DEL PACIFICO AFROCOLOMBIA,A20,A,"1732 N 22ND AVE, MELROSE PARK, IL, 60160-1928","(-87.86083120131919, 41.904816748788896)"
BE BLESSED OUTREACH MINISTRIES,X20,X,"2215 E 79TH ST, CHICAGO, IL, 60649-5016","(-87.57011106182777, 41.75141845)"
AGA COLLEGE INTERNSHIP & CONSULTING,J22,J,"20001 LAKE LYNWOOD DR, LYNWOOD, IL, 60411-1547","(-87.54913742545119, 41.53214110460843)"
GAMALIEL OF METRO CHICAGO,X99,X,"2026 S BLUE ISLAND AVE, CHICAGO, IL, 60608-2916","(-87.66438454685, 41.85441565)"
HOW TITLE I COMMUNITY DEVELOPMENT CENTER INC,P33,P,"400 W STATE ST, JACKSONVILLE, IL, 62650-1902","(-90.234196, 39.734391)"
FOX VALLEY SPECIAL RECREATION FOUNDATION,N11,N,"2121 W INDIAN TRL, AURORA, IL, 60506-1613","(-88.36908729411765, 41.78102511764706)"
KINGDOM WORKS MINISTRIES INTERNATIONAL,X21,X,"22 CHICAGO AVE, OAK PARK, IL, 60302-2402","(-87.77588251547735, 41.894771291504796)"
CHICAGO BLACK GAY MENS CAUCUS,P80,P,"180 NORTH MICHIGAN AVENUE, CHICAGO, IL, 60601-7401","(-87.6248997, 41.8856092)"
JW GARVY ADOPT-A-CLASSROOM NFP,B90,B,"5225 N OAK PARK AVE, CHICAGO, IL, 60656-2139","(-87.79573640010555, 41.976390050000006)"
9900 SHERIDAN INC,S47,S,"200 E RANDOLPH ST, CHICAGO, IL, 60601-6436","(-87.62151459360135, 41.88528565)"
SOUTH MAIN SHOPPING CENTER,S47,S,"120 WEST STATE STREET, ROCKFORD, IL, 61101-1125","(-89.093386620971, 42.270692822619885)"
PSALM HOLINESS MISSIONARY BAPTIST CHURCH,X21,X,"5822 W DIVISION ST, CHICAGO, IL, 60651-1003","(-87.77140602466173, 41.90214112039247)"
N THE SPIRIT INC,L20,L,"7225 S YALE AVE, CHICAGO, IL, 60621-3540","(-87.63066953124834, 41.76277115)"
JESUS FIRST ALL NATIONS CHURCH,X21,X,"12743 S LOOMIS ST, CHICAGO, IL, 60827-6415","(-87.6575226, 41.7149644)"
FAITH PENTACOSTA HOLINESS DELIVERANCE CENTER,X21,X,"8044 S RACINE AVE, CHICAGO, IL, 60620-3011","(-87.653948295667, 41.7475161)"
FAITH TO FINANCE NFP,P19,P,"2814 W 83RD ST, CHICAGO, IL, 60652-3402","(-87.69304299027961, 41.74272999192956)"
RBA BAKERY FOUNDATION,B30,B,"15941 HARLEM AVE, TINLEY PARK, IL, 60477-1609","(-87.79401567111576, 41.60124772377487)"
NEW BEGINNING MISSIONARY BAPTIST CHURCH OF THE WEST SIDE,X21,X,"221 30TH AVE, BELLWOOD, IL, 60104-1224","(-87.86955845077577, 41.88849462313223)"
ANCHOR OF HOPE FELLOWSHIP CENTER,X21,X,"236 BIG ARCH RD, GODFREY, IL, 62035-2003","(-90.17431946214163, 38.928458830995226)"
BLESSED ASSURANCE FAITH TABERNACLE,X20,X,"1432 34 W 79TH ST, CHICAGO, IL, 60620-0000","(-87.6538614, 41.7504968)"
EHLERT FAMILY FOUNDATION,T22,T,"1292 S FALCON DR, PALATINE, IL, 60067-2386","(-88.06836973092426, 42.08625571766543)"
ROLLING MEADOWS HISTORICAL SOCIETY,A80,A,"3100 CENTRAL RD, ROLLING MDWS, IL, 60008-2543","(-88.018984, 42.066793)"
CAMPBELL FAMILY FOUNDATION,T22,T,"250 LINDEN AVE, WILMETTE, IL, 60091-2841","(-87.68841005913673, 42.07379865683568)"
A VILLAGE GREEN MONTESSORI INC,B21,B,"125 W CHURCH ST, LIBERTYVILLE, IL, 60048-2149","(-87.95477151020408, 42.28674171428572)"
TEMPLE OF DELIVERANCE LIFE CHANGING MINISTRIES,X20,X,"1053 N KOSTNER AVE, CHICAGO, IL, 60651-3454","(-87.73597813404918, 41.90046576411429)"
HARVARD PARK HOME OWNERSHIP NFP,L99,L,"2361 S 7TH ST, SPRINGFIELD, IL, 62703-3428","(-89.64740843515052, 39.77352863064549)"
TEMPLE OF BLESSING CHURCH OF GOD IN CHRIST,X20,X,"1303 LOOMIS ST, ROCKFORD, IL, 61102-2758","(-89.11533636623345, 42.26218103298162)"
ASSEMBLY OF FAITH OUTREACH CENTER,X21,X,"11716 S BISHOP ST, CHICAGO, IL, 60643-5025","(-87.65809072302326, 41.6806881)"
NEW COVENANT COPTIC TEMPLE,X20,X,"9306 S HALSTED ST, CHICAGO, IL, 60620-2719","(-87.64341380588048, 41.72467190483719)"
BACKPACK BUDDIES CLUB,P19,P,"25975 N MIDLOTHIAN RD, MUNDELEIN, IL, 60060-9445","(-88.018825, 42.26435)"
MISSIONS FOR KENYA INC,Q33,Q,"15822 TRUMBULL AVE, MARKHAM, IL, 60428-3953","(-87.70079993086131, 41.60222067129926)"
WOOD RIVER POLICE ASSOCIATION,T40,T,"111 N WOOD RIVER AVE, WOOD RIVER, IL, 62095-1938","(-90.09812657142857, 38.86205602040816)"
FATHER PATRICK CAHILL MEMORIAL SCHOLARSHIP FUND,B82,B,"3700 TAMARAK DR, SPRINGFIELD, IL, 62712-8956","(-89.58217740531907, 39.7611944)"
HENRY COUNTY HOUSING DEVELOPMENT GROUP INC,L22,L,"125 NORTH CHESTNUT, KEWANEE, IL, 61443-2110","(-89.92826544082823, 41.2442573)"
ROBBINS APOSTOLIC TEMPLE,X20,X,"3755 W 135TH ST, ROBBINS, IL, 60472-1145","(-87.71286507375105, 41.647511937361095)"
MINISTRY & MORE CORP,I40,I,"1107 W EMPIRE ST, BLOOMINGTON, IL, 61701-1519","(-89.00648008163266, 40.48805193877551)"
ADVOCATES FOR COMMUNITY WELLNESS,E70,E,"8101 S HONORE ST, CHICAGO, IL, 60620-4564","(-87.66911593951613, 41.74648035)"
DAUGHTERS OF DESTINY MINISTRIES INC,X21,X,"3421 W 79TH ST, CHICAGO, IL, 60652-1427","(-87.70819753243339, 41.7494665)"
VELUCHAMY FAMILY FOUNDATION,T22,T,"3001 OAK BROOK HILLS RD, OAK BROOK, IL, 60523-1633","(-87.98366030201342, 41.8329167852349)"
WHOLE IN ONE MINISTRIES,X99,X,"19 SUNSET RD, BLOOMINGTON, IL, 61701-2016","(-88.97286413679333, 40.494455004863454)"
AGAWAK ALUMNI FOUNDATION,O50,O,"330 W DIVERSEY PARKWAY, CHICAGO, IL, 60657-6262","(-87.63880548484848, 41.933007090909086)"
GERMAN LANGUAGE SOCIETY CHICAGO,N50,N,"3825 W JARLATH ST, LINCOLNWOOD, IL, 60712-1015","(-87.72432461183044, 42.01258672569316)"
J P WOOD FOUNDATION,B82,B,"145 S QUENTIN RD, PALATINE, IL, 60067-5940","(-88.062992, 42.10742481655857)"
MORE LIKE CHRIST CHRISTIAN FELLOWSHIP MINISTRIES,X20,X,"338 CALHOUN AVE, CALUMET CITY, IL, 60409-1810","(-87.561526, 41.6191474)"
LAND OF LINCOLN COMMUNITY LAW CENTERS NFP,S47,S,"8787 STATE STREET, EAST ST LOUIS, IL, 62203-2026","(-90.061267, 38.589298)"
TONGJI MEDICAL COLLEGE OVERSEAS ALUMNI ASSOCIATION,B84,B,"8321 KOLMAR AVE, SKOKIE, IL, 60076-2639","(-87.74118332234822, 42.03225038504718)"
LIGHT OF LIFE EVANGELICAL LUTHERAN CHURCH NFP,X21,X,"540 CHESTNUT DR, OSWEGO, IL, 60543-9811","(-88.3438975, 41.6574287)"
GODS WAY MISSIONARY BAPTIST CHURCH,X21,X,"5152 S INDIANA AVE, CHICAGO, IL, 60615-3408","(-87.62110550819217, 41.80073572206152)"
FATHERS ARE IMPORTANT TO THEIR HEIRS,P80,P,"1531 SEVEN PINES ROAD, SPRINGFIELD, IL, 62704-6666","(-89.68007808172764, 39.760465710085356)"
CHOSEN EVANGELISTIC MINISTRIES,X20,X,"38 156TH ST, CALUMET CITY, IL, 60409-4622","(-87.52643612460217, 41.612156571851436)"
THE NEIL AND GINNY GERALD CHARITABLE FAMILY FOUNDATION,T20,T,"213 HANSEN BLVD, NORTH AURORA, IL, 60542-8923","(-88.3716554839939, 41.7983531)"
THE BESTOW FOUNDATION,B92,B,"6544 S INGLESIDE AVE, CHICAGO, IL, 60637-4204","(-87.60249341038963, 41.775457599999996)"
EDGAR COUNTY 4-H ASSOCIATION,O52,O,"210 W WASHINGTON ST, PARIS, IL, 61944-1742","(-87.69710089795917, 39.610045693877545)"
WESTSIDE COMMUNITY CHURCH,X20,X,"1937 W ADAMS ST, CHICAGO, IL, 60612-3155","(-87.67561227561902, 41.87847755)"
CASA CLUB YURIRIA,Q33,Q,"3939 W 82ND ST, CHICAGO, IL, 60652-2909","(-87.72087132204214, 41.74381355)"
KIDS SPORTS FITNESS & EDUCATION INC,N30,N,"4342 S SAINT LAWRENCE AVE, CHICAGO, IL, 60653-5079","(-87.6117207107721, 41.815709786270475)"
LEWIS AND CLARK TRAIL HERITAGE FOUNDATION INC,A80,A,"300 N STONE AVE, LA GRANGE PK, IL, 60526-1817","(-87.8788969, 41.8250246)"
ELEVATOR U INC,B03,B,"4751 N OLCOTT AVE, HARWOOD HTS, IL, 60706-4605","(-87.8145143, 41.9689141)"
LAKE COUNTY EMERGENCY PLANNING COMMITTEE,M20,M,"1303 N MILWAUKEE AVE, LIBERTYVILLE, IL, 60048-1308","(-87.9565062818792, 42.29674200671141)"
OUR YOUTH CDC,B90,B,"3966 W GRAND AVE, CHICAGO, IL, 60651-2014","(-87.72616454190674, 41.9062738)"
DISABLED VETERANS GOLF BENEFITS,T30,T,"680 S WELLSTON LN, ROMEOVILLE, IL, 60446-5246","(-88.1316003, 41.5984635)"
LIVING THE ADVENTURE MINISTRIES INC NFP,X200,X,"203 N 2ND ST, ALBION, IL, 62806-1409","(-88.05256595918367, 38.380075265306125)"
DUANES FREEDOM INC,P20,P,"6916 S HONORE ST, CHICAGO, IL, 60636-3234","(-87.67024095, 41.7679033)"
TRANSFORMATIONS CHURCH,X21,X,"16759 MANOR DR, SOUTH HOLLAND, IL, 60473-4606","(-87.57145540816326, 41.58962420408163)"
GENERAL BOARD OF PENSION AND HEALTH BENEFITS OF THE UNITED METHODIST,X12,X,"1901 CHESTNUT AVE, GLENVIEW, IL, 60025-1604","(-87.80649855461017, 42.08725410306759)"
ROCK VALLEY BIBLE CHURCH,X21,X,"7721 N ALPINE RD, LOVES PARK, IL, 61111-3106","(-89.02883716434206, 42.33664815494389)"
HOLY GHOST CHAPEL SEEK THE OLD PATH CHURCH OF CHRIST,X21,X,"2215 N 52ND ST, WASHINGTON PK, IL, 62204-1443","(-90.09555407827564, 38.63913724662335)"
POTTAWOTMIE GARDEN CLUB OF ST CHARLES,C42,C,"521 HAMILTON ST, GENEVA, IL, 60134-2138","(-88.31072220408164, 41.889467326530614)"
CHICAGO CROQUET CLUB,N99,N,"7041 N OLCOTT AVE, CHICAGO, IL, 60631-1079","(-87.81337970405934, 42.009167149999996)"
NEW HOPE COMMUNITY BAPTIST CHURCH,X21,X,"7400 S MICHIGAN AVE, CHICAGO, IL, 60619-1621","(-87.6220828226883, 41.75986245)"
HOPE FELLOWSHIP CHRISTIAN CENTER,X99,X,"10124 S RHODES AVE, CHICAGO, IL, 60628-2228","(-87.61048407374741, 41.7102285)"
NEW LIFE OUTREACH MINISTRY,X21,X,"12917 S CARPENTER ST, CALUMET PARK, IL, 60827-6514","(-87.64747568339523, 41.6592392447321)"
CHRIST TRUE VINE COPTIC CHURCH,X20,X,"1504 W 73RD PL, CHICAGO, IL, 60636-4012","(-87.6624167, 41.760585500000005)"
HANA MISSION,X21,X,"131 MCKENDREE PARK RD, LEBANON, IL, 62254-1281","(-89.82271527989049, 38.608553644982884)"
NEW CHURCH DEVELOPMENT BOARD DISTRICT OF ILL-WIS BRETHREN,X03,X,"269 E CHESTNUT ST, CANTON, IL, 61520-2730","(-90.03082124489796, 40.557182326530615)"
MT TABOR M B CHURCH,X21,X,"3358 W OGDEN AVE, CHICAGO, IL, 60623-2651","(-87.70995036094813, 41.856632399999995)"
SHREE RADHEY SHYAM TEMPLE,X70,X,"245 S BLOOMINGDALE RD, BLOOMINGDALE, IL, 60108-1436","(-88.0800699, 41.9466953)"
LIGHTHOUSE PREGNANCY CENTER NFP,E40,E,"1703 W FLETCHER ST, VANDALIA, IL, 62471-3117","(-89.113088, 38.975015)"
BARTLETT PARKS FOUNDATION,N123,N,"696 W STEARNS RD, BARTLETT, IL, 60103-4504","(-88.19244923941818, 41.97387245829793)"
LUKABA PRODUCTIONS,A65,A,"1225 W BELMONT AVE, CHICAGO, IL, 60657-3205","(-87.66001620966324, 41.9395611)"
FIRST IMMANUEL COMMUNITY SERVICE FOUNDATION INC,P20,P,"1124 S ASHLAND AVE, CHICAGO, IL, 60607-4604","(-87.66661004081632, 41.86764618367347)"
PRAIRIE CROSSING INSTITUTE,C30,C,"32400 HARRIS RD, GRAYSLAKE, IL, 60030-9403","(-88.01453839045396, 42.33263667001602)"
BRIDGE NFP,A20,A,"2858 W BELLE PLAINE AVE, CHICAGO, IL, 60618-9060","(-87.70033326278558, 41.955859)"
GODS DIVINE ORDER MINISTRIES,X20,X,"1019 E 62ND ST, CHICAGO, IL, 60637-2781","(-87.60020040701892, 41.78209875)"
INTERNATIONAL SWAMINARAYAN MISSION,X70,X,"121 N BRISTOL DR, BLOOMINGDALE, IL, 60108-2552","(-88.11194628084796, 41.958588979286354)"
CONCEPT SCHOOLS INC,B25,B,"1336 BASSWOOD RD, SCHAUMBURG, IL, 60173-4544","(-88.065027, 42.054567)"
EMPLOYING AMERICA A NOT FOR PROFIT ORGANIZATION,J20,J,"509 NASSAU AVE, BOLINGBROOK, IL, 60440-2135","(-88.0538973564672, 41.71310128949825)"
ILLINOIS RESPITE COALITION,E92,E,"2650 S TAYLORVILLE RD, DECATUR, IL, 62521-9215","(-88.99765447462704, 39.806470950000005)"
BODY OF CHRIST APOSTOLIC CHURCH,X20,X,"154 W 116TH ST, CHICAGO, IL, 60628-5548","(-87.62743684006956, 41.68268275)"
THEATER WIT NFP,A65,A,"1229 W BELMONT AVE, CHICAGO, IL, 60657-3205","(-87.66024878824696, 41.93955695)"
MIDWEST OPERATING ENGINNERS PENSION FUND BUILDING NOT-FOR-PROFIT CORPO,S47,S,"6150 JOLIET RD, COUNTRYSIDE, IL, 60525-3956","(-87.87239267814522, 41.776557758598344)"
TOTAL CHRISTIAN LIFE MINISTRY,X21,X,"421 PATTERSON RD, JOLIET, IL, 60436-2811","(-88.1089787, 41.4935229)"
HEAD INJURY CENTER FOR PREVENTION AND COMMUNITY RE-ENTRY INC,H48,H,"1732 N NARRAGANSETT AVE, CHICAGO, IL, 60639-3826","(-87.7852009525629, 41.911895315027756)"
CITY COMMUNITY CHAPEL INCORPORATED,X21,X,"971 FOUR SEASONS BLVD, AURORA, IL, 60504-4202","(-88.27786038250848, 41.73695263447082)"
ONDO STATE FORUM OF AMERICA NFP,P84,P,"4550 N CLARENDON AVE, CHICAGO, IL, 60640-6166","(-87.65010927345214, 41.96487668016434)"
FRIENDS OF BURLEY,B94,B,"1630 W BARRY AVE, CHICAGO, IL, 60657-3016","(-87.66981889936699, 41.9383612)"
LUTH-CMUL MUSLIM ALUMNI ASSOCIATION,B11,B,"3121 YORK RD, OAK BROOK, IL, 60523-2310","(-87.92852016480894, 41.83238695741484)"
RECOVERING COMMUNITIES OF STEP AHEAD,F22,F,"830 BURNS AVE, FLOSSMOOR, IL, 60422-1106","(-87.68213072613466, 41.54702703960483)"
GENESEO WRESTLING BOOSTERS,O12,O,"40 HILLCREST DR, GENESEO, IL, 61254-9778","(-90.1522393, 41.4377886)"
FREE CHRISTIAN CENTER,X20,X,"111 E OAK ST, KANKAKEE, IL, 60901-3826","(-87.86474147829396, 41.12185158696007)"
PERFORMING ARTS CLUB OF CHINESE AMERICAN IN GREATER CHICAGO,A65,A,"6951 SPRINGSIDE AVE, DOWNERS GROVE, IL, 60516-3114","(-88.02203419289727, 41.76080587251366)"
TRAINING BEYOND BORDERS NFP,X20,X,"910 W ELM ST, WHEATON, IL, 60189-6228","(-88.12001513792346, 41.85314013012576)"
GREAD LEFTY MCKINNIS MEMORIAL FOUNDATION,B82,B,"9546 S DOBSON AVE, CHICAGO, IL, 60628-1630","(-87.59863317993697, 41.720692549999995)"
UNITED STATES BOWLING CONGRESS INC,N70,N,"1440 CRESTWOOD DR, AURORA, IL, 60506-1422","(-88.3350533719061, 41.7873236058217)"
YORK RADIO CLUB,N50,N,"1025 S SCOVILLE AVE, OAK PARK, IL, 60304-2127","(-87.78790267975853, 41.86984449029521)"
CHRISTIAN FAITH CHURCH INTERNATIONAL,X21,X,"418 WALDEN CT, ROMEOVILLE, IL, 60446-1076","(-88.08002248780487, 41.66411590243902)"
BLOOMINGTON NORMAL SWIM CLUB,N67,N,"217 E WASHINGTON ST, BLOOMINGTON, IL, 61701-4038","(-88.99225069171057, 40.479523678679904)"
FULL GOSPEL HOUSE OF PRAYER,X20,X,"1216 JULIE AVE, CAHOKIA, IL, 62206-2241","(-90.16769000471098, 38.5636230529962)"
