NAME,NTEE_CD,Category,Location,lat_lon
PAUL LAURENCE DUNBAR HIGH SCHOOL CONVOCATION & ALUMNI FEDERATION,B84,B,"PO BOX 60714, WASHINGTON, DC, 20039-0714","(-122.56799600299486, 47.8526164)"
DISTRICT OF COLUMBIA VOLUNTARY ORGANIZATIONS ACTIVE IN DISASTER,M20,M,"1701 20TH ST NW, WASHINGTON, DC, 20009-1104","(-77.04476601097245, 38.91335475064742)"
COALITION OF COMMUNITY DEVELOPMENT FINANCIAL INSTITUTIONS INC,S023,S,"1155 15TH STREET NW, WASHINGTON, DC, 20005-2706","(-77.03446255697546, 38.90477578705394)"
U S RUSSIA FOUNDATION FOR ECNOMIC ADVANCEMENT AND THE RULE OF LAW,Q32,Q,"1230 17TH ST NW, WASHINGTON, DC, 20036-3003","(-77.03876421232559, 38.907045)"
CHARITABLE FOUNDATION OF THE ENERGY BAR ASSOCIATION,T30,T,"2000 M ST NW STE 715, WASHINGTON, DC, 20036-3327","(-122.56799600299486, 47.8526164)"
SPECTEMUR AGENDO INC,T20,T,"122 MARYLAND AVE NE, WASHINGTON, DC, 20002-5610","(-77.00482288627533, 38.89175845)"
UNITED NATION OF INDIVIDUALS FIGHTING IMPOSSIBILITIES,O50,O,"1333 VALLEY PL SE, WASHINGTON, DC, 20020-5715","(-76.9878455586848, 38.86294425)"
REGIONAL LOCAL UNION NO 846 OF THE INTERNATIONAL ASSOCIATION,J40,J,"1750 NEW YORK AVE NW LOBBY, WASHINGTON, DC, 20006-5301","(-122.56799600299486, 47.8526164)"
COMMUNITY CONNECTIONS REAL ESTATE FOUNDATION,S47,S,"801 PENNSYLVANIA AVE SE STE 201, WASHINGTON, DC, 20003-2152","(-122.56799600299486, 47.8526164)"
GOOD SUCCESS COMMUNITY DEVELOPMENT CORPORATION,S20,S,"4401 SHERIFF RD NE, WASHINGTON, DC, 20019-3741","(-76.93898240837427, 38.9025459)"
UNIVERSITIES ALLIED FOR ESSENTIAL MEDICINES CORP,P20,P,"1821 I ST NE APT 1, WASHINGTON, DC, 20002-4060","(-122.56799600299486, 47.8526164)"
GROWING ON INC,O50,O,"PO BOX 60208, WASHINGTON, DC, 20039-0208","(-122.56799600299486, 47.8526164)"
THE BRITISH PLAYERS INC,A65,A,"3130 WISCONSIN AVENUE SUITE 319, WASHINGTON, DC, 20016-5014","(-122.56799600299486, 47.8526164)"
RESOLVE UGANDA INCORPORATED,Q33,Q,"1050 K ST NW STE 400, WASHINGTON, DC, 20001-4448","(-122.56799600299486, 47.8526164)"
US-CENTRAL ASIA EDUCATION FOUNDATION,B82,B,"124 U ST NW, WASHINGTON, DC, 20001-1606","(-77.013120871379, 38.916784500000006)"
ANGEL OF HOPE MINISTRIES INC,O50,O,"PO BOX 54542, WASHINGTON, DC, 20032-9142","(-122.56799600299486, 47.8526164)"
VIETNAM FOUNDATION,Q20,Q,"1629 K ST NW STE 300, WASHINGTON, DC, 20006-1631","(-122.56799600299486, 47.8526164)"
NEW VISION COMMUNITY CHURCH,X21,X,"5306 8TH ST NW, WASHINGTON, DC, 20011-7716","(-77.02418889802706, 38.954489800000005)"
BAPOLSTOGIC MINISTRIES,X20,X,"217 SEATON PL NE, WASHINGTON, DC, 20002-1528","(-77.00279706093193, 38.914657500000004)"
WASHINGTON DC INTERNATIONAL CHRISTIAN CHURCH,X21,X,"700 MADISON ST NW APT 201, WASHINGTON, DC, 20011-3059","(-122.56799600299486, 47.8526164)"
ELECTRIFICATION COALITION ALLIANCE INC,C35,C,"1111 19TH ST NW STE 406, WASHINGTON, DC, 20036-3627","(-122.56799600299486, 47.8526164)"
ELECTRIFICATION COALITION FOUNDATION,C052,C,"1111 19TH ST NW STE 406, WASHINGTON, DC, 20036-3627","(-122.56799600299486, 47.8526164)"
AEROBRIDGE,M20,M,"1200 G ST NW STE 1100, WASHINGTON, DC, 20005-3830","(-122.56799600299486, 47.8526164)"
SIGMA DELTA TAU LEGAL FRATERNITY FOUNDATION,B90,B,"1412 PRIMROSE RD NW, WASHINGTON, DC, 20012-1224","(-77.03348929144386, 38.9874219)"
INTERNATIONAL BROTHERHOOD OF TEAMSTERS VOLUNTARY BENEFITS TRUST,Y43,Y,"25 LOUISIANA AVE NW, WASHINGTON, DC, 20001-2130","(-77.00938166666667, 38.894982)"
COBRA INC,S80,S,"3506 IDAHO AVE NW, WASHINGTON, DC, 20016-3152","(-77.0761512, 38.9324248)"
ASSOCIATION OF CLINICAL RESEARCH ORGANIZATIONS,S46,S,"601 NEW JERSEY AVE NW STE 350, WASHINGTON, DC, 20001-5559","(-122.56799600299486, 47.8526164)"
ONE ACTION,R99,R,"1299 PENNSYLVANIA AVE NW SUITE 400, WASHINGTON, DC, 20004-2400","(-122.56799600299486, 47.8526164)"
D C PREPARATORY ACADEMY,B29,B,"2330 POMEROY RD SE, WASHINGTON, DC, 20020-3552","(-76.98524117714045, 38.85665605)"
MAINE AVENUE INC,T30,T,"429 N ST SW APT 707S, WASHINGTON, DC, 20024-3719","(-122.56799600299486, 47.8526164)"
BUILDABLE HOURS,L12,L,"1 THOMAS CIR NW STE 1100, WASHINGTON, DC, 20005-5812","(-122.56799600299486, 47.8526164)"
FRIENDS OF THE WASHINGTON CANOE CLUB,N60,N,"PO BOX 25449, WASHINGTON, DC, 20027-8449","(-122.56799600299486, 47.8526164)"
EWG ACTION FUND,S20,S,"1250 I ST NW STE 1000, WASHINGTON, DC, 20005-5963","(-122.56799600299486, 47.8526164)"
THE GAULT CENTER,B60,B,"PO BOX 33604, WASHINGTON, DC, 20033-0604","(-122.56799600299486, 47.8526164)"
THE ORGANIC CENTER INC,C41,C,"444 N CAPITAL ST NW, WASHINGTON, DC, 20001-1512","(-122.56799600299486, 47.8526164)"
STEFAN KORBONSKI FOUNDATION,A80,A,"235 12TH STREET NW, WASHINGTON, DC, 20002-0000","(-77.0281021, 38.9014417)"
COMMUNITY BRIDGE FOUNDATION INC,I40,I,"715 CONGRESS ST SE, WASHINGTON, DC, 20032-4133","(-76.99552096762912, 38.8397158)"
FORUM ON DEMOCRACY AND TRADE INC,W05,W,"111 F STREET NW SUITE 102, WASHINGTON, DC, 20001-2015","(-122.56799600299486, 47.8526164)"
NEW BEGINNING WAY OF THE CROSS CHURCH OF CHRIST,X21,X,"4928 BLAINE ST NE, WASHINGTON, DC, 20019-5373","(-76.93137744967756, 38.89206245)"
ISRAEL FOREVER FOUNDATION,A99,A,"5335 WISCONSIN AVE NW STE 440, WASHINGTON, DC, 20015-2079","(-122.56799600299486, 47.8526164)"
DEMOCRACY WORLDWIDE,W20,W,"1615 Q ST NW APT 1012, WASHINGTON, DC, 20009-6323","(-122.56799600299486, 47.8526164)"
FIRE PREVENTION ALLIANCE INC,B99,B,"1015 15TH STREET, WASHINGTON, DC, 20005-2605","(-77.0343319, 38.9030556)"
LUTHERAN VOLUNTEER CORPS,P19,P,"1226 VERMONT AVE NW, WASHINGTON, DC, 20005-3615","(-77.0316434, 38.9067783)"
AMERICAN CONGRESS FOR TRUTH INC,Q20,Q,"1300 PENNSYLVANIA AVE NW STE 190, WASHINGTON, DC, 20004-3042","(-122.56799600299486, 47.8526164)"
CENTER FOR INNOVATIVE POLICY,Q43,Q,"1225 EYE STREET NW 1100, WASHINGTON, DC, 20005-3914","(-122.56799600299486, 47.8526164)"
MIDDLE EAST INVESTMENT INITIATIVE INC,S30,S,"2300 N STREET NW, WASHINGTON, DC, 20037-1122","(-77.050256, 38.907164)"
RALPH S AND FRANCES R DWECK FAMILY FOUNDATION INC,T22,T,"1050 17TH ST NW STE 300, WASHINGTON, DC, 20036-5538","(-122.56799600299486, 47.8526164)"
ROCK THE VOTE,R40,R,"1440 G ST NW, WASHINGTON, DC, 20005-2001","(-77.03266900783095, 38.89823490491051)"
UNITED SPINAL ASSOCIATION INC,G50,G,"102 IRVING ST NW, WASHINGTON, DC, 20010-2921","(-77.0141051009719, 38.93067895)"
CLINICAL RESEARCH FOUNDATION INC,T30,T,"2001 K STREET NW 300, WASHINGTON, DC, 20006-1037","(-122.56799600299486, 47.8526164)"
NOBEL PRIZE EDUCATION FUND,B990,B,"CO KL GATES 1601 K STREET NW, WASHINGTON, DC, 20006-0000","(-122.56799600299486, 47.8526164)"
THE ASSOCIATION OF LAW FIRM DIVERSITY PROFESSIONALS INC,L03,L,"150 THIRD AVE S M BENDEKOVIC APT 28, WASHINGTON, DC, 20006-0000","(-122.56799600299486, 47.8526164)"
COR-LES INSTITUTE INC,E80,E,"1208 POTOMAC AVE SE, WASHINGTON, DC, 20003-4116","(-76.98994850520057, 38.87880815)"
LCS OUTREACH MINISTRIES INC,X20,X,"4920 SARGENT RD NE, WASHINGTON, DC, 20017-2820","(-76.989802625, 38.94869035)"
INTERNATIONAL MAYAN LEAGUE-USA INC,R99Z,R,"1201 K ST NW, WASHINGTON, DC, 20005-4011","(-77.0285311, 38.9027885)"
FEDERATION E I L INCORPORATED,Q210,Q,"1123 STAPLES ST NE UNIT 1, WASHINGTON, DC, 20002-6858","(-122.56799600299486, 47.8526164)"
MACHIK CORP,B112,B,"1203 K ST NW, WASHINGTON, DC, 20005-4011","(-77.0282591163039, 38.90260359800723)"
ATOMIC HERITAGE FOUNDATION,C35,C,"4205 LENORE LN NW, WASHINGTON, DC, 20008-3835","(-77.05471472126914, 38.94459465)"
POLARIS PROJECT,Q70,Q,"PO BOX 65323, WASHINGTON, DC, 20035-5323","(-122.56799600299486, 47.8526164)"
STR8-N-UP PRODUCTIONS,A65,A,"2627 JASPER ST SE, WASHINGTON, DC, 20020-2022","(-76.9694584, 38.851207)"
KENNEDY INSTITUTE HOUSING CORPORATION II,L20,L,"801 BUCHANAN ST NE, WASHINGTON, DC, 20017-3924","(-76.9940546, 38.9456375)"
TEMPLE OF PRAISE AND WORSHIP INC,X21,X,"3630 BROTHERS PL SE APT 103, WASHINGTON, DC, 20032-1575","(-122.56799600299486, 47.8526164)"
CITIZENS FOR RESPONSIBILITY AND ETHICS IN WASHINGTON INC,W20,W,"1331 F ST NW, WASHINGTON, DC, 20004-1107","(-77.03039192620885, 38.897430857054665)"
THE GASTON & PORTER HEALTH IMPROVEMENT CENTER INC,E70,E,"5301 N CAPITOL ST NE, WASHINGTON, DC, 20011-2433","(-77.0086156, 38.9551394)"
JESUS IS THE ANSWER MINISTRIES,P40,P,"1356 TAYLOR ST NW, WASHINGTON, DC, 20011-5508","(-77.03117504940373, 38.9405991)"
FRIENDS OF OLD WESTVIEW CEMETERY INC,Y50,Y,"4728 EASTERN AVE NE, WASHINGTON, DC, 20017-3127","(-76.97912522907217, 38.946694)"
CASA FOR CHILDREN OF THE DISTRICT OF COLUMBIA,P30,P,"1140 3RD ST NE, WASHINGTON, DC, 20002-6274","(-77.00290298532582, 38.904974949999996)"
INTERNATIONAL CYANIDE MANAGEMENT INSTITUTE,S41,S,"1400 I ST NW STE 550, WASHINGTON, DC, 20005-6516","(-122.56799600299486, 47.8526164)"
GRACE HERITAGE,S80,S,"PO BOX 53143, WASHINGTON, DC, 20009-9143","(-122.56799600299486, 47.8526164)"
WOOD PRESERVATIVE SCIENCE COUNCIL INC,S41,S,"C/O E RAMEY 1330 CONNECTICUT AVENUE, WASHINGTON, DC, 20036-0000","(-122.56799600299486, 47.8526164)"
LEVANTAMOS THE CENTER FOR AFRO- BRAZILIAN AMERICAN COOPERATION,A84,A,"4103 18TH ST NW, WASHINGTON, DC, 20011-5306","(-77.0410086, 38.94118885)"
CARVER TERRACE FAMILY COMMUNITY FELLOWSHIP INC,S20,S,"2026 MARYLAND AVE NE, WASHINGTON, DC, 20002-3120","(-76.97443375821018, 38.9041187)"
CENTER FOR VOTER INFORMATION,R24,R,"1707 L ST NW STE 700, WASHINGTON, DC, 20036-4205","(-122.56799600299486, 47.8526164)"
CAPITAL FRINGE INC,A65,A,"996 MAINE AVE SW STE 757, WASHINGTON, DC, 20024-3440","(-122.56799600299486, 47.8526164)"
ASIAN AND PACIFIC ISLANDER AMERICAN VOTE INC,R40,R,"1612 K ST NW STE 510, WASHINGTON, DC, 20006-2849","(-122.56799600299486, 47.8526164)"
JUBILEE USA NETWORK INC,Q32,Q,"110 MARYLAND AVE NE STE 210, WASHINGTON, DC, 20002-5601","(-122.56799600299486, 47.8526164)"
YUMA STUDY CENTER INC,N31,N,"4101 YUMA ST NW, WASHINGTON, DC, 20016-2109","(-77.0807451, 38.9466066)"
INTERFAITH PEACE-BUILDERS,Q20,Q,"PO BOX 73798, WASHINGTON, DC, 20056-3798","(-122.56799600299486, 47.8526164)"
ESCUELA AGRICOLA PANAMERICANA,Q310,Q,"1701 PENNSYLVANIA AVE NW STE 300, WASHINGTON, DC, 20006-5813","(-122.56799600299486, 47.8526164)"
SALZBURG GLOBAL SEMINAR INC,V200,V,"1250 H ST NW STE 1150, WASHINGTON, DC, 20005-5945","(-122.56799600299486, 47.8526164)"
INSTITUTE FOR COMMUNITY ECONOMICS INC,S200,S,"1101 30TH ST NW STE 100A, WASHINGTON, DC, 20007-3706","(-122.56799600299486, 47.8526164)"
INSTITUTE ON TAXATION AND ECONOMIC POLICY,W00F,W,"1200 18TH ST NW STE 675, WASHINGTON, DC, 20036-2580","(-122.56799600299486, 47.8526164)"
CENTER FOR ARMS CONTROL AND NON-PROLIFERATION,Q410,Q,"820 1ST ST NE STE LL180, WASHINGTON, DC, 20002-8064","(-122.56799600299486, 47.8526164)"
THE INTERNATIONAL ALLIANCE FOR WOMEN,Q300,Q,"167 TODD PL NE, WASHINGTON, DC, 20002-1379","(-77.0042964, 38.9161121)"
FAMILIES U S A FOUNDATION INC,P20Z,P,"1225 NEW YORK AVE NW STE 800, WASHINGTON, DC, 20005-6408","(-122.56799600299486, 47.8526164)"
FOUNDATION FOR BIOMEDICAL RESEARCH,H92Z,H,"1100 VERMONT AVE NW STE 1100, WASHINGTON, DC, 20005-6341","(-122.56799600299486, 47.8526164)"
LAND TRUST ALLIANCE INCORPORATED,C033,C,"1250 H ST NW STE 600, WASHINGTON, DC, 20005-3952","(-122.56799600299486, 47.8526164)"
WOMENS ACTION FOR NEW DIRECTIONS EDUCATION FUND INC,R24Z,R,"810 7TH ST NE, WASHINGTON, DC, 20002-3610","(-76.9964531, 38.9006399)"
EARTHRIGHTS INTERNATIONAL INC,R20,R,"1612 K ST NW STE 800, WASHINGTON, DC, 20006-2850","(-122.56799600299486, 47.8526164)"
PXE INTERNATIONAL INC,G80,G,"4301 CONNECTICUT AVE NW, WASHINGTON, DC, 20008-2304","(-77.0633901, 38.9448451)"
NATIONAL ASSOCIATION OF CONSUMER ADVOCATES CHARITABLE FUND INC,W90Z,W,"1215 17TH STREET NW 5TH FLOOR, WASHINGTON, DC, 20036-3021","(-122.56799600299486, 47.8526164)"
APPLETREE INSTITUTE FOR EDUCATION INNOVATION INC,B99Z,B,"1801 MS AVE SE 3RD FLOOR, WASHINGTON, DC, 20020-6124","(-122.56799600299486, 47.8526164)"
SIKH AMERICAN LEGAL DEFENSE AND EDUCATION FUND INC,R30,R,"1612 K ST NW STE 600, WASHINGTON, DC, 20006-2810","(-122.56799600299486, 47.8526164)"
HUNT ALTERNATIVES,B82,B,"1615 M ST NW STE 850, WASHINGTON, DC, 20036-3219","(-122.56799600299486, 47.8526164)"
CARE CONTINUUM ALLIANCE INC,S41,S,"80 M ST SE STE 100, WASHINGTON, DC, 20003-3550","(-122.56799600299486, 47.8526164)"
BALLOT INITIATIVE STRATEGY CENTER FOUNDATION,W240,W,"1660 L ST NW STE 605, WASHINGTON, DC, 20036-5747","(-122.56799600299486, 47.8526164)"
THE FRANCES AND HENRY RIECKEN FOUNDATION INC,B70,B,"4100 CATHEDRAL AVE NW STE 802, WASHINGTON, DC, 20016-3513","(-122.56799600299486, 47.8526164)"
NATIONAL COUNCIL ON TEACHER QUALITY,B059,B,"1032 15TH STREET NW 242, WASHINGTON, DC, 20005-1502","(-122.56799600299486, 47.8526164)"
CAMPAIGN LEGAL CENTER INC,I99,I,"1101 14TH ST NW STE 400, WASHINGTON, DC, 20005-5624","(-122.56799600299486, 47.8526164)"
PARENTS ASSOCIATION BSW,B94,B,"PO BOX 32335, WASHINGTON, DC, 20007-0635","(-122.56799600299486, 47.8526164)"
ASSOCIATION OF HAZMAT SHIPPERS,S41,S,"1101 30TH ST NW STE 500, WASHINGTON, DC, 20007-3772","(-122.56799600299486, 47.8526164)"
INDUSTRIAL MINERALS ASSOCIATION - NORTH AMERICA,S41,S,"1200 18TH STREET NW, WASHINGTON, DC, 20036-2506","(-77.0421211, 38.9058515)"
COMMITTEE FOR JUSTICE FOUNDATION,I70,I,"1629 K ST NW STE 300, WASHINGTON, DC, 20006-1631","(-122.56799600299486, 47.8526164)"
COMMITTEE FOR JUSTICE,I50,I,"1629 K ST NW STE 300, WASHINGTON, DC, 20006-1631","(-122.56799600299486, 47.8526164)"
THE NATIONAL ALLIANCE TO END SEXUAL VIOLENCE - NAESV,I037,I,"655 15TH STREET NW, WASHINGTON, DC, 20005-5701","(-77.0336401, 38.9012167)"
THEODORE ROOSEVELT CONSERVATION PARTNERSHIP INC,D30,D,"529 14TH ST NW STE 500, WASHINGTON, DC, 20045-1501","(-122.56799600299486, 47.8526164)"
CIRCLE OF WORLD ART INC,A62,A,"1342 CHILDRESS ST NE, WASHINGTON, DC, 20002-0000","(-76.98365065540078, 38.90648699517176)"
DISTRICT OF COLUMBIA SOCIETY OF ANESTHESIOLOGISTS INC,S41,S,"905 16TH STREET NW STE 400, WASHINGTON, DC, 20006-1703","(-122.56799600299486, 47.8526164)"
LOJEC INC,O50,O,"114 WEBSTER ST NE STE 300, WASHINGTON, DC, 20011-4944","(-122.56799600299486, 47.8526164)"
ADOPOLIS INC,P31,P,"5335 WISCONSIN AVE NW STE 440, WASHINGTON, DC, 20015-2079","(-122.56799600299486, 47.8526164)"
THE CLINICAL RESEARCH FORUM INC,U03,U,"2001 K ST NW 300, WASHINGTON, DC, 20006-1037","(-122.56799600299486, 47.8526164)"
FOSTER & ADOPTIVE PARENT ADVOCACY CENTER,P32,P,"6200 2ND ST NW, WASHINGTON, DC, 20011-1426","(-77.0139655, 38.9655006)"
REVELATION GENERATION INC,P30,P,"1817 VARNUM ST NW, WASHINGTON, DC, 20011-4249","(-77.042328524126, 38.9431512)"
NFLPA RETIRED PLAYERS CHICAGO CHAPTER INC,S41,S,"1133 20TH STREET NW, WASHINGTON, DC, 20036-3408","(-77.04479034693878, 38.90440997959184)"
SUPREME LEARNING CENTER,P33,P,"213 Q ST NW, WASHINGTON, DC, 20001-1956","(-77.0141929, 38.9112922)"
REPAIRER OF THE BREACH MINISTRY,X21,X,"626 RALEIGH PL SE, WASHINGTON, DC, 20032-4220","(-76.99660371257842, 38.8444103)"
AMERICAN ASSOCIATION OF INDEPENDENT CLAIMS PROFESSIONALS INC,S41,S,"1700 PENNSYLVANIA AVE NW, WASHINGTON, DC, 20006-4700","(-77.0399253, 38.8986346)"
PENELOPE AND ED PESKOWITZ EOLP INC,N70,N,"CO PWC LLP 655 NEW YORK AVE NW, WASHINGTON, DC, 20001-0000","(-122.56799600299486, 47.8526164)"
AMERICANS FOR BATTLEFIELD PRESERVATION,A80,A,"1156 15TH ST NW STE 900, WASHINGTON, DC, 20005-1717","(-122.56799600299486, 47.8526164)"
GREATER WASHINGTON DC CHAPTER 9TH & 10TH HORSE CAVALRY ASSOCIATION,A84,A,"409 MADISON ST NE, WASHINGTON, DC, 20011-6220","(-77.00021019941381, 38.95918615)"
BARBARA KOCH DANIELS FAMILY FOUNDATION,T22,T,"3628 T ST NW, WASHINGTON, DC, 20007-2246","(-77.07225550389695, 38.915188)"
NATIONAL CONFERENCE OF STATE HISTORIC PRESERVATION OFFICERS,A038,A,"444 N CAPITOL ST NW STE 342, WASHINGTON, DC, 20001-1538","(-122.56799600299486, 47.8526164)"
GENESIS INSTITUTE,V99,V,"1407 W ST NW APT 402, WASHINGTON, DC, 20009-5909","(-122.56799600299486, 47.8526164)"
NATIONAL HOSPICE WORK GROUP INC,P74,P,"900 16TH ST NW STE 400, WASHINGTON, DC, 20006-2921","(-122.56799600299486, 47.8526164)"
ASSOCIATION FOR HEALTH CENTER AFFILIATED HEALTH PLANS,S40,S,"1155 15TH ST NW STE 600, WASHINGTON, DC, 20005-2743","(-122.56799600299486, 47.8526164)"
SYRIAN AMERICAN MEDICAL SOCIETY,E03,E,"1012 14TH ST NW, WASHINGTON, DC, 20005-3403","(-77.0319522, 38.9025319)"
CORNERSTONE CAMPAIGN,K05,K,"660 PENNSYLVANIA AVE SE, WASHINGTON, DC, 20003-4346","(-76.99715631632652, 38.88487209183673)"
GLOBAL FAIRNESS INITIATIVE,Q31,Q,"1666 CONNECTICUT AVE NW STE 222, WASHINGTON, DC, 20009-1039","(-122.56799600299486, 47.8526164)"
ACADEMY FOR INTERNATIONAL EDUCATION AND RESEARCH,B82,B,"1275 K ST NW STE 600, WASHINGTON, DC, 20005-4064","(-122.56799600299486, 47.8526164)"
INTERNATIONAL ACTION INC,Q99,Q,"PO BOX 15188, WASHINGTON, DC, 20003-0188","(-122.56799600299486, 47.8526164)"
DISTRICTOF COLUMBIA FIRE DEPARTMENT EMERALD SOCIETY PIPES & DRUMS INC,A65,A,"4401A CONNECTICUT AVE NW, WASHINGTON, DC, 20008-2358","(-77.0578661, 38.9347379)"
CIRCUMPOLAR CONSERVATION UNION,C30,C,"1106 COLUMBIA RD NW APT 103, WASHINGTON, DC, 20009-5338","(-122.56799600299486, 47.8526164)"
GLENWOOD CEMETARY IRRV ENDOWMENT TR,Y50,Y,"2219 LINCOLN RD NE, WASHINGTON, DC, 20002-1123","(-77.002444, 38.925594)"
LARGE PUBLIC POWER COUNCIL,S41,S,"1050 THOMAS JEFFERSON ST W, WASHINGTON, DC, 20007-3837","(-122.56799600299486, 47.8526164)"
AHNCA INC,A54,A,"3200 16TH ST NW APT 206, WASHINGTON, DC, 20010-3324","(-122.56799600299486, 47.8526164)"
PARTNERSHIP FOR PUBLIC SERVICE INC,J05,J,"600 14TH ST NW STE 600, WASHINGTON, DC, 20005-2028","(-122.56799600299486, 47.8526164)"
MOVEON ORG CIVIC ACTION,B01,B,"PO BOX 96141, WASHINGTON, DC, 20090-6141","(-122.56799600299486, 47.8526164)"
AMBASSADORS NETWORK MINISTRIES,O55,O,"2942 2ND ST SE APT 24, WASHINGTON, DC, 20032-1740","(-122.56799600299486, 47.8526164)"
BLUE LINE ARTS INC,A600,A,"1637 19TH ST NW, WASHINGTON, DC, 20009-1637","(-77.04317490947369, 38.912257350000004)"
ESAS FOUNDATION,T30,T,"601 MASSACHUSETTS AVE NW STE 300W, WASHINGTON, DC, 20001-5371","(-122.56799600299486, 47.8526164)"
AMERICAS CHARTER SCHOOL FINANCE COOPERATION,B99,B,"1776 EYE ST NW SUITE 200, WASHINGTON, DC, 20006-3750","(-122.56799600299486, 47.8526164)"
WORKER RIGHTS CONSORTIUM,R600,R,"1990 K ST NW STE 410, WASHINGTON, DC, 20006-1175","(-122.56799600299486, 47.8526164)"
JUST ASSOCIATES INC,R24,R,"1900 L ST NW STE 504, WASHINGTON, DC, 20036-5062","(-122.56799600299486, 47.8526164)"
ASSOC FOR THE ACCREDITATION OF HUMAN RESEARCH PROTECTION PROGRAMS,H019,H,"5335 WISCONSIN AVE NW, WASHINGTON, DC, 20015-2030","(-77.0848777, 38.9606546)"
BETA OMEGA SOCIAL SERVICES INCORPORATED,P20,P,"3919 13TH ST NW, WASHINGTON, DC, 20011-5633","(-77.02959625980809, 38.93895042888833)"
CHAIN BRIDGE ROAD-UNIVERSITY TERRACE PRESERVATION COMMITTEE,A80,A,"3115 CHAIN BRIDGE RD NW, WASHINGTON, DC, 20016-3411","(-77.0944403546371, 38.93174305)"
ASSOCIATION OF MARINE LABORATORIES OF THE CARIBBEAN INC,U21,U,"800 17 STREET NW, WASHINGTON, DC, 20006-3962","(-122.56799600299486, 47.8526164)"
INNOVATIONS FOR POVERTY ACTION,V30,V,"655 15TH ST NW STE 800, WASHINGTON, DC, 20005-5705","(-122.56799600299486, 47.8526164)"
MILITARY REPORTERS & EDITORS INC,A03,A,"1325 G STREET NORTHWEST, WASHINGTON, DC, 20005-3104","(-77.0302694554753, 38.89839525785508)"
LITERARY CLASSICS INC,A31,A,"401 9TH ST NW STE 200, WASHINGTON, DC, 20004-2129","(-122.56799600299486, 47.8526164)"
EMERGENCE COMMUNITY ARTS COLLECTIVE,A20,A,"733 EUCLID ST NW, WASHINGTON, DC, 20001-2211","(-77.02374313988548, 38.924371449999995)"
STEWARDS OF AFFORDABLE HOUSING FOR THE FUTURE,L032,L,"1120 G ST NW STE 800, WASHINGTON, DC, 20005-3826","(-122.56799600299486, 47.8526164)"
NATIONAL COALITION FOR LITERACY,B92,B,"PO BOX 2932, WASHINGTON, DC, 20013-2932","(-122.56799600299486, 47.8526164)"
DEVELOPING RADIO PARTNERS INC,B99,B,"712 H ST NE PMB 96915, WASHINGTON, DC, 20002-3627","(-122.56799600299486, 47.8526164)"
