NAME,NTEE_CD,Category,Location,lat_lon
CONNECTICUT FEDERATION OF SCHOOL ADMINISTRATORS,J40,J,"382 LONG HILL AVE, SHELTON, CT, 06484-5501","(-122.7358904, 48.2262824)"
NORTHVILLE AMATEUR RADIO ASSOCIATION INC,M99,M,"PO BOX 354, NEW MILFORD, CT, 06776-0354","(-73.42633252089905, 41.5278281)"
ARCHITECTURE RESOURCE CENTER INC,A25,A,"1221 CHAPEL ST, NEW HAVEN, CT, 06511-4701","(-72.92654366037542, 41.2976052)"
JOSEPH C FILIP MEMORIAL SCHOLARSHIP FUND,T99,T,"361 GREEN MANOR TER, WINDSOR LOCKS, CT, 06096-2135","(-72.6260233, 41.9139545)"
JERICHO PARTNERSHIP INC,S50,S,"22 MAPLE AVE STE 3, DANBURY, CT, 06810-5870","(-73.46825748283703, 41.43565975)"
COLORS OF THE WORLD INC,O51,O,"72 WALTER LN, HAMDEN, CT, 06514-2648","(-72.92273380575365, 41.36778095)"
LIFELINX CORPORATION,F20,F,"2785 BOSTON POST RD, GUILFORD, CT, 06437-1357","(-72.6736148, 41.2757205)"
ANGEL HORSES INC,D99,D,"12 KNOLLWOOD LN, WEST GRANBY, CT, 06090-1500","(-72.8386111, 41.9466667)"
HELPING HANDS CHORE SERVICE INC,P20,P,"PO BOX 888, WINSTED, CT, 06098-0888","(-2.0572657, 52.3173901)"
CHENEY TECH PTO,B94,B,"791 MIDDLE TPKE W, MANCHESTER, CT, 06040-1819","(-72.5620249, 41.781898)"
SOUTHINGTON SOCCER CLUB,N60,N,"PO BOX 759, SOUTHINGTON, CT, 06489-0759","(-72.86113161252203, 41.61567355)"
MHA MERTON HOUSE LLC,L80,L,"1235 HUNTINGTON TURNPIKE, TRUMBULL, CT, 06611-5362","(-72.09348643841241, 41.343636950000004)"
MUSIC HAVEN INC,A68,A,"315 PECK STREET BLDG 5 2ND FLR, NEW HAVEN, CT, 06513-2933","(-72.92654366037542, 41.2976052)"
RESOURCES OUTREACH CENTER,I40,I,"1303 CHAPEL ST STE 3, NEW HAVEN, CT, 06511-4516","(-72.92654366037542, 41.2976052)"
IKENGA-NRI COMMUNITY USA,A23,A,"35 HODDER DR, HAMDEN, CT, 06514-3307","(-72.92273380575365, 41.36778095)"
CLICK TO BEGIN,O99,O,"57 MAIN STREET STE 3RD FLOOR, WESTPORT, CT, 06880-3402","(-73.3711356, 41.1190078)"
GRACE LIFE CHURCH,X20,X,"485 WINSTED RD, TORRINGTON, CT, 06790-2932","(-73.1108034842289, 41.81676085)"
THE ROCK OF WATERBURY INC,X20,X,"513 MERIDEN RD, WATERBURY, CT, 06705-2218","(-73.0470175, 41.5544372)"
WISH UPON A PAR INC,T12,T,"30 POWDERMAKER DR, RIDGEFIELD, CT, 06877-1035","(-73.4597114, 41.2564222)"
NATURAL CHI FOUNDATION CORP,E60,E,"851 BALDWIN RD, WOODBRIDGE, CT, 06525-2434","(-72.29969877764294, 41.4609895)"
ESUMS PTO,B94,B,"500 BOSTON POST RD, WEST HAVEN, CT, 06516-1933","(-72.9632651, 41.2709645)"
CONNECTICUT CATHOLIC PUBLIC AFFAIRS CONFERENCE INC,X01,X,"134 FARMINGTON AVE, HARTFORD, CT, 06105-3723","(-72.6816303, 41.7688459)"
SHARE THE PROJECT INC,O51,O,"140 BANKS RD, EASTON, CT, 06612-1630","(-73.2953974, 41.2496705)"
HEART 4 HEARTS INC,P99,P,"68 GOODWIN PL, STRATFORD, CT, 06615-6714","(-73.1307708, 41.1947276)"
BITTERSWEET FOUNDATION INC,T20,T,"59 COLEYTOWN RD, WESTPORT, CT, 06880-1529","(-73.3711356, 41.1190078)"
DIVINE TRUTH APOSTOLIC CHURCH,X21,X,"PO BOX 551, PLAINVILLE, CT, 06062-0551","(-72.85573060125921, 41.665306400000006)"
CONNECTICUT ASSOCIATION FOR BEHAVIOR ANALYSIS INC,B90,B,"290 RIDGEWOOD RD, WEST HARTFORD, CT, 06107-3512","(-72.7395401, 41.7162112)"
UA LOCAL 716 HEALTH & WELFARE FUND,Y43,Y,"PO BOX 5817, WALLINGFORD, CT, 06492-7617","(-72.8227503, 41.461612)"
HALVOR E PRESCOTT TR FUND,T22,T,"850 MAIN STREET RC 1215, BRIDGEPORT, CT, 06604-4917","(-73.1867391, 41.1779095)"
SHEET METAL WORKERS LOCAL 17 NH TRAINING FUND,J22,J,"10 TECHNOLOGY DR, WALLINGFORD, CT, 06492-1955","(-72.8227503, 41.461612)"
SUNRISE LAKE ESTATES ASSOCIATION,N50,N,"92 GILBERT AVE, ROCKY HILL, CT, 06067-1907","(-72.64743663864536, 41.669549700000005)"
SUNAPEE KEARSARGE INTERCOMMUNITY THEATER-SKIT,A60,A,"PO BOX 251, NEW LONDON, CT, 06320-0251","(-72.0997804, 41.3556187)"
NEW ENGLAND YANKEE HOCKEY CONFERENCE INC,N20Z,N,"PO BOX 2124, HARTFORD, CT, 06145-2124","(-72.6816303, 41.7688459)"
KOZLOWSKI FAMILY FOUNDATION,T20Z,T,"88 BYRAM SHORE RD, GREENWICH, CT, 06830-6927","(-73.625634, 41.021446)"
YAHA INC,N50,N,"33 INDIAN HILL RD, UNCASVILLE, CT, 06382-2069","(-72.1097996, 41.4345426)"
MONKS OF NORCIA FOUNDATION,T30,T,"66 SHOREFRONT PARK, NORWALK, CT, 06854-3716","(-73.4219246, 41.0956718)"
LITCHFIELD COUNTY AUTISM SPECTRUM ASSOCIATION INC,G84,G,"1275 WINSTED RD UNIT 425, TORRINGTON, CT, 06790-2967","(-73.1108034842289, 41.81676085)"
TRI-STATE PUBLIC COMMUNICATIONS INC,A32,A,"67 MAIN ST, SHARON, CT, 06069-2018","(-73.4525875349591, 41.84516135)"
BUGBEE SCHOOL PTO,B11,B,"1943 ASYLUM AVE, WEST HARTFORD, CT, 06117-3058","(-72.7395401, 41.7162112)"
EAST HARTFORD CHILDPLAN INC,B99,B,"50 CHAPMAN PLACE, EAST HARTFORD, CT, 06108-2174","(-72.7994444, 41.8475)"
RICHARD RILEY CONARROE FOUNDATION INC,T90,T,"368 CENTER ST, SOUTHPORT, CT, 06890-1462","(-73.2872047, 41.1357731)"
NAUGATUCK VALLEY MEDICAL SCHOLARSHIP FUND INC,T20,T,"31 JENICK LN, WOODBRIDGE, CT, 06525-1935","(-72.29969877764294, 41.4609895)"
WEST HARTFORD SYMPHONY ORCHESTRA INC,A69,A,"PO BOX 370036, WEST HARTFORD, CT, 06137-0036","(-72.7395401, 41.7162112)"
WILTON JEWISH CENTER-NEFESH YEHUDI,X30,X,"PO BOX 106, WILTON, CT, 06897-0106","(-73.431976, 41.1959409)"
BLOOMFIELD CHAMBER OF COMMERCE FOUNDATION INC,S11,S,"PO BOX 938, BLOOMFIELD, CT, 06002-0938","(-97.6486591, 42.5945771)"
RECENTER RACE & EQUITY IN EDUCATION INC,B99,B,"CITY ARTS ON PEARL, HARTFORD, CT, 06103-0000","(-72.6816303, 41.7688459)"
HISPANIC ALLIANCE OF SOUTHEASTERN CONNECTICUT INC,P84,P,"PO BOX 227, NEW LONDON, CT, 06320-0227","(-72.0997804, 41.3556187)"
CHRISTIAN DYNAMICS,X99,X,"PO BOX 7635, BLOOMFIELD, CT, 06002-7635","(-97.6486591, 42.5945771)"
ESSENCE OF TRUE HUMANITY IS COMPASSION THE ETHIC INC,Q43,Q,"36 ELDER ST, MILFORD, CT, 06460-6464","(-73.059479, 41.2225318)"
FARMINGTON VALLEY ADULT SOCCER CLUB INC,N50,N,"12 MICHAEL DR, FARMINGTON, CT, 06032-1137","(-72.92487943969367, 41.47222535)"
RIDGEFIELD LACROSSE INC,N60,N,"54 DANBURY ROAD 249, RIDGEFIELD, CT, 06877-4019","(-73.4597114, 41.2564222)"
GOULD FAMILY FOUNDATION,T22,T,"C/OBERNSTEIN 129 POST RD EAST, WESTPORT, CT, 06880-0000","(-73.3711356, 41.1190078)"
MILFORD BANK FOUNDATION INC,T22,T,"33 BROAD ST, MILFORD, CT, 06460-3319","(-73.059479, 41.2225318)"
BOOTHE MEMORIAL RAILWAY SOCIETY,A80,A,"310 REEDS LN, STRATFORD, CT, 06614-3250","(-73.1307708, 41.1947276)"
PALACE THEATER GROUP INC,A61,A,"100 E MAIN ST, WATERBURY, CT, 06702-2312","(-73.0470175, 41.5544372)"
HOLY TRINITY ENDOWMENT FOUNDATION INC,X20,X,"PO BOX 236, DANIELSON, CT, 06239-0236","(-71.9023363566842, 41.821011299999995)"
LEARN PROJECT INC,B80,B,"44 HATCHETTS HILL RD, OLD LYME, CT, 06371-1512","(-72.3289715, 41.3159315)"
HANDZ-ON INC,B80,B,"90 BRAINARD RD STE 102, HARTFORD, CT, 06114-1687","(-72.6816303, 41.7688459)"
FRESH WORD CHRISTIAN CENTER INC,X20,X,"1501 DIXWELL AVE, HAMDEN, CT, 06514-4103","(-72.9296052, 41.3536502)"
GREATER TORRINGTON CHURCH OF CHRIST INC,X21,X,"148 HEMLOCK RD, TORRINGTON, CT, 06790-4008","(-73.1108034842289, 41.81676085)"
VFW AUXILIARY DEPARTMENT OF CONNECTICUT INC,W30,W,"13 HILLSIDE ST, DANBURY, CT, 06810-6406","(-73.46825748283703, 41.43565975)"
TOLLAND-HARTFORD COUNTY COMMUNITY FOUNDATION INC,T20,T,"1 TECHNOLOGY DR, TOLLAND, CT, 06084-3902","(-72.31903810142835, 41.81135355)"
IGLESIA CRISTO A LAS PUERTAS,X21,X,"220 QUARRY ST, WILLIMANTIC, CT, 06226-1229","(-72.2323786, 41.7242987)"
CONNECTICUT EDUCATION ASSOCIATION HEALTH AND WELFARE BENEFITS TR,Y43,Y,"21 OAK ST STE 500, HARTFORD, CT, 06106-8006","(-72.6816303, 41.7688459)"
FOOD BANK OF LOWER FAIRFIELD COUNTY INC,K31,K,"461 GLENBROOK RD, STAMFORD, CT, 06906-1820","(-73.5420246, 41.0469042)"
ALCOTT SCHOOL PTO,B11,B,"1490 WOODTICK RD, WOLCOTT, CT, 06716-1538","(-76.814958, 43.220622)"
CONGREGATION SHIR AMI,X30,X,"PO BOX 312, RIVERSIDE, CT, 06878-0312","(-73.5871893, 41.0317387)"
CONNECTICUT FREEMASONS FOUNDATION INC,B82,B,"PO BOX 69, WALLINGFORD, CT, 06492-0069","(-72.8227503, 41.461612)"
CHRIST ASSEMBLY OF WORSHIP OF THE APOSTOLIC FAITH II,X21,X,"300 E MAIN ST APT 505, NEW BRITAIN, CT, 06051-2039","(-72.79165357467404, 41.6642765)"
NEW LIFE CHURCH,X21,X,"2 HEMLOCK PL, NORWALK, CT, 06854-4307","(-73.4219246, 41.0956718)"
USS SAN JUAN FAMILY SUPPORT GROUP,T30,T,"PO BOX 5205, GROTON, CT, 06349-5205","(-72.0761998, 41.3501598)"
HOLINESS CHURCH OF JESUS APOSTOLIC INC,X21,X,"30 GROVE ST, BRIDGEPORT, CT, 06605-1408","(-73.1867391, 41.1779095)"
ROBERT F O KEEFE AND MAUREEN T O KEEFE FAMILY FOUNDATION,T20,T,"4750 MADISON AVE, TRUMBULL, CT, 06611-1717","(-72.09348643841241, 41.343636950000004)"
FRIENDS OF CANTON FOOTBALL INC,B112,B,"PO BOX 54, CANTON, CT, 06019-0054","(6.1199998, 49.7961925)"
HAYESTOWN AVENUE PTO,B94,B,"42 TAMARACK AVE, DANBURY, CT, 06811-4960","(-73.46825748283703, 41.43565975)"
ALPHA EPSILON PHI SORORITY,B83,B,"11 LAKE AVENUE EXT STE 1A, DANBURY, CT, 06811-5258","(-73.46825748283703, 41.43565975)"
BREAKTHROUGH OPTIONS FOR FAMILIES INC,O30,O,"124 COMPO RD N, WESTPORT, CT, 06880-2517","(-73.3711356, 41.1190078)"
THE FIRST CONGREGATIONAL CHURCH OF TORRINGTON CONN,X21,X,"835 RIVERSIDE AVE, TORRINGTON, CT, 06790-4537","(-73.1108034842289, 41.81676085)"
NOAHS ARK OF HOPE INC,N32,N,"256 BROWNSTONE RDG, MERIDEN, CT, 06451-3624","(-72.801518, 41.5388115)"
BOXING IN FAITH GYM INC,N60,N,"332 MAIN ST, EAST HAVEN, CT, 06512-2920","(-72.859761, 41.2775091)"
THE FAIRFIELD PROFESSIONAL FIREFIGHTERS BENEVOLENT FUND INC,M03,M,"PO BOX 1184, FAIRFIELD, CT, 06825-7184","(-73.2584121, 41.1428951)"
MAE CASALI BONVICINI CHARITABLE FOUNDATION,T22,T,"122 OLD SOUTH ROAD, THOMASTON, CT, 06787-0000","(-73.07516993731579, 41.6729932)"
JOHN J FLYNN TR ESTATE,T90,T,"850 MAIN STREET RC 1215, BRIDGEPORT, CT, 06604-4917","(-73.1867391, 41.1779095)"
PILOBOLUS INC,A620,A,"6 CALHOUN STREET, WASHINGTON DEPOT, CT, 06794-0000","(-73.3034568, 41.6492912)"
AMERICAN SECONDARY SCHOOLS FOR INTERNATL STUDENTS & TEACHERS INC,Q220,Q,"PO BOX 969, SUFFIELD, CT, 06078-0969","(-72.64160317682858, 41.9841912)"
OUR LADY OF GUADALUPE HOME FOUNDATION INC,P20,P,"12 VILLAGE ST STE 9, NORTH HAVEN, CT, 06473-3827","(-72.8625645, 41.3730647)"
AMERICAN DOCTRINE INTERNATIONAL EDUCATION FOUNDATION INC,B90,B,"58 MARSHALL LN, DERBY, CT, 06418-2327","(28.6376725, 44.195021)"
SOUTH WINDSOR COMMUNITY CHORUS INC,A6B,A,"9 RESERVOIR AVE, BROAD BROOK, CT, 06016-9703","(-71.9626614, 41.5517456)"
LACROSSE ASSOCIATION OF WATERTOWN,N60,N,"184 POND VIEW DR, WATERTOWN, CT, 06795-3149","(-73.0990789, 41.6125866)"
CHERISH OUR CHILDREN ANGEL,P30,P,"20 BONAIR AVE, NEWINGTON, CT, 06111-2816","(-72.7362067, 41.7128779)"
DR PHILIP SAUNDERS HERITAGE ASSOCIATION INC,S47,S,"PO BOX 5031, MANCHESTER, CT, 06045-5031","(-72.5304550138903, 41.7813345)"
SERVICE FOR PEACE INC,P24,P,"PO BOX 215, WEST HAVEN, CT, 06516-0215","(-72.9632651, 41.2709645)"
EDUCATIONAL COMMUNITY INC,E60,E,"235 E RIVER DR APT 1601, EAST HARTFORD, CT, 06108-5009","(-72.7994444, 41.8475)"
TRUMBULL TOUCHDOWN CLUB INC,N65,N,"PO BOX 11065, TRUMBULL, CT, 06611-0000","(-72.09348643841241, 41.343636950000004)"
EDUCATIONAL RESOURCES FOR CHILDREN INC,B99,B,"174 SOUTH ROAD STE 200, ENFIELD, CT, 06082-4414","(-72.5755109, 41.9789387)"
THREAD CITY CYCLERS,N50,N,"129 PUDDIN LN, MANSFIELD CTR, CT, 06250-1631","(-72.1982185, 41.7648642)"
PENTECOSTAL CHURCH OF PRAYER AND DELIVERANCE,X21,X,"PO BOX 9305, BRIDGEPORT, CT, 06601-9305","(-73.1867391, 41.1779095)"
PRATOLANA MUTUAL BENEFIT SOCIETY INC,N50,N,"613 FRANKLIN AVE, HARTFORD, CT, 06114-3026","(-72.6816303, 41.7688459)"
LOCKWOOD-MATHEWS FOUNDATION INC,A11,A,"45 HOLLY RD, NEW CANAAN, CT, 06840-6406","(-73.4963532, 41.1458207)"
CONNECTICUT SOCIETY OF PORTRAIT ARTISTS,A03,A,"3 WESCOTT CT, RIVERSIDE, CT, 06878-1416","(-73.5871893, 41.0317387)"
WILLIMANTIC RENAISSANCE INC,N52,N,"PO BOX 866, WILLIMANTIC, CT, 06226-0866","(-72.217885, 41.713125)"
SUFFIELD HIGH SCHOOL PARENTS ASSOCIATION,B90,B,"PO BOX 21, SUFFIELD, CT, 06078-0021","(-72.64160317682858, 41.9841912)"
ACE MENTOR PROGRAM OF AMERICA INC,B99,B,"34 SMITH ST, FAIRFIELD, CT, 06824-6637","(-73.2584121, 41.1428951)"
CHALLENGED PEOPLE IN MOTION INC,P22,P,"44 STAFFORD RD, STAMFORD, CT, 06902-4208","(-73.5420246, 41.0469042)"
NETWORK OF EXECUTIVE WOMEN OF MILFORD INC,S41,S,"PO BOX 3171, MILFORD, CT, 06460-0971","(-73.059479, 41.2225318)"
CONNECTICUT BUSINESS AVIATION GROUP,S41,S,"39 RANDI DR, MADISON, CT, 06443-2463","(-72.59958, 41.2837211)"
AVON-CANTON ROTARY CLUB COMMUNITY FUND INC,B12,B,"PO BOX 11, AVON, CT, 06001-0011","(-90.4348506, 40.6642065)"
PRINCESS BALL,T30,T,"2 GLENMOR DR, NEWTOWN, CT, 06470-1452","(28.045324188288106, -26.202258)"
INTERNATIONAL GOSPEL FELLOWSHIP,X21,X,"650 PARK AVE, WINDSOR, CT, 06095-3228","(-122.8163802, 38.5471327)"
CONNECTICUT ALLIANCE FOR VICTIMS OF VIOLENCE AND THEIR FAMILIES,P62,P,"PO BOX 330083, WEST HARTFORD, CT, 06133-0083","(-72.7395401, 41.7162112)"
CAMP CARE INC,P82,P,"106 ROUTE 66 E, COLUMBIA, CT, 06237-1224","(-72.3011917, 41.7020432)"
SLATER JETT MEYERS FOUNDATION INC,G12,G,"957 SHIPPAN AVE # 2, STAMFORD, CT, 06902-7418","(-73.5420246, 41.0469042)"
BROOKFIELD LIBRARY FOUNDATION INC,W11,W,"5 SILVERMINE MNR, BROOKFIELD, CT, 06804-3334","(-72.21746029295917, 41.32085595)"
MAD GARDENERS INC,C42,C,"PO BOX 146, SHERMAN, CT, 06784-0146","(-72.09461574021415, 41.535433749999996)"
FRIENDS OF OUTER ISLAND INC,C60,C,"PO BOX 305, BRANFORD, CT, 06405-0305","(-72.8173481, 41.2746962)"
ALPHA EPSILON PHI SORORITY,B83,B,"11 LAKE AVENUE EXT STE 1A, DANBURY, CT, 06811-5258","(-73.46825748283703, 41.43565975)"
POPE HARTFORD DESIGNATED FUND INC,N112,N,"30 ARBOR ST UNIT 209B, HARTFORD, CT, 06106-1240","(-72.6816303, 41.7688459)"
LIVING WORD MINISTERIES OF BRIDGEPORT INC,X20,X,"PO BOX 55316, BRIDGEPORT, CT, 06610-5316","(-73.1867391, 41.1779095)"
WIRELESS ZONE FOUNDATION FOR GIVING INC,T30,T,"795 BROOK ST, ROCKY HILL, CT, 06067-3403","(-72.64743663864536, 41.669549700000005)"
BREAD OF LIFE FELLOWSHIP CENTER INC,X21,X,"308 MORSE ST # 310, HAMDEN, CT, 06517-3134","(-72.92273380575365, 41.36778095)"
EAST LYME YOUTH FOOTBALL AND CHEERLEADING INC,N65,N,"PO BOX 303, NIANTIC, CT, 06357-0303","(-72.19335673628396, 41.32127855)"
HOPE TABERNACLE APOSTOLIC CHURCH,X21,X,"91 GREEN MANOR AVE, WINDSOR, CT, 06095-3504","(-122.8163802, 38.5471327)"
FAMILY STRIDES INC,E60,E,"350 MAIN STREET, TORRINGTON, CT, 06790-5000","(-73.1108034842289, 41.81676085)"
FRATERNIDAD CRISTIANA STAMFORD INC,X21,X,"76 PROGRESS DR, STAMFORD, CT, 06902-3600","(-73.5420246, 41.0469042)"
ARORA FOUNDATION INC,T22,T,"56 ROCKWOOD LN, GREENWICH, CT, 06830-3845","(-73.6347608, 41.0559416)"
SENIOR MENS ASSOCIATION OF STAMFORD INC,P50,P,"PO BOX 8237, STAMFORD, CT, 06905-8237","(-73.5420246, 41.0469042)"
DAN ORLOVSKY FOUNDATION INC,G19,G,"324 ELM ST, MONROE, CT, 06468-2280","(-73.218546, 41.3167047)"
BREAST CANCER EMERGENCY AID FOUNDATION,G12,G,"PO BOX 616, WESTPORT, CT, 06881-0616","(-73.3711356, 41.1190078)"
