NAME,NTEE_CD,Category,Location,lat_lon
MID AMERICAN DORPER BREEDERS,K26,K,"331 VALLEY VIEW RD, ROSE BUD, AR, 72137-9325","(-92.081281, 35.3320135)"
EIKON CHURCH INC,X20,X,"2118 LOUISIANA ST, LITTLE ROCK, AR, 72206-1522","(-92.27509653061225, 34.72848453061224)"
VIKETTE SOCIETY OUTREACH INC,O50,O,"PO BOX 3089, PINE BLUFF, AR, 71611-3089","(-92.0140402, 34.2157064)"
CHURCH OF JOHN,X20,X,"1125 MALVERN AVE, HOT SPRINGS, AR, 71901-6348","(-93.04252529996458, 34.5000483)"
SCHOLARSHIP GUIDANCE AND CONSULTING OUTREACH INC,B20,B,"3900 RIDGWAY RD, PINE BLUFF, AR, 71603-7408","(-92.0445876, 34.1690137)"
SPRINGFIELD COMMUNITY CLUB,N31,N,"PO BOX 191, SPRINGFIELD, AR, 72157-0191","(-5.9666746, 54.6000045)"
MARY HENLEY MINISTRIES,X20,X,"30 GRAND MAGNOLIA DR, GREENWOOD, AR, 72936-4308","(-94.283482, 35.21287335074878)"
ARKANSAS SOCIETY FOR PUBLIC HEALTH EDUCATION INC,B60,B,"PO BOX 251169, LITTLE ROCK, AR, 72225-1169","(-92.2896267, 34.7465071)"
WORLD SERVICES FOR THE BLIND FOUNDATION,G41,G,"2811 FAIR PARK BLVD, LITTLE ROCK, AR, 72204-5044","(-92.33457467927013, 34.72617885)"
EPISCOPAL COLLEGIATE SCHOOL FOUNDATION,B11,B,"1701 CANTRELL RD, LITTLE ROCK, AR, 72201-1111","(-92.28881636734451, 34.75208)"
SHILOH LAMARTINE CEMETARY ASSOCIATION INC,Y50,Y,"1650 COLUMBIA ROAD 41, WALDO, AR, 71770-9587","(-93.2957251, 33.351514)"
BY HIS SPIRIT MINISTRIES,X21,X,"912 PALOMINO DR, TEXARKANA, AR, 71854-9682","(-93.9577150652174, 33.42975006521739)"
ARKANSAS VOICES FOR THE CHILDREN LEFT BEHIND,I43,I,"1818 NORTH TAYLOR, LITTLE ROCK, AR, 72207-4639","(-92.3362909, 34.769047)"
CONWAY AREA TENNIS ASSOCIATION,N66,N,"1175 CRIMSON CLOVER DR, CONWAY, AR, 72034-7558","(-92.48326299096142, 35.095228767828864)"
FORT SMITH FLYFISHING CLUB,N50,N,"PO BOX 11734, FORT SMITH, AR, 72917-1734","(-94.3996456, 35.3784666)"
METHODIST FAMILY HEALTH FOUNDATION INC,E11,E,"1600 ALDERSGATE RD SUITE 100, LITTLE ROCK, AR, 72205-6676","(-92.2896267, 34.7465071)"
STONE COUNTY HOMETOWN HEALTH PLANNING COALITION INC,E19,E,"PO BOX 797, MOUNTAIN VIEW, AR, 72560-0797","(-92.1176521, 35.8684075)"
FAMILY PROMISE OF PULASKI COUNTY INC,L41,L,"222 E 8TH ST, LITTLE ROCK, AR, 72202-3902","(-92.2696455510204, 34.74101046938775)"
AUTISM SUPPORT GROUP OF NWA,G84,G,"208 N WALTON BLVD STE 9, BENTONVILLE, AR, 72712-5080","(-94.2088172, 36.3728538)"
OSMUNDSEN COURT,L21,L,"6124 NORTHMOOR DR, LITTLE ROCK, AR, 72204-2504","(-92.34399796969697, 34.74083418181818)"
AMERICAN CASE MANAGEMENT ASSOCIATION GEORGIA CHAPTER,P12,P,"40 RAHLING CIR, LITTLE ROCK, AR, 72223-9187","(-92.45551618264543, 34.76807832132946)"
ARKANSAS CAN DO INC,P50,P,"3319 ROCKY CT, LITTLE ROCK, AR, 72227-3108","(-92.38086331884166, 34.782572907862914)"
EMBASSY CHURCH OF THE ASSEMBLIES OF GOD INC,X21,X,"PO BOX 17070, N LITTLE ROCK, AR, 72117-0070","(-92.2670941, 34.769536)"
MARION COUNTY HOMETOWN HEALTH INC,E70,E,"PO BOX 767, YELLVILLE, AR, 72687-0767","(-92.6848876, 36.2261815)"
BIKES BLUES & BARBEQUE INC,T30,T,"PO BOX 712, FAYETTEVILLE, AR, 72702-0712","(-94.1574328, 36.0625843)"
ALPINE CEMETERY MEMORIAL CHAPEL INC,Y50,Y,"112 APPLE BLOSSOM DR, ARKADELPHIA, AR, 71923-9387","(-93.10682543131331, 34.11001396173636)"
REDEEMED TEMPLE OUTREACH MINISTRIES,X21,X,"3103 TULIP ST, PINE BLUFF, AR, 71603-4840","(-92.04028107406563, 34.20559959550014)"
TERRI CLARK MINISTRIES INC,Q33,Q,"272 REPOP PL, PEARCY, AR, 71964-9612","(-93.2899078, 34.4287024)"
DOWN SYNDROME ASSOCIATION OF NORTHEAST ARKANSAS INC,G25,G,"PO BOX 10115, JONESBORO, AR, 72401-1215","(-90.6949871, 35.8272257)"
BETHEL AFRICAN METHODIST EPISCOPAL CHURCH OF LITTLE ROCK ARKANSAS,X20,X,"816 W 16TH ST, LITTLE ROCK, AR, 72202-3736","(-92.282316, 34.734705)"
ASHLEY COUNTY CARES INC,G30,G,"415 E SERRETT ST, HAMBURG, AR, 71646-8987","(-91.79392958395151, 33.209576071997795)"
KINGSLAND CEMETERY ASSOCIATION INC,Y50,Y,"1270 HIGHWAY 189 S, KINGSLAND, AR, 71652-9151","(-92.2946707, 33.8600701)"
WALK OF FAITH OUTREACH MINISTRIES,P85,P,"2513 MCCAIN BLVD STE 2 APT 182, N LITTLE ROCK, AR, 72116-7600","(-92.2670941, 34.769536)"
ASSOCIATION FOR PROFESSIONALS IN INFECTION CTRL & EPIDEMIOLOGY INC,E72C,E,"111 BUCKLAND PL, LITTLE ROCK, AR, 72223-4567","(-92.4633937471071, 34.81472010380779)"
WESTERN CHEROKEE,P20,P,"PO BOX 23280, BARLING, AR, 72923-0280","(-94.305951, 35.3301616)"
SABBATH CHURCH OF GOD,X20,X,"PO BOX 30332, LITTLE ROCK, AR, 72260-0006","(-92.2896267, 34.7465071)"
OPEN ARMS PREGNANCY CENTER,E40,E,"PO BOX 854, HUNTSVILLE, AR, 72740-0854","(-93.7375258, 36.0884253)"
GLORYLAND CHURCH,X20,X,"PO BOX 63, OARK, AR, 72852-0063","(-93.5724092, 35.6895255)"
LITTLE ROCK PUBLIC EDUCATION FOUNDATION INC,B112,B,"PO BOX 250243, LITTLE ROCK, AR, 72225-0243","(-92.2896267, 34.7465071)"
ARKANSAS CELTIC MUSIC SOCIETY,A68,A,"10601 WILDER RD, MABELVALE, AR, 72103-9021","(-92.3865432, 34.6550928)"
NATIONAL ALTERNATIVE EDUCATION ASSOCIATION INC,B80,B,"754 VIA LUCCA AVE, TONTITOWN, AR, 72762-6330","(-94.2228626, 36.1831402)"
KIDS CHANCE OF ARKANSAS,B82,B,"PO BOX 250249, LITTLE ROCK, AR, 72225-0249","(-92.2896267, 34.7465071)"
SOUTHEAST PULASKI COUNTY CITIZENS ACTION COMMITTEE,B90,B,"PO BOX 262, SWEET HOME, AR, 72164-0262","(-92.24944675427872, 34.668347)"
VAN BUREN COUNTY RESCUE SQUAD INC,M24,M,"PO BOX 152, CHOCTAW, AR, 72028-0152","(-92.4398796, 35.5275777)"
SAMARITAN HOUSE COMMUNITY CENTER,P50,P,"1211 W HUDSON RD, ROGERS, AR, 72756-2330","(-94.1312238, 36.3567297)"
SUBIACO ACADEMY,B11,B,"405 N SUBIACO AVE, SUBIACO, AR, 72865-9798","(-93.63278839253567, 35.298607849999996)"
SUBIACO ACADEMY,B25,B,"405 N SUBIACO AVE, SUBIACO, AR, 72865-9220","(-93.63278839253567, 35.298607849999996)"
STRAWBERRY FIELDS APARTMENTS INC,L21,L,"PO BOX 650, MELBOURNE, AR, 72556-0650","(-91.9084819, 36.0595148)"
CRITTENDEN MEMORIAL HOSPITAL DEVELOPMENT FOUNDATION INC,E11,E,"PO BOX 12, MARION, AR, 72364-0012","(-92.6999559, 36.2378521)"
CHRISTIAN FAITH FELLOWSHIP,X20,X,"PO BOX 355, LINCOLN, AR, 72744-0355","(-91.7713274, 33.9359663)"
WILD CAT FOUNDATION,B11,B,"PO BOX 94926, N LITTLE ROCK, AR, 72190-4926","(-92.2670941, 34.769536)"
LANDLORDS ASSOCIATION OF ARKANSAS,S41,S,"PO BOX 16685, JONESBORO, AR, 72403-6710","(-90.6949871, 35.8272257)"
REGION VI PRETREATMENT ASSOCIATION,C60,C,"PO BOX 94737, N LITTLE ROCK, AR, 72190-4737","(-92.2670941, 34.769536)"
WHITE COUNTY SINGLE PARENT SCHOLARSHIP FUND INC,B82,B,"PO BOX 8325, SEARCY, AR, 72145-8325","(-92.7098744, 35.9018987)"
AMERICAN CASE MANAGEMENT ASSOCIATION WISCONSIN CHAPTER,B03,B,"11707 W 36TH ST, LITTLE ROCK, AR, 72211-0000","(-92.40320457736108, 34.7215303082807)"
AMERICAN CASE MANAGEMENT ASSOCIATION CONNECTICUT CHAPTER,E03,E,"40 RAHLING CIR, LITTLE ROCK, AR, 72223-9187","(-92.45551618264543, 34.76807832132946)"
BEACON PARK PRODUCTIONS INC,X21,X,"6238 SAND FLAT RD, HARRISON, AR, 72601-8809","(-80.3789878, 39.2820223)"
SOUL PURPOSE MINISTRIES INC,X21,X,"801 SOUTH SPRINGFIELD AVE STE STE 1, GREEN FOREST, AR, 72638-3540","(-93.4360189, 36.3353472)"
CONWAY COUNTY COMMUNITY DEVELOPMENT CORPORATION,P40,P,"PO BOX 229, MORRILTON, AR, 72110-0229","(-92.7429266, 35.154026)"
OKLAHOMA HORTICULTURE INDUSTRIES SHOW INC,K20,K,"PO BOX 628, OZARK, AR, 72949-0628","(-93.831516, 35.4888029)"
WASHINGTON REGIONAL MEDICAL SYSTEM WELFARE BENEFIT PLAN,Y43,Y,"3215 N NORTH HILLS BLVD, FAYETTEVILLE, AR, 72703-4424","(-94.1574328, 36.0625843)"
CHRISTMAS FOR KIDS FOUNDATION,T50,T,"524 OUACHITA AVENUE SUITE ONE, HOT SPRINGS, AR, 71901-5118","(-93.0552437, 34.5038393)"
BELFAST PALESTINE VOLUNTEER FIRE DEPARTMENT,M24,M,"50 GRANT 54, SHERIDAN, AR, 72150-0000","(-92.4013484, 34.3100971)"
STONE COUNTY JAIL CHAPEL FUND INC,X20,X,"PO BOX 629, MOUNTAIN VIEW, AR, 72560-0629","(-92.1176521, 35.8684075)"
CONGREGATION ETZ CHAIM OF NORTHWEST ARKANSAS,X30,X,"PO BOX 477, BENTONVILLE, AR, 72712-0477","(-94.2088172, 36.3728538)"
WARRIORS WAY FOUNDATION,B99,B,"PO BOX 27, CHESTER, AR, 72934-0027","(-80.5628478, 40.6131203)"
ASSOCIATION OF TRADITIONAL HOOKING ARTISTS,A25,A,"70 LAKESIDE DR, HOLIDAY ISLE, AR, 72631-4520","(-81.5060808, 30.031193)"
GOOD SAMARITAN CHURCH OF LOVE INC,X210,X,"221 LAUREL ST APT 3, CAVE CITY, AR, 72521-9082","(-91.5511429, 35.9469741)"
FRIENDS OF PLEASANT GROVE CEMETERY INC,Y50,Y,"1724 SAWGRASS DR, LITTLE ROCK, AR, 72212-2698","(-92.43181428304014, 34.780224623440716)"
LITTLE SCHOLARS OF ARKANSAS FOUNDATION,B19,B,"21 CORPORATE HILL DR, LITTLE ROCK, AR, 72205-4537","(-92.38618518522533, 34.752677627165006)"
OMEGA PSI PHI INC,E70,E,"7726 CHOCTAW RD, LITTLE ROCK, AR, 72205-4831","(-92.3603781104681, 34.74903530055499)"
NORTHWEST ARKANSAS PARROT HEAD CLUB,N50,N,"15888 COW FACE RD, LOWELL, AR, 72745-9158","(-94.0328477, 36.2220054)"
EVERY CHILD IS OURS,P30,P,"201 N PECAN DR, TUCKERMAN, AR, 72473-9166","(-91.2049127, 35.7318494)"
BOYS & GIRLS CLUB OF PHILLIPS COUNTY,O23,O,"PO BOX 2353, WEST HELENA, AR, 72390-0353","(-90.6417741, 34.5506573)"
WOODBRIDGE APARTMENTS INC,L99,L,"PO BOX 1589, BENTON, AR, 72018-1589","(-94.2670404, 36.3456186)"
ROBERT L BRACK SCHOLARSHIP FUND,B82,B,"14217 LONGTREE DR, LITTLE ROCK, AR, 72212-1961","(-92.43005920951809, 34.79185568306111)"
COMMUNITY ENTERPRISES DEVELOPMENT CORPORATION,L20,L,"PO BOX 9257, PINE BLUFF, AR, 71611-9257","(-92.0140402, 34.2157064)"
FREEDOM CHURCH OF SOUTH BEND INC,X20,X,"125 PHILLIPS RD, LONOKE COUNTY, AR, 72076-8253","(-92.04727681133915, 34.83441796410539)"
KATHERINES LITTLE ANGELS ADULT CARE CENTER,P71,P,"2006 W 27TH AVE, PINE BLUFF, AR, 71603-5182","(-92.02254042857143, 34.20219312244898)"
OUT OF THE WOODS DOG RESCUE AND REFERRAL INC,D20,D,"5909 MANDAN RD, LITTLE ROCK, AR, 72210-3044","(-92.2896267, 34.7465071)"
NATIONAL SOCIETY DAUGHTERS OF COLONIAL WARS INC,A80,A,"3301 S POPLAR ST, PINE BLUFF, AR, 71603-5981","(-92.012314, 34.195886)"
SPAYARKANSAS,D20,D,"1909 W HUNTSVILLE AVE, SPRINGDALE, AR, 72762-3024","(-94.15570020060233, 36.18874495)"
DC LIND III SCHOLARSHIP FUND,B82,B,"414 E SPRING ST, FAYETTEVILLE, AR, 72701-4328","(-94.1528006389809, 36.06493895)"
GABRIELLE PRODUCTIONS INC,O12,O,"PO BOX 176, BERGMAN, AR, 72615-0176","(-93.0124715, 36.313942)"
HOWARD COUNTY FAIR AND LIVESTOCK ASSOCIATION,N52,N,"PO BOX 38, NASHVILLE, AR, 71852-0038","(-93.847129, 33.9456692)"
THE HEALING PLACE MINISTRIES INC,B99,B,"8309 OLD WARREN RD, PINE BLUFF, AR, 71603-8937","(-92.07679808161055, 34.136561476242065)"
LEWIS STREET CHURCH OF CHRIST INC,X20,X,"2716 LEWIS ST, LITTLE ROCK, AR, 72204-6346","(-92.3208525373359, 34.72665265397837)"
ARKANSAS CLINICAL ONCOLOGY ASSOCIATION INC,S41,S,"3901 PARKWAY CIR STE 100, SPRINGDALE, AR, 72762-5328","(-94.1288142, 36.1867442)"
ACADEMY AT RIVERDALE INC,B99,B,"PO BOX 3157, LITTLE ROCK, AR, 72203-3157","(-92.2896267, 34.7465071)"
NEBILLIE INC,I40,I,"425 W CAPITOL AVE STE 1800, LITTLE ROCK, AR, 72201-3525","(-92.2896267, 34.7465071)"
OPERATION KINDNESS SEARCY COUNTY HUMANE SOCIETY,D20,D,"PO BOX 543, MARSHALL, AR, 72650-0543","(-80.6616946, 39.854861)"
FULL GOSPEL FELLOWSHIP OF CHURCHES AND MINISTERS INTL INC,X20,X,"606 TENNESSEE, GLENWOOD, AR, 71943-0000","(-93.5438423, 34.3266202)"
FAIRVIEW COMMUNITY DEVELOPMENT ASSOCIATION INC,P20,P,"710 WHITE OAK DR, EL DORADO, AR, 71730-8523","(-92.6650144, 33.2115087)"
MODERN WOMENS CLINIC & CLINICAL RESEARCH CENTRE,E30,E,"309 HENRY ST, HOT SPRINGS, AR, 71901-6365","(-93.04538609789154, 34.499124203112835)"
WHITE COUNTY 4H CLUB FOUNDATION INC,B90,B,"2400 OLD SEARCY LANDING ROAD, SEARCY, AR, 72143-0000","(-92.7098744, 35.9018987)"
THE APPOMATTOX CLUB INC,B82,B,"PO BOX 10209, CONWAY, AR, 72034-0002","(-92.6888936, 35.2521996)"
HOT SPRINGS VILLAGE EVENING LIONS CLUB FOUNDATION,T20,T,"PO BOX 8534, HOT SPRINGS, AR, 71910-8534","(-93.0552437, 34.5038393)"
LITTLE ROCK CENTRAL HIGH SCHOOL ALUMNI ASSOCIATION,B82,B,"1500 S PARK ST, LITTLE ROCK, AR, 72202-5843","(-92.30019791823216, 34.7374846)"
HACKETT LITTLE LEAGUE,N60,N,"PO BOX 12, HACKETT, AR, 72937-0012","(-94.411913, 35.1875155)"
PIG TRAIL HARLEY OWNERS GROUP CHAPTER INC,N50,N,"2409 W HUDSON RD, ROGERS, AR, 72756-2077","(-94.1549075, 36.3563243)"
BUFFALO SOLDIERS AND TROOPERS MOTORCYCLE CLUB OF LITTLE ROCK AR,B99,B,"5116 JOSLIN RD, N LITTLE ROCK, AR, 72118-1972","(-92.2670941, 34.769536)"
GAITHER EVANGELISTIC MINISTRY,X21,X,"PO BOX 348, BISMARCK, AR, 71929-0348","(-79.2330947, 39.2178838)"
CANE HILL RESTORATION ASSOCIATION,A80,A,"18781 MOCKINGBIRD LN, CANEHILL, AR, 72717-9327","(-94.4129015, 35.9039484)"
WHITE HALL POLICE OFFICERS ASSOCIATION INC,T12,T,"8204 DOLLARWAY RD, WHITE HALL, AR, 71602-2807","(-92.0916718, 34.2737206)"
CHIMES VOLUNTEER FIRE DEPARTMENT INC,M99,M,"PO BOX 40, DENNARD, AR, 72629-0040","(-92.5246054, 35.7567444)"
WALTON FAMILY FOUNDATION INC,T20,T,"PO BOX 1860, BENTONVILLE, AR, 72712-1860","(-94.2088172, 36.3728538)"
THE ACADEMY,B25,B,"3880 N FRONT ST, FAYETTEVILLE, AR, 72703-5130","(-94.1434693728134, 36.121698550000005)"
SOUTH JACKSONVILLE CHURCH OF CHRIST,X21,X,"PO BOX 5527, JACKSONVILLE, AR, 72078-5527","(-92.1101458, 34.8662005)"
CHRIST TEMPLE COMMUNITY OUTREACH CENTER,X21,X,"1919 S ARCH ST, LITTLE ROCK, AR, 72206-1343","(-92.27968616326531, 34.73041716326531)"
MISSION CLINICAL SERVICES,G12,G,"216 MCAULEY CT, HOT SPRINGS, AR, 71913-6312","(-93.073634903084, 34.46684961944334)"
STONE COUNTY COMMUNITY FOOD MINISTRY,K31,K,"PO BOX 5, MOUNTAIN VIEW, AR, 72560-0005","(-92.1176521, 35.8684075)"
WHISENHUNT CEMETERY MAINTENANCE ASSOCIATION,Y50,Y,"PO BOX 121, REDFIELD, AR, 72132-0121","(-92.1842971, 34.4450465)"
YOUTH WITH A MISSION OZARKS,X20,X,"7119 MOUNTAIN VIEW DR, OZARK, AR, 72949-4200","(-93.831516, 35.4888029)"
MT VERNON VOLUNTEER FIRE DEPARTMENT,M99,M,"100 COLUMBIA ROAD 54, WALDO, AR, 71770-0000","(-93.2957251, 33.351514)"
WORK OF FAITH MISSIONS,X20,X,"111 EDGEWOOD AVE, SPRINGDALE, AR, 72764-7519","(-94.13255951685366, 36.149544199999994)"
SOUTHWEST STATES RESOURCE CONSERVATION & DEVELOPMENT COUNCIL,S20,S,"12623 HIGHWAY 300, ROLAND, AR, 72135-9682","(-92.4982142, 34.9006447)"
KEYPOINT CHURCH,X21,X,"PO BOX 562, BENTONVILLE, AR, 72712-0562","(-94.2088172, 36.3728538)"
MIRACLE VILLAGE INTERNATIONAL INC,Q33,Q,"PO BOX 890, MELBOURNE, AR, 72556-0890","(-91.9084819, 36.0595148)"
MATTHEW EIGHTEEN,X20,X,"9300 BRIDGEFORD CIR, FORT SMITH, AR, 72908-9402","(-94.391955, 35.295161)"
GANDY ELEMENTARY PTO,B94,B,"400 GANDY AVE, WHITE HALL, AR, 71602-3242","(-92.093687, 34.256831)"
BATESVILLE EDUCATION FOUNDATION INC,B94,B,"781 E MAIN ST, BATESVILLE, AR, 72501-3436","(-91.64743023082191, 35.77398718188223)"
AIR FORCE ASSOCIATION,B03,B,"1325 MARION ANDERSON RD, HOT SPRINGS, AR, 71913-8979","(-93.0552437, 34.5038393)"
NEW PROSPECT MISSIONARY BAPTIST CHURCH BMAA INC,X20,X,"17891 SUGAR CREEK RD, GARFIELD, AR, 72732-9630","(-93.9846225, 36.4137575)"
KING SOLOMON MISSIONARY BAPTIST CHURCH,X20,X,"721 FORREST HL, W HELENA, AR, 72390-2023","(-90.6417741, 34.5506573)"
LAO BUDDHIST ASSOCIATION-WAT LAO BUDDHIAM,X50,X,"3317 N 23RD ST, FORT SMITH, AR, 72904-3309","(-94.40681527886075, 35.41190377146527)"
WESTARK DIVERSIED ENTERPRISES INC,T70,T,"PO BOX 11495, FORT SMITH, AR, 72917-1495","(-94.3996456, 35.3784666)"
ARKANSAS PONTIAC ASSOCIATION,N50,N,"33 FERNCREST DR, LITTLE ROCK, AR, 72223-5993","(-92.2896267, 34.7465071)"
HELPING HAND COMMUNITY DEVELOPMENT CORPORATION INC,P50,P,"1510 BROADWAY ST, LITTLE ROCK, AR, 72202-4848","(-92.2779527142857, 34.73484336734694)"
CARLISLE SCHOLARSHIP FOUNDATION,B82,B,"PO BOX 455, CARLISLE, AR, 72024-0455","(-81.1803812, 37.9612226)"
BENTON COUNTY CHURCH OF CHRIST,X21,X,"1019 WESTRIDGE LN, ROGERS, AR, 72756-2034","(-94.1530349, 36.3460551)"
ITS YOUR TIME INC,P30,P,"2404 N RODNEY PARHAM RD, LITTLE ROCK, AR, 72212-3546","(-92.40233152152263, 34.77489977318632)"
DIVINE APPOINTMENT MINISTRY,F60,F,"4215 HILLTOP WAY, VAN BUREN, AR, 72956-7506","(-94.30723504631321, 35.45048842816171)"
LADY CARDINAL SOFTBALL BOOSTERS,N11,N,"119 N MUSTIN LK, CAMDEN, AR, 71701-8612","(-92.8343294, 33.5845582)"
CHRISTIAN MISSION FOUNDATION,X12,X,"8437 SEBASTIAN LAKE DR, HACKETT, AR, 72937-4181","(-94.411913, 35.1875155)"
IAP MINISTRIES,B90,B,"PO BOX 2772, WEST MEMPHIS, AR, 72303-2772","(-90.1845388, 35.1464797)"
FORT SMITH FIREFIGHTERS FOUNDATION,P20,P,"3309 LONDONDERRY RD, FORT SMITH, AR, 72908-9237","(-94.39939681620508, 35.296591598943145)"
PARKERS CHAPEL EDUCATION FOUNDATION,B82,B,"581 PARKER DR, EL DORADO, AR, 71730-2192","(-92.6650144, 33.2115087)"
PARIS EXPERIMENTAL AIR CRAFT ASSOCIATION CHAPTER 1156,B99,B,"PO BOX 134, OZARK, AR, 72949-0134","(-93.831516, 35.4888029)"
NORTHWEST ARKANSAS FENCING FOUNDATION INC,E99,E,"11199 TALAMORE BLVD, BENTONVILLE, AR, 72712-9036","(-94.2692407, 36.390188)"
A C I D A INC,S41,S,"3804 NONA ST, N LITTLE ROCK, AR, 72118-4233","(-92.28782567331535, 34.790895341779624)"
BERRYVILLE COMMUNITY CENTER FOUNDATION INC,T31,T,"601 SPURLIN CIRCLE DRIVE, BERRYVILLE, AR, 72616-0000","(-93.5695551, 36.3704704)"
FULL GOSPEL CHURCH OUTREACH MINISTRY,X21,X,"PO BOX 219, MONTROSE, AR, 71658-0219","(-79.8103467, 39.0684376)"
LIFE CHOICES PREGNANCY CARE CENTER,E40,E,"111 PINE ST, CROSSETT, AR, 71635-2905","(-91.96011330612244, 33.135107469387755)"
MISSION OF HOPE,X20,X,"3968 HIGHWAY 62 412, HARDY, AR, 72542-9007","(-78.8441276, 39.0040008)"
EXCEL MINISTRIES INC,X99,X,"6609 SHERRY DR, LITTLE ROCK, AR, 72204-1576","(-92.34837200932223, 34.74373832246518)"
FATHERS HOUSE,I23,I,"PO BOX 129, BISMARCK, AR, 71929-0129","(-79.2330947, 39.2178838)"
ARKANSAS LOCAL FOOD NETWORK,C60,C,"509 SCOTT ST, LITTLE ROCK, AR, 72201-3807","(-92.26980832653061, 34.743794040816326)"
BOLD PILGRIM CEMETERY PRESERVATION ASSOCIATION,A80,A,"94 GIVENS LN, MORRILTON, AR, 72110-9050","(-92.7429266, 35.154026)"
JOHNSON COUNTY DIVE TEAM INC,M23,M,"424 COUNTY ROAD 3299, CLARKSVILLE, AR, 72830-8269","(-93.4664819, 35.4713108)"
A LEVEL UP,P20,P,"PO BOX 7075, SPRINGDALE, AR, 72766-7075","(-94.1288142, 36.1867442)"
VHANS CHILD CARE,P33,P,"968 RICE ST, FORREST CITY, AR, 72335-3030","(-90.80261333847747, 35.015001480998045)"
CANEY CREEK FIRE DEPARTMENT,M24,M,"PO BOX 1138, HAMPTON, AR, 71744-1138","(-92.4668693, 33.5380207)"
