NAME,NTEE_CD,Category,Location,lat_lon
PERALTAS PLAYHOUSE INC,P33,P,"90 MOLINA RD, PERALTA, NM, 87042-8475","(-106.673135, 34.829376)"
CASA FLAMENCA INC,A25,A,"401 RIO GRANDE BLVD NW, ALBUQUERQUE, NM, 87104-1568","(-106.670952, 35.098265)"
THOMAS A AND MARY E DUGAN FOUNDATION,T22,T,"709 E MURRAY DR, FARMINGTON, NM, 87401-6649","(-108.1967311828008, 36.71961162121867)"
EDUCATION MATTERS INC,B92,B,"8105 SLEEPING BEAR DR NW, ALBUQUERQUE, NM, 87120-3089","(-106.67446185714284, 35.177511714285714)"
PAWS AND STRIPES,D99,D,"617 TRUMAN ST NE, ALBUQUERQUE, NM, 87110-6443","(-106.5878256, 35.0882667)"
INTERNATIONAL CENTER FOR NATURAL HORSEMANSHIP,D61,D,"11 HONDO TRL, SANTA FE, NM, 87508-5935","(-105.9482302320378, 35.60547982055605)"
BRODYS HOUSE FOUNDATION,D20,D,"1309 SASEBO ST NE, ALBUQUERQUE, NM, 87112-6329","(-106.49272449480254, 35.08884766846132)"
MSF FOUNDATION,G128,G,"634 GRACELAND DR SE, ALBUQUERQUE, NM, 87108-3335","(-106.59683953061224, 35.07059510204082)"
FRIENDS OF THE TAYLOR FAMILY MONUMENT,A54,A,"770 PASEO DE FLORENCIO, SANTA FE, NM, 87501-6173","(-105.9013075481811, 35.689645907596294)"
END OF THE ROAD RANCH,D20,D,"4092 MOUNTAIN VIEW RD, SILVER CITY, NM, 88061-7950","(-108.2641255, 32.7754109)"
GRAND MERIDIAN OUTREACH,F70,F,"3412 DELEDDA RD NE, RIO RANCHO, NM, 87144-0566","(-106.61219389217426, 35.313678393575536)"
FORT STANTON CAVE STUDY PROJECT,S21,S,"1 WHISPERING WINDS TRL, PLACITAS, NM, 87043-8861","(-106.491213, 35.30552)"
BILINGUAL-MULTICULTURAL EDUCATIONAL SUPPORT TEAM,B12,B,"5200 COPPER AVE NE, ALBUQUERQUE, NM, 87108-1473","(-106.58715, 35.080134)"
NEW MEXICO KOREAN EVANGELICAL CHURCH,X20,X,"2801 LOMAS BLVD NE, ALBUQUERQUE, NM, 87106-2720","(-106.599779, 35.0873916)"
DNA SAVES EDUCATIONAL FOUNDATION,E21,E,"1711 MOUNTAIN SHADOW DR, CARLSBAD, NM, 88220-4152","(-104.24899811830987, 32.45041840167776)"
LCHS JROTC BOOSTER CLUB,B80,B,"1750 EL PASEO RD, LAS CRUCES, NM, 88001-6012","(-106.76590977305818, 32.2918033)"
THE SIMON CHARITABLE FOUNDATION,T22,T,"524 DON GASPAR AVE, SANTA FE, NM, 87505-2626","(-105.9411275407771, 35.681408304292056)"
NM COMUNIDADES EN ACCION Y DE FE,P84,P,"420 W GRIGGS AVE, LAS CRUCES, NM, 88005-2606","(-106.78221923331603, 32.308963768222306)"
THOREAU COMMUNITY CENTER,B90,B,"19 PARADISE LANE, THOREAU, NM, 87323-0000","(-108.22272177796927, 35.40995605)"
ASSOCIATION OF BURUNDIANS-AMERICANS IN NEW MEXICO,P20,P,"809 MESA DEL RIO ST NW, ALBUQUERQUE, NM, 87121-0000","(-106.72209381818182, 35.09604354545454)"
SKY VELVET VASSAR MUSIC FOUNDATION,A60,A,"3939 RIO GRANDE BLVD NW, ALBUQUERQUE, NM, 87107-3147","(-106.66863142746942, 35.13808614506115)"
WATER-CULTURE INSTITUTE,C32,C,"1021 CAMINO SANTANDER, SANTA FE, NM, 87505-5960","(-105.9203060263426, 35.67450047498342)"
SACRED SITES RESEARCH INC,A23,A,"6220 MOJAVE ST NW, ALBUQUERQUE, NM, 87120-4821","(-106.71147393764872, 35.15750919835644)"
DENTAL CARE IN YOUR HOME INC,E30,E,"1776 MONTANO ROAD NW, ALBUQUERQUE, NM, 87107-3245","(-106.66274202625247, 35.14132505)"
SENIOR MEDICAL CARE RESOURCES INC,S46,S,"2118 DORA AVE NW, ALBUQUERQUE, NM, 87104-1505","(-106.67240446805364, 35.09758023510402)"
PVCDC ST ANDREWS APARTMENTS,L21,L,"1816 E MOJAVE ST, FARMINGTON, NM, 87401-7425","(-108.1840358496955, 36.738784839138724)"
SMITH-PIERCE FOUNDATION FOR YOUTH AND EDUCATION,T22,T,"2304 VIA CADIZ CT NW, ALBUQUERQUE, NM, 87104-3099","(-106.67691757915043, 35.11751806281002)"
WORLDWIDE EDUCATION SERVICES,A80,A,"7754 KISSIAH DR, LAS CRUCES, NM, 88012-7136","(-106.70652232158825, 32.41357486853289)"
TAOS ART & CULTURAL DISTRICT INC,A20,A,"108 TERESINA LN, TAOS, NM, 87571-5920","(-105.5747563877551, 36.40769144897959)"
LOS JOVENES DEL FUTURO,Q33,Q,"3720 LA HACIENDA PL NE, ALBUQUERQUE, NM, 87110-6120","(-106.60136775000001, 35.094098599999995)"
LOAVES & FISHES INC,K30,K,"320 SOUTHGATE CT, LAS CRUCES, NM, 88005-3802","(-106.8060653, 32.2977727)"
EAST MOUNTAIN VINEYARD CHURCH,X21,X,"1 EUNICE CT, EDGEWOOD, NM, 87015-9107","(-106.2044687252712, 35.0671873)"
BRIDGE COMMUNITY,L22,L,"713 W 7TH ST, SILVER CITY, NM, 88061-4507","(-108.28113495413974, 32.77354287959134)"
ALBUQUERQUE SCHOOL OF EXCELLENCE -,B12,B,"13201 LOMAS BLVD NE, ALBUQUERQUE, NM, 87112-7001","(-106.499934, 35.086422)"
ITALIAN FESTIVALS OF NEW MEXICO,A20,A,"7425 JEFFERSON ST NE, ALBUQUERQUE, NM, 87109-4488","(-106.59334389705367, 35.16420588801141)"
TEN-82,M01,M,"9009 WASHINGTON ST NE, ALBUQUERQUE, NM, 87113-2705","(-106.594933, 35.188434)"
THE ANGELS PANTRY,P20,P,"916 GIDDING ST, CLOVIS, NM, 88101-5907","(-103.20285214285714, 34.407062979591835)"
ENCUENTRO MILONGUERO,A62,A,"1500 VAN CLEAVE RD NW, ALBUQUERQUE, NM, 87107-3440","(-106.66062411249622, 35.12825901664051)"
MAC-TIRE OF SKYE PIPES AND DRUMS,A68,A,"6104 TAYLOR RANCH RD NW, ALBUQUERQUE, NM, 87120-2639","(-106.69414124684897, 35.154893368728764)"
PLAYSCHOOL OF THE ARTS FOR KIDS,B21,B,"3204 MERCANTILE COURT, SANTA FE, NM, 87507-7305","(-105.99963753060032, 35.6559630531878)"
PET A BULLS INC,D99,D,"4679 W ALAMEDA ST, SANTA FE, NM, 87507-7691","(-106.0157169235722, 35.66641921376288)"
AMY BIEHL COMMUNITY SCHOOL PTC,B20,B,"310 AVENIDA DEL SUR, SANTA FE, NM, 87508-1565","(-106.018968, 35.5929712)"
WORKING ON WELLNESS,B90,B,"800 UPPER RANCHITOS RD, TAOS, NM, 87571-6821","(-105.5881465, 36.4119702)"
HOPE IN CHRIST CHURCH,B12,B,"1605 JUAN TABO BLVD, ALBUQUERQUE, NM, 87112-4457","(-106.516049, 35.098363)"
LOS LUCEROS MILAGRO INITIATIVE,A31,A,"21 TIERRA VERDE, SANTA FE, NM, 87506-1000","(-106.0562208, 35.6376545)"
ASK ACADEMY EDUCATION FOUNDATION,B112,B,"4550 SUNDT RD NE, RIO RANCHO, NM, 87124-7021","(-106.64467631994304, 35.259392303727864)"
CENTERS FOR SPIRITUAL LIVING,X99,X,"3190 LA AVENIDA DE SAN MARCOS, SANTA FE, NM, 87507-0405","(-105.99213811772843, 35.635284156596065)"
SIERRA RAYN CHILDRENS NEUROBLASTOMA FOUNDATION INC,H125,H,"3167 SAN MATEO BLVD NE, ALBUQUERQUE, NM, 87110-1921","(-106.586517, 35.118127666666666)"
INSIDE OUT,P20,P,"908 N RIVERSIDE DR, ESPANOLA, NM, 87532-2959","(-106.0642059, 36.0201479)"
PAPILLON FOUNDATION,I80,I,"44 TRES CIENTOS, SANTA FE, NM, 87508-2305","(-105.94187113924825, 35.520092237727894)"
BERNALILLO COUNTY EXTENSION MASTER COMPOSTERS ASSOCIATION,C27,C,"1510 MENAUL BLVD NW, ALBUQUERQUE, NM, 87107-1026","(-106.66070033333332, 35.11257855555555)"
DESERT SPRINGS CHRISTIAN ACADEMY,B24,B,"210 S NEVAREZ ST, LAS CRUCES, NM, 88001-3022","(-106.76409941320152, 32.311928507738074)"
SPANISH DANZART SOCIETY,A40,A,"1002 CAMINO DEL GUSTO, SANTA FE, NM, 87507-5167","(-105.98765196068251, 35.651903360536096)"
LIFESTITCHES UGANDA INC,Q32,Q,"630 MANOR CT NE, ALBUQUERQUE, NM, 87123-2412","(-106.48589595536713, 35.07441238175795)"
GOLDEN GIRLS HEARTS OF GOLD RESCUE OF NEW MEXICO INC,D20,D,"2964 PLAZA AZUL, SANTA FE, NM, 87507-5338","(-105.98771719328032, 35.63727120914895)"
NORTHERN AQUATIC CLUB,N67,N,"106 MALAGA RD, SANTA FE, NM, 87505-4643","(-105.94574815854737, 35.669462112531356)"
KARADAH PROJECT INTERNATIONAL,B60,B,"5201 CRESTWOOD DR, FARMINGTON, NM, 87402-1128","(-108.142842, 36.780466)"
SOUTH ALBUQUERQUE COOPERATIVE MINISTRY NP,X20,X,"649 BALTIC AVE SE, RIO RANCHO, NM, 87124-4330","(-106.721758, 35.250777)"
FRIENDS OF THE ORGAN MOUNTAINS- DESERT PEAKS,C30,C,"300 N MAIN ST, LAS CRUCES, NM, 88001-1273","(-106.7796999, 32.3138296)"
JIVA ANANDA YOGA,X99,X,"20 SILENT RIDGE, SANTA FE, NM, 87508-1424","(-105.80684528963133, 35.47450810700921)"
CORRALES INTERNATIONAL SCHOOL FOUNDATION,B11,B,"5500 WILSHIRE AVE NE, ALBUQUERQUE, NM, 87113-1949","(-106.58425028215768, 35.1815305560166)"
RICHARDSON CENTER FOR GLOBAL ENGAGEMENT,Q40,Q,"216 WASHINGTON AVE, SANTA FE, NM, 87501-1927","(-105.93704265345006, 35.68940343147005)"
CONTINUITY OF CARE INC,E92,E,"402 BROKEN ARROW RD, ROSWELL, NM, 88201-6706","(-104.51778395928295, 33.43974699091883)"
SOCIETY TO ADVANCE OPTICIANRY,S41,S,"2309 SUDDERTH DR, RUIDOSO, NM, 88345-6127","(-105.66837649095292, 33.33097404406761)"
WORKERS COMPENSATION ASSOCIATION OF NEW MEXICO FOUNDATION,B82,B,"2900 WELLESLEY DR NE, ALBUQUERQUE, NM, 87107-1863","(-106.606822, 35.114225)"
SAN JUAN COUNTY SHERIFFS OFFICE FOUNDATION INC,B94,B,"211 S OLIVER DR, AZTEC, NM, 87410-2617","(-108.02233939999999, 36.82411745)"
ALBUQUERQUE UNIT NO 374 AMERICAN CONTRACT BRIDGE LEAGUE,N60,N,"8616 NORTHEASTERN BLVD NE, ALBUQUERQUE, NM, 87112-2612","(-106.5491813255457, 35.103760146698285)"
TRANSFORMATION MINISTRIES INC,X20,X,"4132 67TH ST NW, ALBUQUERQUE, NM, 87120-1636","(-106.71597525, 35.129646750000006)"
UNION COUNTY COMMUNITY DEVELOPMENT,S30,S,"13 MAIN STREET, CLAYTON, NM, 88415-0000","(-103.1849025, 36.4516351)"
J & JS KIDS INTERNATIONAL NFP,Q33,Q,"5 AZUL DR, SANTA FE, NM, 87508-8240","(-105.96244498252685, 35.550537927730765)"
HOLIDAY RAMBLER RECREATIONAL VEHICLE CLUB,N20,N,"922 LANTANA AVE, LAS CRUCES, NM, 88005-1052","(-106.78489005365043, 32.352840684313506)"
GREAT SOUTHWEST TRACK AND FIELD CLASSIC INC,N99,N,"1932 MADEIRA DR NE, ALBUQUERQUE, NM, 87110-5138","(-106.5850678, 35.0981274)"
VINEYARD CHRISTIAN FELLOWSHIP SANTA FE INC,X21,X,"1601C SAINT MICHAELS DR, SANTA FE, NM, 87505-0000","(-105.9592359, 35.6594096)"
IGLESIA DE DIOS FE Y VERDAD,X21,X,"1607 E BIRCH ST, DEMING, NM, 88030-7028","(-107.740003, 32.26469)"
SILVER BULLET PRODUCTIONS,A32,A,"38 CALLE VENTOSO W, SANTA FE, NM, 87506-7732","(-106.04975068690757, 35.7014669734338)"
AUTOMATED SOLUTIONS ASSOCIATION,S41,S,"7721 PINEWOOD DR NW, ALBUQUERQUE, NM, 87120-4036","(-106.72410956565658, 35.10323857575757)"
4 LANES 4 JESUS MINISTRIES,X20,X,"336 PONDEROSA LN, GRANTS, NM, 87020-3453","(-107.8258979361003, 35.14523062610462)"
SANDIA GYMNASTICS FOUNDATION INC,B94,B,"2832 GIRARD BLVD NE, ALBUQUERQUE, NM, 87107-1937","(-106.61368929530201, 35.11353153691275)"
NEW MEXICO DIABETES ADVISORY COUNCIL,G03,G,"3167 SAN MATEO BLVD NE, ALBUQUERQUE, NM, 87110-1921","(-106.586517, 35.118127666666666)"
CARLSBAD SENIOR COMMUNITY CORPORATION,L22,L,"1816 E MOJAVE ST, FARMINGTON, NM, 87401-7425","(-108.1840358496955, 36.738784839138724)"
ALBUQUERQUE SOCIETY OF HO MODULE ENGINEERS,A50,A,"6708 CHRISTY AVE NE, ALBUQUERQUE, NM, 87109-4000","(-106.57253510410358, 35.154129438949255)"
IN HIS HANDS CHRISTIAN DAY CARE INC,P33,P,"408 W AVENUE E, LOVINGTON, NM, 88260-4614","(-103.35383304081633, 32.943021)"
MONTE VISTA ELEMENTARY SCHOOL PTO,B94,B,"4675 PEACHTREE HILLS RD, LAS CRUCES, NM, 88012-0000","(-106.7366436, 32.4028786)"
ZIA CREDIT UNION EDUCATION FOUNDATION,B82,B,"1001 CENTRAL AVE, LOS ALAMOS, NM, 87544-3272","(-106.29552285185186, 35.88116425925926)"
HPV AWAKENING INC,G99,G,"4316 DRY CREEK PL NW, ALBUQUERQUE, NM, 87114-5555","(-106.67051871149562, 35.21389278918278)"
NM HERITAGE FOUNDATION INC,R40,R,"4801 LINCOLN RD NE, ALBUQUERQUE, NM, 87109-2304","(-106.5888041216993, 35.14208577722882)"
STATE PSYCHOLOGIST ASSOCIATION NEW MEXICO,S40,S,"1635 S DON ROSER DR, LAS CRUCES, NM, 88011-4550","(-106.74196796774193, 32.30000029032258)"
PSYCHOSOCIAL REHABILITATION ASSOCIATION OF NEW MEXICO,B01,B,"1215 NEW YORK AVE, ALAMOGORDO, NM, 88310-6727","(-105.9590625, 32.9033351)"
TOPS CLUB INC,E70,E,"3105 S WYOMING AVE, ROSWELL, NM, 88203-2328","(-104.5450620621826, 33.35701396745064)"
IGLESIA CRISTIANA CASA DE ORACION,X20,X,"4456 BLUE JUNIPER LOOP, SANTA FE, NM, 87507-3163","(-106.0483300114533, 35.62684759232534)"
MINISTERIOS EBEN-EZER,X20,X,"6 SAXON CT, LOS LUNAS, NM, 87031-9425","(-106.62782429969674, 34.799706650000005)"
JUNIPER HILL CENTER,C34,C,"1520 PHOENIX AVE NW, ALBUQUERQUE, NM, 87107-1058","(-106.66160020411998, 35.11559808363024)"
MONTECITO SANTA FE GUEST MEMBERS CLUB INC,N50,N,"500 RODEO RD, SANTA FE, NM, 87505-6378","(-105.94995111535512, 35.63842538160045)"
NEW MEXICO FOUNDATION FOR THE IMPROVEMENT OF EDUCATION,B01,B,"2007 BOTULPH RD, SANTA FE, NM, 87505-5725","(-105.94813214018271, 35.65504871484158)"
AMERICAN IRIS SOCIETY,K20,K,"103 FEATHER CATCHER, SANTA FE, NM, 87506-0936","(-106.01451407087046, 35.8718399)"
COMCOMLY HOUSE,X20Z,X,"404 CHAVEZ LN, SILVER CITY, NM, 88061-4651","(-108.28022087308125, 32.78880038933684)"
SANTA FE IMMANUEL MISSION CHURCH,X99Z,X,"841 W MANHATTAN AVE, SANTA FE, NM, 87501-3780","(-105.95304314447353, 35.68367350404526)"
NEW MEXICO TERRITORIAL BRASS BAND,A68,A,"2505 ELFEGO RD NW, ALBUQUERQUE, NM, 87107-3010","(-106.67526824754842, 35.13639209266016)"
THINK NEW MEXICO,P20,P,"1227 PASEO DE PERALTA, SANTA FE, NM, 87501-2758","(-105.93883392775145, 35.68164491793316)"
COKER FOUNDATION,T99,T,"25 ALOE CIR, SANTA FE, NM, 87506-1290","(-106.02160377192818, 35.722985661240905)"
TIBETAN ASSOCIATION OF SANTA FE INC,A60,A,"915 HICKOX ST, SANTA FE, NM, 87505-1031","(-105.95499485906772, 35.68163434234137)"
ACBL UNIT 380,A11,A,"1214 E MADRID AVE, LAS CRUCES, NM, 88001-1931","(-106.77335325551687, 32.33007245813949)"
NORTH ALBUQUERQUE ACRES COMMUNITY ASSOCIATION,S22,S,"11003 ANAHEIM AVE NE, ALBUQUERQUE, NM, 87122-3103","(-106.51765280784313, 35.178616839215685)"
FAITH COMES BY HEARING INTL FOUNDATION INC,T20,T,"2421 AZTEC RD NE, ALBUQUERQUE, NM, 87107-4200","(-106.6135741, 35.1209441)"
IGLESIA DE CRISTO MIEL-ALBUERQUE,X21,X,"1119 OLD COORS DR SW, ALBUQUERQUE, NM, 87121-3450","(-106.70117878947369, 35.06761173684211)"
BLACK HISTORY COMMITTEE OF NEW HOPE BAPTIST CHURCH,B82,B,"2315 APACHE LN, ALAMOGORDO, NM, 88310-4848","(-105.93304041666477, 32.90508395040927)"
EQUIPPING THE SAINTS,P80,P,"2829 CALLE DE SAIZ, SANTA FE, NM, 87507-5312","(-106.0117218, 35.648697)"
YAHWEHS TEMPLE OF PRAISE UNLIMITED LIFE MINISTRIES,X21,X,"6816 MARIGOT RD NW, ALBUQUERQUE, NM, 87120-6056","(-106.71512698954805, 35.10681725092751)"
RAILS INC,A80,A,"1115 JEFFERSON ST NE, ALBUQUERQUE, NM, 87110-5723","(-106.5938467371347, 35.09719805)"
BELIEVERS ASSEMBLY OF BAYARD,X20,X,"616 FAHEY ST, BAYARD, NM, 88023-9738","(-108.13675346938776, 32.7546451632653)"
SOUTHWESTERN REGIONAL HOUSING AND COMMUNITY DEVELOPMENT CORPORATION,P20,P,"109 E PINE ST, DEMING, NM, 88030-3747","(-107.75846656794783, 32.268789208088926)"
ALBUQUERQUE FIRE DEPARTMENT RETIREE S ASSOCIATION,M99,M,"3508 32ND CIR SE, RIO RANCHO, NM, 87124-1968","(-106.665744, 35.238018)"
BALI ART PROJECT,A20,A,"46 OLD AGUA FRIA RD W, SANTA FE, NM, 87508-5948","(-105.9419947, 35.6271162)"
NEW MEXICO LANDLORD TENANT HOTLINE,B19,B,"1106 PIEDRA RONDO, SANTA FE, NM, 87501-8856","(-105.911132, 35.710592)"
VISTA GRANDE ELEMENTARY PTO,B112,B,"7001 CHAYOTE RD NE, RIO RANCHO, NM, 87144-6211","(-106.61703868493751, 35.344059099999996)"
SHELTERED HEART FOUNDATION INC,P43,P,"528 LONGWOOD LOOP NE, RIO RANCHO, NM, 87124-4932","(-106.64675673935244, 35.26789383037167)"
NEW MEXICO GARDEN CLUBS INC,B60,B,"407 16TH ST, ALAMOGORDO, NM, 88310-6604","(-105.957642, 32.908048)"
NEW MEXICO GARDEN CLUBS INC,B60,B,"104 HOBART DR, RUIDOSO, NM, 88345-6620","(-105.681737, 33.339311)"
ALBUQUERQUE AREA FIREFIGHTERS RANDOM ACTS,P60,P,"3422 MARINO DR SE, RIO RANCHO, NM, 87124-2403","(-106.66961831702848, 35.248616155220795)"
EAGLES GATE PROPHETIC MINISTRY INC,X20,X,"8805 DEMOCRACY RD NE, ALBUQUERQUE, NM, 87109-5110","(-106.5457722412738, 35.171418789069705)"
ISAIAHS SOUP KITCHEN INC,X20,X,"304 W HARDEN BLVD, HOBBS, NM, 88240-6502","(-103.13896185714285, 32.6946736122449)"
NEW MEXICO PROPERTY & EVIDENCE TECHNICIANS,B03,B,"3300 WEST MAIN STREET, ARTESIA, NM, 88210-9617","(-104.439742, 32.8439128)"
PAPA PTSO,B11,B,"11800 PRINCESS JEANNE AVE NE, ALBUQUERQUE, NM, 87112-4426","(-106.51781959957339, 35.0955588)"
JESSICAS LOVE FOUNDATION,T22,T,"10 PUEBLO DR, SANTA FE, NM, 87505-1634","(-105.9487859, 35.6781296)"
ALBUQUERQUE GOSPEL HALL ASSEMBLY,X21,X,"3108 UTAH ST NE, ALBUQUERQUE, NM, 87110-2443","(-106.5557940682112, 35.120882126479636)"
RETRO-RELIVE THE ROUTE 66,S20,S,"66 VISTA DR, EDGEWOOD, NM, 87015-8721","(-106.20537135714285, 35.05121392857143)"
NEW MEXICO FAITH COALTION FOR IMMIGRANT JUSTICE,W01,W,"114 CARLISLE BLVD SE, ALBUQUERQUE, NM, 87106-1428","(-106.6041425, 35.078938)"
TOPS CLUB INC,E70,E,"1106 N THORNTON ST, CLOVIS, NM, 88101-5773","(-103.214271, 34.40905816326531)"
POTTERS GUILD OF LAS CRUCES,A90,A,"4187 SENECA DR, LAS CRUCES, NM, 88005-0816","(-106.7758207550999, 32.35297114285314)"
SANTA FE COMMUNITY COLLEGE-AMERICAN ASSOCIATION OF UNIV PROFESSORS,J40,J,"7A W VIA PLAZA NUEVA, SANTA FE, NM, 87507-8616","(-106.0131661, 35.6898512)"
ATTACHMENT HEALING INSTITUTE,F60,F,"7428 GETTYSBURG RD NE, ALBUQUERQUE, NM, 87109-5026","(-106.54355983787215, 35.16390667245948)"
CROW NATION LANGUAGE CLUB,A23,A,"5519 COMPADRE CT NE, ALBUQUERQUE, NM, 87111-1543","(-106.53223089795918, 35.14480683673469)"
NEW MEXICO BOXING HALL OF FAME,N03,N,"1606 W JUNIPER ST, ROSWELL, NM, 88203-1902","(-104.54629352129592, 33.39229885945135)"
NEW MEXICO ASSOCIATION OF COMMUNITY COLLEGES,B024,B,"1239 PASEO DE PERALTA, SANTA FE, NM, 87501-2758","(-105.9401936960978, 35.681238300000004)"
ROSWELL ARTIST IN RESIDENTS FOUNDATION,A90,A,"409 E COLLEGE BLVD, ROSWELL, NM, 88201-7524","(-104.51694146280448, 33.409034399999996)"
VEST N PDP INC,I60,I,"1201 VISTA DR, SOCORRO, NM, 87801-4445","(-106.908117, 34.063911)"
EARTH CARE INTERNATIONAL,C99,C,"6600 VALENTINE WAY, SANTA FE, NM, 87507-7341","(-106.05192881973639, 35.625475298487515)"
ELIZABETH M GOODGAME PRIVATE CHARITABLE FOUNDATION,T90,T,"1726 ORO PIEDRAS DR, LAS CRUCES, NM, 88011-4068","(-106.73617876198844, 32.338420559625035)"
ANGEL MINISTRIES LTD,F20,F,"692 NM 88, PORTALES, NM, 88130-9661","(-103.2730851, 34.142349700000004)"
LINEBERRY FOUNDATION,T22,T,"2529 MYRA PL NE, ALBUQUERQUE, NM, 87112-2509","(-106.48931778564047, 35.11061723068721)"
DEPARTMENT OF NEW MEXICO VETERANS OF FOREIGN WARS OF THE US AUXILIAR,S81,S,"8308 WAVERLY DR NW, ALBUQUERQUE, NM, 87120-3820","(-106.69512877850053, 35.17644870991154)"
DOS GATOS PRESS,A70,A,"6452 KOLA CT NW, ALBUQUERQUE, NM, 87120-4285","(-106.71683403129416, 35.172538949732896)"
FILIPINO AMERICAN FOUNDATION OF NEW MEXICO,A23,A,"6255 SAN ANTONIO DR NE, ALBUQUERQUE, NM, 87109-9211","(-106.57686281229692, 35.15996411826106)"
SAN JUAN OPEN FOUNDATION,T30,T,"5775 COUNTRY CLUB DR, FARMINGTON, NM, 87402-5085","(-108.12792602682345, 36.78294567379332)"
HILL-SKY FOUNDATION FOR THE CULTURAL ARTS,A25,A,"98 ENTRADA LA CIENEGA, SANTA FE, NM, 87507-4370","(-106.126042, 35.563146)"
G L A S FOUNDATION,A40,A,"4 CIBOLA CIR, SANTA FE, NM, 87505-9005","(-105.9107614688908, 35.60586564950724)"
IMPACT DWI,I23,I,"2 LAUREL CIR, SANTA FE, NM, 87506-8507","(-106.003645, 35.707926)"
SOUTHWEST DISTRICT KIWANIS FOUNDATION,S82Z,S,"1320 6TH ST, LAS VEGAS, NM, 87701-4315","(-105.22054866236478, 35.603562694988646)"
TADRA PROJECT TIBET INC,Q33,Q,"10 CAMINO DE LAS BRISAS, CORRALES, NM, 87048-8571","(-106.630714675741, 35.214093699774786)"
INTERNATIONAL FOLK ART ALLIANCE INC,A24,A,"620 CERRILLOS RD, SANTA FE, NM, 87505-3028","(-105.94704732911367, 35.6810227)"
X FACTOR INC,X20,X,"3023 MONTCLAIRE DR NE, ALBUQUERQUE, NM, 87110-1721","(-106.59585827474938, 35.116848709514244)"
LIFE CHOICE CENTER,F60,F,"621 N MAIN STREET, CLOVIS, NM, 88101-6605","(-103.205261, 34.40414569387755)"
CLEVELAND HIGH SCHOOL BASEBALL BOOSTERS,A80,A,"4800 LABAN RD NE, RIO RANCHO, NM, 87144-1607","(-106.6402859, 35.3122012)"
THE BIKE WORKS,P30,P,"914 N POPE ST, SILVER CITY, NM, 88061-5149","(-108.27628203687884, 32.77476135388898)"
MATCH NEW MEXICO,X21,X,"943 LOS LOVATOS RD, SANTA FE, NM, 87501-1247","(-105.93871383717628, 35.70486625057986)"
NATIVE HEALTH INITIATIVE,B82,B,"600 CENTRAL AVE SE, ALBUQUERQUE, NM, 87102-3656","(-106.6402769681304, 35.08279145)"
CHAMBERCHOPS INC,A68,A,"918 PIEDRA VISTA RD NE, ALBUQUERQUE, NM, 87123-1948","(-106.48369864429873, 35.082132947838026)"
ETERNAL GLOBAL INSTITUTE OF SIKH STUDIES,X99,X,"11008 PAGOSA DR NW, ALBUQUERQUE, NM, 87114-5663","(-106.6687016059136, 35.21686182772999)"
BLOOMFIELD VOLUNTEER FIRE DEPARTMENT,M24,M,"911 N 1ST ST, BLOOMFIELD, NM, 87413-5221","(-107.97920455555555, 36.71935722222222)"
YERBA MANSA PROJECT,C36,C,"2124 WILMA RD NW, ALBUQUERQUE, NM, 87104-3230","(-106.66912756410257, 35.115951512820516)"
1ST CLASS LEARNING CENTER,B21,B,"5111 HOMESTEAD CIR NW, ALBUQUERQUE, NM, 87120-2911","(-106.69598784404776, 35.1628080426253)"
AMERICAN SOCIETY OF PARASITOLOGISTS INC A NEW MEXICO NONPROFIT CORPO,U50,U,"76 HOMESTEADS RD, PLACITAS, NM, 87043-9230","(-106.482456, 35.312626)"
IGLESIA EVANGELICA EFESIOS 2-20,X20,X,"1331 S PERRY DR, HOBBS, NM, 88240-7437","(-103.13206088590604, 32.687888375838924)"
ELDORADO JR WRESTLING,N12,N,"9528 APACHE AVE NE, ALBUQUERQUE, NM, 87112-2906","(-106.53886357966334, 35.10600969555612)"
FELLOWSHIP OF ACTIVISTS TO EMBRACE HUMANITY,P20,P,"3009 SAN JOAQUIN AVE SE, ALBUQUERQUE, NM, 87106-2342","(-106.61052824242425, 35.06614167676768)"
DEPARTMENT OF NEW MEXICO VETERANS OF FOREIGN WARS OF THE US AUXILIAR,S81,S,"2915 SIRINGO RD, SANTA FE, NM, 87507-5160","(-105.991522, 35.650944)"
ECHOLS PLACE II CORPORATION,L21,L,"1816 E MOJAVE ST, FARMINGTON, NM, 87401-7425","(-108.1840358496955, 36.738784839138724)"
OKINAWAN KENJINKAI OF NEW MEXICO,A23,A,"2608 NAKOMIS DR NE, ALBUQUERQUE, NM, 87112-2036","(-106.50252375436305, 35.11277626543391)"
SONS OF CONFEDERATE VETERANS INC,W30,W,"944 FLORIDA ST SE, ALBUQUERQUE, NM, 87108-4928","(-106.57309591836734, 35.062847142857144)"
BLOOMFIELD SENIORS,P81,P,"124 W ASH AVE, BLOOMFIELD, NM, 87413-6935","(-107.9794646916871, 36.70784451219301)"
PARALLEL STUDIOS INC,A20,A,"167 SOARING HAWK TRL, SANTA FE, NM, 87508-1414","(-105.81846162920328, 35.53102771870051)"
DEPARTMENT OF NEW MEXICO VETERANS OF FOREIGN WARS OF THE US AUXILIAR,S81,S,"2631 BRIDGE BLVD SW, ALBUQUERQUE, NM, 87105-3558","(-106.6813638, 35.0650932)"
OLD SKOOL BOXING,N60,N,"1514 S SANTA CATALINA ST, DEMING, NM, 88030-6007","(-107.74454, 32.259636)"
