NAME,NTEE_CD,Category,Location,lat_lon
ASSOCIATION FOR THE DEVELOPMENT AND PRESERVATION OF WORLD FOLK TRADIT,A62,A,"2003 NE HOLMAN ST, PORTLAND, OR, 97211-5478","(-122.6454963999824, 45.568619600000005)"
IVERSON MINISTRIES INTERNATIONAL,X19,X,"13836 SE EASTRIDGE ST, PORTLAND, OR, 97236-6628","(-122.52078636426077, 45.4618326)"
SKYLL,N50,N,"1915 LIBERTY ST NE, SALEM, OR, 97301-8349","(-123.03155507824665, 44.9577257251112)"
MONMOUTH GARDEN CLUB,C42,C,"5235 RIDDELL RD, MONMOUTH, OR, 97361-1036","(-123.23804678227768, 44.859065276976196)"
NORTHWEST RUSSIAN AMERICAN COMMUNITY CENTER,P84,P,"6750 SW ANNA LN, PORTLAND, OR, 97223-9593","(-122.74669518713927, 45.4626602)"
VETERANS OF FOREIGN WARS OF THE UNITED STATES DEPARTMENT OF OREGON,W30,W,"1305 E 15TH ST, THE DALLES, OR, 97058-3229","(-121.17379765664354, 45.5906707255554)"
UNITARIAN UNIVERSALIST MNISTRY FOR EARTH,P99,P,"1034 SW 13TH AVE, PORTLAND, OR, 97205-1702","(-122.6861891, 45.51821435)"
OREGON BUDDHIST VIHARA INC,X50,X,"148 SE WALNUT ST, HILLSBORO, OR, 97123-4423","(-122.98884754990883, 45.517334500000004)"
HEALING HARVEST,E70,E,"2035 VALHALLA ST, EUGENE, OR, 97401-4936","(-123.07004895745797, 44.0844654)"
THE OREGON STATE FEDERATION OF GARDEN CLUBS INC,C42,C,"244 SHORE DR, SAINT HELENS, OR, 97051-1130","(-122.82804576004042, 45.8620630523317)"
CHRISTIAN BUSINESS ASSOCIATES MINISTRIES,X21,X,"15550 SE YAMHILL ST, PORTLAND, OR, 97233-3247","(-122.50353132151858, 45.515720099999996)"
FR BERNARD YOUTH CENTER INC,X20,X,"980 S MAIN ST, MOUNT ANGEL, OR, 97362-9578","(-122.8029925, 45.0611693)"
HABITAT MEDIA INC,A31,A,"4227 SE MITCHELL ST, PORTLAND, OR, 97206-5070","(-122.61879805, 45.48588155)"
SUTTON SENIOR ANNEX INC,L22,L,"1625 SE LAFAYETTE ST, PORTLAND, OR, 97202-3862","(-122.64896663265306, 45.496826530612246)"
SULLIVAN SENIOR HOUSING INC,L25,L,"1625 SE LAFAYETTE ST, PORTLAND, OR, 97202-3862","(-122.64896663265306, 45.496826530612246)"
MCCARGAR FAMILY FOUNDATION,T22,T,"3613 NE MALLORY AVE, PORTLAND, OR, 97212-2044","(-122.66388169999999, 45.54907935)"
SILETZ VALLEY SCHOOL,B29,B,"245 NW JAMES FRANKS AVE, SILETZ, OR, 97380-2040","(-123.92022944821613, 44.72369273843639)"
THEDOVE MEDIA INC,T70,T,"2070 MILLIGAN WAY, MEDFORD, OR, 97504-5894","(-122.8803703, 42.3719796)"
OREGON ANIMAL RESCUE,D20,D,"29420 SE LARIAT LN, BORING, OR, 97009-7429","(-122.36014687500334, 45.4432337)"
NORTHWEST ANIMAL COMPANIONS,P20,P,"5130 SW DOVER LN, PORTLAND, OR, 97225-1021","(-122.74567395901582, 45.4833771)"
SOUTH SALEM ATHLETIC BOOSTER CLUB INC,B11,B,"1910 CHURCH ST SE, SALEM, OR, 97302-3018","(-123.03798716853252, 44.9223267)"
HUMAN DIGNITY AND HUMILIATION STUDIES INC,R05,R,"16 NORTHVIEW CT, LAKE OSWEGO, OR, 97035-1071","(-122.7158691509438, 45.436482100000006)"
WARRENTON HIGH FISHERIES INC,D33,D,"845 NW WARRENTON DR, WARRENTON, OR, 97146-9656","(-123.927355, 46.1755548)"
NEXT GENERATION NEPAL,P30,P,"370 E 33RD AVE, EUGENE, OR, 97405-3825","(-123.08591860099362, 44.020761050000004)"
JAMES F AND MARION L MILLER FOUNDATION,T22,T,"1905 SE 10TH AVE, PORTLAND, OR, 97214-4659","(-122.65600622711975, 45.509182949999996)"
OREGON RURAL ACTION INC,W05,W,"1112 ADAMS AVE, LA GRANDE, OR, 97850-2606","(-118.0906971, 45.3262532)"
ICELAND RADAR SITES REUNION,W30,W,"3250 WHITBECK BLVD, EUGENE, OR, 97405-1938","(-123.11487854721238, 44.022573822259844)"
CASCADE SCHOOL OF MUSIC,A6E,A,"510 NE 3RD ST, BEND, OR, 97701-4974","(-121.302381, 44.055469)"
LAKE OSWEGO JUNIOR HIGH PARENT CLUB,B94,B,"2500 COUNTRY CLUB RD, LAKE OSWEGO, OR, 97034-2014","(-122.70263317367215, 45.42370415)"
BUDDHIST COMMUNITY OF OREGON,X50,X,"14719 SE POWELL BLVD, PORTLAND, OR, 97236-2523","(-122.51144514397035, 45.498829650000005)"
QUANTICO MARINE ATHLETES,W30,W,"6883 SW GREENWICH DR, PORTLAND, OR, 97225-6052","(-122.74745065899273, 45.511685)"
COLUMBIA SLOUGH WATERSHED COUNCIL INC,C32,C,"7040 NE 47TH AVE, PORTLAND, OR, 97218-1212","(-122.61303549747835, 45.5740588)"
BHIKSHU BUDDHIST NUN IN VIETNAMESE COMMUNITY OF OREGON,X50,X,"4320 SE 136TH AVE, PORTLAND, OR, 97236-3520","(-122.52317984578195, 45.490928800000006)"
ROGUE FARM CORPS,C40,C,"3623 SE 76TH AVE, PORTLAND, OR, 97206-2443","(-122.58505411490476, 45.495815050000004)"
LAKEVIEW BOWMENS SPORTS COMPLEX,N60,N,"28 N G ST, LAKEVIEW, OR, 97630-1532","(-120.34689552574316, 42.18972153056859)"
NORTHERN HEIGHTS HOMEOWNERS ASSOCIATION INC,L50,L,"8780 SE NORTHERN HEIGHTS CT, HAPPY VALLEY, OR, 97086-5796","(-122.5126308987661, 45.45925375)"
OREGON INDIGENT DEFENSE CONSORTIUM INC,I80,I,"165 SE 26TH AVE, HILLSBORO, OR, 97123-7024","(-122.956149, 45.5207051)"
CHITARI FOUNDATION,E30,E,"16144 SE HAPPY VALLEY TOWN CENTER, HAPPY VALLEY, OR, 97086-4257","(-122.49776252109099, 45.42782595)"
ANAWIM COMMUNITY,X200,X,"3005 NE 24TH AVE, PORTLAND, OR, 97212-3458","(-122.6414448, 45.5444781)"
CASCADE PEER AND SELF HELP CENTER,P29,P,"1128 NW HARRIMAN ST, BEND, OR, 97703-1947","(-121.31004671380451, 44.060877136167534)"
ECOLOGICAL DEVELOPMENT FOUNDATION INC,E70Z,E,"18991 PARK COMMONS DR, BEND, OR, 97703-6789","(-121.3663591, 44.0800922)"
MDTEXT COM INC,B60,B,"1814 SW ELM ST, PORTLAND, OR, 97201-2329","(-122.69744408414815, 45.5093831)"
ORANGE CRUSH WRESTING CLUB,N60,N,"817 MAIN ST, PHILOMATH, OR, 97370-9723","(-123.3658369, 44.5400852)"
CASA DEI BAMBINI MONTESSORI SCHOOL,B21,B,"22444 SW OAK ST, SHERWOOD, OR, 97140-9354","(-122.84059623227046, 45.357946999999996)"
PYTHON SOFTWARE FOUNDATION,U41,U,"9450 SW GEMINI DR, BEAVERTON, OR, 97008-7105","(-122.79172231440864, 45.4521433)"
WEST SALEM HIGH SCHOOL EDUCATION FOUNDATION,B112,B,"1776 TITAN DR NW, SALEM, OR, 97304-1769","(-123.08595768877488, 44.96003122634921)"
ST HELENS ALANO CLUB INC,F22,F,"215 N 6TH ST, ST HELENS, OR, 97051-1423","(-122.80562598379305, 45.866953587901776)"
CHAPLAINS OF INDUSTRY,X20,X,"439 N 2ND ST, COOS BAY, OR, 97420-2304","(-124.21405418938474, 43.37024647648057)"
OREGONS REPRESENTATIVE PAYEE PROGRAM,P99,P,"1118 LANCASTER DR NE, SALEM, OR, 97301-2933","(-122.98337063265306, 44.94450273469388)"
HOLY NEW MARTYRS OF RUSSIA,X20,X,"13820 S UNION HALL RD, MULINO, OR, 97042-9633","(-122.58293055, 45.24384385)"
CEDARSINAI PARK FOUNDATION,L11,L,"6125 SW BOUNDARY ST, PORTLAND, OR, 97221-1019","(-122.7394599, 45.4860872)"
BARR FAMILY FOUNDATION,T22,T,"3455 W 1ST AVE, EUGENE, OR, 97402-5449","(-123.151193, 44.058765)"
HOUSING LAND ADVOCATES,L01,L,"121 SW MORRISON ST, PORTLAND, OR, 97204-3117","(-122.6738444, 45.5180413)"
VALLEY LIFE CHURCH,X20,X,"80 E VINE ST, LEBANON, OR, 97355-3314","(-122.90664532713345, 44.540967717230565)"
WHAT KIDS CAN DO INC,O50,O,"1375 GREEN MEADOWS WAY, ASHLAND, OR, 97520-3626","(-122.67612748201145, 42.16957753314163)"
REMEMBER THE HOPE CHRISTIAN FELLOWSHIP,X20,X,"1937 NE 122ND AVE, PORTLAND, OR, 97230-1917","(-122.53773991836735, 45.53668204081633)"
MYRTLE POINT BOOSTER CLUB INC,B11,B,"717 4TH ST, MYRTLE POINT, OR, 97458-1111","(-124.14335762258143, 43.06098101600279)"
BETHEL A M E ECONOMIC DEVELOPMENT CORPORATION,X20,X,"5828 NE 8TH AVE, PORTLAND, OR, 97211-3704","(-122.65760196106649, 45.565086449999995)"
FRIENDS OF EXPLORER POST 58,O114,O,"5228 SW WESTWOOD VW, PORTLAND, OR, 97239-2768","(-122.68967875804829, 45.485244249999994)"
INFUSION NURSES SOCIETY INC,B99,B,"31715 NE WILSONVILLE RD, NEWBERG, OR, 97132-7089","(-122.9470181, 45.292112)"
BENZIEN FAMILY FOUNDATION INC,T22,T,"3704 SE OGDEN ST, PORTLAND, OR, 97202-7827","(-122.62415312493724, 45.47101375)"
ZION CHRISTIAN REFORMED CHURCH,X20,X,"2815 NW 153RD AVE, BEAVERTON, OR, 97006-0000","(-122.8337794, 45.5214601)"
NORTHWEST EMPLOYMENT EDUCATION AND DEFENSE FUND,I80,I,"310 SW 4TH AVE, PORTLAND, OR, 97204-2345","(-122.67490974152017, 45.520903849999996)"
NWJP ACTION FUND,J400,J,"812 SW WASHINGTON, PORTLAND, OR, 97205-3222","(-122.68035392015636, 45.5208349)"
SHAKYAMUNI BUDDHIST CENTER,X50,X,"3439 NE SANDY BLVD, PORTLAND, OR, 97232-1959","(-122.62863787755101, 45.532613469387755)"
SHERIDAN BOOSTER CLUB,B94,B,"433 S BRIDGE ST, SHERIDAN, OR, 97378-1811","(-123.39555713235293, 45.09579364705882)"
OREGON BUSINESS & INDUSTRY ASSOCIATION RESEARCH AND EDUCATION,S05,S,"1149 COURT ST NE, SALEM, OR, 97301-4030","(-123.02725653251363, 44.9386768)"
JEFFERSON CENTER FOR RELIGION AND PHILOSOPHY,A70,A,"208 OAK STREET, ASHLAND, OR, 97520-1871","(-122.71320112729623, 42.198641699999996)"
VICTORY COUNTRY CHURCH,X21,X,"78162 MOSBY CREEK RD, COTTAGE GROVE, OR, 97424-8505","(-123.0253449357075, 43.78214355)"
RELEVANCE,X20,X,"2435 NW HARRISON BLVD, CORVALLIS, OR, 97330-5403","(-123.27846658360345, 44.57180854060561)"
COLUMBIA COUNTY MUSEUM ASSOCIATION,A54,A,"230 STRAND ST, ST HELENS, OR, 97051-2040","(-122.79705942474271, 45.86371145)"
JANE MARCHER FOUNDATION,T20,T,"2307 SE TIBBETTS ST, PORTLAND, OR, 97202-2149","(-122.64231549035685, 45.50077195)"
JOHN & DORIANNE VENATOR CHARITABLE FOUNDATION TR FOR THE ARTS AND ED,A40,A,"12525 SE KNAPP ST, PORTLAND, OR, 97236-5020","(-122.53417852504131, 45.47039675)"
CONFEDERATED TRIBES OF THE CLATSOP AND NEHALEM INDIANS,A23,A,"1115 BROADWAY ST, SEASIDE, OR, 97138-7817","(-123.9193416827957, 45.99301524193549)"
RUSSIAN COMMUNITY LIFE CENTER INC,S80,S,"220 SUPERIOR ST S, SALEM, OR, 97302-5139","(-123.0463880997658, 44.923182879462004)"
ART 4 LIFE,A25,A,"3405 SW NAITO PKWY, PORTLAND, OR, 97239-4624","(-122.67812996631766, 45.498579899999996)"
NEW BEGINNINGS,X21,X,"33031 NW LAUREL ST, SCAPPOOSE, OR, 97056-3122","(-122.88095138029894, 45.75952978215827)"
ORCHARDS DISTRICT NEIGHBORHOOD ASSOCIATION,S22,S,"710 NW WALL ST, BEND, OR, 97703-2713","(-121.31503684667888, 44.05702805)"
NORTH BEND PROSPECTORS,A23,A,"1319 MAPLE ST, MYRTLE POINT, OR, 97458-1441","(-124.13428710204082, 43.06394763265306)"
ST STEPHENS ACADEMY,B29,B,"7275 SW HALL BLVD, BEAVERTON, OR, 97008-5723","(-122.80439922130697, 45.467177050000004)"
ROGUE RIVER WATERSHED COUNCIL,C32,C,"89 ALDER ST, CENTRAL POINT, OR, 97502-2273","(-122.915694, 42.37254520408163)"
FRIENDS OF THE CANBY PUBLIC LIBRARY,B117,B,"220 NE 2ND AVE, CANBY, OR, 97013-3709","(-122.69216755395578, 45.2642482)"
SHERWOOD MIDDLE SCHOOL PARENT SUPPORT ORGANIZATION,B11,B,"16956 SW MEINECKE RD, SHERWOOD, OR, 97140-9061","(-122.84911679141268, 45.356637750000004)"
OREGON STATE FEDERATION OF GARDEN CLUBS INC,C42,C,"1305 FRUITDALE DR, GRANTS PASS, OR, 97527-4903","(-123.31281775107213, 42.418659877201385)"
CAT UTOPIA,D20,D,"101 NE 45TH ST, PENDLETON, OR, 97801-3516","(-118.8255899, 45.6486915)"
THE CHUCK WAGON SEARCH & RESCUE,K30,K,"7971 LIBERTY RD S, SALEM, OR, 97306-9148","(-123.0613366, 44.8675482)"
UNITED STATES BOWLING CONGRESS INC,N70,N,"14315 NE ALTON ST, PORTLAND, OR, 97230-3633","(-122.5150518093721, 45.54993155)"
RADIANT LIGHT SANGHA,X50,X,"2173 NE MULTNOMAH ST, PORTLAND, OR, 97232-2119","(-122.6432249357338, 45.53166495)"
BASIC FOUNDATION MINISTRIES,X20,X,"11400 SE GRANT ST, PORTLAND, OR, 97216-3627","(-122.5455552501868, 45.50640435)"
MASTER GARDENER ASSOCIATION,C42,C,"2397 NW KINGS BLVD, CORVALLIS, OR, 97330-3986","(-123.27591853803783, 44.59088341634462)"
OREGON LIABILITY REFORM COALITION,S41,S,"1249 COMMERCIAL ST SE, SALEM, OR, 97302-4203","(-123.04451057271702, 44.9286577)"
WINCHESTER BOOSTER CLUB,B11,B,"217 PIONEER WAY, WINCHESTER, OR, 97495-8983","(-123.35037214093778, 43.28382710932651)"
WEST LINN LACROSSE CLUB INC,N66,N,"3060 BRANDYWINE DR, WEST LINN, OR, 97068-8314","(-122.65442814024604, 45.365650099999996)"
OREGON SECTION OF THE AMERICAN ASSOCIATION OF PHYSICS TEACHERS,B022,B,"442 NW 12TH ST, CORVALLIS, OR, 97330-5931","(-123.26877475077508, 44.57015527075741)"
FOREST GROVE YOUTH BASKETBALL,S80,S,"1401 NICHOLS LN, FOREST GROVE, OR, 97116-3207","(-123.11985188587326, 45.535250399999995)"
RAINBOW VALLEY RESOURCE NETWORK INC,P82Z,P,"2239 SE 51ST AVE, PORTLAND, OR, 97215-3903","(-122.6103891163054, 45.50685665)"
WILLIAM JAMES FOUNDATION INC,B64Z,B,"2321 NW THURMAN ST, PORTLAND, OR, 97210-2520","(-122.6994974, 45.5356045)"
INTEGRITY PLUS,P51,P,"6320 NE HALSEY ST, PORTLAND, OR, 97213-4720","(-122.59832336734694, 45.533600183673464)"
TEAMSTERS SALEM BUILDING CORPORATION,S47,S,"2686 PORTLAND RD NE, SALEM, OR, 97301-0125","(-123.0138699, 44.9619309)"
MINISTRY OF SERVANTHOOD,X20,X,"3130 NW NORWOOD DR, CORVALLIS, OR, 97330-1734","(-123.286458, 44.586959)"
CENTURY HIGH SCHOOL BOOSTER CLUB,B112,B,"2000 SE CENTURY BLVD, HILLSBORO, OR, 97123-8390","(-122.91448495662598, 45.504479599999996)"
TRUE HEART MINISTRIES,X21,X,"8805 SE ELLIS ST, PORTLAND, OR, 97266-4742","(-122.57211988315737, 45.482494)"
TILLAMOOK ANIMAL SHELTER,D60,D,"404 N HAYDEN BAY DR, PORTLAND, OR, 97217-7957","(-122.67227695238095, 45.60989576190477)"
MASTER GARDENER ASSOCIATION,C42,C,"2397 NW KINGS BLVD, CORVALLIS, OR, 97330-3986","(-123.27591853803783, 44.59088341634462)"
SILVER FALLS KENNEL CLUB,D99,D,"2385 E ELLENDALE AVE, DALLAS, OR, 97338-9352","(-123.3098847, 44.9296994)"
PORTLAND VICTORY CENTER,X21,X,"4002 N JUNEAU ST, PORTLAND, OR, 97203-2057","(-122.70813201933639, 45.59077853316639)"
COOPER SPUR WILD AND FREE,C05,C,"8125 SW 71ST AVE, PORTLAND, OR, 97223-9305","(-122.7501142, 45.4649713)"
OREGON COURT SECURITY OFFICERS,J40,J,"1000 SW 3RD AVE, PORTLAND, OR, 97204-2930","(-122.67630525569021, 45.51578235)"
THE FAMILY NURTURING CENTER,B28,B,"212 N OAKDALE AVE, MEDFORD, OR, 97501-2632","(-122.87926993877551, 42.32559269387755)"
CRACKED POTS INC,A400,A,"1 N KILLINGSWORTH ST, PORTLAND, OR, 97217-2432","(-122.667095, 45.562794)"
WELLSPRING FELLOWSHIP INC,X20,X,"1805 V AVE, LA GRANDE, OR, 97850-3726","(-118.08321287615982, 45.333646282988255)"
MCKINLEY PARENT TEACHER TR,B11,B,"466 MCGILCHRIST ST SE, SALEM, OR, 97302-3773","(-123.04177307542582, 44.91720085)"
HARMONY EVENT MEDICINE,E62,E,"630 STARTOUCH DR, EUGENE, OR, 97405-2059","(-123.10515924763459, 44.00289105)"
LGBTQ COMMUNITY CENTER FUND,B90,B,"4115 N MISSISSIPPI AVE, PORTLAND, OR, 97217-3130","(-122.67585531272663, 45.553656000000004)"
PAYE INC,P99,P,"316 SW WASHINGTON AVE, CORVALLIS, OR, 97333-4406","(-123.2634209, 44.5602201)"
PHC 811 INC,L20,L,"5312 NE 148TH AVE, PORTLAND, OR, 97230-3438","(-122.51013681034483, 45.561941362068964)"
EARHART CHARITABLE FOUNDATION,T20,T,"12029 NE GLENN WIDING DR, PORTLAND, OR, 97220-9050","(-122.53822898434412, 45.568340610818545)"
PACIFIC NW CHAPTER OF ASSE,X20,X,"1059 DEVON LN, LAKE OSWEGO, OR, 97034-6259","(-122.67069716120903, 45.403324049999995)"
LIBERTY COMMUNITY FOOTBALL,N65,N,"7325 NE IMBRIE DR, HILLSBORO, OR, 97124-7595","(-122.904105, 45.5506947)"
GREATER PORTLAND SOCCER DISTRICT INC,N64,N,"10300 NE HANCOCK ST, PORTLAND, OR, 97220-3831","(-122.5565097537286, 45.53578924999999)"
NATIONAL ASSOCIATION OF COUNTY SURVEYORS,S41,S,"11090 SE RIMROCK DR, HAPPY VALLEY, OR, 97086-9669","(-122.51818983365453, 45.442456199999995)"
FLOYD INGRAM CHARITABLE FOUNDATION INC,T22,T,"531 SPRUCE ST, MYRTLE POINT, OR, 97458-1063","(-124.14150120408164, 43.06510251020408)"
WARREN PARENT ASSOCIATION,B94,B,"34555 BERG RD, WARREN, OR, 97053-9611","(-122.8571084489796, 45.81292)"
OCHIN INC,E80,E,"1881 SW NAITO PARKWAY, PORTLAND, OR, 97201-5195","(-122.67782185365454, 45.509365)"
CELEBRATION CHURCH,X21,X,"18790 BRYANT RD, LAKE OSWEGO, OR, 97034-7218","(-122.71709482869099, 45.39070185)"
FERAL CATS ADVOCACY,D12,D,"1100 LITHIA WAY, TALENT, OR, 97540-7844","(-122.771146, 42.235497)"
GLOBAL MUSIC EVANGELISM INC,X20,X,"9700 SW IOWA DR, TUALATIN, OR, 97062-7350","(-122.77753652784614, 45.354898649999996)"
MONEY QUOTIENT NP,P51,P,"1045 NE ONEONTA ST, PORTLAND, OR, 97211-4073","(-122.65486333596866, 45.573306200000005)"
REDBIRD FOUNDATION,E32,E,"912 NW RIVERSIDE BLVD, BEND, OR, 97703-2732","(-121.31774143416368, 44.05871685191613)"
SANCTUARY FOR SACRED ARTS,X20,X,"425 NE HANCOCK ST, PORTLAND, OR, 97212-3913","(-122.66104665, 45.5366839)"
NORTH CLACKAMAS VOLLEYBALL CLUB,N60,N,"8927 SE HARRISON ST, PORTLAND, OR, 97216-1938","(-122.57125701315778, 45.50889345)"
BLUEENERGY,C35,C,"1595 WALNUT ST, EUGENE, OR, 97403-2061","(-123.06122753325506, 44.0423251)"
PACIFIC CREST SINFONIETTA,A68,A,"4535 NE 36TH AVE, PORTLAND, OR, 97211-7738","(-122.62693285232844, 45.55566675)"
WECKS FAMILY FOUNDATION,T20,T,"568 NE ROSELAND AVE, ROSEBURG, OR, 97470-1417","(-123.34944519875638, 43.23335731707615)"
OREGON HOME MACHINISTS,A51,A,"20540 SW KAWANDA CT, TUALATIN, OR, 97062-9514","(-122.77509176555006, 45.37125185)"
EUGENE INTERNATIONAL CHURCH OF CHRIST,X21,X,"1836 E ST, SPRINGFIELD, OR, 97477-4262","(-122.99828147620096, 44.05075025)"
LEBANON BOOSTER CLUB,B82,B,"2600 S MAIN RD, LEBANON, OR, 97355-2338","(-122.907255, 44.521274)"
HEALING JAGUAR,E70,E,"13120 SW RITA DR, BEAVERTON, OR, 97005-0629","(-122.81158389213148, 45.51625115)"
TINY DANCE LIFE,P33,P,"220 SE 60TH AVE, PORTLAND, OR, 97215-1231","(-122.60221380626237, 45.52135821536383)"
FAVELL MUSEUM INC,A51,A,"125 W MAIN ST, KLAMATH FALLS, OR, 97601-4287","(-121.79069457575757, 42.219363343434345)"
GRACE INSTITUTE,A20,A,"1535 NE 17TH AVE, PORTLAND, OR, 97232-1417","(-122.64896602217095, 45.53406535)"
HIGHLAND HILLS PARENT GROUP,B94,B,"450 SE 10TH ST, HERMISTON, OR, 97838-2072","(-119.27073278669022, 45.83701295)"
JEFFERSON PIPE BAND,A68,A,"55 VINTAGE CIR, JACKSONVILLE, OR, 97530-9751","(-122.9557584805076, 42.319185835499155)"
SAGEBRUSHERS ART SOCIETY INC,A25,A,"117 SW ROOSEVELT AVE, BEND, OR, 97702-1427","(-121.30927967574804, 44.042408852110945)"
TELEHEALTH ALLIANCE OF OREGON,E60,E,"50523 LINNWOOD DR, GATES, OR, 97346-9606","(-122.40934910523434, 44.75279123453315)"
WOMENS CIVIC IMPROVEMENT LEAGUE,A34,A,"501 NW BOND ST, BEND, OR, 97703-3309","(-121.3166236074278, 44.05570055)"
WHOOZITS WHATSITS GADGETS & WIDGETS INC,X200,X,"207 E 1ST ST, COQUILLE, OR, 97423-1803","(-124.18672946938776, 43.17478475510204)"
LIEDERKREIS,A68,A,"16116 SE TONG RD, DAMASCUS, OR, 97089-8836","(-122.4750756290479, 45.4059445)"
YAMHILL COUNTY GOSPEL RESCUE MISSION,P80,P,"1340 NE LOGAN ST, MCMINNVILLE, OR, 97128-3712","(-123.18630499034087, 45.21746642875299)"
FRIENDS OF SPRINGBROOK PARK,N32,N,"3360 FIR RIDGE RD, LAKE OSWEGO, OR, 97035-2645","(-122.71112050130544, 45.41765435)"
GRANT COUNTY RANCH AND RODEO MUSEUM,A50,A,"241 E MAIN ST, JOHN DAY, OR, 97845-1212","(-118.9408591, 44.415615)"
CAT ADOPTION TEAM,D20,D,"14175 SW GALBREATH DR, SHERWOOD, OR, 97140-9170","(-122.82343956566756, 45.369883200000004)"
PORTLAND EXPERIMENTAL THEATRE ENSEMBLE,A65,A,"4241 NE 70TH AVE, PORTLAND, OR, 97218-3668","(-122.59144989981061, 45.55371425)"
URBAN ART NETWORK,A40,A,"7401 N ALBINA AVENUE, PORTLAND, OR, 97217-1300","(-122.67506669754832, 45.57661)"
HOUSING OPPORTUNITES TEAM,L20,L,"2316 SE WILLARD ST, MILWAUKIE, OR, 97222-7740","(-122.63772894335499, 45.44036035)"
DORMITION OF THE THEOTOKOS CHURCH,X21,X,"1520 WEBBER ST, THE DALLES, OR, 97058-3579","(-121.202878, 45.6098964)"
AFT-OREGON BUILDING TRUST INC,S47,S,"10228 SW CAPITOL HWY, PORTLAND, OR, 97219-6809","(-122.7220232257074, 45.451398749999996)"
SUSTAINABLE KLAMATH,C99,C,"1221 MAIN ST, KLAMATH FALLS, OR, 97601-5912","(-121.77794634693878, 42.22824763265306)"
CHERRY BLOSSOM MUSICAL ARTS,A68,A,"1885 FRIENDLY ST, EUGENE, OR, 97402-4055","(-123.10524910359449, 44.039265099999994)"
HANDS IN PEACE INC,N71,N,"5909 SE DIVISION ST, PORTLAND, OR, 97206-1470","(-122.6024332, 45.505568)"
PORTLAND JAZZ FESTIVAL INCORPORATED,A6C,A,"5212 NE SACRAMENTO ST, PORTLAND, OR, 97213-2666","(-122.60978320928989, 45.53993308986308)"
CENTRAL OREGON MASTERS AQUATICS,N67,N,"1597 NW CITY VIEW DR, BEND, OR, 97703-5656","(-121.3347011585189, 44.07096448223455)"
ARMORY THEATER FUND,A116,A,"128 NW 11TH AVE, PORTLAND, OR, 97209-4160","(-122.68166849912863, 45.5241788)"
WASHINGTON COUNTY CHAMBERS OF COMMERCE PARTNERSHIP,S41,S,"12345 SW MAIN STREET, TIGARD, OR, 97223-6279","(-122.77129359993361, 45.430744849999996)"
JAPANESE CHURCH PLANTING NETWORK,X99,X,"13602 SW CRESTLINE CT, TIGARD, OR, 97224-0968","(-122.81703914923406, 45.40684645)"
COLUMBIA RIVER HEALTH,E32,E,"450 TATONE ST, BOARDMAN, OR, 97818-8076","(-119.7027413, 45.827069)"
SHINING STAR SCHOOL,B21,B,"4227 N LOMBARD ST, PORTLAND, OR, 97203-4737","(-122.71013448279137, 45.577739699999995)"
ROTHS BENEFIT-EDUCATION FOUNDATION,T12,T,"4895 INDIAN SCHOOL RD NE, SALEM, OR, 97305-1126","(-122.99577809853736, 44.99508501866677)"
