NAME,NTEE_CD,Category,Location,lat_lon
OHIO EARTH SCIENCE TEACHERS ASSOCIATION,O99,O,"6800 WOLFF RD, MEDINA, OH, 44256-9429","(-81.933718, 41.193773)"
HONDURAN CHILDRENS RESCUE FUND,Q30,Q,"2470 MIRAMAR BLVD, UNIVERSITY HT, OH, 44118-3820","(-81.53174644567414, 41.491935586294815)"
THE OHIO STATE UNIVERSITY,O52,O,"109 S SANDUSKY AVE, UPPER SANDUSKY, OH, 43351-1435","(-83.28126828571429, 40.82712442857143)"
OHIO INTERNATIONAL COLLEGE,B41,B,"5295 OLENTANGY RVR RD, COLUMBUS, OH, 43235-3441","(-83.0396095, 40.067958499999996)"
STANDING ON THE PROMISES OF GOD MINISTRY,X21,X,"595 BERNHARD RD, COLUMBUS, OH, 43213-2852","(-82.881621, 39.951004)"
GLORIA POINTER TEEN MOVEMENT,Q33,Q,"1366 E 114TH ST, CLEVELAND, OH, 44106-1324","(-81.60604681355932, 41.52130450847457)"
GREATER CLEVELAND SOCCER OFFICIALS ASSOCIATION,S41,S,"1002 STONEY RUN TRL, BROADVIEW HTS, OH, 44147-2552","(-81.67988475555381, 41.31400326666145)"
FAITHWAY BAPTIST CHURCH,X21,X,"51 GRISBY LN, PICKERINGTON, OH, 43147-8184","(-82.77916855424053, 39.885264434370946)"
OHIO COMBAT VETERANS ASSOCIATION,W30,W,"4308 E MAIN ST, COLUMBUS, OH, 43213-3033","(-82.8490097, 39.9547184)"
WESTSIDE COMMUNITY SCHOOL OF THE ARTS,B29,B,"3326 BROADVIEW RD, CLEVELAND, OH, 44109-3316","(-81.70445886606268, 41.441525555214916)"
HOUSE OF GLORY,X20,X,"3250 W 99TH ST, CLEVELAND, OH, 44102-4610","(-81.752427, 41.464797135135136)"
CHAPEL OF LIGHT MINISTRIES INC,X20,X,"1394 BARCELONA DR, AKRON, OH, 44313-5260","(-81.55620166666667, 41.13432244444444)"
TRURO TOWNSHIP FIREFIGHTERS ASSOCIATION,M40,M,"6900 E MAIN ST, REYNOLDSBURG, OH, 43068-2250","(-82.81320878205128, 39.95514317948718)"
REDEMPTION GOSPEL MINISTRIES,X20,X,"720 TORRINGTON PL, DAYTON, OH, 45406-4440","(-84.23318930508249, 39.78545461584577)"
LISBON LANDMARK FOUNDATION,C99,C,"120 N MARKET ST, LISBON, OH, 44432-1114","(-80.76791164184411, 40.77273366313809)"
REACH OUT OUTREACH MINISTRIES INC,X99,X,"7680 COUNTY ROAD 91, LEWISTOWN, OH, 43333-9701","(-83.89722, 40.428226)"
WEST BRANCH CLASSIFIED EMPLOYEES ASSOCIATION,J40,J,"14222 ELLETT RD, BELOIT, OH, 44609-9280","(-80.9831464489796, 40.9129911632653)"
MANSFIELD AREA INTERGROUP,F21,F,"21 PARK STREET, MANSFIELD, OH, 44902-0000","(-82.51530545977269, 40.75803330533032)"
TRI-COUNTY NORTH EDUCATION ASSOCIATION,P20,P,"436 N COMMERCE ST, LEWISBURG, OH, 45338-9405","(-84.53848862722165, 39.849068209913334)"
HEALING HEARTS BEYOND THE WALLS INC,W99,W,"3626 PARKER KNOLL LN, COLUMBUS, OH, 43219-6209","(-82.91562707142857, 40.02240317857143)"
LADIES AUXILIARY TO THE VFW DEPT OF OHIO,W30,W,"922 WALNUT ST, NEW BAVARIA, OH, 43548-9604","(-84.168548, 41.203927)"
ST MARY CONFERENCE,L21,L,"197 E GAY STREET, COLUMBUS, OH, 43215-3229","(-82.99481469387754, 39.964221448979586)"
COACH SAMS INNER CIRCLE FOUNDATION,T30,T,"217A, BEACHWOOD, OH, 44122-0000","(-81.508732, 41.464498)"
TRANSIENT VETERANS,P20,P,"2427 EDENHILL AVE, KETTERING, OH, 45420-3550","(-84.12244590850467, 39.71251509597152)"
ARCHBOLD BAND BOOSTERS,B112,B,"308 SCHLATTER RD, ARCHBOLD, OH, 43502-1665","(-84.31011143434344, 41.51117148484848)"
FOOD FOR GOOD THOUGHT VOCATIONAL SUPPORT,P80,P,"4185 N HIGH ST, COLUMBUS, OH, 43214-3011","(-83.020227, 40.047446625)"
MINISTRY OF SALVATION BAPTIST CHURCH,X20,X,"181 SHIRLEY CIR, STEUBENVILLE, OH, 43952-1259","(-80.63998387600698, 40.37063217531767)"
THE OHIO STATE UNIVERSITY,O52,O,"113 EAST MEMORIAL DR, POMEROY, OH, 45769-9803","(-82.04509353480982, 39.037444136573356)"
TAHARATH HAMISHPACHA SOCIETY,X30,X,"2736 E MAIN ST, COLUMBUS, OH, 43209-2534","(-82.917391, 39.956647)"
LADIES AUXILIARY TO THE VFW DEPT OF OHIO,W30,W,"3005 W LASKEY RD, TOLEDO, OH, 43613-3019","(-83.61564800000001, 41.706348857142856)"
LADIES AUXILIARY TO THE VFW DEPT OF OHIO,W30,W,"204 LIMA STREET, FOREST, OH, 45843-0000","(-83.51354871684205, 40.80184129378058)"
BHUTANESE COMMUNITY ASSOCIATION OF AKRON INC,P20,P,"1670 BRITTAIN RD, AKRON, OH, 44310-2702","(-81.46624508731524, 41.10798977352537)"
LADIES AUXILIARY TO THE VFW DEPT OF OHIO,W30,W,"425 COLE COFFMAN RD, MARIETTA, OH, 45750-6780","(-81.48703228825906, 39.40864140286208)"
VETERANS OF FOREIGN WARS OF THE UNITED STATES AUXILIARY TO WALBRID,W30,W,"109 N MAIN ST, WALBRIDGE, OH, 43465-1012","(-83.49340830612245, 41.587957653061224)"
CARLISLE TOWNSHIP AUXILIARY TO POST 6273,W30,W,"42369 OBERLIN ELYRIA RD, ELYRIA, OH, 44035-7415","(-82.115343, 41.3444714)"
POWELL CITIZEN POLICE ACADEMY ALUMNI ASSOCIATION,W24,W,"47 HALL ST, POWELL, OH, 43065-8357","(-83.0763944, 40.158061)"
EUCLID-HITACHI HOURLY RETIREES WELFARE PLAN VEBA TRUST,Y43,Y,"19520 NOTTINGHAM RD, CLEVELAND, OH, 44110-2730","(-81.54250870707071, 41.570543161616165)"
COMMON THREADS QUILT GUILD INC,N50,N,"4066 MCNERY DR, COLUMBUS, OH, 43219-8149","(-82.90598834693877, 40.028983795918364)"
GREATER GRACE TEMPLE APOSTOLIC ORIGINAL CHURCH OF GOD INC,X21,X,"1255 FABER AVE, COLUMBUS, OH, 43207-2646","(-82.96157168160951, 39.90876622023827)"
SRI SAI BABA TEMPLE SOCIETY OF OHIO,X70,X,"2596 LEWIS CENTER RD, LEWIS CENTER, OH, 43035-6147","(-83.0049508, 40.1990837)"
ERB ADULT FAMILY HOME INC,L20,L,"9711 STOUGHTON AVE, CLEVELAND, OH, 44104-4659","(-81.61780574498567, 41.48000847851003)"
COLLABORATION STATION,B02,B,"4614 PROSPECT AVE, CLEVELAND, OH, 44103-4394","(-81.65489401113585, 41.50248314476615)"
BREC-SELECT INC,Y22,Y,"3888 STILLWELL BECKETT RD, OXFORD, OH, 45056-9115","(-84.7508088, 39.4760669)"
VALLEY VIEW FOUNDATION,C27,C,"790 GARFIELD AVE, MILFORD, OH, 45150-1608","(-84.28582985503158, 39.170353741518106)"
SOUTHWEST OHIO YOUTH SPORTS ASSOCIATION INC,N126,N,"1232 FALKE DR, DAYTON, OH, 45432-3114","(-84.12639043678142, 39.74563327055738)"
AGING SOLUTIONS FOR CENTRAL OHIO INC,P81,P,"3776 S HIGH ST, COLUMBUS, OH, 43207-4012","(-82.99961122951342, 39.884760334213155)"
FREDERICKTOWN FREE WILL BAPTIST CHURCH,X20,X,"102 COLUMBUS RD, FREDERICKTOWN, OH, 43019-1217","(-82.544496, 40.477555)"
AVON SENIORS INC,R25,R,"36786 DETROIT RD, AVON, OH, 44011-1514","(-82.0326876, 41.4537355)"
THE OHIO STATE UNIVERSITY,O52,O,"503 FAIRGROUND DR, PAULDING, OH, 45879-9275","(-84.58575076190476, 41.13205309523809)"
MUSICAL ARTS ASSOCIATION OF KENSTON,B112,B,"9500 BAINBRIDGE RD, CHAGRIN FALLS, OH, 44023-2727","(-81.30325678582867, 41.39240195)"
OHIO SHAKESPEARE FESTIVAL,A65,A,"507 E CRAIN AVE, KENT, OH, 44240-2607","(-81.3570023, 41.1583551)"
HOLLANDIA BOTANICAL GARDENS,C41,C,"235, SPRINGFIELD, OH, 45501-0000","(-83.82032658792014, 39.92225159662986)"
TOURNAMENTS FOR CHARITY,T12,T,"5750 MEMORIAL DR, DUBLIN, OH, 43017-9742","(-83.15009219980426, 40.14425555)"
MASON 3-6 PTO,B94,B,"6307 S MASON MONTGOMERY RD, MASON, OH, 45040-3716","(-84.31016558538028, 39.346482559752786)"
OHIO DISTRICT COUNCIL NURSING HOME INC,E91,E,"3125 EAST PIKE, ZANESVILLE, OH, 43701-9681","(-81.98038, 39.9428973)"
COUNTRYSIDE MINISTRIES,Q33,Q,"581 E RIDGEWOOD DR, SEVEN HILLS, OH, 44131-2832","(-81.68217529333333, 41.39214210666667)"
ASSOCIATION OF OHIO METROPOLITAN WASTEWATER AGENCIES INC,C20,C,"3900 EUCLID AVE, CLEVELAND, OH, 44115-2506","(-81.65856215056226, 41.5032485)"
BEACON 360 MANAGEMENT INC,S21,S,"3409 E BROAD ST, COLUMBUS, OH, 43213-1064","(-82.8555414, 39.9780712)"
NBC VISIONS,O50,O,"1507 HILLMAN ST, YOUNGSTOWN, OH, 44507-1033","(-80.663867, 41.08542410204081)"
GAR DROLMA CHOLING INC,X50,X,"1329 CREIGHTON AVE, DAYTON, OH, 45420-1931","(-84.15396743726664, 39.74151236223818)"
BROOKLYN FIGURE SKATING CLUB OF OHIO,N68,N,"7600 MEMPHIS AVE, BROOKLYN, OH, 44144-2158","(-81.7393794, 41.4410714)"
FREEDOM HOUSE FOR WOMEN INC,P72,P,"1101 7TH AVE, AKRON, OH, 44306-1727","(-81.48894754716679, 41.057586492192534)"
PARMA ANIMAL SHELTER INC,D20,D,"6260 STATE RD, PARMA, OH, 44134-4135","(-81.710505, 41.393523)"
ST VINCENT ST MARY HIGH SCHOOL FOUNDATION,B94,B,"15 N MAPLE ST, AKRON, OH, 44303-2326","(-81.523167, 41.08818471428572)"
COLOR GUARD OF AMERICAN LEGION POST 707,W30,W,"200 W NATIONAL RD, ENGLEWOOD, OH, 45322-1430","(-84.2895511, 39.8668239)"
WESTERVILLE CENTRAL ATHLETIC BOOSTER CLUB,B112,B,"7118 MOUNT ROYAL AVE, WESTERVILLE, OH, 43082-8393","(-82.9039196486392, 40.155138449999995)"
LIGHTHOUSE PENTECOSTAL MINISTRIES INC,X21,X,"323 STEELE AVE, ASHLAND, OH, 44805-4314","(-82.297481, 40.861005)"
COALITION OF MULTICULTURAL EDUCATORS,B032,B,"36475 PEPPER DR, SOLON, OH, 44139-2452","(-81.4202190557129, 41.39928269182218)"
ZENITH ACADEMY,B29,B,"4606 HEATON RD, COLUMBUS, OH, 43229-6612","(-82.96615495, 40.0616174)"
NEW JERUSALEM MISSIONARY BAPTIST CHURCH,X20,X,"1375 ADDISON RD, CLEVELAND, OH, 44103-2870","(-81.6383348, 41.51756586666667)"
FIRST FAITH DEVELOPMENT CORPORATION,W99,W,"790 EASTER AVE, AKRON, OH, 44307-1565","(-81.55089083407547, 41.075003868171244)"
OBERLIN CHORISTERS,A6B,A,"39 SOUTH MAIN STREET, OBERLIN, OH, 44074-1662","(-82.21669449993863, 41.290639350000006)"
ISSO-NNDYM INC,A23,A,"13354 PEARL RD, STRONGSVILLE, OH, 44136-3404","(-81.83551370604404, 41.31698495964686)"
MADDIES HOPE,H123,H,"2075 UNION RD, MIDDLETOWN, OH, 45044-8800","(-84.3178561, 39.4904391)"
OUR TOWNE-MECHANICSBURG,N32,N,"3972 PARKVIEW RD, MECHANICSBURG, OH, 43044-9788","(-83.5653270167978, 40.08091135573041)"
WORTHINGTON THRIFT SHOP,P290,P,"5600 N HIGH ST, WORTHINGTON, OH, 43085-3915","(-83.01861571428572, 40.077166000000005)"
CINCINNATI TOP SOCCER,N64,N,"5081 COX SMITH RD, MASON, OH, 45040-9297","(-84.27291429345746, 39.36373682704491)"
HAVEN OF HOPE BIBLE CHURCH,X21,X,"1751 GLENWOOD DR, TWINSBURG, OH, 44087-1257","(-81.46708564705882, 41.34040876470588)"
COMPASSIONS TRAINING AND AWARENESS CENTER,E92,E,"9501 YALE AVE, CLEVELAND, OH, 44108-2149","(-81.621248, 41.533472)"
WERE HERE INC,P60,P,"7840 MAYFIELD RD, CHESTERLAND, OH, 44026-2421","(-81.36223373469387, 41.522499959183676)"
ERIE COUNTY MASTER GARDENER ASSOCIATION,T50,T,"2900 COLUMBUS AVENUE, SANDUSKY, OH, 44870-5574","(-82.7074095, 41.4488527)"
THE RUSTIC PATHWAYS FOUNDATION INC,B82,B,"6082 PINECONE DR, MENTOR, OH, 44060-1865","(-81.30553961869722, 41.70367608034705)"
COLUMBUS WRESTLING CLUB INC,O50,O,"1161 SNOHOMISH AVE, COLUMBUS, OH, 43085-6506","(-82.985725858712, 40.12506415428057)"
THE OHIO STATE UNIVERSITY,O52,O,"520 WEST MAIN STREET, CORTLAND, OH, 44410-1473","(-80.7242602, 41.3301799)"
DEBRE SELAM KIDUS GEBRIEL ETHIOPIAN ORTHODOX TEWAHEDO CHURCH,X21,X,"1049 E BROAD ST, COLUMBUS, OH, 43205-1301","(-82.97266485975872, 39.965036749999996)"
COLUMBUS RUNNING CHARITY FUND,T12,T,"6465 PERIMETER DR, DUBLIN, OH, 43016-8459","(-83.1623862, 40.1046449)"
OHIO EASTERN STAR COMMUNITY SERVICES,P81,P,"1451 GAMBIER ROAD, MOUNT VERNON, OH, 43050-9112","(-82.44727990123457, 40.39152954320988)"
CHILD DIMENSIONS INSURANCE COMPANY,Y200,Y,"1 PERKINS SQ, AKRON, OH, 44308-1063","(-81.52579580176548, 41.0792309)"
HEBRON AREA SOCCER ASSOC,N64,N,"3936 RIDGELY TRACT RD, NEWARK, OH, 43056-9621","(-82.461239, 39.984653)"
DOMINION MINISTRIES INTERNATIONAL INCORPORATED,X20,X,"6522 UNION RD, CLAYTON, OH, 45315-9642","(-84.310944, 39.8402587021553)"
COLERAIN TOWNSHIP CITIZENS POLICE ACADEMY INC,M40,M,"4200 SPRINGDALE RD, CINCINNATI, OH, 45251-1419","(-84.6097838, 39.2456851)"
GREATER HAMILTON CENTER FOR BUSINESS & TECHNOLOGY INC,S30,S,"20 HIGH ST, HAMILTON, OH, 45011-2709","(-84.56369295098197, 39.400422469691215)"
SELF MADE IN AMERICA,B82,B,"4723 SADDLETOP RIDGE LN, MASON, OH, 45040-3852","(-84.29989750343472, 39.38988183989435)"
HISTORIC CENTER STREET ASSOCIATION,A80,A,"400 CENTER ST, DENNISON, OH, 44621-1402","(-81.3235318, 40.3941271)"
BURKE PARENTS ASSOCIATION-CLEVELAND,B11,B,"22374 LORAIN RD, FAIRVIEW PARK, OH, 44126-2208","(-81.8684270612245, 41.440070469387756)"
FREEDOM FAITH MISSIONARY BAPTIST CHURCH,X20,X,"6540 N MAIN ST, DAYTON, OH, 45415-2832","(-84.212221, 39.787547)"
THE WORD CHURCH,X20,X,"18909 SOUTH MILES RD, WARRENSVILLE HTS, OH, 44128-4254","(-81.54821459141996, 41.43031728445857)"
CONSOLIDATED ELECTRIC FOUNDATION INC,T30,T,"5255 STATE ROUTE 95, MOUNT GILEAD, OH, 43338-9763","(-82.7649908291674, 40.53275375)"
GROVEPORT COMMUNITY IMPROVEMENT CORPORATION,S20,S,"655 BLACKLICK ST, GROVEPORT, OH, 43125-1208","(-82.882216, 39.853715)"
HELEN E POPA MASTERS IN NURSING LOAN FUND,B82,B,"5669 MAHONING AVENUE, YOUNGSTOWN, OH, 44515-2339","(-80.7043644, 41.1030837)"
WINGS OF DELIVERANCE TABERNACLE HOLINESS CHURCH 2,X20,X,"636 W ELM ST, LIMA, OH, 45801-4649","(-84.115188875, 40.737425875)"
NORTON CITY SCHOOLS FOUNDATION,B112,B,"4128 S CLEVELAND MASSILLON RD, NORTON, OH, 44203-5633","(-81.63834545808143, 41.026848152471686)"
HEATING AIR CONDITIONING & REFRIGERATION WHOLESALERS ASSOC,S41,S,"445 HUTCHINSON AVENUE, COLUMBUS, OH, 43235-5677","(-83.00718863636364, 40.11378863636364)"
CENTRAL OHIO MODEL RAILROAD CLUB INC,A80,A,"6471 PROPRIETORS RD, WORTHINGTON, OH, 43085-3232","(-83.00364436849893, 40.09825833611012)"
DEAF AND HARD OF HEARING INSTITUTE OF CHRISTIAN EDUCATION,P87,P,"3515 WARSAW AVENUE, CINCINNATI, OH, 45205-6904","(-84.569184, 39.110308)"
OHIO MULTI-COUNTY DEVELOPMENT CORPORATION,L20,L,"725 E MARKET ST, AKRON, OH, 44305-2421","(-81.495911, 41.07662)"
BRECKSVILLE-BROADVIEW HEIGHTS PARENT SCHOOL ORGANIZATION,B94,B,"6638 MILL RD, BRECKSVILLE, OH, 44141-1512","(-81.6384033255814, 41.32981627906977)"
FRIENDS OF ERIE METROPARKS,N11,N,"3109 HULL RD, HURON, OH, 44839-2165","(-82.63681927455508, 41.41017116008742)"
MARYSVILLE GRACE BRETHREN CHURCH,X20,X,"315 W 5TH ST, MARYSVILLE, OH, 43040-1113","(-83.37150269491525, 40.236631711864405)"
CLEVELAND FOUNDATION FOR VEDIC SCIENCE,B90,B,"3820 W 138TH ST, CLEVELAND, OH, 44111-4451","(-81.787887, 41.449701)"
REDEEMED CHRISTIAN CHURCH OF GOD JESUS HOUSE,X21,X,"1465 DILLE RD, EUCLID, OH, 44117-1405","(-81.53903801613438, 41.56876652450409)"
LEAGUE OF WOMEN VOTERS OF THE CANTON AREA EDUCATION FUND,R40,R,"2478 HUME ST NW, NORTH CANTON, OH, 44720-6232","(-81.39151310204082, 40.892145489795915)"
VICTORIOUS LIFE CHRISTIAN CENTER,X21,X,"596 FENCHURCH WAY, GAHANNA, OH, 43230-2310","(-82.89841925683957, 40.0232350997703)"
ZION GLOBAL MINISTRIES,X20,X,"9180 CINCINNATI COLUMBUS RD, WEST CHESTER, OH, 45069-3702","(-84.3801275, 39.3107601)"
MID AMERICA COOPERATIVE COUNCIL INC,S41,S,"1864 SHYVILLE RD, PIKETON, OH, 45661-9749","(-82.99136786827934, 39.0466151)"
ALPHA II HOUSING ALTERNATIVES INC,P73,P,"1702 BELLA VISTA ST, CINCINNATI, OH, 45237-5706","(-84.46595437186717, 39.178351155009594)"
PACESETTER SOCCER CLUB,N64,N,"5400 W CENTRAL AVE, TOLEDO, OH, 43615-1502","(-83.6731261, 41.6770961)"
