NAME,NTEE_CD,Category,Location,lat_lon
ST JAMES BAPTIST CHURCH EASTLAKE ALABAMA,X21,X,"7309 OPORTO AVE, BIRMINGHAM, AL, 35206-5322","(-86.71827955555555, 33.55144105050505)"
PATHWAY TO LIFE IN CHRIST MINISTRIES,X20,X,"101 PALMER STREET 1, BREWTON, AL, 36426-1921","(-87.0721918, 31.1051779)"
WATERFRONT VOLUNTEER FIRE DEPARTMENT INC,M24,M,"5515 SCOTTSBORO HWY, SCOTTSBORO, AL, 35769-9333","(-86.0338765, 34.6731323)"
MOWA CHOCTAW CULTURAL CENTER,A90,A,"1080 RED FOX ROAD WEST, MOUNT VERNON, AL, 36560-2629","(-88.0133325, 31.0851775)"
SPRINGHILL DEVELOPMENT & IMPROVEMENT ORGANIZATION,S20,S,"60 M P COMER RD, EUFAULA, AL, 36027-4718","(-85.1454876, 31.8912717)"
TUSKEGEE MAIN STREET DEVELOPMENT FOUNDATION,A80,A,"PO BOX 83122, TUSKEGEE, AL, 36083-0000","(-85.6916195, 32.4240286)"
FAITH IN GOD MISSIONARY BAPTIST CHURCH,X20,X,"7545 OLD MILITARY RD, THEODORE, AL, 36582-2455","(-88.1714026, 30.5452051)"
URBAN MINISTRIES INC,X21,X,"414 PRAIRIE ST S, UNION SPRINGS, AL, 36089-1933","(-85.7149495, 32.144316)"
WALKER AREA ASSOCIATION OF REALTORS,S46,S,"PO BOX 1070, JASPER, AL, 35502-1070","(-87.2775053, 33.8312185)"
FRIENDS OF SHADES MOUNTAIN INC,C01,C,"964 SHADES CREST RD, BIRMINGHAM, AL, 35226-1904","(-86.83696373748305, 33.42796029222711)"
WEE CAN KNOW INC,X21,X,"12520 JEFF HAMILTON RD, MOBILE, AL, 36695-8066","(-88.337323, 30.591410250000003)"
SUMTER COUNTY RECREATION ASSOCIATION,N50,N,"2938 SUMTER 23, LIVINGSTON, AL, 35470-2734","(-88.1872828, 32.5841595)"
CHEROKEE RIDGE ALPINE TRAIL ASSOCIATION,C30,C,"900 WINDY POINT DR, DADEVILLE, AL, 36853-3983","(-85.7635692, 32.831238)"
FEED GODS SHEEP OUTREACH MINISTRY,X20,X,"1129 LAY DR, BIRMINGHAM, AL, 35215-6914","(-86.70910192345474, 33.614940010967736)"
TAKING IT BY FORCE OUTREACH MINISTRY,P20,P,"3200 KINGS GATE DR W, MOBILE, AL, 36618-4676","(-88.0848929, 30.6867339)"
CAMILLE SNIDER CHARITABLE REMAINDER UNITRUST,T22,T,"16259 MOSLEY RD, STAPLETON, AL, 36578-4138","(-87.7933252, 30.742689)"
MARY KATHRYN SNIDER CHARITABLE REMAINDER UNITRUST,T22,T,"16259 MOSLEY RD, STAPLETON, AL, 36578-4138","(-87.7933252, 30.742689)"
RESTORATION MINISTRIES INC,X20,X,"101 INDIAN LAKE CV, PELHAM, AL, 35124-2736","(-86.8099884, 33.285669)"
INTERNATIONAL HOUSE OF ETHNIC AND RELIGIOUS PEACE AND RECONCILIATION,X20,X,"1411 SMOLIAN PL, BIRMINGHAM, AL, 35205-2931","(-86.782966, 33.500551)"
CIVITAN INTERNATIONAL,T40,T,"PO BOX 661074, VESTAVIA HLS, AL, 35266-1074","(-86.7879492, 33.4487989)"
ALABAMA FEDERATION OF WOMENS CLUBS,S80,S,"1261 FERRY RD, COLUMBIANA, AL, 35051-4721","(-86.58314524244754, 33.17588076192307)"
BULLOCK COUNTY COMMUNITY HEALTH ADVISORS,H30,H,"301 HENRY AVE, UNION SPRINGS, AL, 36089-1914","(-85.7149495, 32.144316)"
SAINT PAULS ANGLICAN CHURCH,X20,X,"810 PECANWOOD DR, ANNISTON, AL, 36207-6835","(-85.79916679591837, 33.63814867346939)"
COMMUNNITY CHURCH MINISTRIES INC,X20,X,"2514 HALLS MILL RD, MOBILE, AL, 36606-4607","(-88.10053288888889, 30.657134055555556)"
WEST CENTRAL ALABAMA COMMUNITY HEALTH IMPROVEMENT LEAGUE,P99,P,"PO BOX 219, CAMDEN, AL, 36726-0219","(-87.2905456, 31.9909813)"
THE GRAND LODGE KNIGHTS OF PYTHIAS OF NORTH AND SOUTH AMERICA EUROPE,Y42,Y,"9441 PKWY E, BIRMINGHAM, AL, 35215-8316","(-86.69602027272727, 33.59224968181818)"
COTTLE FOUNDATION,B82,B,"3326 BANKHEAD AVE, MONTGOMERY, AL, 36106-2450","(-86.289528, 32.34554375)"
FAITH AND DELIVERANCE MINISTRIES INC,X20,X,"7855 HENRY MORGAN RD, EIGHT MILE, AL, 36613-8765","(-88.126946, 30.7635213)"
THE J4 LEADERSHIP INSTITUTE,B80,B,"PO BOX 914, GREENVILLE, AL, 36037-0914","(-86.6177517, 31.8295972)"
JOSHUAS INSTITUTE AND REFUGE FOR EMERGENCY HOUSING,P20,P,"PO BOX 172, BIRMINGHAM, AL, 35201-0172","(-86.8024326, 33.5206824)"
THE CHARACTERS INC,A61,A,"101 RAINBOW INDUSTRIAL BLVD, RAINBOW CITY, AL, 35906-8901","(-86.063922, 33.978498)"
ALABAMA CUP COALITION,C30,C,"1110 16TH AVE S, BIRMINGHAM, AL, 35205-4604","(-86.81015149999999, 33.4912985)"
CLINTON VOLUNTEER FIRE DEPARTMENT,M24,M,"PO BOX 87, CLINTON, AL, 35448-0087","(-87.992518, 32.9137387)"
MCFRY CEMETERY FUND INC,Y50,Y,"405 SHADY GROVE RD, PIEDMONT, AL, 36272-0000","(-85.60984326618343, 33.938261070882824)"
WAYNES RECREATION & COMMUNITY OUTREACH CENTER,O50,O,"243 WASHINGTON CIR, BREWTON, AL, 36426-1267","(-87.06173456584996, 31.12846759870844)"
RICO TEON BRAXTON SCHOLARSHIP FOUNDATION,T50,T,"1631 13TH ST N, BESSEMER, AL, 35020-4518","(-86.957827, 33.395412)"
BETHLEHEM WALK TO EMMAUS,X20,X,"3002 COUNTY ROAD 22, HEADLAND, AL, 36345-5922","(-85.313404, 31.318129)"
DEPARTMENT OF ALABAMA AUXILIARY TO THE VFW OF THE U S,W30,W,"825 DUNVEGAN DR, PRATTVILLE, AL, 36067-2323","(-86.477638, 32.476846)"
DEPARTMENT OF ALABAMA AUXILIARY TO THE VFW OF THE U S,W30,W,"434 HIGHWAY 84, DALEVILLE, AL, 36322-0000","(-85.7129908, 31.3101719)"
THE QADOSH MINISTRY,X20,X,"PO BOX 1302, MONROEVILLE, AL, 36461-1302","(-87.3247077, 31.5279399)"
VETERANS OF FOREIGN WARS OF THE UNITED STATES AUXILIARY TO GASTON,W30,W,"511 CLEVELAND RD, SARALAND, AL, 36571-3147","(-88.08594718303236, 30.810410443826576)"
COME THIRSTY MINISTRIES,X01,X,"4701 DAHLIA DR NW, HUNTSVILLE, AL, 35810-3035","(-86.632795, 34.765912)"
CIVITAN INTERNATIONAL,T40,T,"PO BOX 454, HALEYVILLE, AL, 35565-0454","(-87.6214133, 34.226488)"
CAROL MORGAN SCHOOL FOUNDATION INC,T30,T,"1820 RICE MINE RD N STE 100, TUSCALOOSA, AL, 35406-3282","(-87.5675258, 33.2095614)"
SIBERIAN STAR SLED DOG RESCUE INC,D20,D,"1106 HIGHWAY 60, VINCENT, AL, 35178-6608","(-86.41264521728704, 33.386576500000004)"
JOHNSONS EXPRESS INC,W40,W,"984 LEE ROAD 203, SALEM, AL, 36874-2700","(-85.2385527, 32.5968028)"
BARFIELD VOLUNTEER FIRE DEPARTMENT,M24,M,"365 BARFIELD FIRE DEPARTMENT RD, LINEVILLE, AL, 36266-5152","(-85.7544051, 33.3106696)"
RAYS OF HOPE OUTREACH PROGRAM INC,B21,B,"3325 WOODLEY RD, MONTGOMERY, AL, 36116-3154","(-86.26150633110383, 32.31800505568056)"
PETRA OUTREACH MINISTRIES INC,B90,B,"122 TICHNOR AVE, PRATTVILLE, AL, 36067-3036","(-86.47417558333385, 32.460754859028796)"
CULLMAN REGIONAL MEDICAL CENTER EMPLOYEE BENEVOLENT FUND,P20,P,"PO BOX 1108, CULLMAN, AL, 35056-1108","(-86.8779268, 34.1335332)"
GREATER WRKS OUTREACH CHRISTIAN CENTER INC,X20,X,"909 HOLLY ST, GADSDEN, AL, 35901-3923","(-86.02031685307327, 34.01022228033398)"
APRIL LYNN JAMERSON ORGANIZATION,O50,O,"830 NOB HILL DR APT H, BIRMINGHAM, AL, 35209-1433","(-86.8024326, 33.5206824)"
GRACE PARTNERS GROUP INC,X99,X,"1577 CLUB CREEK DR, AUBURN, AL, 36830-1936","(-85.50511485114049, 32.63854505845235)"
PROVISIONS FOR THE REDEEMED CHRISTIAN CENTER,X20,X,"2906 PIKE AVE NW STE E, HUNTSVILLE, AL, 35810-3890","(-86.5859011, 34.729847)"
EXPERIENCE MARKETING ASSOCIATION INC,S41,S,"3416 PRIMM LN, VESTAVIA HLS, AL, 35216-5602","(-86.7879492, 33.4487989)"
FRIENDS OF ROGERSVILLE PUBLIC LIBRARY,B70,B,"74 BANK ST, ROGERSVILLE, AL, 35652-7609","(-87.29183418844156, 34.824683750000005)"
USA RESEARCH AND TECHNOLOGY CORPORATION,B19,B,"307 UNIVERSITY BLVD STE AD 170, MOBILE, AL, 36688-3053","(-88.0848929, 30.6867339)"
FIRST NATIONS OUTREACH PROJECT,X90,X,"35 BENCE RD, CRAGFORD, AL, 36255-6707","(-85.6723857, 33.2509719)"
ALABAMA EPISCOPAL UNITED APPEAL FUND,X12,X,"605 LURLEEN B WALLACE BLVD N, TUSCALOOSA, AL, 35401-1712","(-87.56914940816326, 33.20835173469388)"
CHRIST EPISCOPAL CHURCH PRESCHOOL,B21,B,"605 LURLEEN B WALLACE BLVD N, TUSCALOOSA, AL, 35401-1712","(-87.56914940816326, 33.20835173469388)"
TRUE DIVINE COMMUNITY DEVELOPMENT INC,W99,W,"PO BOX 230084, MONTGOMERY, AL, 36123-0084","(-86.3006485, 32.3669656)"
HUNTSVILLE COMMITTEE OF 100 INC,S41,S,"320 PELHAM AVE SW STE 403, HUNTSVILLE, AL, 35801-5051","(-86.5859011, 34.729847)"
TOUCH OF LOVE MINISTRIES,P85,P,"6221 EASTWOOD GLEN PL, MONTGOMERY, AL, 36117-2473","(-86.19445, 32.348898)"
EDUCATIONAL FOUNDATION OF THE HOMEWOOD OXMOOR ROTARY CLUB,B82,B,"PO BOX 530867, BIRMINGHAM, AL, 35253-0867","(-86.8024326, 33.5206824)"
ALABAMA DANCE COMPANY EAST,A62,A,"PO BOX 545, AUBURN, AL, 36831-0545","(-85.4807825, 32.6098566)"
BLACKBELT & CENTRAL ALABAMA HOUSING AUTHORITY,L21,L,"1201 COUNTY ROAD 306, SELMA, AL, 36703-8438","(-87.0207473, 32.4078632)"
PLEASANT RIDGE MISSIONARY BAPTIST CHURCH,X21,X,"PO BOX 68, GOSHEN, AL, 36035-0068","(-86.1182882, 31.7229352)"
F R I E N D S,G192,G,"PO BOX 9551, DOTHAN, AL, 36304-1551","(-85.3933906, 31.2237434)"
HEARTS OF PROMISE,T12,T,"PO BOX 681070, PRATTVILLE, AL, 36068-1070","(-86.4596966, 32.4640245)"
CULTURAL ASSOCIATION OF NIGERIANS IN NORTH ALABAMA,A23,A,"PO BOX 259, NORMAL, AL, 35762-0259","(-86.5719369, 34.7889792)"
BETHEL MEMORIAL CHURCH OF GOD IN CHRIST,X21,X,"PO BOX 70456, TUSCALOOSA, AL, 35407-0456","(-87.5675258, 33.2095614)"
FIXED POINT,X20,X,"2201 5TH AVE S APT 403, BIRMINGHAM, AL, 35233-2341","(-86.8024326, 33.5206824)"
BE A BLESSING MINISTRIES INC,X21,X,"PO BOX 63, MONTROSE, AL, 36559-0063","(-87.9016599, 30.5657487)"
DADS INCORPORATED,J22,J,"406 N CHURCH ST, TUSKEGEE, AL, 36083-2014","(-85.69742607459028, 32.424418990260484)"
NATHIFA DANCE COMPANY & OUTREACH INC,A62,A,"901 WOODBROOK RD, CENTER POINT, AL, 35215-4377","(-86.704933, 33.634609)"
MONROVIA MIDDLE SCHOOL PTO,B94,B,"1216 JEFF RD NW, HUNTSVILLE, AL, 35806-1016","(-86.71540735058147, 34.791323)"
BLUE STAR SALUTE FOUNDATION INC,A84,A,"PO BOX 661, CHELSEA, AL, 35043-0661","(-86.63772772888282, 33.367136)"
SNOOK CHRISTIAN ACADEMY,B20,B,"18930 COUNTY ROAD 28, FOLEY, AL, 36535-8890","(-87.6835974, 30.4065868)"
SOCCER4LIFE CORPORATION,N64,N,"PO BOX 16365, MOBILE, AL, 36616-0365","(-88.0848929, 30.6867339)"
LIFELONG LEARNING AND COMMUNITY SERVICE CENTER PROV MIS BAP CH INC,O50,O,"11851 PROVIDENCE CHURCH RD, GRAND BAY, AL, 36541-1192","(-88.34653955188679, 30.472215499999997)"
WATCHMAN INTERNATIONAL MINISTRIES,X20,X,"64 S GEORGIA AVE, MOBILE, AL, 36604-2537","(-88.06463377083334, 30.685205416666665)"
MARION COUNTY HUMANE SOCIETY INC,D20,D,"PO BOX 1642, HAMILTON, AL, 35570-1642","(-87.9886438, 34.1423235)"
DORCAS ART AND SOCIAL CLUB,S80,S,"PO BOX 514, ANNISTON, AL, 36202-0514","(-85.8283224, 33.6624824)"
NURSE PRACTITIONER ALLIANCE OF ALABAMA,Y03,Y,"PO BOX 550397, BIRMINGHAM, AL, 35255-0397","(-86.8024326, 33.5206824)"
PRODIGAL CHILD PROJECT,W20,W,"403 W POWELL ST, DOTHAN, AL, 36303-4339","(-85.397396, 31.230267333333334)"
VICTORY LIGHTHOUSE MINISTRIES INC,X99,X,"PO BOX 175, SILVERHILL, AL, 36576-0175","(-87.7516559, 30.5454715)"
TRAVIS FOUNDATION,T90,T,"5265 WOODFORD DR, BIRMINGHAM, AL, 35242-4145","(-86.8024326, 33.5206824)"
ALABAMA CHRISTIAN EDUCATION FOUNDATION,T20,T,"917 CARTERS GIN RD, TONEY, AL, 35773-9023","(-86.7336098, 34.8981432)"
NATHAN AND IRMA HARRIS MINISTRIES INC,X20,X,"231 LONGBROOK DR, MONTGOMERY, AL, 36110-1219","(-86.29393604263548, 32.42491863259021)"
ALABAMA HOUSING AUTHORITIES EDUCATION AND ENRICHMENT FUND INC,O50,O,"3700 INDUSTRIAL PKWY, BIRMINGHAM, AL, 35217-5316","(-86.6457837, 33.5954832)"
AGAPE LOVE OUTREACH CHURCH INC,X21,X,"532 PIN OAK DR, BIRMINGHAM, AL, 35214-1316","(-86.8024326, 33.5206824)"
A C T S MINISTRIES INC,X20,X,"PO BOX 11308, BIRMINGHAM, AL, 35202-1308","(-86.8024326, 33.5206824)"
W O M B S MINISTRIES INC,P51,P,"1810 FORNEY DR NW, HUNTSVILLE, AL, 35816-1424","(-86.64153281180972, 34.74691551932294)"
COOPERATIVE EXCHANGE,S41,S,"PO BOX 380124, BIRMINGHAM, AL, 35238-0124","(-86.8024326, 33.5206824)"
GREATER GADSDEN COMMUNITY YOUTH LIFE DEVELOPMENT CENTER,O50,O,"3023 COATS BEND RD, GADSDEN, AL, 35901-6113","(-85.9989596, 34.010929)"
FOUNDATION FOR MORAL LAW INC,R600,R,"1 DEXTER AVENUE, MONTGOMERY, AL, 36104-3576","(-86.308684, 32.377461)"
BETHLEHEM PRIMITIVE BAPTIST CHURCH,X20,X,"PO BOX 284, HILLSBORO, AL, 35643-0284","(-87.1916834, 34.639258)"
REFUGE AND HOPE INTERNATIONAL,O50,O,"PO BOX 221, ALABASTER, AL, 35007-2038","(-86.8163773, 33.2442813)"
VAPOR SPORTS MINISTRIES,X20,X,"338 TALLADEGA SPRINGS RD, SYLACAUGA, AL, 35151-5928","(-86.2516406, 33.1731716)"
SOUTHERN YOUTH LEADERSHIP DEVELOPMENT INSTITUTE,O50,O,"315 S JACKSON ST, MONTGOMERY, AL, 36104-4407","(-86.29625826637898, 32.37304657214049)"
ALABAMA FEDERATION OF WOMENS CLUBS,S80,S,"1202 EAGLE CREST BLVD SW, JACKSONVILLE, AL, 36265-3382","(-85.77089423887597, 33.792220576104015)"
CLAY-COOSA DRUG COURT INC,P30,P,"PO BOX 884, ASHLAND, AL, 36251-0884","(-122.11518664734417, 37.69702515)"
MARSHALL CHRISTIAN ACADEMY INC,B24,B,"1631 BRASHERS CHAPEL RD, ALBERTVILLE, AL, 35951-3511","(-86.2372, 34.311955)"
ASSOCIATION FOR PROFESSIONALS IN INFECTION CTRL & EPIDEMIOLOGY INC,E72C,E,"1700 CENTER ST, MOBILE, AL, 36604-3301","(-88.07745725825652, 30.698309899999998)"
DON COBBLE MINISTRIES INC,X21Z,X,"PO BOX 187, VALLEY HEAD, AL, 35989-0187","(-85.62229989091392, 34.54971415)"
INTERFILK INC,A68Z,A,"101 FITNESS WAY STE 1100, ATHENS, AL, 35611-2481","(-86.9711698, 34.8045487)"
HAVERHILL GAZETTE SANTA CLAUS TR,T30,T,"201 MONROE ST STE 450, MONTGOMERY, AL, 36104-3735","(-86.3006485, 32.3669656)"
CHRIST BELIEVERS FAITH WORSHIP CENTER,X20,X,"1061 SELLERS RD, BIRMINGHAM, AL, 35217-1829","(-86.71643967271466, 33.601190171524586)"
MIRACLE DELIVERANCE OUTREACH AND TRAINING CENTER,X20,X,"3400 BLUE SPRINGS RD, HUNTSVILLE, AL, 35810-3438","(-86.5859011, 34.729847)"
PEOPLE UNITED COMMUNITY COALITION,S99,S,"122 CARVER AVE, ATMORE, AL, 36502-1855","(-87.479575, 31.035339)"
ENVISION OPELIKA FOUNDATION INC,S20,S,"PO BOX 165, OPELIKA, AL, 36803-0165","(-85.45560549441299, 32.65232605)"
VINEYARD CHURCH OF GOD IN CHRIST,X21,X,"3917 SALEM RD STE 35, ALICEVILLE, AL, 35442-0000","(-88.1517162, 33.1293544)"
OLD BETHLEHEM CHURCH,X21,X,"688 COUNTY ROAD 439, ELBA, AL, 36323-6750","(-86.0677243, 31.4146108)"
WESTERN HELP SERVICES FOUNDATION,E01,E,"995 9TH AVE SW, BESSEMER, AL, 35022-4527","(-86.990704594639, 33.37231525)"
SONS OF CONFEDERATE VETERANS INC,A84,A,"7100 BUTTERMILK RD, COTTONDALE, AL, 35453-4400","(-87.4475262, 33.179521)"
CONSTRUCTION EDUCATION FOUNDATION OF ALABAMA INC,J22,J,"LOCAL, BIRMINGHAM, AL, 35243-0000","(-86.9000969, 33.4286378)"
ALABAMA WOODTURNERS ASSOCIATION INC,P20,P,"3508 WILLIAM AND MARY RD, HOOVER, AL, 35216-5319","(-86.7840483951551, 33.399488803857125)"
WORLD OUTREACH ECONOMIC DEVELOPMENT CENTER INC,P42,P,"PO BOX 91773, MOBILE, AL, 36691-1773","(-88.0848929, 30.6867339)"
WORD BIBLE CHURCH,X99,X,"161 MAIN ST, ALEX CITY, AL, 35010-1915","(39.2193243, -6.1746786)"
NEW CONVERT MISSIONARY BAPTIST CHURCH,X21,X,"861 COUNTY ROAD 380, MAPLESVILLE, AL, 36750-3433","(-86.8716549, 32.7884608)"
JESUS CENTER OF LIFE OF MT PLEASANT,X21,X,"26 CLEAR CRK, FORT MITCHELL, AL, 36856-4436","(-85.0215983, 32.341536)"
JD PRICE THEOLOGICAL BIBLE COLLEGE INC,B50,B,"10204 BROWNING PLACE CT, MOBILE, AL, 36608-8500","(-88.0848929, 30.6867339)"
ALIGNING DESTINY INTERNATIONAL INC,G90,G,"PO BOX 337, KILLEN, AL, 35645-0337","(-87.5375253, 34.8628637)"
OAKVILLE CHRISTIAN FAITH CENTER INC,X21,X,"55 COUNTY ROAD 205, DANVILLE, AL, 35619-9374","(-86.7699903, 33.5923261)"
ALABAMA ASSOCIATION OF FEDERAL EDUCATION PROGRAM ADMINISTRATORS,W032,W,"PO BOX 250, GENEVA, AL, 36340-0250","(-85.803014, 31.0862933)"
NEW HOPE HISTORICAL ASSOCIATION,A80,A,"2354 OLD GURLEY PIKE, NEW HOPE, AL, 35760-8418","(-86.397889, 34.543271)"
BRAGGS BETTER COMMUNITY ORGANIZATION,N30,N,"15849 STATE HIGHWAY 21, MINTER, AL, 36761-4205","(-86.9935961, 32.0779224)"
WILSON BROWN FOUNDATION,B82,B,"2219 BLACK CREEK XING, HOOVER, AL, 35244-5231","(-86.86254447376197, 33.32970096988138)"
UNITED STATES BOWLING CONGRESS INC,N70,N,"113 E PONDELLA DR, ENTERPRISE, AL, 36330-4511","(-85.7860383459329, 31.33822917067688)"
COMMUNITY NEWSPAPER RELIEF FUND,M20,M,"201 MONROE ST STE 450, MONTGOMERY, AL, 36104-3735","(-86.3006485, 32.3669656)"
TRY JESUS CHRISTIAN COMMUNITY CHURCH,X200,X,"2708 OAKWOOD RD NW, HUNTSVILLE, AL, 35810-3932","(-86.63467169412922, 34.75603154119383)"
BIRMINGHAM MULTICULTURAL ASSOCIATION,A20,A,"5520 CRESTWOOD BLVD, BIRMINGHAM, AL, 35212-4131","(-86.74798179998047, 33.52872487400066)"
HOPE COMMUNITY OUTREACH MINISTRY,K31,K,"1424 GRIMSLEY RD, GORDON, AL, 36343-4942","(-85.0965965, 31.1412918)"
MOBILE COUNTY MASTER GARDENER ASSOCIATION,C40,C,"1070 SCHILLINGER RD N, MOBILE, AL, 36608-5229","(-88.22557971052632, 30.712641684210524)"
ANGEL COMMUNITY DEVELOPMENT CORPORATION,S99,S,"2057 TRAILRIDGE SQ, BIRMINGHAM, AL, 35214-1726","(-86.8024326, 33.5206824)"
EAGLE-TRIBUNE SANTA CLAUS TRUST,P58Z,P,"201 MONROE ST STE 450, MONTGOMERY, AL, 36104-3735","(-86.3006485, 32.3669656)"
LOWRY FAM FOUNDATION,T20,T,"410 RANDOLPH AVE SE, HUNTSVILLE, AL, 35801-4120","(-86.56463565586598, 34.735367116202816)"
MOUNTAIN BROOK SPORTS PARK FOUNDATION,N12,N,"PO BOX 531106, BIRMINGHAM, AL, 35253-1106","(-86.8024326, 33.5206824)"
CEDAR GROVE BAPTIST CHURCH,X20,X,"PO BOX 795, CEDAR BLUFF, AL, 35959-0795","(-85.6077402, 34.2200942)"
LEMOYNE INDUSTRIAL PARK,P99,P,"PO BOX 250, AXIS, AL, 36505-0250","(-88.0272209, 30.9299052)"
RLMC COMMUNITY DEVELOPMENT CENTER,B92,B,"2709 19TH ST N, HUEYTOWN, AL, 35023-3205","(-86.9851185, 33.4219645)"
ROTARY CLUB OF BIRMINGHAM-SUNRISE FOUNDATION,T90,T,"PO BOX 3045, BIRMINGHAM, AL, 35202-3808","(-86.8024326, 33.5206824)"
DWELLING PLACE MINISTRY INC,X20,X,"3405 TALL TIMBERS CIR NW, HUNTSVILLE, AL, 35810-3246","(-86.61086099939699, 34.77020382660855)"
BESSIE W MUNDEN RECREATIONAL PARK INC,N32,N,"PO BOX 444, CAMDEN, AL, 36726-0444","(-87.2905456, 31.9909813)"
COMMON TOUCH INC,P20,P,"1413 POLARIS DR, MOBILE, AL, 36693-4650","(-88.1556, 30.630862)"
FAITH GENERATION MINISTRIES INC,X21,X,"6361 GERRELL CT, MONTGOMERY, AL, 36116-6933","(-86.21748400937813, 32.29856328603275)"
REMEMBERING THE CHILDREN IN THE VILLAGE,P60,P,"6713 RIDGELAND RD S, MOBILE, AL, 36695-2716","(-88.199554, 30.65504)"
ALABAMA APPLESEED CENTER FOR LAW AND JUSTICE INC,W20,W,"PO BOX 4864, MONTGOMERY, AL, 36103-4864","(-86.3006485, 32.3669656)"
CALHOUN COUNTY COMMUNITY DEVELOPMENT CORPORATION,S30,S,"800 CLYDESDALE AVE, ANNISTON, AL, 36201-5303","(-85.852497, 33.655084)"
HONOR SOCIETY OF PHI KAPPA PHI,B83,B,"700 PELHAM RD N, JACKSONVILLE, AL, 36265-1602","(-85.7654257433432, 33.824924249999995)"
FRIENDS OF HALE COUNTY FOUNDATION,T30,T,"700 27TH PL S, BIRMINGHAM, AL, 35233-3410","(-86.789828, 33.510512)"
FAULKNER UNIVERSITY FOUNDATION,T30,T,"5345 ATLANTA HWY, MONTGOMERY, AL, 36109-3323","(-86.21710609904724, 32.3854781)"
GREENSBORO OPERA HOUSE INC,A60,A,"1110 MAIN ST, GREENSBORO, AL, 36744-1516","(-87.59243589212284, 32.704051003765514)"
DEPARTMENT OF ALABAMA AUXILIARY TO THE VFW OF THE U S,W30,W,"1453 QUARTZ RD, LISMAN, AL, 36912-8901","(-88.2825251, 32.1687554)"
NEW LIFE COMMUNITY CHURCH,X20,X,"PO BOX 1543, CLANTON, AL, 35046-1543","(-86.6309229, 32.8392013)"
