NAME,NTEE_CD,Category,Location,lat_lon
MOUNTAIN INDEPENDENT HOSPITAL ALLIANCE,E03,E,"1101 26TH ST S, GREAT FALLS, MT, 59405-5161","(-111.2617623299094, 47.490690900000004)"
DOWNTOWN BILLINGS BID INC,S31,S,"116 N 29TH ST A, BILLINGS, MT, 59101-2029","(-108.50699005749006, 45.78133819471204)"
YELLOWSTONE AQUATIC CENTER INCORPORATED,C50,C,"315 S 8TH ST, LIVINGSTON, MT, 59047-2903","(-110.56543257506357, 45.65489355386167)"
ROCKY MOUNTAIN ELK FOUNDATION INC,D300,D,"5705 GRANT CREEK RD, MISSOULA, MT, 59808-9394","(-114.032002, 46.917483)"
BENTLEY FOUNDATION,T22,T,"3319 JACK BURKE LN, BILLINGS, MT, 59106-1111","(-108.65779722591334, 45.80581892687496)"
ZAC FELKEY MEMORIAL FUND,B82,B,"221 S 9TH AVE, BOZEMAN, MT, 59715-4305","(-111.04943065306124, 45.67699020408163)"
SIDNEY FIRE FOUNDATION INC,M12,M,"1105 3RD ST NW, SIDNEY, MT, 59270-5855","(-104.1559947, 47.7171842)"
STETSON KINDRED OF AMERICA INC,B82,B,"3166 SPRING RIDGE DR, BOZEMAN, MT, 59715-8254","(-111.05506563265307, 45.64688053061224)"
THE HIGH STAKES FOUNDATION,T20,T,"129 W ALDER ST, MISSOULA, MT, 59802-4225","(-113.99283728571429, 46.875103714285714)"
TOTAL JOINTS IN MOTION FROMMISSOULA MONTANA,Q30,Q,"10118 TOOKIE TREK RD, MISSOULA, MT, 59808-8474","(-114.14465669970694, 46.96792454405517)"
MISSOULA INSTITUTE FOR SUSTAINABLETRANSPORTATION,W40,W,"734 S 1ST ST W, MISSOULA, MT, 59801-1844","(-114.00709773469387, 46.86903395918367)"
BULLHOOK COMMUNITY HEALTH CENTER INC,E20,E,"521 4TH ST, HAVRE, MT, 59501-3649","(-109.67526335354293, 48.550166377066894)"
JOHN L & ANN TAYLOR SCHOLARSHIP TR,T20,T,"8 3RD ST N, GREAT FALLS, MT, 59401-3104","(-111.3026624459552, 47.50545918830024)"
NORTH DUNCAN DRIVE NEIGHBORHOOD ASSOCIATION,S22,S,"3515 DUNCAN DR, MISSOULA, MT, 59802-3283","(-113.97713775411323, 46.896600072550044)"
FLATHEAD VALLEY VETERANS MEMORIALINC,A80,A,"241 MAIN ST, KALISPELL, MT, 59901-4453","(-114.31236235, 48.19606345)"
SHERIDAN COUNTY HEALTH PLUS,N30,N,"601 JAMES DR, PLENTYWOOD, MT, 59254-2154","(-104.550641, 48.775772)"
BOZEMAN BIKE KITCHEN,C20,C,"2104 INDUSTRIAL DRIVE, BOZEMAN, MT, 59715-2279","(-111.03340029058408, 45.70028943178826)"
BOZEMAN STEALERS FAST PITCH,N63,N,"2670 W GRAF ST, BOZEMAN, MT, 59718-8670","(-111.0723527957484, 45.64917467835006)"
FELLOWSHIP OF THE CROSS MINISTRIESINTERNATIONAL,X03,X,"621 LEWIS AVE, BILLINGS, MT, 59101-5839","(-108.53113544868316, 45.78113024306427)"
BURNT LEATHER FOUNDATION,T20,T,"1247 STONERIDGE DR, BOZEMAN, MT, 59718-7038","(-111.06428783673469, 45.692382122448976)"
DILLON VOLUNTEER FIRE DEPARTMENTASSOCIATION INC,M12,M,"405 N IDAHO ST, DILLON, MT, 59725-2650","(-112.63320045479755, 45.22001898465521)"
CLYDEHURST CHRISTIAN RANCH INC,X20,X,"328 S SHILOH RD, BILLINGS, MT, 59106-2933","(-108.61765064088654, 45.761732799802886)"
KOOTENAI KARACTERS,A25,A,"95 HIGHWOOD DR, LIBBY, MT, 59923-9014","(-115.55626351416689, 48.37530908400327)"
BIG SKY ECONOMIC DEVELOPMENT CORPORATION,S30,S,"201 N 28TH ST, BILLINGS, MT, 59101-1936","(-108.506612, 45.783117)"
BIG SKY VETERINARY TECHNICIANS ASSOCIATION,S41,S,"910 5TH AVE, HAVRE, MT, 59501-4512","(-109.6774399, 48.5417893)"
DIGGER ATHLETIC ASSOCIATION,B43I,B,"1300 W PARK STREET, BUTTE, MT, 59701-8955","(-112.55716, 46.012315)"
BOZEMAN SENIOR SOCIAL CENTER INC,P81Z,P,"807 N TRACY AVE, BOZEMAN, MT, 59715-2813","(-111.03737496969697, 45.68808402020202)"
BUTTE COUNTRY CLUB WOMENS GOLF ASSOCIATION,N50,N,"105 PONDEROSA DR, BUTTE, MT, 59701-7318","(-112.47330927603522, 45.91287799726737)"
NORTHWEST MONTANA HEAD START INC,P37Z,P,"79 7TH AVENUE EAST N, KALISPELL, MT, 59901-4100","(-114.3044418, 48.2029641)"
ST PATRICK HOSPITAL FOUNDATION,E11,E,"502 W SPRUCE STREET, MISSOULA, MT, 59802-4002","(-113.9987887831476, 46.87609225)"
BILLINGS SYMPHONY SOCIETY,A690,A,"2820 2ND AVE N, BILLINGS, MT, 59101-2037","(-108.50688029321532, 45.78273523973676)"
MONTANA ASSOCIATION OF CONSERVATION DISTRICTS,C300,C,"1101 11TH AVE, HELENA, MT, 59601-3887","(-112.021886, 46.589637)"
FRIENDSHIP CENTER OF HELENA INC,L410,L,"1430 N SANDERS ST, HELENA, MT, 59601-3012","(-112.01476718367347, 46.598422612244896)"
DEMOLAY INTERNATIONAL,A99Z,A,"3223 COUNTRY CLUB CIR, BILLINGS, MT, 59102-0666","(-108.5692097, 45.8011425)"
005 HELENA,S80,S,"1713 FERRET WAY, GREAT FALLS, MT, 59405-5129","(-111.26496745454546, 47.485943613636366)"
CENTRAL MONTANA MEDICAL FACILITIES INC,E22Z,E,"408 WENDELL AVE, LEWISTOWN, MT, 59457-2261","(-109.44420145508239, 47.0585229)"
WILSALL SCHOLARSHIP FUND,B82,B,"334, WILSALL, MT, 59086-0000","(-110.65946288333333, 45.983862)"
MISSION VALLEY SENIOR CITIZENS INC,P81Z,P,"528 MAIN ST SW, RONAN, MT, 59864-2601","(-114.10585357142857, 47.528809)"
AMERICAN FISHERIES SOCIETY,D330,D,"35 MOUNTAIN PARK LN, KALISPELL, MT, 59901-6304","(-114.31087065317949, 48.23194846417382)"
KALISPELL REGIONAL MEDICAL CENTER INC,E220,E,"310 SUNNYVIEW LN, KALISPELL, MT, 59901-3129","(-114.32354388291623, 48.21449665)"
MISSOULA CATHOLIC SCHOOLS FOUNDATION,B25I,B,"300 EDITH ST, MISSOULA, MT, 59801-3916","(-114.00191, 46.862677)"
BLACK HILLS RECREATION LEADERS LABORATORY INC,B90,B,"107 2ND ST, SPRINGDALE, MT, 59082-8201","(-110.22464334480365, 45.737802347068495)"
POWELL COUNTY MUSEUM & ARTS FOUNDATION INC,A50I,A,"1106 MAIN ST, DEER LODGE, MT, 59722-1426","(-112.736405362694, 46.39146665)"
HEADWATERS RESOURCE CONSERVATION AND DEVELOPMENT AREA INC,C300,C,"65 E BROADWAY, BUTTE, MT, 59701-9305","(-110.2013685, 47.5160013)"
ADVENTURE CYCLING ASSOCIATION,N6XZ,N,"150 E PINE ST, MISSOULA, MT, 59802-4515","(-113.99201843624633, 46.87305805)"
POVERELLO CENTER INC,L410,L,"1110 W BROADWAY ST, MISSOULA, MT, 59802-3918","(-114.00896728843986, 46.8768064)"
BUTTE COUNCIL NO 668 KNIGHTS OF COLUMBUS,Y42,Y,"224 W PARK ST, BUTTE, MT, 59701-1648","(-112.53969511822983, 46.01252596031771)"
KNIGHTS OF COLUMBUS,Y42,Y,"719 UTAH AVE, LIBBY, MT, 59923-2115","(-115.54936055265611, 48.3879517)"
DEMOLAY INTERNATIONAL,A99Z,A,"1612 N KENDRICK AVE, GLENDIVE, MT, 59330-2030","(-104.7021489605556, 47.12033353972134)"
DEMOLAY INTERNATIONAL,A99Z,A,"1802 CROCUS DR, SIDNEY, MT, 59270-5611","(-104.1790751213435, 47.72641721575798)"
FRATERNAL ORDER OF EAGLES,Y40,Y,"316 E MAIN ST, BOZEMAN, MT, 59715-4750","(-111.03251958405806, 45.6790881)"
TOASTMASTERS INTERNATIONAL,N500,N,"545 5TH ST W, KALISPELL, MT, 59901-4735","(-114.32008958035041, 48.19265314441917)"
SUSTAINABLE BUSINESS COUNCIL,C60,C,"417 BEVERLY AVE, MISSOULA, MT, 59801-5923","(-113.99209836734693, 46.85406332653061)"
LIFEGUARD MINISTRIES INC,X20,X,"13320 BUNCHGRASS LN, MISSOULA, MT, 59808-9149","(-114.1822392, 46.998839)"
FRIENDS OF STODDEN PARK INC,N32,N,"1128 W DIAMOND ST, BUTTE, MT, 59701-1404","(-112.55343300029028, 46.00916060459837)"
DOWNPOUR FESTIVAL,A68,A,"1900 32ND AVE, BLACK EAGLE, MT, 59414-1310","(-111.2809253, 47.5338962)"
MONTANA SOCCER REFEREE COMMITTEEINC,N19,N,"626 STATE ST, HELENA, MT, 59601-4336","(-112.03096489795918, 46.58233797959184)"
BROKEN WHEEL PETTING FARM,D500,D,"3900 WYLIE DR, HELENA, MT, 59602-8808","(-111.936163, 46.649769)"
BUTTE LEGION OASIS NEIGHBORHOOD NETWORK CENTER INC,S20,S,"3400 HILL AVENUE, BUTTE, MT, 59701-3351","(-112.518598, 45.979543)"
PREGNANCY RESOURCE CENTER OF HELENA,P45,P,"1005 PARTRIDGE PL, HELENA, MT, 59602-0527","(-112.02342250707318, 46.6213908)"
MONTANA 4-H FOUNDATION INC,O52,O,"1210 EAST MAIN STREET, CUT BANK, MT, 59427-3152","(-112.324302, 48.6317068)"
SHEC COMMUNITY CENTER,P28,P,"1919 NORTH AVE W, MISSOULA, MT, 59801-5533","(-114.02669491836734, 46.852360918367346)"
MONTANA ZEN MEDITATION CENTER,X50,X,"975 GILBERT ST, HELENA, MT, 59601-6126","(-112.05096914285714, 46.593760448979594)"
AGNUS DEI COMMUNICATIONS,X84,X,"26 WYOMING AVE, BILLINGS, MT, 59101-1832","(-108.51653725, 45.778057)"
MADRONA HILL FOUNDATION,T22,T,"1207 PONDEROSA DR, MISSOULA, MT, 59802-3238","(-113.96711916326531, 46.89038612244898)"
COLUMBUS FIRE-RESCUE ASSOCIATION,M24,M,"116 N 3RD ST, COLUMBUS, MT, 59019-7173","(-109.25603363258807, 45.638936928017195)"
BILLINGS TOURISM BUSINESS IMPROVEMENT DISTRICT,S41,S,"815 S 27TH ST, BILLINGS, MT, 59101-4513","(-108.4953563047269, 45.774016849999995)"
WAGON MOUNTAIN FOUNDATION INC,T30,T,"725 EVANS AVE, MISSOULA, MT, 59801-5821","(-113.98637838775511, 46.856042244897964)"
COMPASSION TANZANIA,G81,G,"1802 UNIVERSITY ST, HELENA, MT, 59601-5908","(-112.06625477777779, 46.59899416666667)"
PAY IT FORWARD FOR ARIC INC,B82,B,"604 BOX ELDER ST, PLENTYWOOD, MT, 59254-1703","(-104.552248, 48.780842)"
JOHN MICHAEL TRAUSCHT FOUNDATION,A20,A,"520 E SUSSEX AVE, MISSOULA, MT, 59801-7053","(-113.99037038775509, 46.849839775510205)"
KIDS CLUB CHILD CARE CENTER INC,P33,P,"439 A ST, COLUMBUS, MT, 59019-7600","(-109.2597970377477, 45.643041681994)"
MONTANA SOUTHERN BAPTIST CONVENTION INC,X21,X,"7500 MULLAN RD, MISSOULA, MT, 59808-5663","(-114.102557, 46.892536)"
ST LUKES CHILD ENRICHMENT CENTER INC,B21,B,"119 N 33RD ST, BILLINGS, MT, 59101-2018","(-108.51203369077169, 45.779428910177124)"
EUTOPIA CAT SANCTUARY,D20,D,"719 DARBY ST, HELENA, MT, 59601-5618","(-111.9943908859105, 46.576932876513474)"
MONIDA HEALTHCARE NETWORK RESOURCES,E70,E,"1200 S RESERVE ST, MISSOULA, MT, 59801-3105","(-114.03945953024049, 46.860518383761196)"
