NAME,NTEE_CD,Category,Location,lat_lon
FRIENDS OF THE BERLIN SENIOR CENTER INC,P81,P,"142 WATER ST, BERLIN, WI, 54923-1531","(-88.95068538184283, 43.96971990029771)"
ROGERS MINISTRIES,X20,X,"3061 PLEASANT ST, SUN PRAIRIE, WI, 53590-7055","(-89.2787656734694, 43.167556265306125)"
LIBRARY OF VIET NAM PROJECT INC,W12,W,"903 W MAPLE ST, MILWAUKEE, WI, 53204-3527","(-87.92294511301034, 43.010848100000004)"
NATIONAL PLANT BOARD,C42,C,"5329 FAYETTE AVE, MADISON, WI, 53713-1633","(-89.3511419071169, 43.047980396096605)"
DOWNTOWN EAU CLAIRE INC,S31,S,"203 S FARWELL ST, EAU CLAIRE, WI, 54701-3718","(-91.4978276813303, 44.811879)"
NEW LIFE EUNJIN CHURCH,X20,X,"2416 N WRIGHT RD, JANESVILLE, WI, 53546-1103","(-88.97080689291339, 42.71201535)"
RHINELANDER ATHLETIC ASSISTANCE PRORAM INC,O12,O,"3630 HANSON LAKE RD, RHINELANDER, WI, 54501-2429","(-89.44496420330506, 45.64051889795264)"
ZIEVE FOUNDATION,T90,T,"3217 N 6TH ST, SHEBOYGAN, WI, 53083-4234","(-87.70950951036532, 43.77902672455717)"
CLEAR LAKE CHRISTIAN RADIO INC,X99,X,"44 2ND AVE, CLEAR LAKE, WI, 54005-8902","(-92.268127, 45.251629)"
ABC FOR RURAL HEALTH INC,E70,E,"32 N BASSETT ST, MADISON, WI, 53703-2606","(-89.39185815736306, 43.0707224)"
HOULTON PARENTS ASSOCIATION INC,B94,B,"70 HOULTON SCHOOL CIR, HOULTON, WI, 54082-2067","(-92.788814, 45.060789)"
WEAC REGION FIVE BUILDING CORP,S47,S,"135 3RD AVE, BARABOO, WI, 53913-2421","(-89.74314972621511, 43.469860045314796)"
VALLEY ACADEMY FOR THE ARTS INC,B30,B,"139 N LAKE ST, NEENAH, WI, 54956-2203","(-88.47554966477058, 44.190793249778764)"
CALVARY CHAPEL OF DANE COUNTY,X21,X,"4702 E BROADWAY, MADISON, WI, 53716-4143","(-89.30286912309714, 43.04832305385235)"
CROSSROADS CHURCH FOUNDATION INC,X20,X,"3815 S DUTCH MILL RD, MADISON, WI, 53718-6805","(-89.300338, 43.041121)"
KOHLER POLICE ATHLETIC LEAGUE INC,P99,P,"651 SCHOOL ST, KOHLER, WI, 53044-1429","(-87.7924366051738, 43.736449136248986)"
SPIRITUAL LIVING OF GREATER MILWAUKEE INC,X20,X,"4526 VETTELSON RD, HARTLAND, WI, 53029-9369","(-88.36459130107266, 43.09984035086401)"
NORTHWEST ROD & GUN CLUB INC,N31,N,"508 STANLEY ST, BOYCEVILLE, WI, 54725-9500","(-92.0444678367347, 45.04466365306122)"
LION OF JUDAH CHURCH INC,X20,X,"512 9TH ST, GREEN BAY, WI, 54304-3522","(-88.03225632653061, 44.503201857142855)"
STOUGHTON LACROSSE CLUB,N60,N,"2364 JACKSON ST, STOUGHTON, WI, 53589-5404","(-89.24968064959128, 42.921587489256645)"
UNITED STATES BOWLING CONGRESS INC,N70,N,"27 PROSPECT AVE, OSHKOSH, WI, 54901-3722","(-88.53886, 44.030225)"
UNITED STATES BOWLING CONGRESS INC,N70,N,"1410 HARRINGTON DR, RACINE, WI, 53405-1608","(-87.82703309090908, 42.73817498989899)"
CONRAD A ELVEHJEM SCHOOL PTO,B94,B,"5106 ACADEMY DR, MADISON, WI, 53716-1404","(-89.29322704864803, 43.078723999999994)"
PEOPLE BUILDING OPPORTUNITY THROUGH GRACE AND ACTION INC,O50,O,"5705 CLAREDON DR, FITCHBURG, WI, 53711-6424","(-89.43832572171432, 43.014615606403346)"
KANONJI APPLETON PARTNERSHIP,Q21,Q,"1028 WOODLAND PL, MENASHA, WI, 54952-2063","(-88.42127172480923, 44.21829430770838)"
ASSOCIATION FOR PROFESSIONALS IN INFECTION CTRL & EPIDEMIOLOGY INC,E72C,E,"1100 E 2ND ST, NEILLSVILLE, WI, 54456-2040","(-90.582345, 44.556729)"
ASSOCIATION FOR PROFESSIONALS IN INFECTION CTRL & EPIDEMIOLOGY INC,E72C,E,"202 S PARK ST, MADISON, WI, 53715-1507","(-89.40169350037995, 43.0656451)"
ADVANCED MEDIA WORKFLOW ASSOCIATION INC,S41,S,"7030 PAGHAM DR, MADISON, WI, 53719-2124","(-89.50617766666667, 43.028199722222226)"
CHRIST CHURCH,X20,X,"1711 THIERER RD, MADISON, WI, 53704-3717","(-89.312417848747, 43.12237225091456)"
RC MEMORIAL FOUNDATION INC,T20,T,"1107 RED WING TRL, DE PERE, WI, 54115-3289","(-88.0491875599127, 44.433271543911694)"
BORDUI FOUNDATION,T20,T,"746 KENTUCKY ST, STURGEON BAY, WI, 54235-1732","(-87.37206129958282, 44.83816083942934)"
ALGOMA AREA EDUCATION FOUNDATION INC,B82,B,"1715 DIVISION ST, ALGOMA, WI, 54201-1435","(-87.44594017606187, 44.59712605)"
ADORERS OF THE MOST HOLY TRINITY AND JESUS CRUCIFIED,X220,X,"902 N HIGH POINT RD, MADISON, WI, 53717-2248","(-89.51895557792227, 43.07898021489491)"
HEADWATERS CORVETTE CLUB,N50,N,"5063 ILLINOIS RD, EAGLE RIVER, WI, 54521-9302","(-89.2795723277753, 45.92019459352529)"
BADGER STATE FEIS INC,A20,A,"800 S BOBOLINK DR, BROOKFIELD, WI, 53005-7202","(-88.075843, 43.020091)"
LASSID MINISTRIES INC,X21,X,"7961 N 76TH ST, MILWAUKEE, WI, 53223-3947","(-88.00536787878015, 43.16233255)"
THE MILWAUKEE CHORISTERS FOUNDATION INC,A116,A,"7708 S 87TH ST, FRANKLIN, WI, 53132-8537","(-88.02231494641036, 42.90510415)"
SERVITE CENTER FOR LIFE INC,X02,X,"1100 PORT ARTHUR RD, LADYSMITH, WI, 54848-6302","(-91.1293236, 45.4579693)"
BROAD UNIVERSE,A330,A,"901 S WHITNEY WAY, MADISON, WI, 53711-2553","(-89.47335685503546, 43.04523940315567)"
SALTY EARTH PICTURES INC,A20,A,"36 S 3RD ST W, FORT ATKINSON, WI, 53538-2268","(-88.83755135416666, 42.92595816666667)"
BECCA GRACE FOUNDATION INC,T20,T,"909 NORTH 8TH STREET, SHEBOYGAN, WI, 53081-4056","(-87.71282140816326, 43.75435757142857)"
MILWAUKEE BROTHERHOOD OF FIREFIGHTERS ASSOCIATION,M40,M,"424 N 30TH ST, MILWAUKEE, WI, 53208-4209","(-87.9513824, 43.0354188)"
TWERSKI INSTITUTE FOR FAMILY HEALTH INC,P40,P,"3230 N 51ST ST, MILWAUKEE, WI, 53216-3236","(-87.9775423, 43.0630304)"
RYANES HOUSE OF HOPE,F20,F,"2315 THOR AVE, RACINE, WI, 53405-2646","(-87.81031785714285, 42.72421342857143)"
MULTHAUF FOUNDATION LTD,T22,T,"1116 N MOONLIGHT DR, ALTOONA, WI, 54720-1431","(-91.44553435295497, 44.81654081707685)"
ROOSEVELT PTO,B12,B,"2200 WISCONSIN AVE, PLOVER, WI, 54467-2981","(-89.54059194946184, 44.46391085)"
PORT EDWARDS LIONS CLUB CHARITABLE FOUNDATION INC,B82,B,"911 CRAIG CT, PORT EDWARDS, WI, 54469-1109","(-89.87571872416505, 44.350083569653734)"
BOARD OF REGENTS OF THE UNIVERSITY OF WISCONSIN SYSTEM,O52,O,"227 1ST ST W, ALTOONA, WI, 54720-1601","(-91.43497564608477, 44.80701248938049)"
CUBA CITY SCHOOL DISTRICT FOUNDATION INC,B90,B,"101 N SCHOOL ST, CUBA CITY, WI, 53807-1221","(-90.43662740292336, 42.60628215)"
GENESIS-BUILDING BETTER LIVES CORPORATION,P50,P,"3821 W SARNOW ST, MILWAUKEE, WI, 53208-1848","(-87.96195403471992, 43.05464605)"
COLUMBUS GIRLS BASKETBALL BACKCOURT CLUB INC,P20,P,"931 WATERLOO ST, COLUMBUS, WI, 53925-1839","(-89.016798, 43.329101)"
CROSSROADS AT BIG CREEK INC,C60,C,"2041 MICHIGAN ST, STURGEON BAY, WI, 54235-3708","(-87.380898, 44.832112)"
SOLID FRONT WORSHIP CENTER,X21,X,"6274 S 20TH ST, MILWAUKEE, WI, 53221-5152","(-87.93917687695799, 42.93097195)"
HIGHER DIMENSION CHURCH,X21,X,"1037 OHIO ST, RACINE, WI, 53405-2209","(-87.83591795959596, 42.72093129292929)"
FRIENDS OF BAY BASEBALL INC,N63,N,"992 E CIRCLE DR, WHITEFISH BAY, WI, 53217-5361","(-87.90000692488016, 43.11513065)"
RHINE-PLYMOUTH FIELD AND STREAM INC,N50,N,"N7135 HIGHVIEW RD, PLYMOUTH, WI, 53073-3008","(-88.0040669, 43.8021292)"
OUR SAFE PLACE LLC,F22,F,"7024 S FIELDSTONE CT, FRANKLIN, WI, 53132-1415","(-88.04900478755584, 42.9175281)"
BOARD OF REGENTS OF THE UNIVERSITY OF WISCONSIN SYSTEM,O52,O,"5 UNIVERSITY DR, SHEBOYGAN, WI, 53081-4760","(-87.753808, 43.740057)"
HOPE STREET MINISTRIES INC,F20,F,"2522 WEST CAPITOL DRIVE, MILWAUKEE, WI, 53206-1455","(-87.9454761, 43.090106)"
BELMONT FIRE PROTECTION DISTRIC INC,M24,M,"103 MARKET ST, BELMONT, WI, 53510-9525","(-90.330335, 42.738887)"
EVERGREEN FOUNDATION INC,T20J,T,"181 N PARK AVE, NEENAH, WI, 54956-2956","(-88.44573885623493, 44.182749316938086)"
LANGUAGE OF DANCE CENTER INC,A25,A,"4308 HEFFRON ST, STEVENS POINT, WI, 54481-5538","(-89.53767748648649, 44.50459886486487)"
NEWFOUNDLAND CLUB OF AMERICA CHARITABLE TRUST,D200,D,"1004 HIGHWAY 78, MOUNT HOREB, WI, 53572-0000","(-89.7304704, 43.0103251)"
CORNERSTONE-BUILDING BETTER LIVES,F20,F,"1609 N 23RD ST, MILWAUKEE, WI, 53205-1523","(-87.9416596, 43.0516295)"
JOMAR OF ZION INC,S30,S,"7400 WEST BROWN DEER ROAD, MILWAUKEE, WI, 53223-2078","(-88.00195781856598, 43.1782733)"
PENTACOSTAL HISPANIC CHURCH,X21,X,"614 MILLER AVE, JANESVILLE, WI, 53548-2711","(-89.04327985714286, 42.688750000000006)"
ROTTER FAMILY FOUNDATION INC,T22,T,"4817 SHERWOOD RD, MADISON, WI, 53711-1341","(-89.45889308271877, 43.05086487021677)"
SHEKINAH GLORY TABERNACLE INC,X20,X,"2412 150TH ST, LUCK, WI, 54853-3902","(-92.467972, 45.557073)"
GILDAS CLUB MADISON WISCONSIN INC,P20,P,"7907 UW HEALTH CT, MIDDLETON, WI, 53562-5531","(-89.52165528571429, 43.10176285714286)"
M A T C H,P70,P,"2902 N 1ST ST, MILWAUKEE, WI, 53212-2406","(-87.91075492070945, 43.07132625)"
GODS CREATION MINISTRIES,X21,X,"3100 W LISBON AVE, MILWAUKEE, WI, 53208-0000","(-87.95278021959274, 43.054280399999996)"
FLOW INC,X21,X,"2122 CARMEL AVE, RACINE, WI, 53405-2630","(-87.80839004493245, 42.72539820986833)"
CAMPUS MISSION INTERNATIONAL NORTH AMERICA,X20,X,"816 OAKLAND AVE, MADISON, WI, 53711-2004","(-89.41292440816326, 43.06691446938776)"
SMORES INTERNATIONAL U A,Q30,Q,"1327 N 38TH ST, SHEBOYGAN, WI, 53081-3010","(-87.75750588781335, 43.75837700264844)"
TRANSFORMATION TEMPLE,X20,X,"5418 W BURLEIGH ST, MILWAUKEE, WI, 53210-1624","(-87.98116914634826, 43.075383894238314)"
INDEPENDENT LIVING COUNCIL OF WISCONSIN INC,P028,P,"3810 MILWAUKEE ST, MADISON, WI, 53714-2404","(-89.32062393877551, 43.09835820408163)"
OCONTO HOSPITAL & MEDICAL CENTER INC,E20,E,"820 ARBUTUS AVE, OCONTO, WI, 54153-2004","(-87.8658905432352, 44.896340949999995)"
WISCONSIN BLACK CHAMBER OF COMMERCE,S41,S,"3020 W VLIET STREET, MILWAUKEE, WI, 53208-2461","(-87.95181280420067, 43.049003)"
BOARD OF REGENTS OF THE UNIVERSITY OF WISCONSIN SYSTEM,O52,O,"400 UNIVERSITY DR, FOND DU LAC, WI, 54935-2950","(-88.4151602281409, 43.788907)"
KOINONIA FAMILY DEVELOPMENT CENTER INC,P20,P,"2944 N 9TH ST, MILWAUKEE, WI, 53206-3216","(-87.92218527315634, 43.072392699999995)"
OMULU CAPOEIRA GROUP,A20,A,"329 W MIFFLIN ST, MADISON, WI, 53703-0000","(-89.38870856837625, 43.07300629876728)"
GOOD SAMARITAN OUTREACH CENTER,K31,K,"5924 W BURNHAM ST, WEST ALLIS, WI, 53219-1560","(-87.98656967346939, 43.01026524489796)"
ATWATER PTO INC,B94,B,"2100 E CAPITOL DR, SHOREWOOD, WI, 53211-2102","(-87.88377027445173, 43.0900398)"
BOARD OF REGENTS OF THE UNIVERSITY OF WISCONSIN SYSTEM,O52,O,"5 UNIVERSITY DR, SHEBOYGAN, WI, 53081-4760","(-87.753808, 43.740057)"
THE ADULT LEARNING CENTER,B60,B,"2224 W KILBOURN AVE, MILWAUKEE, WI, 53233-1614","(-87.94082915551277, 43.041700416377715)"
COULEE REGION CHILDRENS INTERNET PROTECTION TASK FORCE,I60,I,"119 W WALL ST, HOLMEN, WI, 54636-0000","(-91.25692989839193, 43.959592315030775)"
HARE-KRISHNA MISSION OF MILWAUKEE INC,X21,X,"5343 W HAMPTON AVE, MILWAUKEE, WI, 53218-5019","(-87.98044664918815, 43.10448715)"
EPISTLES OF CHRIST CHURCH,X21,X,"2407 W NASH ST, MILWAUKEE, WI, 53206-1346","(-87.94254115000001, 43.08433705)"
WISCONSIN RELIGIOUS COALITION FOR REPRODUCTIVE CHOICE,R61,R,"5620 LAKE MENDOTA DR, MADISON, WI, 53705-1058","(-89.474444, 43.087146)"
UNITED STATES BOWLING CONGRESS INC,N70,N,"165 E 8TH ST, RICHLAND CTR, WI, 53581-1412","(-90.38447997959183, 43.34454146938776)"
WISCONSIN ALLIANCE FOR EXCELLENT SCHOOLS INC,B99,B,"5329 FAYETTE AVE, MADISON, WI, 53713-1633","(-89.3511419071169, 43.047980396096605)"
BOARD OF REGENTS OF THE UNIVERSITY OF WISCONSIN SYSTEM,O52,O,"3365 W BREWSTER ST, APPLETON, WI, 54914-1636","(-88.4581151980643, 44.273956600000005)"
CHILDREN OF THE EARTH UNITED INC,C99,C,"5089 IRISH LN, FITCHBURG, WI, 53711-5666","(-89.39225856578005, 42.9867299543208)"
WISCONSIN SOCIETY OF OTOLARYNGOLOGY HEAD AND NECK SURGERY,E03,E,"600 HIGHLAND AVE, MADISON, WI, 53792-0001","(-89.4315328, 43.0761367)"
MILITARY VEHICLE PRESERVATION GROUP OF SPOONER INC,A80,A,"820 N RIVER ST, SPOONER, WI, 54801-1312","(-91.8859412857143, 45.82977759183674)"
EAST SIDE CHURCH OF CHRIST,X21,X,"325 EAST AVENUE, MILWAUKEE, WI, 53212-0000","(-87.9074773, 43.0589902)"
MICHAEL AND BEVERLY BRUNO FAMILY FOUNDATION INC,T22,T,"1780 EXECUTIVE DR, OCONOMOWOC, WI, 53066-4830","(-88.47844078568646, 43.07364079920524)"
OCONTO YOUTH FOOTBALL INC,N65,N,"308 JONES AVE, OCONTO, WI, 54153-1422","(-87.8619260437853, 44.88923254802276)"
MILWAUKEE YOUTH ARTS CENTER INC,A12,A,"325 W WALNUT ST, MILWAUKEE, WI, 53212-3868","(-87.9153845, 43.0521721)"
LITTLE LEAGUE BASEBALL INC,N63,N,"1345 N JEFFERSON ST, MILWAUKEE, WI, 53202-2644","(-87.9062093, 43.048031)"
UNITED COVENANT FOUNDATION INC,L22,L,"348 5TH ST NW, CLEAR LAKE, WI, 54005-3641","(-92.270226, 45.2551701)"
WISCONSIN CRISIS NEGOTIATORS ASSOCIATION INC,M20,M,"3241 YVONNE DR, STEVENS POINT, WI, 54481-4955","(-89.55288112955354, 44.50899289110516)"
TOSA SKATEBOARDERS UNITED,N30,N,"2518 N 81ST ST, WAUWATOSA, WI, 53213-1015","(-88.01336204366156, 43.06474205)"
NASHOTAH HOUSE FOUNDATION INC,X112,X,"2777 MISSION RD, NASHOTAH, WI, 53058-9790","(-88.42438142383193, 43.0798551)"
CALVARY INTERNATIONAL WORSHIP CENTRE INC,X20,X,"2122 N HALYARD ST, MILWAUKEE, WI, 53205-1309","(-87.91952173909459, 43.0586835)"
UNITED STATES BOWLING CONGRESS INC,N70,N,"15 NORRIS ST, BEAVER DAM, WI, 53916-0000","(-88.839538, 43.463032)"
UNITED STATES BOWLING CONGRESS INC,N70,N,"616 CLINTON ST, HORICON, WI, 53032-1556","(-88.6465337070707, 43.44639655555555)"
WISCONSIN PYROTECHNIC ARTS GUILD INC,M40,M,"4374 MEADOW LN, AMHERST, WI, 54406-9117","(-89.2988305679889, 44.45391581407953)"
FINAL HOUR OUTREACH MINISTRY,X20,X,"8554 16TH AVE, KENOSHA, WI, 53143-6406","(-87.82806533774828, 42.550135689251185)"
PROJECT RESTORATION INC,I23,I,"2130 RACINE ST, MT PLEASANT, WI, 53403-3343","(-87.79374840816327, 42.70380624489796)"
WATERTOWN PLAYERS,A20,A,"1660 S CHURCH ST, WATERTOWN, WI, 53094-6406","(-88.73204263157895, 43.17401215789474)"
VALDERS YOUTH FOOTBALL ASSOCIATION INC,N65,N,"1203 MEADOWBROOK CT, REEDSVILLE, WI, 54230-8475","(-87.9587857, 44.1590289)"
BOARD OF REGENTS OF THE UNIVERSITY OF WISCONSIN SYSTEM,O52,O,"505 BROADWAY ST, BARABOO, WI, 53913-2183","(-89.74463348502582, 43.4701959)"
BOARD OF REGENTS OF THE UNIVERSITY OF WISCONSIN SYSTEM,O52,O,"432 W MAIN ST, ELLSWORTH, WI, 54011-7504","(-92.488503, 44.731917)"
AMERICAN FRIENDS OF ORR SHALOM INC,Q123,Q,"3708 ENTERPRISE DR, JANESVILLE, WI, 53546-8737","(-88.97103527710844, 42.67449008433735)"
MERIDIAN ARTS ENSEMBLE PTRS,A60,A,"2117 JEFFERSON ST, MADISON, WI, 53711-2117","(-89.4188432972973, 43.061211)"
RUSSIAN ORPHAN OPPORTUNITY FUND,Q330,Q,"5200 WIND POINT DR, RACINE, WI, 53402-2381","(-87.762583, 42.78516866331658)"
ASSOCIATION OF RINGSIDE PHYSICIANS INC,S41,S,"2424 AMERICAN LN, MADISON, WI, 53704-3102","(-89.35048922869142, 43.12559423358727)"
CABLE NAMAKAGON AREA HISTORICAL SOCIETY INC,A80,A,"13405 SPRUCE STREET, CABLE, WI, 54821-0000","(-91.292952, 46.209156)"
SAINT JAMES COMMUNITY MISSION,X20,X,"1831 W ATKINSON AVE, MILWAUKEE, WI, 53206-2449","(-87.93423328041001, 43.088354100000004)"
CUMBERLAND EDUCATIONAL FOUNDATION,B12,B,"1010 8TH AVE, CUMBERLAND, WI, 54829-9174","(-92.03141722975987, 45.528050359926866)"
TEAMWORK ASSOCIATES INC,F60,F,"4210 ESCH LN, MADISON, WI, 53704-2161","(-89.37252331650183, 43.13965918783596)"
LAKE KOSHKONONG WETLAND ASSOCIATION INC,C05,C,"2E MIFFLIN STREET, MADISON, WI, 53701-9997","(-89.3581942, 43.0947641)"
THE STEEL SHOE FUND INC,T30,T,"4545 N 159TH ST, BROOKFIELD, WI, 53005-1038","(-88.11060429155766, 43.099972597732666)"
OREGON PARENT-TEACHERS ORGANIZATION INC,B94,B,"300 SODEN DR, OREGON, WI, 53575-1429","(-89.381771, 42.929643)"
C R E A M,O30,O,"2852 N 10TH ST, MILWAUKEE, WI, 53206-3224","(-87.92373197784912, 43.07064075)"
