NAME,NTEE_CD,Category,Location,lat_lon
CANDO BASEBALL ASSOCIATION,N63,N,"7115 86TH ST NE, EGELAND, ND, 58331-9627","(-99.0973586, 48.6263945)"
KIDDER COUNTY SPORTMANS ASSOCIATION,N61,N,"1102 HIGHWAY 83 NE, STERLING, ND, 58572-9702","(-100.2915, 46.813878)"
WELLSPRING FOR THE WORLD,Q33,Q,"PO BOX 9993, FARGO, ND, 58106-9993","(-96.789821, 46.877229)"
NATIONAL FEDERATION OF MUSIC CLUBS,A68,A,"1801 TERRACE DR, MINOT, ND, 58703-1134","(-101.3183249133705, 48.2539222021762)"
MISSIONS MADE POSSIBLE,P20,P,"2808 DOUGLAS LN SE, MANDAN, ND, 58554-4400","(-100.889704, 46.826415)"
INTERNATIONAL ASSOCIATION OF SHEET METAL AIR RAIL & TRANSPORTATION,J40,J,"224 CLARK AVE, HARVEY, ND, 58341-1218","(-99.92630018181818, 47.77464224242424)"
UNITED STATES BOWLING CONGRESS INC,N70,N,"PO BOX 25, ELGIN, ND, 58533-0025","(-101.8459791, 46.4038957)"
DR CALVIN FERCHO FAMILY FOUNDATION,T20,T,"4309 BEACH LN S, FARGO, ND, 58104-6099","(-96.789821, 46.877229)"
RICHLAND-WILKIN KINSHIP PROGRAM,O30,O,"509 1/2 DAKOTA AVE STE 104, WAHPETON, ND, 58075-4431","(-96.608863, 46.265879)"
PEACE ON THE PRAIRIE MINISTRIES,X20,X,"1670 60TH AVE SW, BEULAH, ND, 58523-9170","(-104.089102, 44.5444299)"
PI0NEER TRAILS REGIONAL FOUNDATION,A50,A,"PO BOX 78, BOWMAN, ND, 58623-0078","(-103.5086625, 46.1010498)"
COMMUNITY ACTION PARTNERSHIP OF NORTH DAKOTA INC,P192,P,"3233 UNIVERSITY DR S, FARGO, ND, 58104-6221","(-96.789821, 46.877229)"
MINOT AREA YOUTH SPORTSMAN CLUB INC,O20,O,"3100 11TH AVE SE LOT A12, MINOT, ND, 58701-5230","(-101.296273, 48.23251)"
VERHOEK FAMILY FOUNDATION,T22,T,"PO BOX 2236, BISMARCK, ND, 58502-2236","(-100.783739, 46.808327)"
MEDORA AREA CONVENTION AND VISITORSBUREAU,S41,S,"PO BOX 433, MEDORA, ND, 58645-0433","(-103.5243536, 46.9139028)"
WALES FIRE DEPARTMENT,M24,M,"200 2ND AVE, WALES, ND, 58281-8119","(-98.602741, 48.893846)"
UNITED STATES BOWLING CONGRESS INC,N70,N,"PO BOX 6405, FARGO, ND, 58109-6405","(-96.789821, 46.877229)"
UNITED STATES BOWLING CONGRESS INC,N70,N,"2105 S WASHINGTON ST, GRAND FORKS, ND, 58201-6343","(-97.0456656122449, 47.89955647959184)"
BISMARK YOUTH FOOTBALL LEAGUE,N99,N,"PO BOX 1297, BISMARCK, ND, 58502-1297","(-100.783739, 46.808327)"
JSND EMPLOYEE ACTIVITY TEAM,S40,S,"PO BOX 5507, BISMARCK, ND, 58506-5507","(-100.783739, 46.808327)"
PEACE OFFICER JAIL CHAPLAINS ASSOCATION,X20,X,"1111 WESTRAC DR S STE 100, FARGO, ND, 58103-2384","(-96.789821, 46.877229)"
KAYLAS ASTHMA CAMPAIGN,G61,G,"6877 COUNTY, FLASHER, ND, 58535-0000","(-101.23235, 46.450087)"
MAYPORT FOOD PANTRY,K31,K,"PO BOX 506, MAYVILLE, ND, 58257-0506","(-97.3260335, 47.4988198)"
COUNTRY WEST NEIGHBORHOODASSOCIATION INC,S20,S,"PO BOX 12711, GRAND FORKS, ND, 58208-2711","(-97.0592028, 47.9078244)"
FM VISUAL ARTISTS,A20,A,"4824 12TH ST S, FARGO, ND, 58104-6404","(-96.80315434464661, 46.8077897655702)"
HORIZON FOUNDATION,T20,T,"13250 34TH ST NW, BISMARCK, ND, 58503-8420","(-100.783739, 46.808327)"
FUTURE FARMERS OF AMERICA AND ITS STATE ASSOCIATIONS & LOCAL CHAPTER,O52Z,O,"PO BOX 67, FESSENDEN, ND, 58438-0067","(-99.629289, 47.649168)"
SOUTHWEST BIKERS INC,M42,M,"PO BOX 858, BOWMAN, ND, 58623-0858","(-103.5086625, 46.1010498)"
COMMUNITY ACTION HOUSINGCORPORATION REGION I,L20,L,"202 E VILLARD ST, DICKINSON, ND, 58601-5247","(-102.78251555102041, 46.878412204081634)"
UNITED STATES BOWLING CONGRESS INC,N70,N,"13 S 12TH ST, WISHEK, ND, 58495-7711","(-99.557057, 46.256918)"
BORDER BLADES FIGURE SKATING CLUB,N68,N,"PO BOX 14105, GRAND FORKS, ND, 58208-4105","(-97.0592028, 47.9078244)"
UNITED STATES BOWLING CONGRESS INC,N70,N,"504 FRANKLIN AVE, HARVEY, ND, 58341-1209","(-99.92458851020407, 47.77059773469388)"
HUMANE SOCIETY OF RICHLAND WILKIN,D20,D,"PO BOX 1251, WAHPETON, ND, 58074-1251","(-96.608863, 46.265879)"
GORGE ARTS AND HERITAGE COUNCIL,A80,A,"PO BOX 917, WALHALLA, ND, 58282-0917","(-97.918148, 48.923328)"
MONANGO COMMUNITY AND HERITAGESOCIETY,S12,S,"8569 86TH AVE SE, MONANGO, ND, 58436-9101","(-98.58751039683911, 46.17417730940462)"
RIVER FORKS WATERCOLOR SOCIETY,A25,A,"1766 S 34TH ST, GRAND FORKS, ND, 58201-5714","(-97.07750333333333, 47.90310733333333)"
ROCK OF FREEDOM FOUNDATION INC,T20,T,"PO BOX 13471, GRAND FORKS, ND, 58208-3471","(-97.0592028, 47.9078244)"
JOHN EBERLE SCHOLARSHIP FUND,B82,B,"PO BOX 1446, WILLISTON, ND, 58802-1446","(-103.621814, 48.1465457)"
GRAND FORKS THRIVE COMMUNITY,X21,X,"1726 S WASHINGTON ST S6, GRAND FORKS, ND, 58201-6370","(-97.0592028, 47.9078244)"
TURTLE MOUNTAIN CANCER SUPPORT INC,E86,E,"PO BOX 91, BOTTINEAU, ND, 58318-0091","(-100.8431321, 48.8243455)"
BRYAN J AND PATRICIA A SMITH FAMILYFOUNDATION INC,B82,B,"7725 70TH ST S, HORACE, ND, 58047-9731","(-96.9055109328859, 46.77485917449665)"
ROLETTE COMMUNITY CARE CENTER,P70,P,"804 STATE ST, ROLETTE, ND, 58366-7101","(-99.841647, 48.667357131338136)"
MINTO COMMUNITY CENTER,P99,P,"130 GILLESPIE AVE, MINTO, ND, 58261-6011","(-97.37038148979592, 48.28943293877551)"
HISTORIC ELMWOOD A NORTH DAKOTA NON-PROFIT CORPORATION,A84,A,"PO BOX 263, GRAFTON, ND, 58237-0263","(-97.410634, 48.4122108)"
TWIN BUTTES ELDERS ORGANIZATION INC,P20,P,"704 79E AVE NW, HALLIDAY, ND, 58636-4000","(-102.336012, 47.354454)"
NORTH DAKOTA NURSE PRACTITIONERASSOCIATION,S40,S,"706 24TH AVE S, FARGO, ND, 58103-5722","(-96.79117830609165, 46.84395367030523)"
THE BARRY FOUNDATION,T22,T,"15 BROADWAY N STE 600, FARGO, ND, 58102-4908","(-96.789821, 46.877229)"
BDW WATER SYSTEM ASSOCIATION,W80,W,"116, FORTUNA, ND, 58844-0000","(-103.7752713, 48.9107543)"
HILDA LONG ANIMAL PROTECTION TR,T22,T,"424 MAIN ST, BOTTINEAU, ND, 58318-1230","(-100.44604297959184, 48.827963714285715)"
JOHN L MCCORMICK MEMORIAL TR,T30,T,"902 3RD AVE S, FARGO, ND, 58103-1707","(-96.793191, 46.871456333333334)"
NOWESTA MEMORIAL ELLIOTT GROVE TR,T30,T,"2300 S COLUMBIA RD, GRAND FORKS, ND, 58201-5826","(-97.06671792211182, 47.89760962226663)"
PAUL KOEHMSTEDT TRUST I,T20,T,"130 GILLESPIE AVE, MINTO, ND, 58261-6011","(-97.37038148979592, 48.28943293877551)"
NORTH DAKOTA TELEPHONE COMPANY RETIREE HEALTH FUND TR,Y43,Y,"211 22ND ST NW, DEVILS LAKE, ND, 58301-1534","(-98.86742, 48.129662)"
DKK GUARDIAN AND CONSERVATORSHIPSERVICES INC,P20,P,"PO BOX 1807, JAMESTOWN, ND, 58402-1807","(-98.708436, 46.910544)"
NORTH DAKOTA AUTISM CENTER INC,P80,P,"647 13TH AVE E STE A, WEST FARGO, ND, 58078-3328","(-96.900362, 46.874967)"
JACOBSON MEMORIAL HOSPITALFOUNDATION,E122,E,"PO BOX 367, ELGIN, ND, 58533-0367","(-101.8459791, 46.4038957)"
WASHINGTON ELEMENTARY PTA,B11,B,"600 17TH AVE SE, MINOT, ND, 58701-6756","(-101.285001, 48.216377)"
PORTAL INTERNATIONAL FIREDEPARTMENT,M24,M,"PO BOX 267, PORTAL, ND, 58772-0267","(-102.5496127, 48.9958637)"
BOTTINEAU AMBULANCE SERVICE,T30,T,"PO BOX 93, BOTTINEAU, ND, 58318-0093","(-100.8431321, 48.8243455)"
ELIZABETH GRANLUND HACKERSCHOLARSHIP FUND,B82,B,"1123 16TH AVE, LANGDON, ND, 58249-1521","(-98.38198, 48.769311)"
BISMARCK MARATHON,N70,N,"PO BOX 7023, BISMARCK, ND, 58507-7023","(-100.783739, 46.808327)"
BETTER LIVING FOR GARRISON INC,L22,L,"PO BOX 354, GARRISON, ND, 58540-0354","(-101.415717, 47.652223)"
FRIENDS OF BISMARCK FAMILY MEDICINE,T30,T,"701 E ROSSER AVE, BISMARCK, ND, 58501-4457","(-100.78135, 46.808443)"
COMMUNITY HOMES OF BISMARCK II,L24,L,"410 S 2ND ST, BISMARCK, ND, 58504-5534","(-100.78940326666667, 46.80193626666667)"
FROZEN FINGERS MUSIC ASSOCIATION OFMINOT,A23,A,"8288 48TH ST NW, STANLEY, ND, 58784-9561","(-102.390452, 48.317241)"
SPRINGS GOLF COURSE,T20,T,"PO BOX 383, GWINNER, ND, 58040-0383","(-97.662596, 46.225796)"
METRO SPORTS FOUNDATIONS INC,N114,N,"5225 31ST AVE S, FARGO, ND, 58104-8750","(-96.87524452104167, 46.83453398801433)"
INTERNATIONAL ASSOCIATION OF LIONS CLUBS,R11,R,"13291 55TH ST SE, ENDERLIN, ND, 58027-9765","(-97.602465, 46.616097)"
THE NATIONAL ASSOCIATION OF STATE DIRECTORS OF VETERANS AFFAIRS INC,P01,P,"4201 38TH ST S STE 104, FARGO, ND, 58104-7535","(-96.789821, 46.877229)"
NORTH DAKOTA FARM BUREAU FOUNDATION,B99,B,"ND FARM BUREAU 1101 1ST AVE N, FARGO, ND, 58102-0000","(-96.789821, 46.877229)"
PRAIRIE POTHOLE PARTNERS,B99,B,"15220 85TH ST SE, LIDGERWOOD, ND, 58053-9503","(-97.151755, 46.075516)"
REVITALIZE ROLLA,A80,A,"PO BOX 305, ROLLA, ND, 58367-0305","(-99.617922, 48.857784)"
PS & QS ETIQUETTE LLC,O50,O,"657 2ND AVE N RM 104, FARGO, ND, 58102-9001","(-96.789821, 46.877229)"
ALANO SOCIETY OF MINOT INC,F22,F,"515 5TH AVE NW, MINOT, ND, 58703-2219","(-101.30150914285714, 48.24187128571428)"
INTERNATIONAL ASSOCIATION OF LIONS CLUBS,P20,P,"1817 53RD ST SE, BRADDOCK, ND, 58524-9425","(-100.0909421, 46.5644311)"
NORTH DAKOTA WILDLIFE FEDERATION INC,D30,D,"PO BOX 1091, BISMARCK, ND, 58502-1091","(-100.783739, 46.808327)"
RAY CITIZENS HOUSING CENTER,L21,L,"PO BOX 272, RAY, ND, 58849-0272","(-103.165185, 48.344466)"
FELLOWS OF THE UNIVERSITY OF NORTH DAKOTA INC,B43C,B,"2300 S COLUMBIA RD, GRAND FORKS, ND, 58201-5826","(-97.06671792211182, 47.89760962226663)"
AMERICAN LEGION,P99,P,"210 3RD AVE N, WIMBLEDON, ND, 58492-4054","(-98.46213944444445, 47.16758433333333)"
AMERICAN LEGION,W30,W,"PO BOX 4, SHERWOOD, ND, 58782-0004","(-101.632661, 48.9600187)"
STEELE HOUSING INC,L20Z,L,"PO BOX 289, STEELE, ND, 58482-0289","(-97.7450372, 47.4413054)"
VIDALIN CEMETERY ASSOCIATION,Y50,Y,"9417 138TH AVE NE, CAVALIER, ND, 58220-9505","(-98.5001391, 48.7664381)"
AUDUBON SOCIETY OF FARGO-MOORHEAD,D30,D,"405 8TH AVE S, FARGO, ND, 58103-2827","(-96.78601586303901, 46.86662247755228)"
DACOTAH FOUNDATION,P700,P,"600 S 2ND ST STE 308 STE 8, BISMARCK, ND, 58504-5729","(-100.783739, 46.808327)"
NORTH DAKOTA STATE UNIVERSITY FOUNDATION,B110,B,"1241 UNIVERSITY DR N, FARGO, ND, 58102-2524","(-96.789821, 46.877229)"
GRAND FORKS COUNTY HISTORICAL SOCIETY,A82Z,A,"2405 BELMONT RD, GRAND FORKS, ND, 58201-7505","(-97.0288357755102, 47.89657179591837)"
EAST GRAND FORKS EDUCATION ASSOCIATION,J40,J,"3805 FAIRVIEW DR, GRAND FORKS, ND, 58201-7676","(-97.0592028, 47.9078244)"
FARGO TOWN HALL,W99Z,W,"650 2ND AVE N, FARGO, ND, 58102-4700","(-96.78979, 46.877969)"
CHILD EVANGELISM FELLOWSHIP INC,O55Z,O,"PO BOX 1125, MINOT, ND, 58702-1125","(-101.296273, 48.23251)"
AMERICAN LEGION,W30,W,"PO BOX 166, HOOPLE, ND, 58243-0166","(-97.6348091, 48.5347143)"
DAKOTA BOYS AND GIRLS RANCH FOUNDATION,P110,P,"PO BOX 5007, MINOT, ND, 58702-5007","(-101.296273, 48.23251)"
