NAME,NTEE_CD,Category,Location,lat_lon
AMERICAN SOCIETY FOR HEALTH FOR ALL INC,E127,E,"15 NOTRE DAME AVE, CAMBRIDGE, MA, 02140-2505","(-71.1313441444198, 42.39281185)"
COMMON PLACE THE INTERACTIVE JOURNAL OF EARLY AMERICAN LIFE INC,A80,A,"185 SALISBURY ST, WORCESTER, MA, 01609-1636","(-71.81040800536141, 42.27722885)"
EASTERN MASSACHUSETTS HOCKEY INC,N70,N,"5 GEORGE AVE, WOBURN, MA, 01801-2704","(-71.12054091732878, 42.49188315)"
IGLESIA ARCA DE SALVACION INC,X20,X,"161 DENNIS ST, ATTLEBORO, MA, 02703-2729","(-71.29377413715723, 41.9433377)"
FRIENDS OF THE HONAN ALLSTON LIBRARY INC,B11,B,"300 N HARVARD ST, ALLSTON, MA, 02134-1530","(-71.128493, 42.360192)"
AVELINA CHARITABLE FOUNDATION INC,T20,T,"320 SOUTH ST, PLAINVILLE, MA, 02762-1529","(-71.34247706666666, 42.01547373333333)"
NORTH SHORE RUGBY FOOTBALL CLUB INC,N12,N,"8 DERBY ST, SALEM, MA, 01970-5621","(-70.88069114999999, 42.52590575)"
HRCA BROOKLINE HOUSING 1550 BEACON PLAZA,L25,L,"1200 CENTRE ST, BOSTON, MA, 02131-1000","(-71.130463, 42.29768)"
CENTER COMMUNITIES OF BROOKLINE INC,L25,L,"1200 CENTRE ST, BOSTON, MA, 02131-1000","(-71.130463, 42.29768)"
ANOINTED FIRE CHURCH,X20,X,"777 WASHINGTON ST, DORCHESTER, MA, 02124-4423","(-71.0717946956594, 42.28445225)"
PLYMOUTH SOUTH PANTHERS BOOSTER CLUB INC,P20,P,"490 LONG POND RD, PLYMOUTH, MA, 02360-2647","(-70.61867667429986, 41.881051584798755)"
NO LIMIT MEDIA INC,A31,A,"64 CALUMET ST, BOSTON, MA, 02120-2826","(-71.10443863116072, 42.3320796)"
BRIGHAM COMMUNITY HOUSE INC,O50,O,"20 HARTFORD ST, NEWTON, MA, 02461-1517","(-71.20770147334731, 42.3208687)"
FREDERICK S THOMPSON COLLEGE SCHOLARSHIP,T22,T,"200 OLD LYMAN RD, SOUTH HADLEY, MA, 01075-2632","(-72.56343708808008, 42.218197265520075)"
LIBERIAN COMMUNITY OF METROPOLITAN BOSTON INC,P99,P,"9 RIDGE ST, ROSLINDALE, MA, 02131-3701","(-71.12069685181547, 42.285710050000006)"
URBAN WILDLIFE REHABILITATION INC,D34,D,"146 BOWDOIN ST, SPRINGFIELD, MA, 01109-4003","(-72.57689040642218, 42.11472055248556)"
ASHLAND YOUTH BASKETBALL INC,N62,N,"19 RIDGEWOOD ST, ASHLAND, MA, 01721-1368","(-71.49288449549105, 42.254245102828946)"
FRIENDS OF HOLLY HILL FARM INC,P30,P,"236 JERUSALEM RD, COHASSET, MA, 02025-1109","(-70.81346606414303, 42.25637295)"
TEN CROSS STREET CORPORATION,L21,L,"1301 CENTRE ST, NEWTON CENTRE, MA, 02459-2448","(-71.195315, 42.329321)"
THE WESTPORT MISSION OF THE HOLY SPIRIT OF EUGENE RICHER DIT LAFLEC,X20,X,"34 LAUREL ST, FALL RIVER, MA, 02724-3630","(-71.16454244080002, 41.68264640819832)"
NORTH STAR SELF DIRECTED LEARNING FOR TEENS INC,B80,B,"45 AMHERST RD, SUNDERLAND, MA, 01375-9450","(-72.5758199974394, 42.46470425)"
PLAINVILLE PARENT TEACHER ORGANIZATION INC,B94,B,"68 MESSENGER ST, PLAINVILLE, MA, 02762-2259","(-71.30300635035493, 42.0129407)"
DEAF CHRISTIAN EVANGELISTIC ASSOCIATION INTERNATIONAL,P20,P,"25 SVENSON RD, SHREWSBURY, MA, 01545-5747","(-71.74444289548575, 42.2733062)"
URBAN FRONTIERS MISSION,X12,X,"24 A MARGIN STREET, LYNN, MA, 01905-1990","(-70.9767502, 42.4579901)"
HIGH PLAIN ELEMENTARY PARENT TEACHER ORGANIZATION INC,B94,B,"333 HIGH PLAIN RD, ANDOVER, MA, 01810-3264","(-71.21032511771216, 42.66164651655565)"
BUILDING FUTURES INC,P20,P,"630A PLANTATION ST, WORCESTER, MA, 01605-2038","(-71.75925685, 42.2928348)"
ASSOCIACAO DE SOLIDAREDADE SOCIAL INC,X20,X,"17 PROSPECT ST, BROCKTON, MA, 02301-2975","(-71.02011329710004, 42.09143569865712)"
P O W E R INTERNATIONAL,X20,X,"26 CLIFTWOOD ST, SPRINGFIELD, MA, 01108-2602","(-72.55941724537016, 42.08503745)"
TAUNTON AREA BABE RUTH LEAGUE INC,N63,N,"391 W WATER ST, TAUNTON, MA, 02780-4899","(-71.09214766965077, 41.88221613271593)"
WENHAM FIRE COMPANY INC,M24,M,"140 MAIN ST, WENHAM, MA, 01984-1520","(-70.8862458, 42.6048513)"
WILLIE BYERS MEMORIAL SCHOLARSHIP FUND,B82,B,"915 LIVINGSTON ST, TEWKSBURY, MA, 01876-1356","(-71.21789923397252, 42.620795400000006)"
MISSION MARANTHA INC,X20,X,"3 TAFT RD, WILMINGTON, MA, 01887-2818","(-71.19561150330597, 42.5396211)"
PONN FAMILY FOUNDATION,T22,T,"20 WILLIAM STREET, WELLESLEY, MA, 02481-4103","(-71.22974273068428, 42.31768087536065)"
THAI ASSOCIATION OF BOSTON INC,A23,A,"63 STUART ST, BOSTON, MA, 02116-4723","(-71.0644009, 42.3512254)"
COUNCIL OF STATE ARCHIVISTS,A80,A,"6 LIBERTY SQ, BOSTON, MA, 02109-5800","(-71.0551896, 42.3580689)"
YO INC,X21,X,"20 DORCAR RD, NEWTON, MA, 02467-3021","(-71.17361664179158, 42.30277805)"
BELCHERTOWN LAND TRUST INC,C30,C,"251 COLD SPRING RD, BELCHERTOWN, MA, 01007-9853","(-72.361572, 42.276695)"
NASHOBA LEARNING GROUP INC,B28,B,"10 OAK PARK DR, BEDFORD, MA, 01730-1414","(-71.24999733502895, 42.515169349999994)"
SHAWSHEEN SCHOOL PARENT TEACHER ORGANIZATION,B94,B,"18 MAGNOLIA AVE, ANDOVER, MA, 01810-2552","(-71.154165, 42.676988)"
NORTHBOROUGH PATROLMANS ASSOCIATION INC,S19,S,"211 MAIN ST, NORTHBOROUGH, MA, 01532-1625","(-71.6270204, 42.3257519)"
STEPH KENNEY CREATIVE ARTS SCHOLARSHIP FUND,B82,B,"113 LIVINGSTON CIR, NEEDHAM, MA, 02492-4144","(-71.21773769771562, 42.27079795)"
JOSIAH QUINCY SCHOOL ASSOCIATION,B112,B,"885 WASHINGTON STREET, BOSTON, MA, 02111-1416","(-71.064924, 42.3479909)"
SPRAGUE SCHOOL PARENT TEACHER ORGANIZATION INC,B94,B,"401 SCHOOL ST, WELLESLEY, MA, 02482-4724","(-71.2980843010194, 42.305307415792086)"
WESTWOOD MONTESSORI SCHOOL INC,B21,B,"738 HIGH ST, WESTWOOD, MA, 02090-2503","(-71.22287939164904, 42.22358897922561)"
METROWEST MEDICAL CENTER MEDICAL STAFF INC,E60,E,"115 LINCOLN ST, FRAMINGHAM, MA, 01702-6358","(-71.41911943738873, 42.2850066)"
CHEVALIER THEATRE ORGAN SOCIETY,A65,A,"93 MITCHELL AVE, MEDFORD, MA, 02155-1710","(-71.09624579999999, 42.43179845)"
NEWTON NORTH HIGH SCHOOL PARENT TEACHER STUDENT ORGANIZATION,B94,B,"457 WALNUT ST, NEWTON, MA, 02460-2224","(-71.20605725, 42.345361375)"
CRAIG DEGISO MEMORIAL SCHOLARSHIP FUND INC,B82,B,"3 LECLAIR DR, HINGHAM, MA, 02043-4872","(-70.90125960793071, 42.2007333)"
KANE ELEMENTARY SCHOOL PTO INC,B11,B,"520 FARM RD, MARLBOROUGH, MA, 01752-2760","(-71.5187393992455, 42.342049163842134)"
WHITCOMB SCHOOL PTO INC,B94,B,"25 UNION ST, MARLBOROUGH, MA, 01752-2331","(-71.54895039538931, 42.35728465)"
RICHER ELEMENTARY SCHOOL PTO INC,B94,B,"80 FOLEY RD, MARLBOROUGH, MA, 01752-1922","(-71.57749779529263, 42.33814115)"
CHERISH THE CHILDREN THE KAREN D EON FUND,P58,P,"330 LYNNWAY, LYNN, MA, 01901-1706","(-70.94993532487914, 42.45773117272036)"
MASSACHUSETTS QUARTER HORSE ASSOCIATION CORP,K20,K,"17 ANNABEL ST, BOSTON, MA, 02125-3423","(-71.06258781225966, 42.3181358)"
NEW ENGLAND SOCIETY OF INTERVENTIONAL RADIOLOGY INC,S41,S,"111 WARREN AVE, BOSTON, MA, 02116-6103","(-71.07396893333333, 42.34452606666667)"
HARVARD BLACK ALUMNI-ALUMNAE SOCIETY INC,B84,B,"225 FRANKLIN STREET, BOSTON, MA, 02110-2804","(-71.05391861012899, 42.3560992)"
LEADERSHIP TRANSFORMATIONS INC,X99,X,"12 BROOKSIDE AVE, LEXINGTON, MA, 02421-7115","(-71.23202800758554, 42.4317624)"
KIDS GEAR FOR BASEBALL INC,O11,O,"46 OVERLOOK DR, SOUTHBOROUGH, MA, 01772-1218","(-71.52096094105534, 42.31260902061623)"
JACK WOLFE MEMORIAL SCHOLARSHIP,B82,B,"27 HAZEL ST, METHUEN, MA, 01844-4221","(-71.19519918521313, 42.7079046003562)"
WEST SPRINGFIELD VETERANS COUNCIL,W30,W,"42 SALEM ST, W SPRINGFIELD, MA, 01089-2232","(-72.65702762075617, 42.11124995)"
MINISTERIO EVANGELICO RIOS DE AGUA VIVA,X21,X,"84 STATE STREET, BOSTON, MA, 02109-2202","(-71.0556989, 42.359121)"
SCREAM USA,P20,P,"31 BENSON RD, NORTHBRIDGE, MA, 01534-1148","(-71.67103380049383, 42.13342645)"
PLYMOUTH BAY HOUSING CORPORATION,L202,L,"130 COURT ST, PLYMOUTH, MA, 02360-8728","(-70.67243400386167, 41.96113455)"
PFACTORY INC,O50,O,"7 FALMOUTH RD, ARLINGTON, MA, 02474-2219","(-71.15359868117385, 42.4292847695748)"
FIREBIRD ENSEMBLE INC,A6C,A,"73 RUSSELL RD, WELLESLEY, MA, 02482-4327","(-71.31480176437762, 42.300747750762675)"
FRIENDS OF THE MILFORD UPPER CHARLES TRAIL,C30,C,"52 MAIN STREET, MILFORD, MA, 01757-2611","(-71.51695233333334, 42.142714)"
OLD ROCHESTER COMMUNITY TELEVISION INC,A32,A,"135 MARION RD, MATTAPOISETT, MA, 02739-1621","(-70.7782992, 41.6724125)"
HEALING HEART HOSPITALITY HOUSE,E86,E,"85 LAKE AVE N, WORCESTER, MA, 01605-2320","(-71.75829185514924, 42.28018080518107)"
PROSPECT HILL ACADEMY CHARTER SCHOOL FOUNDATION INC,B112,B,"50 ESSEX ST, CAMBRIDGE, MA, 02139-2602","(-71.10067496983416, 42.3676572)"
JDR JR MEMORIAL FOUNDATION,T30,T,"19 GANNETT RD, SCITUATE, MA, 02066-1608","(-70.76135771428571, 42.23391357142857)"
ATHENA EDUCATIONAL RESOURCES,B90,B,"16 HAROLD ST, NORTHAMPTON, MA, 01062-1030","(-72.66738644255449, 42.3470689)"
GAMWELL DEVELOPMENT CORPORATION,L20,L,"395 SOUTH ST, PITTSFIELD, MA, 01201-6803","(-73.2563944896576, 42.4367618)"
AYER ELDERLY HOUSING PARTNERSHIP INC,L22,L,"18 POND STREET, AYER, MA, 01432-1656","(-71.58192515898921, 42.555058349999996)"
TOP HOUSE INC,L21,L,"1 SOUTHSIDE RD, DANVERS, MA, 01923-1408","(-70.966847, 42.5651)"
FRIENDS OF THE ATHOL COUNCIL ON AGING,L12,L,"584 MAIN STREET, ATHOL, MA, 01331-1976","(-72.2280537, 42.5940586)"
BELCHER TOWN LACROSSE ASSOCIATION,N60,N,"235 STEBBINS ST, BELCHERTOWN, MA, 01007-9345","(-72.44819334668554, 42.291033049999996)"
HEATH FIREFIGHTERS ASSOCIATION INC,M11,M,"124 BRANCH ROAD, HEATH, MA, 01346-0000","(-72.82635345364409, 42.69191995)"
DEPARTMENT OF MASSACHUSETTS VFW AUXILIARY,W30,W,"80 AZALEA DR, NORWOOD, MA, 02062-5608","(-71.17791037730164, 42.18025165)"
THE HONG KONG ASSOCIATION OF MASSACHUSETTS INC,Q30,Q,"31 FAIRWAY CIR, NATICK, MA, 01760-2562","(-71.37869883932191, 42.2900083)"
HYDE PARK ART ASSOCIATION INC,A40,A,"26 CENTRAL AVE, HYDE PARK, MA, 02136-2946","(-71.12089384615385, 42.257435192307696)"
FRIENDS OF THE HOLYOKE COUNCIL ON AGING INC,P19,P,"291 PINE ST, HOLYOKE, MA, 01040-3932","(-72.61888585431777, 42.20332315)"
ENRICHED ADULT DAY CARE INC,P70,P,"1056 COURT ST, BROCKTON, MA, 02302-2635","(-70.9798448600344, 42.094685150000004)"
BOSTON JOYFUL CHURCH,X21,X,"50 QUINCY ST, CAMBRIDGE, MA, 02138-3013","(-71.114029, 42.376464)"
WACHUSETT INDEPENDENT SCHOLASTIC ENDOWMENT INC,B112,B,"1401 MAIN ST, HOLDEN, MA, 01520-1072","(-71.87426335652184, 42.349629699999994)"
SPRINGFIELD HOCKEY HERITAGE SOCIETY,N65,N,"90 FRONT STREET, WEST SPRINGFIELD, MA, 01089-0000","(-72.63830017510821, 42.10084915)"
BOSTON WOMENS RUGBY FC CORPORATION,N65,N,"12 STONEHOLM STREET, BOSTON, MA, 02115-2955","(-71.08867092177033, 42.3458078)"
WORCESTER SQUARE AREA NEIGHBORHOOD ASSOCIATION,S22,S,"35 WORCESTER SQUARE, BOSTON, MA, 02118-2916","(-71.07434107154322, 42.33604725)"
HARVARD WOMANS PHILANTHROPIC CLUB INC,P12,P,"15 STILL RIVER RD, HARVARD, MA, 01451-1330","(-71.58692202999181, 42.50018425)"
NEW LIFE CHRISTIAN CENTER,X20,X,"47 SPRUCE ST, CHELSEA, MA, 02150-2345","(-71.04090453125, 42.3945709375)"
SPONTANEOUS CELEBRATIONS INC,S21,S,"45 DANFORTH ST, JAMAICA PLAIN, MA, 02130-1847","(-71.10564690006738, 42.317583400000004)"
FRYEBURG NEW CHURCH ASSEMBLY,X20,X,"61 CLARK LN, WALTHAM, MA, 02451-1884","(-71.24276197332998, 42.38869105)"
CASABELLA FAM TR,B84,B,"248 PINEHURST DR, E LONGMEADOW, MA, 01028-3063","(-72.47218427272728, 42.039482)"
ACACIA FRATERNITY INCORPORATED,B83I,B,"18 COBURN DR, ASHLAND, MA, 01721-3001","(-71.49835013123229, 42.26872414708183)"
NATIONAL SPIRITUAL ALLIANCE OF THE UNITED STATES OF AMERICA,X20,X,"2 MONTAGUE AVE, LAKE PLEASANT, MA, 01347-0000","(-72.51497599611757, 42.55709105)"
NEW ENGLAND MORGAN HORSE ASSOCIATION INC,B60,B,"70 NEMCO WAY, AYER, MA, 01432-1537","(-71.53148171592969, 42.56598692991604)"
EDUCATIONAL OPPORTUNITIES FUND,A20Z,A,"145 BROWNELL AVE, NEW BEDFORD, MA, 02740-1654","(-70.95432760810681, 41.62777455)"
NOTRE DAME CRISTO REY HIGH SCHOOL INC,B25,B,"203 LAWRENCE ST, METHUEN, MA, 01844-3849","(-71.17895564802839, 42.72648175)"
PI KAPPA ALPHA FRATERNITY,N50,N,"27 LAWSON RD, WINCHESTER, MA, 01890-3023","(-71.13166372661809, 42.445028300000004)"
AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES,J40,J,"8 BEACON STREET, BOSTON, MA, 02108-3722","(-71.0617762, 42.3581335)"
NEW ENGLAND FEDERATION OF HUMANE SOCIETIES,D032,D,"951 BROADWAY ST, LOWELL, MA, 01854-3007","(-71.33774980747302, 42.64118525)"
NEW HAMPSHIRE POWER OF THE PAST COLLECTORS,A80,A,"1 OXFORD RD, N BILLERICA, MA, 01862-1606","(-71.273182, 42.586146)"
AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES,J40,J,"8 BEACON STREET, BOSTON, MA, 02108-3722","(-71.0617762, 42.3581335)"
LOON FREESTYLE INC,N99Z,N,"49 HARBOR AVE, MARBLEHEAD, MA, 01945-3625","(-70.84197122282963, 42.49507585)"
JEFF J LABERGE MINISTRIES INC,X20I,X,"67 WASHINGTON BURSLEY WAY, CENTERVILLE, MA, 02632-2181","(-70.36360099558823, 41.6721935)"
MASS GENERAL BRIGHAM INCORPORATED,E21,E,"399 REVOLUTION DR, SOMERVILLE, MA, 02145-1444","(-71.0774413, 42.3917095)"
TANNE FOUNDATION,T20,T,"230 CONGRESS STREET, BOSTON, MA, 02110-2409","(-71.0544769, 42.3546641)"
DEVON NICOLES HOUSE INC,E860,E,"28 STATE STREET, BOSTON, MA, 02109-1775","(-71.05745075, 42.35933905)"
NEW ENGLAND BRITTANY RESCUE INC,D20,D,"829 MILL ST, MARION, MA, 02738-2202","(-70.77448059802786, 41.6870883)"
THE CITY SCHOOL INC AMATULLAH MERVIN,P20,P,"614 COLUMBIA RD, DORCHESTER, MA, 02125-3414","(-71.06309783505766, 42.31886509705461)"
NEW LIFE CHRISTIAN MINISTRIES,X20,X,"150 MIDDLESEX ST, LOWELL, MA, 01852-2115","(-71.311086, 42.641056)"
BUILDING BRIDGES THROUGH MUSIC INC,X20,X,"93 EUCLID AVE, LYNN, MA, 01904-2319","(-70.94855061361973, 42.48559051319219)"
BHS SAILING BOOSTERS CLUB,N11,N,"215 LEWIS POND RD, COTUIT, MA, 02635-3008","(-70.44581139367438, 41.6197069)"
AMERICAN SOCIETY OF ADDICTION MEDICINE INC,F20,F,"860 WINTER ST, WALTHAM, MA, 02451-1449","(-71.28115284887944, 42.4042127)"
LAKE SINGLETARY WATER SHED ASSOICATION,C32,C,"32 HORNE DR, SUTTON, MA, 01590-1815","(-71.78422069999999, 42.14936765)"
GREENWOOD-SHALOM OUTREACH,P33,P,"378A WASHINGTON ST, BOSTON, MA, 02124-1125","(-71.0702678, 42.2800751)"
SINE NOMINE INC,A68,A,"2 QUAIL TRL, WESTPORT, MA, 02790-5009","(-71.125081, 41.557239)"
POLISTES FOUNDATION,B90,B,"133 WASHINGTON ST, BELMONT, MA, 02478-3558","(-71.1687617954394, 42.38626955)"
BILLERICA PUBLIC LIBRARY FOUNDATION INC,B117,B,"15 CONCORD RD, BILLERICA, MA, 01821-2553","(-71.26996837774367, 42.5583785)"
BEARS ON BOARD INC,P60,P,"93 STAFFORD STREET, WORCESTER, MA, 01603-1459","(-71.84187635, 42.240256450000004)"
SARAS FUND,G119,G,"593 WASHINGTON ST, SOUTH EASTON, MA, 02375-1105","(-71.081627, 42.047287)"
BELMONT HIGH SCHOOL PTO INC,B94,B,"221 CONCORD AVE, BELMONT, MA, 02478-3026","(-71.16745014285715, 42.39335871428571)"
ELSA M AND HOWARD S BRIGHTMAN FOUNDATION,T23,T,"65 CHESTNUT ST, CAMBRIDGE, MA, 02139-4835","(-71.108048, 42.356298)"
COMMUNITY KERYGMA INC,X21,X,"676 FARM RD, FRAMINGHAM, MA, 01701-0000","(-71.43857909970535, 42.2839955)"
SEVEN HILLS FOUNDATION INC,P82Z,P,"81 HOPE AVE, WORCESTER, MA, 01603-2212","(-71.82565083145136, 42.23129475)"
MEDICINE IN NEED CORPORATION,P99,P,"85 BOLTON STREET, CAMBRIDGE, MA, 02140-3366","(-71.13060430614274, 42.39013275)"
DOG B O N E S THERAPY DOGS OF MASSACHUSETTS,E99,E,"38 GARDEN RD, SCITUATE, MA, 02066-2240","(-70.7440141, 42.2137229)"
CHABAD OF MEDFORD INC,X30,X,"21 CHETWYND RD, SOMERVILLE, MA, 02144-1217","(-71.12487577995947, 42.40835365)"
COMMUNITY UNITED FOR HEALTH AND PREVENTION INCORPORATED,Q33,Q,"7 LIBERTY ST, FRAMINGHAM, MA, 01702-8434","(-71.44275323481897, 42.27074635306414)"
NORFOLK AGGIE PARENT NETWORK,B94,B,"400 MAIN ST, WALPOLE, MA, 02081-3709","(-71.24400730418989, 42.1666022)"
CRY-CHILD RIGHTS AND YOU AMERICA INC,Q33,Q,"639 GRANITE ST, BRAINTREE, MA, 02184-5366","(-71.02155505417032, 42.210054650000004)"
NORTH SHORE ARTS COUNCIL INC,A25,A,"7 OUTLOOK RD, SWAMPSCOTT, MA, 01907-2017","(-70.91489485, 42.472676199999995)"
COME AND SEE MINISTRIES INC,X20,X,"120 CARANDO DR, SPRINGFIELD, MA, 01104-3238","(-72.53456484971395, 42.14522520575298)"
THE ALAN ROBERT@WILLIAMS MEMORIAL SCHOLARSHIP TRUST,B82,B,"7 STOWECROFT RD, ARLINGTON, MA, 02474-2207","(-71.15456913244505, 42.4231074221985)"
RUTH E PROUD CHARITABLE TR,T31,T,"120 MASS MOCA WAY, NORTH ADAMS, MA, 01247-2446","(-73.1139136, 42.7018683)"
BOYLSTON POLICE UNION,M12,M,"215 MAIN ST, BOYLSTON, MA, 01505-2023","(-71.7550081, 42.328327)"
MIDDLEBORO TRAVEL BASKETBALL ASSOCIATION,N62,N,"4 SILO LN, MIDDLEBORO, MA, 02346-3371","(-70.86911441218135, 41.866039349999994)"
LITERACY VOLUNTEERS OF THE TRI-COMMUNITY INC,B60,B,"236 MAIN ST, SOUTHBRIDGE, MA, 01550-2504","(-72.03235117379333, 42.07482195)"
CHARLES RIVER SWIMMING CLUB,N67,N,"106 PAUL REVERE RD, ARLINGTON, MA, 02476-5733","(-71.18737626036142, 42.42431474999999)"
WHALE AND DOLPHIN CONSERVATION INC,C30,C,"7 NELSON ST, PLYMOUTH, MA, 02360-4044","(-70.67516983890846, 41.96561615)"
AMERICAN FEDERATION OF TEACHERS,J40,J,"285 OLD WESTPORT RD, DARTMOUTH, MA, 02747-2356","(-71.0061861, 41.6295897)"
LIBERIAN ASSOCIATION OF WORCESTER,Q33,Q,"53B PROSPECT ST, WORCESTER, MA, 01605-3022","(-71.7087851, 42.3061103)"
ALAN K AND ISABELLE DERKAZARIAN FOUNDATION,T20,T,"63 HAMILTON RD, BELMONT, MA, 02478-4038","(-71.15879167805966, 42.393316122518826)"
NORTH SHORE BASEBALL UMPIRES ASSOCIATION,B80,B,"6 MICHAEL DR, DANVERS, MA, 01923-4506","(-70.988192, 42.573886)"
COMPUTERS ACROSS BORDERS INC,B99,B,"25 HUNTINGTON RD, NEWTON, MA, 02458-2416","(-71.17657438376901, 42.34722598755157)"
GIBBONS PARENT GROUP,B94,B,"20 FISHER ST, WESTBOROUGH, MA, 01581-1833","(-71.62559010465307, 42.269312150000005)"
THE AMERICAN DISSIDENT INC,A33,A,"217 COMMERCE RD, BARNSTABLE, MA, 02630-1266","(-70.29045509401243, 41.706334600000005)"
THE FRIENDS WENHAM COUNCIL ON AGING,P11,P,"10 SCHOOL ST, WENHAM, MA, 01984-1431","(-70.88599774191081, 42.607755299999994)"
HULL LAND CONSERVATION TRUST,C30,C,"1 HULLPORTSIDE ST, HULL, MA, 02045-2004","(-70.88229542692818, 42.288611700000004)"
BRIGHT SPIRIT CHILDRENS FOUNDATION INC,P58,P,"12 CANAVAN CIR, NEEDHAM, MA, 02492-1142","(-71.2652293333637, 42.28451184155891)"
CATHOLICS FOR TRADITION INC,X99,X,"82 WHITEHALL ST, DEDHAM, MA, 02026-2228","(-71.15109126842998, 42.2547853)"
METHUEN MEMORIAL MUSIC HALL INC,A610,A,"192 BROADWAY, METHUEN, MA, 01844-0000","(-71.1852270362828, 42.72493635)"
AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES,J40,J,"8 BEACON STREET, BOSTON, MA, 02108-3722","(-71.0617762, 42.3581335)"
YOUTH TENNIS FOUNDATION OF NEW ENGLAND,N66Z,N,"110 TURNPIKE ROAD, WESTBOROUGH, MA, 01581-2864","(-71.60227710424049, 42.28414205)"
DAVID JOYCE CHARITABLE TRUST,T22,T,"44 FARINA RD, NEWTON, MA, 02459-2860","(-71.17932171072314, 42.3099486)"
DANIEL HULETT CEMETERY TRUST,W99,W,"70 SEARS RD, GOSHEN, MA, 01032-9607","(-72.82338728507166, 42.463896399999996)"
LAKE HORTONIA PROPERTY OWNERS ASSOC,C99,C,"5 RAGGED HILL RD, HUBBARDSTON, MA, 01452-1621","(-72.0171138412769, 42.490311500000004)"
AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES,J40,J,"8 BEACON STREET, BOSTON, MA, 02108-3722","(-71.0617762, 42.3581335)"
NORTHEAST MOOSE ASSOCIATION,Y42,Y,"138 CELEBRATION CIR, CHICOPEE, MA, 01020-2875","(-72.56943618849857, 42.176250100000004)"
CONCERNED CITIZENS FOR THE APPROPRIATE PLACEMENT OF TELECOMMU,E01,E,"74 THE VALLEY RD, CONCORD, MA, 01742-4933","(-71.36561506284548, 42.429020300000005)"
VERMONT WITCH CAMP,X20,X,"242 HOOSAC RD, CONWAY, MA, 01341-9812","(-72.6570952, 42.517604950000006)"
NORTHERN MOUNTAIN BRANCH,X20,X,"189 HIGHLAND ST, HOLDEN, MA, 01520-2561","(-71.854672083199, 42.3562718)"
HRCA BROOKLINE HOUSING 112-120 CENTRE COURT,L25,L,"1200 CENTRE ST, BOSTON, MA, 02131-1000","(-71.130463, 42.29768)"
NORTH STAR FAMILY SERVICES INC,P85,P,"758 MAIN ST, LEOMINSTER, MA, 01453-2488","(-71.74009614419272, 42.5484397)"
HEART CENTER OF METROWEST P C,E300,E,"99 LINCOLN ST, FRAMINGHAM, MA, 01702-6327","(-71.41893556733909, 42.284710000000004)"
WARE FIRE DEPARTMENT FIRE FIGHTERS LOCAL 1851,J40,J,"200 WEST ST, WARE, MA, 01082-1598","(-72.25702409882533, 42.25187305)"
SLOPE PUBLISHING INC,A33,A,"847 BERNARDSTON RD, GREENFIELD, MA, 01301-1163","(-72.574431, 42.626175)"
MEDWAY FOUNDATION FOR EDUCATION,B12,B,"45 HOLLISTON ST, MEDWAY, MA, 02053-1404","(-71.407353522454, 42.145941050000005)"
