NAME,NTEE_CD,Category,Location,lat_lon
GRITMAN MEDICAL CENTER FOUNDATION INC,E112,E,"700 S MAIN ST, MOSCOW, ID, 83843-3056","(-117.00068835, 46.72844135)"
JAMES A DODGE SCHOLARSHIP FUND,B82,B,"1876 E PEGRAM ST, MERIDIAN, ID, 83642-3594","(-116.371026, 43.598146)"
A GIFT FROM RACHEL INC,T30,T,"1407 16TH AVE, LEWISTON, ID, 83501-4050","(-117.01218348979592, 46.40419351020408)"
DESTINY WOKSHOPS,X20,X,"5727 N VALLEY ST, DALTON GDNS, ID, 83815-9222","(-116.7814430515917, 47.72406181383597)"
CALVARY CHAPEL FELLOWSHIP OF TETON VALLEY INC,X20,X,"500 SKI HILL RD, DRIGGS, ID, 83422-5325","(-111.07054122548402, 43.738636550496665)"
TREASURE VALLEY NEAR SPACE PROGRAM INC,U31,U,"3105 JEFFERSON PKWY, CALDWELL, ID, 83605-7100","(-116.688475, 43.64252)"
COMMON GROUND CONCILIATION SERVICES,R30,R,"2802 N NORMAN DR, BOISE, ID, 83704-6140","(-116.2646025, 43.630266)"
IDAHO PROFESSIONAL ARCHAEOLOGICAL COUNCIL INC,V03,V,"8500 W WYNDHAM LN, BOISE, ID, 83704-3159","(-116.28795760338127, 43.6464565)"
IDAHO LICENSED BEVERAGE ASSOCIATION,S41,S,"5208 W IRVING ST, BOISE, ID, 83706-1210","(-116.24657557456783, 43.6158624)"
ANTELOPE CREEK HOUSING CORPORATION,S47,S,"820 ELM DR, ST MARIES, ID, 83861-2119","(-116.55907254580815, 47.309835970619204)"
SANDPOINT EXTENDED HOUSING CORPORATION,S47,S,"820 ELM DR, ST MARIES, ID, 83861-2119","(-116.55907254580815, 47.309835970619204)"
COUNTRYSIDE HOUSING CORPORATION,S47,S,"820 ELM DR, ST MARIES, ID, 83861-2119","(-116.55907254580815, 47.309835970619204)"
ST MARIES EXTENDED HOUSING CORPORATION,S47,S,"820 ELM DR, ST MARIES, ID, 83861-2119","(-116.55907254580815, 47.309835970619204)"
ABERDEEN ARTS COUNCIL INC,A40,A,"1677 S 2750 W, ABERDEEN, ID, 83210-1721","(-112.838752, 42.937859)"
IDAHO ARTS CHARTER SCHOOL,B20,B,"1220 5TH ST N, NAMPA, ID, 83687-3416","(-116.55306491836735, 43.583591387755106)"
CAPITOL CITY CHRISTIAN CHURCH INC,X21,X,"615 N 9TH ST, BOISE, ID, 83702-5404","(-116.2007347365957, 43.62070745)"
FOUR PAWS PET ADOPTIONS INC,D20,D,"539 W MAIN ST, REXBURG, ID, 83440-2703","(-111.79900591666667, 43.82598266666667)"
NATIONAL OLDTIME FIDDLERS INC,A60,A,"2235 PADDOCK AVE, WEISER, ID, 83672-1195","(-116.98102504675994, 44.26345841805141)"
FOURTH DISTRICT DRUG COURT NONPROFIT CORPORATION,F22,F,"200 W FRONT ST, BOISE, ID, 83702-7300","(-116.19778960488026, 43.61065395)"
GENERATION LIFE INC,R62,R,"3684 N HARBOR LN, BOISE, ID, 83703-6914","(-116.25506531388757, 43.653228999999996)"
ROLLING HILLS CHARTER SCHOOL INC,B29,B,"8900 HORSESHOE BEND ROAD, BOISE, ID, 83714-3859","(-116.202616, 43.902425)"
FRIENDS OF THE PORTIA CLUB INC,A80,A,"225 N 9TH ST, PAYETTE, ID, 83661-2529","(-116.93364569387755, 44.07735812244898)"
GRAND TETON MEDIATION ASSOCIATION,B99,B,"2040 SEQUOIA DR, IDAHO FALLS, ID, 83404-6131","(-112.01208149153112, 43.479369232476955)"
CHILDRENS FREE DENTAL CLINIC INCORPORATED,E30,E,"2976 E STATE ST, EAGLE, ID, 83616-6377","(-116.3177135807693, 43.6842964)"
SCHINDLER FAMILY FOUNDATION,T20,T,"1018 N LONGHORN PL, EAGLE, ID, 83616-4610","(-116.43609560967741, 43.700664)"
FRUITED PLAINS INC,Q33,Q,"3227 MILLWRIGHT LN, COEUR D ALENE, ID, 83814-7405","(-116.84832294439418, 47.701371445157065)"
RIDE IDAHO INC,N50,N,"396 E LINDEN ST, BOISE, ID, 83706-4900","(-116.17879157706457, 43.57895445)"
JAMES E HOLLINGSWORTH FOUNDATION INC,T20,T,"2701 W CRESCENT RIM DR, BOISE, ID, 83706-2846","(-116.21599398221343, 43.603328000000005)"
HAUSER LAKE WATERSHED COALITION,C60,C,"11392 N HAUSER LAKE RD, HAUSER, ID, 83854-5636","(-117.02573196585658, 47.76895861527584)"
DISTRICT V HIGH SCHOOL RODEO CLUB INC,N69,N,"383 OLIVEWOOD PL, JEROME, ID, 83338-6552","(-114.459437, 42.668158)"
PUBLISHING YOUNG AUTHORS FOUNDATION INC,B92,B,"5348 W HILL RD, BOISE, ID, 83703-2944","(-116.25427350714286, 43.67051)"
FRIENDS OF THE ST MARIES PUBLIC LIBRARY INC,B11,B,"822 W COLLEGE AVE, SAINT MARIES, ID, 83861-1720","(-116.56811924208094, 47.31536280125714)"
IDAHO PEACE OFFICERS MEMORIAL FUND INCORPORATED,B82,B,"700 S STRATFORD DR, MERIDIAN, ID, 83642-6206","(-116.38203270095653, 43.5988506)"
FRIENDS OF THE COEUR DALENE TRAILS,N12,N,"211 CEDAR ST, WALLACE, ID, 83873-2117","(-115.92925864920116, 47.4726847)"
FOR THE LOVE OF PETS FOUNDATION INCORPORATED,D20,D,"2498 E 2100 N, HAMER, ID, 83425-5011","(-112.198805, 43.927767)"
HERITAGE PLACE PHASE III INC,L22,L,"702 W WALNUT AVE, COEUR D ALENE, ID, 83814-2333","(-116.79194044267452, 47.68797540510641)"
LEMHI REGIONAL LAND TRUST,C34,C,"105 S CENTER ST, SALMON, ID, 83467-4252","(-113.8946795256513, 45.17575172716634)"
CREATIVE CHRISTIAN IMAGERY INC,X80,X,"2440 E WOODSTONE DR, HAYDEN, ID, 83835-8114","(-116.76539890291262, 47.754298)"
RIEKEN SCHOLARSHIP FOUNDATION,B82,B,"1752 E CANOVA DR, BOISE, ID, 83706-5004","(-116.161316, 43.5767595)"
MERIDIAN FOOD BANK INC,K31,K,"133 W BROADWAY AVE, MERIDIAN, ID, 83642-2522","(-116.39553699999999, 43.6099105)"
IDAHO RETURNED PEACE CORPS VOLUNTEERS INC,Q40,Q,"1011 N 5TH ST, BOISE, ID, 83702-4302","(-116.1943605, 43.623519)"
NORTHWEST MEDICAL EDGE RESEARCH INC,H99,H,"455 S 11TH AVE, POCATELLO, ID, 83201-4851","(-112.43439175510204, 42.86768467346939)"
BANANAS ROBOTICS INC,P60,P,"5892 W WALTON POND DR, EAGLE, ID, 83616-8300","(-116.42716401927608, 43.711527000000004)"
FATHERVILLE INCORPORATED,P40,P,"2540 W GLADE CREEK ST, MERIDIAN, ID, 83646-6166","(-116.4170272, 43.6586475)"
GURDJIEFF FOUNDAITON OF IDAHO INC,T23,T,"11053 N BOYER RD, SANDPOINT, ID, 83864-8859","(-116.5570191214315, 48.32486518907534)"
PTA IDAHO CONGRESS,B94,B,"2051 W MCMILLAN RD, MERIDIAN, ID, 83646-5149","(-116.4206438294707, 43.6470733)"
AQUARIUM OF BOISE INC,D50,D,"64 N COLE RD, BOISE, ID, 83704-9105","(-116.2731629, 43.6054903)"
FALCON RIDGE PUBLIC CHARTER SCHOOL PARENT-TEACHER ORGANIZATION,B94,B,"278 S TEN MILE RD, KUNA, ID, 83634-1768","(-116.43280775568182, 43.4879415)"
VETERANS RESOURCE NETWORK INC,P20,P,"1752 E CANOVA DR, BOISE, ID, 83706-5004","(-116.161316, 43.5767595)"
INTERNATIONAL CHILDRENS SURGICAL,G98,G,"8844 W FIRCREST DR, BOISE, ID, 83704-3117","(-116.29303950724162, 43.646846)"
SALMON VALLEY STEWARDSHIP,C60,C,"107 S CENTER ST, SALMON, ID, 83467-4252","(-113.89468978847695, 45.17573859074952)"
JOSEPH PROJECT INC,P20,P,"11925 W BUTEO DR, NAMPA, ID, 83686-7032","(-116.63003589575084, 43.55163715783328)"
TURKEY BOX FUND INC,K31,K,"2058 JENNIE LEE DR, IDAHO FALLS, ID, 83404-7000","(-112.0161896060606, 43.48009815151515)"
CALEDONIAN SOCIETY OF IDAHO,A60,A,"3809 W GROVER ST, BOISE, ID, 83705-1425","(-116.22944174264705, 43.599571)"
IDAHO GUT CLUB,E03,E,"9977 W MARTINGALE DR, BOISE, ID, 83709-1413","(-116.306948, 43.5960445)"
MCGOWN FAMILY FOUNDATION INC,T20,T,"262 S MOBLEY LN, BOISE, ID, 83712-8329","(-116.1762707, 43.6025977)"
DRY CREEK HISTORICAL SOCIETY INC,C30,C,"5006 W FARM CT, BOISE, ID, 83714-9300","(-116.2489319429788, 43.7230131)"
IDAHO CHAPTER FEDERAL BARASSOCIATION,S46,S,"714 WEST STATE STREET, BOISE, ID, 83702-5889","(-116.1999318, 43.6185472)"
HIGHER GROUND WORSHIP CENTER INC,X20,X,"1624 E PLAZA LOOP, NAMPA, ID, 83687-4931","(-116.5511813, 43.592058)"
STEELE MEMORIAL AUXILIARY,E11,E,"203 S DAISY ST, SALMON, ID, 83467-4709","(-113.89179402104091, 45.17378965)"
MADISON JR HIGH SCHOOL PTO,B94,B,"134 MADISON AVE, REXBURG, ID, 83440-1612","(-111.770683, 43.829166706864804)"
MELALEUCA LIFE ENHANCEMENT FOUNDATION,P62,P,"4609 W 65TH S, IDAHO FALLS, ID, 83402-5742","(-112.061513, 43.439436)"
4 CARING INC,N60,N,"1010 GLEN ASPEN DR, BELLEVUE, ID, 83313-5177","(-114.2605566, 43.4543852)"
MORRIS HILL NEIGHBORHOODASSOCIATION,S22,S,"520 N ARCHER ST, BOISE, ID, 83706-1904","(-116.235118, 43.609569)"
EDENS SONG MINISTRY INC,Q33,Q,"1226 12TH AVE, LEWISTON, ID, 83501-3006","(-117.01457623335207, 46.40799587771169)"
FUTURE AND HOPE INC,P31,P,"59 W 600 S, JEROME, ID, 83338-6010","(-114.52954494308706, 42.63701555340084)"
IDAHO DENTAL FOUNDATION INC,O50,O,"4110 W HILLCREST DR, BOISE, ID, 83705-4551","(-116.2325267790493, 43.582209)"
FAMILY ADVOCACY CENTER ANDEDUCATION SERVICES - INC,P20,P,"417 S 6TH ST, BOISE, ID, 83702-7632","(-116.20395974087693, 43.6120058)"
DAVID O KINGSTON FOUNDATION INC,E86,E,"477 SHOUP AVENUE, IDAHO FALLS, ID, 83402-3658","(-112.03928334693877, 43.49286930612245)"
UNITED STATES BOWLING CONGRESS INC,N70,N,"955 HOLIDAY DR, MOUNTAIN HOME, ID, 83647-2322","(-115.68462113835032, 43.138763782121394)"
LIVING WITH WOLVES LTD,D30,D,"118 SPRING LANE, KETCHUM, ID, 83340-0000","(-114.3729524, 43.7016784)"
CDI-BATON ROUGE INC,L20,L,"4481 N DRESDEN PL, GARDEN CITY, ID, 83714-1379","(-116.28220541666667, 43.648818500000004)"
LAUNCH MINISTRIES INC,O55,O,"1705 W PINE AVE, MERIDIAN, ID, 83642-1963","(-116.414907, 43.611707)"
XAVIER CHARTER SCHOOL INC,B29,B,"1218 N COLLEGE RD W, TWIN FALLS, ID, 83301-5651","(-114.5075751440169, 42.586270150000004)"
BMH INC,E220,E,"98 POPLAR ST, BLACKFOOT, ID, 83221-1758","(-112.34659779001475, 43.1933009)"
GARDEN MINISTRIES INC,X12,X,"3120 S GOLD BAR AVE, MERIDIAN, ID, 83642-9130","(-116.36737990306122, 43.576442)"
JEAN SULLIVAN WAREAGLE FOUNDATION,T22,T,"4024 N DELMONTE DR, BOISE, ID, 83704-3513","(-116.26994010965429, 43.64209235)"
SNAKE RIVER ANIMAL SHELTER INC,D20,D,"3000 LINDSAY BLVD, IDAHO FALLS, ID, 83402-9500","(-112.05893589930159, 43.524166249631136)"
FELLOWSHIP OF BOISE,X21,X,"745 S TORINO AVE, MERIDIAN, ID, 83642-3573","(-116.373012, 43.598112)"
JAMES 1 27 MINISTRIES INC,Q33,Q,"9449 W TWISTED VINE DR, STAR, ID, 83669-6132","(-116.47138500434784, 43.6876485)"
MERIDIAN HIGH SCHOOL BAND BOOSTERSINC,B11,B,"1900 W PINE AVE, MERIDIAN, ID, 83642-1961","(-116.41709213472791, 43.6135621)"
IDAHO LEGAL HISTORY SOCIETY,A80,A,"601 W BANNOCK ST, BOISE, ID, 83702-5919","(-116.20018788712926, 43.6158681)"
THE ANTIQUE MOTORCYCLE FOUNDATION INC,A80,A,"8600 W HIGH RIDGE LN, EAGLE, ID, 83616-1433","(-116.45889642307692, 43.738928)"
DESERT SAGE ELEMENTARY PARENT TEACHER ORGANIZATION INC,B94,B,"9325 W MOSSYWOOD DR, BOISE, ID, 83709-6498","(-116.29731508824744, 43.53837555)"
FULL CIRCLE HEALTH INC,E20,E,"777 N RAYMOND ST, BOISE, ID, 83704-9251","(-116.26444100726425, 43.611507)"
NORTH IDAHO MANUFACTURERSASSOCIATION INC,S41,S,"1626 6TH AVE N, LEWISTON, ID, 83501-1539","(-117.00961442924648, 46.426500371167926)"
SCHOOL DISTRICT NO 25 VEBA,Y44,Y,"3115 POLE LINE RD, POCATELLO, ID, 83201-6119","(-112.46629387499999, 42.89092329166667)"
SATZ-ASBURY FAMILY FOUNDATION INC,T20,T,"2420 E WARM SPRINGS AVE, BOISE, ID, 83712-8433","(-116.1618226023569, 43.5947928)"
KINGDOM WARRIOR,X20,X,"1152 W JUDAH LOOP, NAMPA, ID, 83651-2194","(-116.5948878, 43.577448)"
WEST VALLEY HUMANE SOCIETY INC,D20,D,"5801 GRAYE LN, CALDWELL, ID, 83607-8072","(-116.633903, 43.629706)"
HELPING HEARTS & HANDS,P20,P,"237 MAIN ST, GOODING, ID, 83330-1103","(-114.71300393877551, 42.943352204081634)"
DUSTINS PAW IDAHO INC,P51,P,"795 W TALLULAH DR, KUNA, ID, 83634-2468","(-116.422056, 43.4820555)"
WELL INC,X20,X,"1400 N COLE RD, BOISE, ID, 83704-8536","(-116.27381835084839, 43.617624)"
SHOSHONE COUNTY HOUSING INC,L20,L,"703 CEDAR ST, WALLACE, ID, 83873-2309","(-115.92315226705117, 47.4725207045544)"
MERIDIAN STARS DANCE INC,A62,A,"195 ADKINS WAY, MERIDIAN, ID, 83642-8908","(-116.378465, 43.602928)"
LAKEWOOD MONTESSORI PARENT TEACHERORGANIZATION LLC,B94,B,"133 E LINDEN ST, BOISE, ID, 83706-7000","(-116.1826737858248, 43.5785948)"
LETS PRAY TODAY LLC,X83,X,"1067 W BACK FORTY DR, EAGLE, ID, 83616-6316","(-116.3673216999128, 43.6881665)"
KIDS CHANCE OF IDAHO INC,B82,B,"1703 W HILL RD, BOISE, ID, 83702-0919","(-116.20993510241087, 43.6407906)"
PALOUSE PRAIRIE EDUCATIONAL ORGANIZATION,B29,B,"406 POWERS AVE, MOSCOW, ID, 83843-4071","(-116.9965177, 46.7165194)"
HOMEDALE NEIGHBORHOOD INC,B90,B,"11937 COLUMBUS CT, CALDWELL, ID, 83605-7963","(-116.63164467676768, 43.66039056565656)"
RIDING HIGH MINISTRIES INC,X20,X,"1115 E 1300 N, SHELLEY, ID, 83274-5138","(-112.06118117947462, 43.381164827043975)"
NATIONAL FEDERATION OF THE BLIND OF IDAHO,R23Z,R,"1320 E WASHINGTON ST, BOISE, ID, 83712-8039","(-116.17633018950276, 43.60903615)"
IDAHO WILDLIFE FEDERATION INC,D300,D,"10350 W RHETT ST, BOISE, ID, 83709-3446","(-116.3109825, 43.579064)"
SOCIETY FOR PRESERVATION & ENCOURMT OF BARBERSHOP QUARTET SINGING AMER,A99,A,"747 BUCKINGHAM DR, TWIN FALLS, ID, 83301-8905","(-114.43750850939144, 42.57461285215081)"
TAU KAPPA EPSILON FRATERNITY INC,Y40,Y,"944 N BENJAMIN LN, BOISE, ID, 83704-8343","(-116.2878083, 43.6134327)"
PTA IDAHO CONGRESS,B99,B,"1903 GRELLE AVE, LEWISTON, ID, 83501-6025","(-116.9330978648154, 46.37402765)"
IDAHO STATE ASSOCIATION OF LETTER CARRIERS,J40,J,"1116 4TH AVE E, JEROME, ID, 83338-5147","(-114.513199, 42.7280019)"
MUSEUM OF NORTH IDAHO INC,A540,A,"115 NORTHWEST BLVD, COEUR D ALENE, ID, 83814-2798","(-116.7872325607848, 47.674528)"
BANNOCK HUMANE SOCIETY INC,D200,D,"850 BARTON RD, POCATELLO, ID, 83204-1802","(-112.41981906901408, 42.850814829875915)"
IDAHO FOUNDATION FOR PARKS AND LANDS,C340,C,"5657 E WARM SPRINGS AVE, BOISE, ID, 83716-8700","(-116.114435, 43.5623339)"
KOINONIA HOUSE INC,X200,X,"4055 E 3RD AVE, POST FALLS, ID, 83854-7175","(-116.89404125185257, 47.708271711566404)"
OPERA IDAHO INC,A6A0,A,"515 S 9TH ST, BOISE, ID, 83702-7006","(-116.20821274335074, 43.61305445)"
WITCO INC,J30Z,J,"3919 E USTICK RD, CALDWELL, ID, 83605-6508","(-116.65137463636364, 43.633931454545454)"
INTERNATIONAL ASSOCIATION OF FIRE FIGHTERS,J40,J,"1618 IDAHO STREET, LEWISTON, ID, 83501-2598","(-117.00930566113522, 46.41498930403164)"
ANCIENT FREE AND ACCEPTED MASONS OF IDAHO,S81,S,"135 W LINCOLN, RICHFIELD, ID, 83349-0000","(-114.1572325, 43.0511756)"
DEMOLAY INTERNATIONAL,A99Z,A,"225 S CAPITAL AVE, IDAHO FALLS, ID, 83402-3644","(-112.04426718367347, 43.489903020408164)"
DEMOLAY INTERNATIONAL,A99Z,A,"531 S MAIN ST, MOSCOW, ID, 83843-2982","(-117.0014647755102, 46.73068957142857)"
DEMOLAY INTERNATIONAL,A99Z,A,"1041 E IONIA DR, MERIDIAN, ID, 83642-7654","(-116.38135401888735, 43.572152)"
DEMOLAY INTERNATIONAL,A99Z,A,"535 N ARTHUR AVE, POCATELLO, ID, 83204-3001","(-112.45553842857143, 42.864718714285715)"
INSTITUTE FOR THE STUDY OF SECURITY MARKETS,V22Z,V,"1156 W KARLUK RIVER DR, MERIDIAN, ID, 83642-4434","(-116.40799355576924, 43.5809735)"
IDAHO ALPHA-1 COMMUNITY OUTREACH INC,P60,P,"2265 W SELDOVIA ST, KUNA, ID, 83634-5332","(-116.42255843996216, 43.520449)"
BALLO CAPESSO INC,A63,A,"410 W 16TH ST, IDAHO FALLS, ID, 83402-4227","(-112.04140717239781, 43.48371509705157)"
SUNSET NEIGHBORHOOD ASSOCIATION,S20,S,"3117 W BELLOMY LN, BOISE, ID, 83703-5401","(-116.2278065, 43.646031)"
LIFE CHURCH INC,X21,X,"3225 E COMMERCIAL CT, MERIDIAN, ID, 83642-6007","(-116.35383239569887, 43.608760000000004)"
BLUE CROSS OF IDAHO FOUNDATION FOR HEALTH,E70,E,"3000 E PINE AVE, MERIDIAN, ID, 83642-5995","(-116.357568, 43.6134779)"
INTERNATIONAL ASSOCIATION OF FIRE FIGHTERS,J40,J,"5572, POCATELLO, ID, 83201-0000","(-112.35468402613637, 42.14188452222773)"
NORTH AMERICAN FRIENDS OF CHAWTON HOUSE LIBRARY INC,B12,B,"3140 S TEMPERANCE WAY, BOISE, ID, 83706-5703","(-116.15123341791045, 43.5735125)"
SHOSHONE CANCER SUPPORTORGANIZATION,G30,G,"204 OREGON ST, KELLOGG, ID, 83837-5018","(-116.12724277697932, 47.5427568907777)"
CHRISTIAN YOUTH THEATER -- NORTHIDAHO,A20,A,"579 W HAYDEN AVE, HAYDEN, ID, 83835-9726","(-116.79498685009274, 47.759118)"
HERITAGE MIDDLE SCHOOL PTSA,B94,B,"4990 N MERIDIAN RD, MERIDIAN, ID, 83646-5114","(-116.39016719228106, 43.64948695)"
OWL HOUSE INC,P33,P,"111 E MYRTLE ST, HAILEY, ID, 83333-5127","(-114.317115, 43.52531575510204)"
REAL LIFE MINISTRIES MOSCOWINCORPORATED,X20,X,"1428 S BLAINE ST, MOSCOW, ID, 83843-3945","(-116.98552762769376, 46.72169303601804)"
MADISON ATHLETIC CLUB INC,B11,B,"39 PROFESSIONAL PLZ, REXBURG, ID, 83440-2024","(-111.7761494932274, 43.8255006669302)"
