NAME,NTEE_CD,Category,Location,lat_lon
NATIONAL ASSOC OF RESIDENTIAL PROVIDERS FOR ADULTS WITH AUTISM,G84,G,"10 6TH AVENUE W, HUNTINGTON, WV, 25701-0028","(-82.45896483333333, 38.41532024999999)"
ST ALBANS LITTLE DRAGONS MIDGET FOOTBALL INC,N63,N,"2300 HARRISON AVE, SAINT ALBANS, WV, 25177-2006","(-81.807869, 38.384202)"
STATE OF WEST VIRGINIA WEST VIRGINIA UNIVERSITY,O52,O,"157 COUNTY FARM RD, COTTAGEVILLE, WV, 25239-7031","(-81.81981740836554, 38.85879105976818)"
STATE OF WEST VIRGINIA WEST VIRGINIA UNIVERSITY,O52,O,"157 COUNTY FARM RD, COTTAGEVILLE, WV, 25239-7031","(-81.81981740836554, 38.85879105976818)"
TAYLOR COUNTY HISTORICAL & GENEALOG ICAL SOCIETY,A80,A,"107 W MAIN ST, GRAFTON, WV, 26354-1314","(-80.02061891814003, 39.34126931837118)"
WEST VIRGINIA LANDLORDS ASSOCIATION INC,L50,L,"4 HUBBARD PL, WHEELING, WV, 26003-5523","(-80.6734783, 40.0545237)"
BIG RED CREW INC,B11,B,"2101 DUDLEY AVE, PARKERSBURG, WV, 26101-3462","(-81.54482101399657, 39.27854385)"
VIENNA VOLUNTEER FIRE COMPANY,M24,M,"609 29TH ST, VIENNA, WV, 26105-2466","(-81.54786013408717, 39.32456066548312)"
RALEIGH WEST YOUTH FOOTBALL,N65,N,"1100 BOLT RD, FAIRDALE, WV, 25839-9601","(-81.3572655, 37.777725)"
FRIENDS OF COOPERS MILL,A80,A,"59 JO HARRY DR, FAIRMONT, WV, 26554-3538","(-80.15740333266994, 39.46842220320513)"
STATE OF WEST VIRGINIA WEST VIRGINIA UNIVERSITY,O52,O,"541 HARLEY O STAGGERS DRIVE, KEYSER, WV, 26726-1588","(-78.99261273826163, 39.422307138960214)"
C-K AREA BUSINESS ASSOCIATION INC,S41,S,"746 BEECH ST, KENOVA, WV, 25530-1506","(-82.56649871881167, 38.39983527551678)"
NATIVE AMERICAN INDIAN FEDERATION,A23,A,"408 SPRUCE LN, BECKLEY, WV, 25801-2573","(-81.20739679591837, 37.8020116122449)"
HUNTINGTON THEATER ORGAN PROJECT INC,A68,A,"1439 5TH AVE, HUNTINGTON, WV, 25701-2414","(-82.43416928571429, 38.42091493877551)"
OPPORTUNITY MISSIONS MINISTRIES INC,X90,X,"186 HEALTH CENTER DR, UNION, WV, 24983-8427","(-80.5474313, 37.5885345)"
STATE OF WEST VIRGINIA WEST VIRGINIA UNIVERSITY,O52,O,"115 W COURT ST, KINGWOOD, WV, 26537-1405","(-79.6883714883721, 39.47131006976745)"
AMERICAN CONSERVATION FILM FESTIVAL INC,A31,A,"213 W WASHINGTON STREET, SHEPHERDSTOWN, WV, 25443-0000","(-77.8083649, 39.4297553)"
SHADOWLANDS MEDIA INC,A31,A,"164 LONGVIEW AVE, LEWISBURG, WV, 24901-2812","(-80.44384580486167, 37.792081510110734)"
MARION COUNTY ANIMAL CONTROL INC,D20,D,"1039 MORGANTOWN AVE, FAIRMONT, WV, 26554-4354","(-80.12096364570272, 39.48011282599563)"
RIVERSIDE HS PROJECT GRADUATION 2011 COMMITTEE,B80,B,"1 WARRIOR WAY, BELLE, WV, 25015-1356","(-81.51357649017481, 38.20790875)"
OHIO COUNTY SCHOOLS FOUNDATION INC,B21,B,"2203 NATIONAL RD, WHEELING, WV, 26003-5203","(-80.7149199, 40.0805763)"
HUMANITARIAN AMERICA INC,P20,P,"506 3RD AVE, MONTGOMERY, WV, 25136-2102","(-81.3254987755841, 38.180866780469316)"
GOOD SAMARITAN FREE CLINIC INC,E32,E,"601 S RALEIGH ST, MARTINSBURG, WV, 25401-2143","(-77.97077256145256, 39.45210625)"
MAGIC VALLEY KENNEL CLUB INC,D20,D,"1222 HIGHLAND RD, CHARLESTON, WV, 25302-2608","(-81.64501513920192, 38.37309536788637)"
JIMMY CURRENCE FUND,T30,T,"1408 HARRISON AVE, ELKINS, WV, 26241-3325","(-79.86576275510204, 38.931709489795914)"
FAMILY AND YOUTH DEVELOPMENT SERVICES INC,K30,K,"702 HALL ST, CHARLESTON, WV, 25302-1718","(-81.65346385619537, 38.36126025538084)"
GOOD SAMARITAN FOUNDATION CHARITABLE FUND OF WEST VIRG INC,X20,X,"511 WESTMORELAND DR, CHARLESTON, WV, 25302-4040","(-81.61959161472201, 38.367582843214024)"
HOFFMASTER HOMES OF MARTINSBURG INC,L24,L,"235 S WATER ST, MARTINSBURG, WV, 25401-4241","(-77.9621172043324, 39.45489645)"
STATE OF WEST VIRGINIA WEST VIRGINIA UNIVERSITY,O52,O,"157 COUNTY FARM RD, COTTAGEVILLE, WV, 25239-7031","(-81.81981740836554, 38.85879105976818)"
RESCUE ONE AT-A-TIME INC,D20,D,"1003 BROADWAY AVE, PARKERSBURG, WV, 26101-6723","(-81.5360255113659, 39.24327473974418)"
WEST VIRGINIA CITIZEN ACTION EDUCATION FUND INC,B82,B,"1500 DIXIE ST, CHARLESTON, WV, 25311-1904","(-81.620532, 38.345799)"
WEST VIRGINIA STATE ASSEMBLY FOR AST,J20,J,"503 UPLAND AVE, CLARKSBURG, WV, 26301-3331","(-80.31624051339682, 39.268665674744184)"
FRIENDS OF HANSFORD CENTER,P81,P,"500 WASHINGTON ST, SAINT ALBANS, WV, 25177-3062","(-81.821302, 38.383135)"
TROOP THREE ALUMNI INC,O41,O,"331 JULIANA ST, PARKERSBURG, WV, 26101-5333","(-81.56323569401954, 39.26580239628508)"
SOUTH CHARLESTON CHAMBER OF COMMERCE EDUCATIONAL FOUNDATION IN,B60,B,"401 D ST, S CHARLESTON, WV, 25303-3107","(-81.694871, 38.366224)"
UNITED STATES BOWLING CONGRESS INC,N70,N,"1907 MARSHALL ST S, BENWOOD, WV, 26031-1227","(-80.7342805, 40.0061563)"
DUNBAR RECREATION CENTER INC,N31,N,"300 KESSEL ST, WEIRTON, WV, 26062-3118","(-80.58439, 40.412442)"
INDEPENDENT LIVING FOR THE HANDICAPPED INC,P730,P,"108 ENGLISH RD, PT PLEASANT, WV, 25550-1712","(-82.123974, 38.875212)"
ST MARYS MEDICAL CENTER FOUNDATION INC,E112,E,"2900 1ST AVE, HUNTINGTON, WV, 25702-1241","(-82.40048172744117, 38.43118585)"
PLEASANTS COMMUNITY FOUNDATION INC,T31,T,"309 2ND ST, SAINT MARYS, WV, 26170-1005","(-81.20670252796779, 39.390358858612636)"
OHIO VALLEY BREAST CANCER AWARENESS INC,G123,G,"17A PINEWOOD DR, WHEELING, WV, 26003-9306","(-80.6521315, 40.0554058)"
MUSSELMAN HIGH SCHOOL SOCCER BOOSTERS ASSOCIATION,N64,N,"126 EXCELLENCE WAY, INWOOD, WV, 25428-4001","(-78.0424495, 39.3533531)"
STATE OF WEST VIRGINIA WEST VIRGINIA UNIVERSITY,O52,O,"455 FOSTER RD, FOSTER, WV, 25081-6235","(-81.7762412, 38.0936608)"
OPEN DOOR CHURCH,X20,X,"2785 RITTER DRIVE, SHADY SPRING, WV, 25918-0000","(-81.098502, 37.711261)"
ARTS IN ACTION INC,P20,P,"2658 MAIN ST, HURRICANE, WV, 25526-1419","(-82.0265911111111, 38.43094011111111)"
LEND-A-HAND FOR APPALACHIA,P50,P,"1135 BARONE DR, WEIRTON, WV, 26062-5130","(-80.60593979900995, 40.395365414641105)"
HOGE HOUSE FOUNDATION,A80,A,"12093 WINFIELD RD, WINFIELD, WV, 25213-0009","(-81.89156579591837, 38.53460117346939)"
VALLEY VENTURES INC,S31,S,"100 LEE AVE, WEIRTON, WV, 26062-4695","(-80.58846491731697, 40.4037433)"
AMATEUR ATHLETIC UNION OF THE UNITED STATES INC,N60,N,"905 3RD ST, MARTINSBURG, WV, 25404-4741","(-77.9551087843425, 39.4665962654479)"
WEST VIRGINIA COMMUNITY DEVELOPMENT HUB INC,S20,S,"424A SHREWSBURY ST, CHARLESTON, WV, 25301-1701","(-81.6282856, 38.3517964)"
LEGION OF GUARDSMEN POST 5 INC,W30,W,"103 W 3RD ST, WILLIAMSTOWN, WV, 26187-1215","(-81.448991, 39.4043182)"
IRISH INC,S47,S,"1033 VIRGINIA ST E, CHARLESTON, WV, 25301-2831","(-81.63351788571428, 38.34711325714286)"
PLEASANT VALLEY HOSPITAL FOUNDATION INC,E11,E,"2520 VALLEY DRIVE, POINT PLEASANT, WV, 25550-2031","(-82.12308849768607, 38.8692323)"
CHAMPION LEARNING CENTERS,B99,B,"114 CLOVER CIR, LEWISBURG, WV, 24901-2250","(-80.43269776908984, 37.8046096260032)"
WV-OH VALLEY REGIONAL LABOR MANAGEMENT COOPERATION COMMITTEE,J40,J,"1845 7TH ST, PARKERSBURG, WV, 26101-4250","(-81.52737680882353, 39.26726464705882)"
SHREE DURGA SHIVA VISHNU TEMPLE,X70,X,"501 19TH ST, DUNBAR, WV, 25064-2403","(-81.745917, 38.365086)"
WEST VIRGINIA CONGRESS OF PARENTS AND TEACHERS INC,B94Z,B,"100 CARTER BRAXTON DR, SUTTON, WV, 26601-9773","(-80.66351040001733, 38.694590149999996)"
APPALACHIAN READING CTR INC,B90,B,"429 3RD AVE, S CHARLESTON, WV, 25303-1235","(-81.6916471491049, 38.366505519898354)"
JUST FOR KIDS INCORPORATED,I70,I,"611 N KANAWHA ST, BECKLEY, WV, 25801-3818","(-81.18721998868398, 37.78426155767437)"
JOHN MARSHALL HIGH SCHOOL HOCKEY ASSOCIATION,N68,N,"1440 NATIONAL RD, WHEELING, WV, 26003-5630","(-80.679119, 40.066339)"
STATE OF WEST VIRGINIA WEST VIRGINIA UNIVERSITY,O52,O,"461 MAIN ST, WEST UNION, WV, 26456-2046","(-80.7806525050617, 39.295063)"
OUTREACH CENTER INC,P60,P,"160 CHESTNUT ST, MORGANTOWN, WV, 26505-0000","(-79.958161875, 39.628437)"
RESTORING LIFE MINISTRIES INC,X20,X,"700 WEST VIRGINIA AVE, MORGANTOWN, WV, 26501-6743","(-79.96659, 39.614808)"
VIRGINIA L NEPTUNE CHARITABLE FOUNDATION,T22,T,"514 MARKET ST, PARKERSBURG, WV, 26101-5341","(-81.5572915, 39.2674469)"
MARY B NICKELL FOUNDATION INC,B82,B,"525 FEDERAL ST, BLUEFIELD, WV, 24701-3009","(-81.22189248979592, 37.267953489795914)"
DANIEL M BURKE MEMORIAL SCHOLARSHIP ASSOCIATION,B82,B,"102 HUNTERS RIDGE RD, WHEELING, WV, 26003-9383","(-80.64826573759264, 40.09493220785839)"
SECRET PLACE MINISTRIES INC,X21,X,"426 E RACE ST, MARTINSBURG, WV, 25404-4439","(-77.95588372440773, 39.458585746661875)"
AMERICAN GERIATRICS SOCIETY,G039,G,"2102 21ST ST, NITRO, WV, 25143-1726","(-81.837826, 38.4211861)"
FALLING WATERS BATTLEFIELD ASSOCIATION INC,A80,A,"401 W RACE ST, MARTINSBURG, WV, 25401-2748","(-77.966652, 39.460682)"
STATE OF WEST VIRGINIA WEST VIRGINIA UNIVERSITY,O52,O,"314 MONROE STREET, FAIRMONT, WV, 26554-0019","(-80.14393988849443, 39.48455522165372)"
JESLYN DANCE GALLERY INC,A62,A,"1030 4TH AVE, HUNTINGTON, WV, 25701-1522","(-82.44166593877551, 38.421242224489795)"
FAMILY LIFE OPPORTUNITY CENTER INC,P20,P,"600 SCOTT ST, BLUEFIELD, WV, 24701-3159","(-81.22150284849711, 37.268425238468204)"
BOYS & GIRLS CLUB OF THE EASTERN PANHANDLE,O23,O,"PO BOX 1184, MARTINSBURG, WV, 25402-1184","(-77.96462280159197, 39.454868649999995)"
WEST VIRGINIA UNIVERSITY HOSPITALS EAST INC,E11,E,"121 ADMINISTRATIVE DRIVE, MARTINSBURG, WV, 25404-6302","(-77.9577081, 39.4826264)"
BRICKSTREET MUTUAL INSURANCE COMPANY,Y25,Y,"400 QUARRIER ST, CHARLESTON, WV, 25301-2010","(-81.637924, 38.352484)"
S O S ANIMAL RESCUE,D20,D,"16 WEST 4TH AVENUE, WILLIAMSON, WV, 25661-3545","(-82.2758441, 37.6723323)"
FIRST BAPTIST ACADEMY,B21,B,"2635 MAIN ST, HURRICANE, WV, 25526-1418","(-82.02779219235234, 38.430333940194835)"
CPL BRYAN JAMES RICHARDSON SCHOLARSHIP FUND INC,B82,B,"656 HUDKINS RD, SUMMERSVILLE, WV, 26651-4127","(-80.844686, 38.318084)"
KARL AND MILDRED NIEKAMP CHARITABLE FOUNDATION,T22,T,"83 EDGINGTON LN, WHEELING, WV, 26003-1541","(-80.683238, 40.076192)"
BRIGHT FOUNDATION INC,T20,T,"1 BRIGHT POND RD, SUMMERSVILLE, WV, 26651-1873","(-80.839413, 38.267404)"
FAYETTE COUNTY EDUCATION FUND INCORPORATED,C99,C,"310 W OYLER AVE, OAK HILL, WV, 25901-2174","(-81.1444138, 37.9863017)"
ADOPTIVE FAMILY SERVICES,P31,P,"813 CUNNINGHAM LN, SAINT ALBANS, WV, 25177-3813","(-81.81710973469389, 38.37810544897959)"
UNITED STATES BOWLING CONGRESS INC,N70,N,"3 LINDALE ST, BRIDGEPORT, WV, 26330-1065","(-80.27162465774673, 39.303534353317275)"
WEST VIRGINIA ECONOMIC DEVELOPMENT COUNCIL INC,S41,S,"2001 QUARRIER ST, CHARLESTON, WV, 25311-2212","(-81.629524, 38.3456639)"
DEVELOPMENT AUTHORITY OF THE GREATER BLUEFIELD AREA INC,S40,S,"619 BLAND ST, BLUEFIELD, WV, 24701-3025","(-81.22218760809244, 37.267274451724234)"
LEWIS COMMUNITY FOUNDATION INC,P28,P,"469 CENTRAL AVE, OAK HILL, WV, 25901-3008","(-81.14901547848513, 37.97764135628128)"
MADDOX CEMETERY TR,A80,A,"23 LAKE DR, PARKERSBURG, WV, 26104-9240","(-81.56548841009511, 39.24195938222996)"
MTN STATE BAR ASSOC INC,B82,B,"711 5TH AVE, HUNTINGTON, WV, 25701-2069","(-82.44661397959183, 38.418760102040814)"
JUDAH RISING WV WHOLENESS MINISTRY INC,X21,X,"4818 SPRING HILL AVE, S CHARLESTON, WV, 25309-2532","(-81.7273846673324, 38.34545348823357)"
SUMMERS COUNTY FARM LAND PROTECTION BOARD,C34,C,"97 PARK AVE, HINTON, WV, 25951-2433","(-80.8915856, 37.6687445)"
WEST VIRGINIANS FOR BETTER TRANSPORATION,S40,S,"2114 KANAWHA BLVD E, CHARLESTON, WV, 25311-2205","(-81.60849692322049, 38.33518974858606)"
STATE OF WEST VIRGINIA WEST VIRGINIA UNIVERSITY,O52,O,"1500 W MAIN ST, PRINCETON, WV, 24740-2627","(-81.103046, 37.366166)"
STATE OF WEST VIRGINIA WEST VIRGINIA UNIVERSITY,O52,O,"1500 W MAIN ST, PRINCETON, WV, 24740-2627","(-81.103046, 37.366166)"
THE PAUL W EXLEY FAMILY FOUNDATION INC,T22,T,"1300 CHAPLINE STREET, WHEELING, WV, 26003-3348","(-80.72109237373738, 40.06655181818182)"
WEST VIRGINIA MUSHROOM CLUB,C42,C,"412 ARCH ST, MORGANTOWN, WV, 26501-6152","(-79.951556, 39.62504)"
SPIRIT LIFE FELLOWSHIP,X20,X,"2167 OAKRIDGE DR, CHARLESTON, WV, 25311-1420","(-81.5874453, 38.3458305)"
YMCA OF KANAWHA VALLEY ENDOWMENTFUND INC,N11,N,"100 YMCA DR, CHARLESTON, WV, 25311-1275","(-81.60467918951323, 38.343772)"
AMERICAN ORFF-SCHULWERK ASSOCIATION,A68Z,A,"49 HARRISON ST, WESTOVER, WV, 26501-4253","(-79.97073916637179, 39.632472523754856)"
LIVING WATER CHURCH AND MINISTRYTRAINING CENTER INC,X20,X,"1000 HALL VALLEY DR, BRIDGEPORT, WV, 26330-9603","(-80.244623, 39.29655)"
WEST VIRGINIA ASSOCIATION FOR YOUNG CHILDREN,B03,B,"486 MICHIGAN AVE, WESTOVER, WV, 26501-3909","(-79.98097654924294, 39.63670282757003)"
TOWN OF BATH CEMETERY MANAGEMENTAND MAINTENANCE INCORPORATED,S11,S,"271 WILKES STREET, BERKELEY SPRINGS, WV, 25411-6729","(-78.22728107188762, 39.62948108617072)"
MONONGAHFEST INCORPORATED,A23,A,"107 PARKWAY DR, MONONGAH, WV, 26554-1123","(-80.2243549, 39.4602669)"
MARION COUNTY CHILD ADVOCACY CENTER,I72,I,"315 FAIRMONT AVENUE, FAIRMONT, WV, 26554-2780","(-80.14785235315277, 39.48097491041015)"
CENTER FOR INTERNATIONALUNDERSSTANDING,Q23,Q,"110 LOVELL AVE, PRINCETON, WV, 24740-2616","(-81.10288889471991, 37.369701296833554)"
ROSS FOUNDATION INC,T20,T,"711 MARKET ST, PARKERSBURG, WV, 26101-4628","(-81.5572915, 39.2674469)"
SHEPHERDS FOLD INC,X20,X,"548 CLIFTON RUN ROAD, KERENS, WV, 26276-0000","(-79.8112948313253, 39.01369671686747)"
BRIDGE ROAD NEIGHBORHOOD ASSOCIATION INC,S20,S,"1045 BRIDGE RD, CHARLESTON, WV, 25314-1330","(-81.645056, 38.340446)"
UNITED STATES BOWLING CONGRESS INC,N70,N,"357 EASTVIEW DR, PARKERSBURG, WV, 26104-8433","(-81.5107816, 39.2820273)"
WEST VIRGINIA CONGRESS OF PARENTS AND TEACHERS INC,B942,B,"730 EAGLE SCHOOL RD, MARTINSBURG, WV, 25404-0698","(-77.9470491057815, 39.48167305)"
ASSOCIATION OF CENTERS FOR THESTUDY OF CONGRESS,V24,V,"213 N KING ST, SHEPHERDSTOWN, WV, 25443-8017","(-77.80401719796886, 39.433011050000005)"
BECKLEY RALEIGH COUNTY CONVENTIONCENTER INC,W99,W,"200 ARMORY DR, BECKLEY, WV, 25801-5848","(-81.164208, 37.779218)"
GRANT COUNTY COVENTION AND VISITORS BUREAU INC,S41,S,"126 S MAIN ST, PETERSBURG, WV, 26847-1746","(-79.124702825385, 38.984761349975194)"
HOME BUILDERS ASSOCIATION OF WEST VIRGINIA FOUNDATION INC,T30,T,"2220 WASHINGTON ST E, CHARLESTON, WV, 25311-2219","(-81.60725901357374, 38.33655791957522)"
DUNBAR SCHOOL DOCTOR A J MAJOR HISTORICAL MUSEUM INC,A50,A,"3139 WEST ST, WEIRTON, WV, 26062-4636","(-80.5897385510204, 40.406583469387755)"
DRESS FOR SUCCESS RIVER CITIES INC,J20,J,"541 9TH ST, HUNTINGTON, WV, 25701-2006","(-82.4432834, 38.4181757)"
STATE OF WEST VIRGINIA WEST VIRGINIA UNIVERSITY,O52,O,"1500 W MAIN ST, PRINCETON, WV, 24740-2627","(-81.103046, 37.366166)"
STATE OF WEST VIRGINIA WEST VIRGINIA UNIVERSITY,O52,O,"1500 W MAIN ST, PRINCETON, WV, 24740-2627","(-81.103046, 37.366166)"
FRIENDS OF THE WARDENSVILLE LIBRARY,B70,B,"2795 TROUT RUN RD, WARDENSVILLE, WV, 26851-8024","(-78.6330409, 39.0528901)"
VALLEY WOODWORKERS OF WEST VIRGINIA,P20,P,"300 12TH STREET, DUNBAR, WV, 25064-0000","(-81.739579, 38.359113)"
STATE OF WEST VIRGINIA WEST VIRGINIA UNIVERSITY,O52,O,"461 MAIN ST, WEST UNION, WV, 26456-2046","(-80.7806525050617, 39.295063)"
FLINT ARROWS 4-H CLUB,O52,O,"461 MAIN ST, WEST UNION, WV, 26456-2046","(-80.7806525050617, 39.295063)"
CAPITAL CITY GIVE KIDS A SMILE,E99,E,"107 KOONTZ AVENUE, CLENDENIN, WV, 25045-9578","(-81.34606601945764, 38.48961320833009)"
FRIENDS OF WEST VIRGINIA SCIENCEBOWL,B90,B,"538 VALLEY RD, MORGANTOWN, WV, 26505-2320","(-79.97442027722752, 39.66380662462342)"
STATE OF WEST VIRGINIA WEST VIRGINIA UNIVERSITY,O52,O,"525 VIAND ST, PT PLEASANT, WV, 25550-1125","(-82.13740159183673, 38.843932897959185)"
PIEDMONT HISTORIC PRESERVATION FOUNDATION LTD,A80,A,"81 2ND ST, PIEDMONT, WV, 26750-1031","(-79.04837852173031, 39.48200778147976)"
MFC MINISTRIES INC,X21,X,"300 HIGHLAND AVE, MORGANTOWN, WV, 26505-4714","(-79.955255, 39.642428)"
VALLEY HEALTH SYSTEM,E22,E,"363 SUNRISE BLVD, ROMNEY, WV, 26757-0000","(-78.69871853609189, 39.3332682)"
FERTILITYCARE CENTER OF THE UPPEROHIO VALLEY INC,E40,E,"73 BRAXTON RD, WEIRTON, WV, 26062-3901","(-80.53930178693726, 40.40426911291419)"
CHRISTIAN FAMILY FELLOWSHIPMINISTRY OF WEST VIRGINIA,X20,X,"529 6TH AVE, HUNTINGTON, WV, 25701-1911","(-82.449388, 38.416844714285716)"
HOAGYS HEROES INC,T12,T,"315 4TH ST, GLEN DALE, WV, 26038-1505","(-80.75587553702407, 39.95144090624287)"
HUNTERSVILLE HISTORICAL TRADITIONS,A23,A,"1274 HUNTERSVILLE RD, MARLINTON, WV, 24954-5800","(-80.0835325, 38.2140675)"
STATE OF WEST VIRGINIA WEST VIRGINIA UNIVERSITY,O52,O,"115 W COURT ST, KINGWOOD, WV, 26537-1405","(-79.6883714883721, 39.47131006976745)"
STATE OF WEST VIRGINIA WEST VIRGINIA UNIVERSITY,O52,O,"1608 E MAIN ST, HARRISVILLE, WV, 26362-9201","(-81.0454424, 39.2105326)"
NEW HEART COVENANT CHRISTIAN CENTERINC,X221,X,"148 CAST VALLEY LN, WHEELING, WV, 26003-7836","(-80.624928, 40.0946172)"
BECKLEY RALIEGH COUNTY CVB,W99,W,"1408 HARPER RD, BECKLEY, WV, 25801-3306","(-81.2043232272989, 37.7805783126421)"
MOUNDSVILLE VOLUNTEER FIRE DEPARTMENT INC,M24Z,M,"1228 1ST ST, MOUNDSVILLE, WV, 26041-1409","(-80.7384993, 39.9253202)"
BERKELEY SENIOR SEVICES,P81Z,P,"217 N HIGH ST, MARTINSBURG, WV, 25404-4419","(-77.95647022500043, 39.458263200000005)"
KANAWHA VALLEY FELLOWSHIP HOME INC,F22Z,F,"1121 VIRGINIA ST E, CHARLESTON, WV, 25301-2406","(-81.63270755102042, 38.346440244897956)"
BOYS CLUB OF PARKERSBURG FOUNDATION INC,O21I,O,"514 MARKET ST, PARKERSBURG, WV, 26101-5341","(-81.5572915, 39.2674469)"
UNITED MINE WORKERS OF AMERICA INTERNATIONAL,J40,J,"31 CRYSTAL MOUNTAIN LN, POOL, WV, 26684-9700","(-80.86543392824946, 38.16476275239442)"
EASTERN PANHANDLE MENTAL HEALTH CENTER INC,F32Z,F,"235 S WATER ST, MARTINSBURG, WV, 25401-4241","(-77.9621172043324, 39.45489645)"
DAMASCUS COMMANDERY 23 TEMPLAR KNIGHTS,Y42,Y,"101 N MAIN ST, KEYSER, WV, 26726-3243","(-78.97458752613063, 39.44030953474768)"
MEALS ON WHEELS INC,K36Z,K,"5313 PAMELA CIR, CROSS LANES, WV, 25313-1121","(-81.77867667830955, 38.4300580061162)"
RURITAN NATIONAL CORP,S21,S,"372 HIGHLAND CIR, LEWISBURG, WV, 24901-2825","(-80.43549017082051, 37.79238433305129)"
VETERANS OF FOREIGN WARS DEPARTMENT OF WEST VIRGINIA,W30,W,"718 5TH ST, SAINT MARYS, WV, 26170-1104","(-81.19984048532312, 39.39294415034933)"
WEST VIRGINIA RADIOLOGICAL SOCIETY INC,S41,S,"1120 KANAWHA BOULEVARD E, CHARLESTON, WV, 25301-2400","(-81.63349096966252, 38.34534836633278)"
VETERANS OF FOREIGN WARS DEPARTMENT OF WEST VIRGINIA,W30Z,W,"802 FAIRMONT AVE, FAIRMONT, WV, 26554-5138","(-80.1516118, 39.4749997)"
WEST VIRGINIA ACADEMY OF SCIENCE,B03,B,"219 ROCK ST, BLUEFIELD, WV, 24701-2100","(-81.23723498507192, 37.26666705)"
WEST VIRGINIA NORTHERN COMMUNITY COLLEGE FOUNDATION,B110,B,"1704 MARKET ST, WHEELING, WV, 26003-3643","(-80.72139714044957, 40.063321349999995)"
ACTORS GUILD OF PARKERSBURG INC,A650,A,"724 MARKET ST, PARKERSBURG, WV, 26101-4629","(-81.5572915, 39.2674469)"
BELINGTON COMMUNITY MEDICAL SERVICES ASSOCIATION,E39Z,E,"70 N STURMER ST, BELINGTON, WV, 26250-7403","(-79.93856038615931, 39.027614926364315)"
TYLER COUNTY EMERGENCY SQUAD UNIT ONE,M24Z,M,"100 WILCOX AVE, MIDDLEBOURNE, WV, 26149-0000","(-80.9031331, 39.4932047)"
GOODWILL INDUSTRIES OF KYOWVA AREA INC,J32,J,"1102 MEMORIAL BOULEVARD W, HUNTINGTON, WV, 25701-4540","(-82.47290702414742, 38.406133604116754)"
GREATER CLARKSBURG KENNEL CLUB,D63Z,D,"155 DRIFTWOOD RD, BRIDGEPORT, WV, 26330-1050","(-80.27197568798606, 39.29964970643543)"
