NAME,NTEE_CD,Category,Location,lat_lon
CR WORKS INC,J20,J,"2108 JEFFERSON ST, GARY, IN, 46407-3000","(-87.34028539946112, 41.58013749040238)"
TRUSTEES OF PURDUE UNIVERSITY,O52,O,"111 S MAIN ST, BROWNSTOWN, IN, 47220-2065","(-86.04181004081633, 38.87895212244898)"
NORTHWINDS CHURCH INC,X20,X,"42 KIMBER LN, EVANSVILLE, IN, 47715-2822","(-87.47748411948605, 37.97705996573637)"
SUMMIT SPRINGS INC,B21,B,"1617 LOFTON WAY, FORT WAYNE, IN, 46815-7621","(-85.0637403, 41.0917228)"
JASON PATTERSON MINISTRIES,X20,X,"FISHER, FISHER, IN, 46037-0000","(-57.355967, 50.706061)"
FRIENDS OF GREENWOOD PUBLIC LIBRARY INC,B11,B,"310 S MERIDIAN ST, GREENWOOD, IN, 46143-1603","(-86.107112125, 39.61147725)"
LIVING EARTH TELEVISION NFP,B90,B,"702 E PEPPERRIDGE DR, BLOOMINGTON, IN, 47401-9888","(-86.52483084782028, 39.12393631308037)"
FOWLER CEMETERY ASSN INC,B99,B,"906 E 4TH ST, FOWLER, IN, 47944-1354","(-87.31336551117586, 40.61861241484307)"
ALLIANCE FOR STRATEGIC GROWTH INC,J20,J,"3301 W PURDUE AVE, MUNCIE, IN, 47304-6356","(-85.4256049, 40.2234758)"
RN SPECIALTIES SPOTLIGHT ON NURSING INC,B82,B,"7437 HOLLIDAY DR W, INDIANAPOLIS, IN, 46260-3644","(-86.16292119030328, 39.8893227)"
INDIANA STORM TRACK CLUB,N70,N,"6326 KENTSTONE DR, INDIANAPOLIS, IN, 46268-4860","(-86.22019830520259, 39.8711015)"
NATIONAL COUNCIL OF LESS COMMONLY TAUGHT LANGUAGES INC,Q20,Q,"601 S WOODSCREST DR, BLOOMINGTON, IN, 47401-5416","(-86.501687, 39.160594)"
CLINTON COUNTY EXTENSION HOMEMAKERS,B99,B,"1111 S JACKSON ST, FRANKFORT, IN, 46041-3310","(-86.51045182609153, 40.2714733678154)"
INDIANA STATE COUNCIL KNIGHTS OF COLUMBUS CHARITY FUND INC,T30,T,"1835 AZALEA DR, MUNSTER, IN, 46321-3406","(-87.48382500000001, 41.540937428571425)"
OUABACHE VILLAGE INC,L21,L,"909 E STATE BLVD, FORT WAYNE, IN, 46805-3404","(-85.1281269, 41.0967078)"
MARION YOUTH JUDO-JUJITSU INC,N60,N,"4411 N MACOMBE DR, MARION, IN, 46952-8623","(-85.69026547801485, 40.60866519685253)"
FAMILY JUSTICE CENTER OF ST JOSEPH COUNTY INC,P40,P,"533 N NILES AVE, SOUTH BEND, IN, 46617-1919","(-86.24459376184282, 41.68261587090155)"
BUILDING PEOPLE BUILDING COMMUNITIES INC,P28,P,"3500 GRACELAND AVE, INDIANAPOLIS, IN, 46208-4411","(-86.162832, 39.819486)"
SPEED CITY INDIANA CHAPTER OF SISTERS IN CRIME INC,S41,S,"9631 BRAMBLEWOOD WAY, CARMEL, IN, 46032-9100","(-86.19885457792657, 39.92710336388744)"
WABASH COUNTY FESTIVALS SCHOLARSHIP PAGEANT,B90,B,"73 SHERIDAN ST, WABASH, IN, 46992-1246","(-85.82148118367347, 40.81296055102041)"
NEW BEGINNINGS BAPTIST CHURCH,X210,X,"2718 DURKEES FERRY ROAD, NEW GOSHEN, IN, 47863-0000","(-87.46078499681798, 39.5788841185564)"
LIFE FOR CHRIST KARATE MINISTRIES INC,B990,B,"1418 EASTBROOK DR, SOUTH BEND, IN, 46616-2108","(-86.27197347930318, 41.71017184786068)"
INDIANAPOLIS LITHUANIAN COMMUNITY INC,A23,A,"5551 BROADWAY ST, INDIANAPOLIS, IN, 46220-3070","(-86.14766399999999, 39.853823)"
LILIES OF THE VALLEY CHRISTIAN CHURCH,X20,X,"6762 COATBRIDGE CIR, INDIANAPOLIS, IN, 46254-3654","(-86.278839989016, 39.8338427)"
THE KHARIS FOUNDATION INC,T20,T,"1332 WILDERNESS DR, SCHERERVILLE, IN, 46375-2944","(-87.48828510677232, 41.5121701012834)"
HILLS INSURANCE COMPANY INC,Y200,Y,"1515 W DRAGOON TRL, MISHAWAKA, IN, 46544-4710","(-86.19645646485826, 41.64740556627341)"
DAVIDS LITTLE LAMBS INFANT AND CHILD CARE CENTER INC,P33,P,"1234 N BROAD ST, GRIFFITH, IN, 46319-1534","(-87.42774366666667, 41.54458666666667)"
DEER CREEK COMMUNITY CHURCH INC,X20,X,"401 W 10TH ST, ANDERSON, IN, 46016-1325","(-85.684796, 40.105998)"
NORTHEAST INDIANAPOLIS COMMUNITY SERVICES CORPORATION,P20,P,"4900 E 38TH ST, INDIANAPOLIS, IN, 46218-1669","(-86.0883186, 39.8261524)"
TOWN AND COUNTRY GARDEN CLUB INC,C42,C,"10751 S 100 E, FAIRMOUNT, IN, 46928-9326","(-85.65380438589042, 40.397353876862226)"
DARLINGTON CONSERVATION CLUB INC,C30,C,"6342 N 700 E, DARLINGTON, IN, 47940-7004","(-86.77119897979797, 40.13239234343434)"
TRUSTEES OF PURDUE UNIVERSITY,O52,O,"1111 S JACKSON ST, FRANKFORT, IN, 46041-3310","(-86.51045182609153, 40.2714733678154)"
TRUE LIFE MINISTRIES INC,X20,X,"841 E REMINGTON SQ, LAPORTE, IN, 46350-8894","(-86.6849507, 41.6765605)"
PLAINFIELD HIGH SCHOOL CHORAL BOOSTERS,M99,M,"1 RED PRIDE DR, PLAINFIELD, IN, 46168-7938","(-86.3754944, 39.6785656)"
HAZELHOUSE MINISTRIES INC,P72,P,"2252 LAYTON PARK DR, INDIANAPOLIS, IN, 46239-7763","(-86.02368198546398, 39.73806547036645)"
CHRISTIAN CENTER SPIRITUAL CHURCH,X21,X,"2815 N DEARBORN ST, INDIANAPOLIS, IN, 46218-2816","(-86.11173436772711, 39.807207000000005)"
MUSICAL ARTS INDIANA INC,A6B,A,"18211 KERN RD, SOUTH BEND, IN, 46614-6412","(-86.2544025, 41.608389)"
FRIENDS OF THE HAMMOND LEGAL AID CLINIC INC,I118,I,"1402 173RD ST, HAMMOND, IN, 46324-2861","(-87.4951306923077, 41.58104884615385)"
EAST CENTRAL INDIANA CHAMBER ORCHESTRA,A69,A,"2104 N ALLISON RD, MUNCIE, IN, 47304-2492","(-85.439356, 40.2213923)"
CARS & GUITARS,N52,N,"1518 W 2ND ST, SEYMOUR, IN, 47274-2226","(-85.91312125, 38.9503045)"
DECATUR TOWNSHIP EDUCATIONAL FOUNDATION INCORPORATED,B20,B,"5275 KENTUCKY AVE, INDIANAPOLIS, IN, 46221-3616","(-86.27708208964818, 39.68646455)"
DUNELAND FLYERS INC,N63,N,"250 IRONWOOD CT, CHESTERTON, IN, 46304-2696","(-87.0277833226249, 41.61100671293004)"
MENTORING MOMS INC,P40,P,"3212 INDIANA AVE, FORT WAYNE, IN, 46807-1703","(-85.1497758, 41.0556107)"
NEW BEGINNINGS FAMILY WORSHIP CENTER,X20,X,"418 N FRANKLIN ST, ELKHART, IN, 46516-0000","(-85.8298176, 41.5716096)"
HEAVENLY INTER-VENTION MINISTRIES INC,X20,X,"8103 E 20TH ST, INDIANAPOLIS, IN, 46219-2846","(-86.0227487050956, 39.79523889386018)"
NEW ARK OF THE COVENANT COMMUNITY CHURCH,X21,X,"17 N 5TH AVE, BEECH GROVE, IN, 46107-1325","(-86.08729446938776, 39.72210657142857)"
TRUSTEES OF PURDUE UNIVERSITY,O52,O,"12 CENTRAL SQ, GREENCASTLE, IN, 46135-1249","(-86.8627852, 39.6454921)"
INDIANA THETA HOUSE CORPORATION PI BETA PHI FRATERNITY,N50,N,"1505 CAMPUS DR, VALPARAISO, IN, 46383-4504","(-87.04279542857144, 41.465475)"
CROSSROADS CHRISTIAN CENTER,X21,X,"311 ROOSEVELT ST, LA PORTE, IN, 46350-2569","(-86.71248470238453, 41.622790361817366)"
HAGERSTOWN ELEMENTARY SCHOOL PTO,B94,B,"299 N SYCAMORE ST, HAGERSTOWN, IN, 47346-1324","(-85.1578, 39.91318)"
GAS CITY HISTORICAL SOCIETY INC,A80,A,"517 E NORTH D ST, GAS CITY, IN, 46933-1202","(-85.60647263211018, 40.49177905191322)"
DUNELAND UNITED CHURCHES RESALE INC,P29,P,"878 W INDIANA AVE, CHESTERTON, IN, 46304-2240","(-87.06379420577457, 41.61059517004857)"
NEW BEGINNINGS MINISTRIES INCORPORATED,X21,X,"2422 COYNER AVE, INDIANAPOLIS, IN, 46218-4334","(-86.120893, 39.7895495)"
UNIVERSITY ORTHOPAEDIC ASSOCIATES INC,E24,E,"1120 W MICHIGAN ST, INDIANAPOLIS, IN, 46202-5209","(-86.18006890816326, 39.77458032653061)"
GOOD SHEPHERD MONTESSORI SCHOOL INC,B24,B,"1101 E JEFFERSON BLVD, SOUTH BEND, IN, 46617-3313","(-86.234972, 41.675247)"
WHEELCHAIRHELP ORG,P80,P,"515 EAST ST, ELKHART, IN, 46516-3611","(-85.96804421428571, 41.684166744897965)"
BEAUTY FOR ASHES INSPIRATIONAL MINISTRIES INC,W99,W,"609, GARY, IN, 46402-0000","(-86.7016468952509, 41.6143311074393)"
ANNA NEEDS NEUROBLASTOMA ANSWERS INC,H12,H,"9651 BELLFLOWER DR, ZIONSVILLE, IN, 46077-8121","(-86.28738762212211, 39.9731307515407)"
CHRIST OUR KING CHRISTIAN CHURCH,X20,X,"2701 N CALIFORNIA ST, INDIANAPOLIS, IN, 46208-5083","(-86.1703011, 39.8053589)"
FLAGSHIP ENTERPRISE CENTER INC,S30,S,"2705 ENTERPRISE DR, ANDERSON, IN, 46013-9670","(-85.72977923061232, 40.037558581965804)"
LETS TALK ABOUT IT LETS DO IT COMMUNITY OUTREACH INC,G81,G,"1375 GERRY ST, GARY, IN, 46406-2166","(-87.40581602020202, 41.58908834343435)"
VOLUNTEERS FOR ANIMAL WELFARE,D20,D,"181, CEDAR GROVE, IN, 47016-0000","(-84.9379277, 39.3570052)"
PUTTING U IN THE COMMUNITY INCORPORATED,P20,P,"300 W 21ST AVE, GARY, IN, 46407-2511","(-87.340339, 41.580476)"
BRENT INTERNATIONAL SCHOOL FOUNDATION,B12,B,"339 MEADOW DR, UNION CITY, IN, 47390-9407","(-84.811011, 40.208879)"
DRY DOCK CLUB INC,F21,F,"62 3RD STREET, SHELBYVILLE, IN, 46176-2772","(-85.7758675, 39.51478)"
REPAIRING THE BREACH MINISTRIES INC,X20,X,"2417 W 8TH ST, MUNCIE, IN, 47302-1677","(-85.41404872727273, 40.18176317171717)"
UNITED UNION OF ROOFERS WATERPROOFERS AND ALLIED WORKERS,B30,B,"2702 FOLTZ ST, INDIANAPOLIS, IN, 46241-5753","(-86.23047914153814, 39.7252566)"
SOLO SENIORS OF INDIANAPOLIS INC,X22,X,"8492 PRAIRIE DR, INDIANAPOLIS, IN, 46256-3407","(-86.02614820817007, 39.91045975)"
ORGANIZATION OF SIERRA LEONEANS IN INDIANA INC,P40,P,"12662 REPUBLIC DR, FISHERS, IN, 46037-7272","(-85.93909, 39.984572)"
FREE SPIRIT INTERFAITH CHURCH,X99,X,"701 E CLARK ST, CROWN POINT, IN, 46307-4106","(-87.356471, 41.417907)"
WEST CLARK FOOTBALL BOOSTER CLUB,B11,B,"145 S FERN ST, SELLERSBURG, IN, 47172-1601","(-85.75102222140914, 38.394169873889254)"
CONFRATERNITY OF PENITENTS,X22,X,"1702 LUMBARD ST, FORT WAYNE, IN, 46803-2626","(-85.1043251, 41.0703374)"
KANG TSOU MEMORIAL FUND,T22,T,"1101 E 10TH ST, BLOOMINGTON, IN, 47405-7007","(-86.5201677559071, 39.17203235)"
CLAY CITY ELEMENTARY SCHOOL PTO,B94,B,"681 LANKFORD ST, CLAY CITY, IN, 47841-1255","(-87.11046865, 39.27783525)"
ROSETTES OF THE LEROSE DANCE ACADEMY,N40,N,"717 COMMERCE DR, FRANKLIN, IN, 46131-9141","(-86.05948074899166, 39.50747872803306)"
RICHARDVILLE APARTMENTS INC,L22,L,"909 E STATE BLVD, FORT WAYNE, IN, 46805-3404","(-85.1281269, 41.0967078)"
TRUSTEES OF PURDUE UNIVERSITY,O52,O,"1111 S JACKSON ST, FRANKFORT, IN, 46041-3310","(-86.51045182609153, 40.2714733678154)"
PRIDE LAFAYETTE INC,R26,R,"640 MAIN ST, LAFAYETTE, IN, 47901-1451","(-86.88951244566768, 40.41921634366331)"
OASIS OF FAITH MINISTRIES INC,X21,X,"121 S CLARK BLVD, CLARKSVILLE, IN, 47129-2666","(-85.76292883535262, 38.286779746281084)"
HUNTERS HELPING HUNTERS INC,P12,P,"1695 N MAIN ST, AUBURN, IN, 46706-1003","(-85.05418067570817, 41.37890671486141)"
HOUSE OF POWER INC,X21,X,"315 CHAPMAN AVE, ELKHART, IN, 46516-2541","(-85.97130313938833, 41.67575402930669)"
CATCH THE STARS FOUNDATION INC,B19,B,"7013 CORPORATE CIR, INDIANAPOLIS, IN, 46278-1959","(-86.2671857, 39.8803932)"
GREATER SEYMOUR CHAMBER OF COMMERCE FOUNDATION INC,S024,S,"105 S CHESTNUT ST, SEYMOUR, IN, 47274-2301","(-85.88987075510204, 38.95802110204081)"
HIGH PRAISE MINISTRIES,X20,X,"301 E 9TH ST, MICHIGAN CITY, IN, 46360-3633","(-86.896571, 41.713623)"
GRISSOM MIDDLE SCHOOL PARENT & TEACHER ORGANIZATION,B94,B,"13881 KERN RD, MISHAWAKA, IN, 46544-9763","(-86.13599992696598, 41.609270249999994)"
GREATER PRAYER HOUSE CHURCH OF GOD IN CHRIST INC,X20,X,"609 W HIVELY AVE, ELKHART, IN, 46517-1925","(-85.97525073839212, 41.659438819473316)"
KRISTINA ISABELLE DANCE INC,A62,A,"316 TRYON FARM LN, MICHIGAN CITY, IN, 46360-2438","(-86.84076480762235, 41.724654683001305)"
NATIONAL COUNCIL OF TEACHERS OF ENGLISH,A76B,A,"6608 VELMAR DR, FORT WAYNE, IN, 46835-3860","(-85.0577682, 41.1319243)"
WILLIAM R FENOGLIO FOUNDATION,T21J,T,"7203 LAKESIDE DR, INDIANAPOLIS, IN, 46278-1616","(-86.28100666320731, 39.88434665)"
THE MAYANGNA GIRLS PROJECT INC,B82,B,"500 OVAL DR, W LAFAYETTE, IN, 47907-2038","(-86.91188595304368, 40.42625065)"
TAB COMMUNITY SERVICES INC,X11,X,"418 E 34TH ST, INDIANAPOLIS, IN, 46205-3702","(-86.15067395706976, 39.817914)"
MASTERS STUDY INC,B24,B,"2606 W 96TH ST, INDIANAPOLIS, IN, 46268-2901","(-86.20477420842064, 39.928071700000004)"
SOUTH BEND COMMUNITY SCHOOL CORPORATION 2002 BUILDING CORP,B122,B,"215 S SAINT JOSEPH ST, SOUTH BEND, IN, 46601-2003","(-86.248847, 41.67486257142857)"
CHILDRENS CHRISTIAN PLAYHOUSE MINISTRIES INC,P33,P,"430 ST CLAIR ST, MOORESVILLE, IN, 46158-1337","(-86.36688304081632, 39.61880673469388)"
CHURCH BUILDERS PLUS OF THE CHURCH OF GOD INC,X11,X,"1812 UNIVERSITY BLVD, ANDERSON, IN, 46012-3101","(-85.65719345062463, 40.113237454849056)"
TOPS CLUB INC 0179 TOPS IN TERRE HAUTE,E70,E,"2467 S 19TH ST, TERRE HAUTE, IN, 47802-3349","(-87.38806270951235, 39.4398499130097)"
TRUSTEES OF PURDUE UNIVERSITY,O52,O,"924 16TH ST, BEDFORD, IN, 47421-3824","(-86.48316522516181, 38.86093362642703)"
TRUSTEES OF PURDUE UNIVERSITY,O52,O,"924 16TH ST, BEDFORD, IN, 47421-3824","(-86.48316522516181, 38.86093362642703)"
EVANSVILLE PROFESSIONAL FIREFIGHTERS CHARITABLE ORG INC,M24,M,"7117 E WALNUT ST, EVANSVILLE, IN, 47715-3609","(-87.46604339610563, 37.97293769064864)"
POSITIVE SWING INC,N60,N,"2106 NATIONAL AVE, INDIANAPOLIS, IN, 46227-3510","(-86.12460895837813, 39.7130171)"
SOUTHERN INDIANA SPIKES INC,N63,N,"632 S SLED RUN, SANTA CLAUS, IN, 47579-6216","(-86.94815777347458, 38.10695069075596)"
INDIANA HOUSEHOLD HAZARDOUS WASTE TASK FORCE,M99,M,"49 N WAYNE ST, DANVILLE, IN, 46122-1322","(-86.52030385714286, 39.761189755102045)"
LAPORTE COUNTY RIGHT TO LIFE INC,E01,E,"2502 GREENWOOD AVE, TRAIL CREEK, IN, 46360-5704","(-86.8487897, 41.7019846)"
GLORY ROAD BAPTIST CHURCH,X20,X,"2229 W INDIANA ST, EVANSVILLE, IN, 47712-5134","(-87.59780827824828, 37.978757914632816)"
VISION TO VICTORY MINISTRIES,X20,X,"10282 W KIEFFER RD, MICHIGAN CITY, IN, 46360-0000","(-86.903729, 41.665939)"
CITY OUTREACH FOUNDATION INC,P29,P,"507 STATE ST, HAMMOND, IN, 46320-1533","(-87.5165297718157, 41.61882745)"
WHITELAND ELEMENTARY PTSO,B94,B,"120 CENTER ST, WHITELAND, IN, 46184-1608","(-86.08019327667394, 39.55210433455825)"
TRUSTEES OF PURDUE UNIVERSITY,O52,O,"1458 E DIVISION RD, TIPTON, IN, 46072-8876","(-85.98603605833301, 40.30485791539262)"
FRIENDS OF SKILES TEST PARK INC,N113,N,"6406 LANDBOROUGH SOUTH DR, INDIANAPOLIS, IN, 46220-4357","(-86.05692102171093, 39.8770622)"
FRIENDS OF BATESVILLE MEMORIAL PUBLIC LIBRARY INC,B70,B,"131 N WALNUT ST, BATESVILLE, IN, 47006-4815","(-85.22280779591837, 39.299802020408166)"
UPLIFTING SPIRIT CHURCH IN CHRIST INC,X20,X,"4501 EVANSTON AVE, INDIANAPOLIS, IN, 46205-2243","(-86.12620458589168, 39.838549549999996)"
INDEPENDENT COUNCIL OF JACKSON HEWITT FRANCHISEES INC,S41,S,"11795 HERON LAKE RD, ST JOHN, IN, 46373-9058","(-87.4780556, 41.4688389)"
FORT WAYNE FLYING CIRCUITS INC,N60,N,"7119 KENSINGTON DR W, FORT WAYNE, IN, 46818-8842","(-85.20201320000001, 41.14356075)"
CODY LISBY SCHOLARSHIP FUND,B82,B,"504 E MAIN ST, GREENFIELD, IN, 46140-2324","(-85.7636584489796, 39.78557355102041)"
SWEET PEA FOUNDATION INC,T30,T,"50239 CLOVER RD, GRANGER, IN, 46530-8620","(-86.15704892243917, 41.75717002533824)"
FRUIT OF THE SPIRIT MINISTRY,X20,X,"6421 MARGOT WAY, FORT WAYNE, IN, 46835-1310","(-85.06066191591827, 41.15128915)"
INTERNATIONAL HOUSE OF PRAYER OF GREATER FORT WAYNE,X21,X,"5907 W WALLEN RD, FORT WAYNE, IN, 46818-9364","(-85.2190302, 41.1601286)"
MAKE A DIFFERENCE MICHIANA INC,T12,T,"1306 ECHO DR, SOUTH BEND, IN, 46614-2162","(-86.23004545680853, 41.63538701880835)"
BIG CAR MEDIA INC,A20,A,"1125 CRUFT ST, INDIANAPOLIS, IN, 46203-5352","(-86.13921776470589, 39.729308764705884)"
FORE RUNNERS MINISTRY CHURCH,X21,X,"1322 HOWELL ST, LAFAYETTE, IN, 47904-2037","(-86.88301444875034, 40.43034641654711)"
INTERNATIONAL ASSOCIATION OF LIONS CLUBS,T31,T,"190 KATIE LN, LAPORTE, IN, 46350-0009","(-86.68075259072451, 41.60161183938163)"
STUDIO 149 INC,X99,X,"7323 SCHWARTZ RD, FORT WAYNE, IN, 46835-9582","(-85.0057121, 41.1501242)"
UNITED STATES BOWLING CONGRESS INC,N70,N,"300 SOUTHWIND AVE, MOUNT VERNON, IN, 47620-1122","(-87.899795, 37.949309)"
POURHOUSE INC,P85,P,"52 N LAYMAN AVE, INDIANAPOLIS, IN, 46219-5804","(-86.07244786396149, 39.77223975)"
